SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500067,"BLUE STAR LTD.",A,STK,2293,2352,2291.65,2336.55,2336.55,2293.1,3340,31287,72973447,
500068,"DISA INDIA LTD.",B,STK,17000,17199.95,16900,16947.75,16900,17082,16,53,901624,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,494.05,501.7,464,479.3,477.95,484.35,74,1036,497129,
500074,"BPL LTD.",B,STK,108.05,109.3,106.85,107.05,107,108.55,295,18500,1990436,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,425,455.95,419.2,436.05,437.25,417.5,824,15405,6786107,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,24.25,24.57,22.5,23.66,23.74,24.27,451,35593,852101,
500084,"CESC LTD.",A,STK,189.4,192.3,185.3,185.85,185.85,189.1,1511,123721,23403031,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,508.3,509,499.4,500.2,500.2,506.3,2010,29976,15077261,
500086,"EXIDE INDUSTRIES LTD.",A,STK,432.15,432.15,424,424.85,424.85,429.1,7683,268084,114607531,
500087,"CIPLA LTD.",A,STK,1540.5,1540.5,1505.75,1510.25,1509,1537.55,2342,31276,47409986,
500089,"DIC INDIA LTD.",B,STK,657.25,666.95,645,665.55,666.95,661.7,56,357,232452,
500092,"CRISIL LTD.",A,STK,6174,6276.55,6087.25,6099.4,6104,6174.55,725,2271,14066491,
500093,"CG Power and Industrial Soluti",A,STK,745.65,753.6,727.35,735.15,735.15,748.05,3507,59798,44462400,
500096,"DABUR INDIA LTD.",A,STK,514.4,529.1,514.2,525.05,525.05,513.3,4898,101401,53051821,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,380,380,370.85,372.5,373.5,373.2,585,8461,3172948,
500101,"ARVIND LTD.",A,STK,417.55,420.05,408.15,409.6,411.3,417,513,7103,2938901,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,233.85,236.85,229.6,229.95,230.1,232.7,3914,443456,103240150,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,412.5,417,407.75,413.15,412.25,412.45,1922,100742,41503154,
500106,"IFCI LTD.",A,STK,62.17,62.83,61.26,61.4,61.39,62,2598,352536,21882597,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",A,STK,50.98,53.4,50.9,51.61,51.61,51.02,4174,697231,36291224,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,149,152.9,148.55,149.25,149.25,149.6,1160,106538,15992620,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,635.1,647.5,630.55,633.5,635.55,634.15,2039,44500,28423867,
500112,"STATE BANK OF INDIA",A,STK,801.9,809.7,792.25,793.5,793.5,801.05,10853,387698,309573672,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,114.1,115.9,113.55,114.2,114.2,114.05,3180,405544,46614234,
500114,"TITAN COMPANY LIMITED",A,STK,3409.6,3481,3378.2,3449.2,3449.2,3391.4,16184,117339,404026962,
500116,"IDBI BANK LTD.",A,STK,76.99,78.53,76.84,77.55,77.55,76.63,2611,446745,34796559,
500117,"DCW LTD.",A,STK,91.48,92.8,91.2,91.54,91.54,91.47,629,44861,4119155,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,167.95,167.95,163,163.45,163,163.85,338,28495,4686436,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,502.95,502.95,490.85,490.85,490.85,498.25,15,85,42246,
500123,"ELANTAS BECK INDIA LTD.",B,STK,12692.95,12994.8,12681,12783.55,12750,12644.85,51,264,3383805,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1376,1378.8,1347.4,1352.75,1352.75,1373.7,2144,28316,38432338,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,919,923.25,904.85,907.7,911.05,919.3,1088,13797,12608037,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5258.6,5262.8,5200.55,5204.8,5200.55,5254.15,82,186,971449,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,145.25,146.95,141.7,142.7,142.7,145.65,1654,130664,18986195,
500133,"ESAB INDIA LTD.",A,STK,5901.5,5925.25,5801,5825.2,5801,5901.5,72,193,1131970,
500135,"EPL LIMITED",A,STK,263,273.45,261,267.75,265.5,262.25,1353,55217,14738434,
500136,"ESTER INDUSTRIES LTD.",B,STK,155.95,174.9,155.15,170.35,170.2,156.45,2517,202102,34134095,
500142,"FGP LTD.",XT,STK,10.1,10.1,10.1,10.1,10.1,9.92,23,1551,15665,
500143,"PH CAPITAL LTD.",XT,STK,359.4,359.4,349.2,359.4,359.4,342.3,251,8880,3184006,
500144,"FINOLEX CABLES LTD.",A,STK,1177.75,1177.75,1151.3,1154.6,1156.6,1176.9,539,6061,7071243,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4374,4374,4210,4253.7,4253.7,4238.05,231,1461,6212229,
500148,"UFLEX LTD.",B,STK,540,540,530.5,532.75,535.9,534.3,200,1837,981047,
500150,"FOSECO INDIA LTD.",B,STK,4120.1,4135,4113.85,4135,4135,4096.8,6,15,61839,
500151,"GOLDEN TOBACCO LTD.",Z,STK,40.97,41.49,40,40.15,41.49,40.97,10,365,14617,
500153,"GANESH BENZOPLAST LTD.",B,STK,134.3,135.15,133.65,135,135,133.45,64,4582,616029,
500159,"METROGLOBAL LIMITED",X,STK,169.85,169.85,160.1,160.75,160.5,164.15,71,1785,290097,
500160,"GTL LTD.",B,STK,12.67,12.81,12.55,12.62,12.62,12.72,985,237132,2999884,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,5169.6,5195.85,5059.8,5110.25,5115,5163.05,724,2693,13781457,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1191.75,1195.9,1145.7,1149.15,1153.05,1191.7,551,4314,5058769,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,262.15,263.55,261.25,261.8,261.9,262.65,771,18534,4859285,
500166,"GOODRICKE GROUP LTD.",X,STK,286,289,281,284.3,284.3,284.45,112,4379,1247304,
500168,"GOODYEAR INDIA LTD.",B,STK,1011.3,1026.8,1011.3,1020.25,1020.25,1018.45,253,2508,2558319,
500170,"GTN INDUSTRIES LTD.",X,STK,35.35,35.35,34.3,34.68,34.65,34.92,42,6488,227371,
500171,"GHCL LTD.",A,STK,745,770.35,743.35,758.85,757.6,747.45,1632,34684,26330278,
500173,"GFL LIMITED",B,STK,89.8,91.56,89.14,89.28,89.14,89.8,98,6683,603963,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,7.95,7.95,7.65,7.65,7.65,7.8,6,2737,20949,
500179,"HCL INFOSYSTEMS LTD.",B,STK,16.2,16.47,15.9,15.94,16.05,16.23,603,85885,1378263,
500180,"HDFC BANK LTD.",A,STK,1794.8,1794.8,1746.3,1749.3,1749.3,1793.35,14472,402803,707507164,
500182,"HERO MOTOCORP LTD.",A,STK,4269.95,4277.85,4159.9,4242.95,4242.95,4310.55,5620,41152,173854750,
500183,"HFCL LIMITED",A,STK,114.85,116.35,113.8,114.35,114.35,114.5,2610,386945,44568044,
500184,"Himadri Speciality Chemical Lt",A,STK,587.05,606.55,586.85,591.15,591.15,586.9,1959,51769,30800669,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,40.8,41.38,40.2,40.41,40.41,40.4,5968,2443598,99763312,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,191.15,204.3,191.15,198.95,198.1,193.8,1475,109498,21894106,
500187,"AGI GREENPAC LIMITED",A,STK,1102.6,1114.5,1065.65,1071,1072,1109.1,682,7636,8334757,
500188,"HINDUSTAN ZINC LTD.",A,STK,452.5,472.5,451.05,469,469,452.85,7586,199174,92837519,
500189,"NDL Ventures Limited",B,STK,108.15,109,105.75,106.1,106.4,106,71,2511,269155,
500191,"HMT LTD.",Z,STK,63.4,66.71,63.4,66.7,66.7,63.54,79,12673,836636,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,3.05,3.05,2.65,2.95,2.95,3,38,8803,26043,
500193,"HLV LIMITED",B,STK,19.05,19.35,18.82,18.91,18.91,18.74,1796,665616,12737860,
500199,"I G PETROCHEMICALS LTD.",B,STK,586,587,555.3,558.55,558.35,581.35,429,4159,2356131,
500201,"INDIA GLYCOLS LTD.",B,STK,1298.65,1357.25,1298.65,1316.65,1311.1,1297.05,944,10680,14198081,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,11.7,12.78,11.58,11.96,11.72,12.18,53,37997,469442,
500206,"MARGO FINANCE LIMITED",XT,STK,128.25,128.25,128.25,128.25,128.25,130.85,73,1843,236364,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,41.45,42,41,41.14,41.14,41.1,112,2535,104730,
500209,"INFOSYS LTD.",A,STK,1957.45,1957.45,1922.2,1938.3,1940.1,1957.65,9399,205298,397478307,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,4239.9,4248.35,4122,4130.9,4131,4242.7,153,338,1421272,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,734.9,734.9,710.6,714.7,713.3,717.65,233,6366,4581187,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,655.05,673.9,655.05,663.15,663.15,658.25,1348,21741,14502637,
500215,"AGRO TECH FOODS LTD.",B,STK,952.95,966.3,940,957.85,951.7,942.4,257,2678,2555665,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,74.79,75.8,72.76,73.19,73.19,74.42,1435,232013,17224236,
500220,"JASCH INDUSTRIES LTD.",X,STK,187.35,190.95,185.55,185.75,188.9,187.35,48,2185,411288,
500227,"JINDAL POLY FILMS LTD.",B,STK,976.05,992.15,968.75,971,968.75,972.75,238,2902,2845898,
500228,"JSW STEEL LTD.",A,STK,912.55,924.8,911.8,914.55,914.55,912.4,6772,101476,93059171,
500231,"UMANG DAIRIES LTD.",T,STK,103.9,106.85,101,105.7,106.75,101.8,42,4549,474485,
500233,"KAJARIA CERAMICS LTD.",A,STK,1151.8,1151.8,1133,1140.05,1140.05,1145,1090,9447,10789716,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,190.9,198,187.25,188,187.4,191.6,40,1359,262943,
500235,"KALYANI STEELS LTD.",B,STK,1145,1180,1145,1158.95,1157.5,1145,152,1080,1254849,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1840,1881.5,1834.45,1872.95,1860,1844.5,585,2767,5149180,
500239,"KG DENIM LTD.",X,STK,26.43,26.43,25.03,25.07,25.05,25.72,37,5661,143553,
500240,"KINETIC ENGINEERING LTD.",X,STK,171.45,175.7,169,172.65,170.9,168.6,240,34030,5890398,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,2147.95,2147.95,2060,2072.1,2072.1,2123.5,951,5152,10806492,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4547.2,4659,4391.95,4440.4,4402.5,4547.2,70,220,983769,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,644.55,658.95,644.55,648.85,650,653.6,1692,35446,23062124,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,127.5,138.95,127.5,135.85,135.85,131.95,23,310,40913,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1840.95,1848.7,1816.75,1839.15,1839.15,1836,4486,57700,105967479,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,10.97,10.97,10.81,10.81,10.81,11.03,11,2790,30559,
500249,"KSB LIMITED",A,STK,767.55,779.95,765.5,768.1,768.35,773.9,266,2151,1664036,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",A,STK,1349.9,1349.9,1296.7,1307.4,1303.1,1297.4,237,1102,1442119,
500251,"TRENT LTD.",A,STK,7340,7490,7279.25,7306.6,7306.6,7318.25,4619,21298,157152739,
500252,"LMW Limited",A,STK,17288.95,17289,16704.15,16840.15,16796,17216.35,246,331,5592677,
500253,"LIC HOUSING FINANCE LTD.",A,STK,609.95,617.05,608,609.4,609.4,606,1328,36442,22363737,
500257,"LUPIN LTD.",A,STK,2396,2396,2347,2367.85,2365.25,2396.3,4291,37438,88509412,
500259,"LYKA LABS LTD.",B,STK,160,164.55,159.75,163.2,164.55,161.8,290,7265,1179618,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,990.9,993.4,982.85,986,984.5,986.4,1001,5568,5492029,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,15.17,15.17,15.17,15.17,15.17,15.47,13,2475,37545,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,194.1,195.7,190.1,191.3,191.3,193.25,506,42161,8105346,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,754.45,756.45,743.5,745.5,743.5,750.3,1093,22617,16938171,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9794,9908,9695.85,9710.95,9719,9794.4,249,436,4266217,
500267,"MAJESTIC AUTO LTD.",X,STK,433,433.95,420,420.45,420,428.3,101,3960,1673500,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,64.5,64.76,64.05,64.37,64.36,64.49,551,39043,2514104,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,173.55,176.45,169.05,171.05,172.3,173.55,50,2510,432136,
500271,"Max Financial Services Limited",A,STK,1130,1130,1105.25,1109.05,1109.75,1123.15,1244,7770,8680467,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.41,9.41,9.4,9.4,9.4,9.41,11,604,5682,
500279,"MIRC ELECTRONICS LTD.",B,STK,25.1,26,24.54,24.84,24.87,25,1494,206101,5232935,
500280,"CENTURY ENKA LTD.",B,STK,633,648.95,625.8,629.2,627.5,645.45,310,2770,1752280,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,54.9,55.54,53,53.08,53,52.9,14,1323,72098,
500284,"LORDS CHLORO ALKALI LTD.",B,STK,206.05,214.9,195,210.55,209.3,198.85,2435,56830,11741086,
500285,"SPICEJET LTD.",B,STK,55.6,56.11,55.5,55.74,55.74,55.47,8532,6299999,351600584,
500288,"MOREPEN LABORATORIES LTD.",A,STK,79.86,80.71,78.48,78.99,79,78.93,2916,536874,42827042,
500290,"MRF LTD.",A,STK,129899,129987.35,126001,126420.55,126258.85,129201.75,242,258,32886931,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,210.8,212,210,211.4,211.25,210.55,313,8816,1862883,
500294,"NCC LIMITED",A,STK,280.55,280.9,276,276.7,277.8,278.4,1133,60034,16701422,
500295,"VEDANTA LIMITED",A,STK,450.6,465.3,449.1,457.9,457.9,449.8,10655,666201,305546808,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,271.4,276.35,266.5,267.1,266.5,266.9,85,642,174298,
500298,"Naperol Investments Limited",X,STK,1228.8,1290,1200,1211.45,1211.45,1233.55,130,1683,2066497,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2535.6,2552.8,2503,2509.1,2516.9,2543.7,916,4346,10958843,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1127.05,1131.55,1091.05,1094.65,1094,1125.8,1541,11999,13309762,
500304,"NIIT LTD.",B,STK,193.9,204.15,192.1,192.6,193,198.3,1043,70397,13990350,
500306,"Jaykay Enterprises Limited",X,STK,126.5,126.5,120.1,124.4,125.35,125.1,316,33114,4103816,
500307,"NIRLON LTD.",B,STK,511.95,511.95,487.9,488.85,488,498.3,527,10950,5398370,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,248.1,262.75,248.1,258.75,258.75,246,15447,1596696,410856029,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,69.72,70.75,69.72,69.72,69.72,71.14,31,10251,716360,
500314,"ORIENTAL HOTELS LTD.",B,STK,181.9,184.8,181.25,182.75,181.25,181.7,343,15907,2919044,
500317,"OSWAL AGRO MILLS LTD.",B,STK,69.15,70.16,66.75,67.08,66.75,69.5,163,7728,526797,
500319,"INDIAN SUCROSE LTD.",X,STK,118.05,118.05,115.5,116.1,116.4,118.05,57,2229,260071,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,191,191,180,180.95,184.6,187.65,42,519,94467,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1247.75,1262.3,1235.6,1251.35,1251.35,1241.65,17855,502895,628421539,
500327,"Pil Italica Lifestyle Limited",B,STK,14.19,14.75,14.1,14.67,14.58,14.12,119,16951,245662,
500330,"RAYMOND LTD.",A,STK,1787.7,1838.9,1759,1784.15,1784.15,1777.5,3029,50997,91277601,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2930.25,2956.8,2908.7,2930.7,2927.5,2925.4,2503,19035,55666233,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2464,2545,2464,2517.2,2505,2514.25,364,1756,4416730,
500335,"BIRLA CORPORATION LTD.",A,STK,1233.25,1250.9,1221.3,1229.2,1229.2,1245.55,520,2384,2946371,
500336,"SURYA ROSHNI LTD.",A,STK,281.95,283.5,275.75,280.45,281.5,277.65,975,42807,11986628,
500337,"PRIME SECURITIES LTD.",B,STK,287,291.15,285.45,288.05,288.9,289.7,234,6839,1966921,
500338,"PRISM JOHNSON LIMITED.",A,STK,172.9,172.9,169.8,170.75,170.75,170,364,13178,2252591,
500339,"RAIN INDUSTRIES LIMITED",A,STK,177.2,179.6,176.4,178.25,178.25,177.15,1497,111862,19922704,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,68.34,68.34,68.34,68.34,68.34,67,19,16956,1158773,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,67.7,68.39,66.19,66.6,67.45,67.7,204,4545,305955,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,56.45,56.47,54.51,55.99,55.99,55.77,32,755,41553,
500350,"RSWM LTD.",B,STK,205,205,194,196.55,197,193.4,260,8548,1676239,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,58.3,59,58.13,58.28,58.53,57.99,94,2785,162977,
500355,"RALLIS INDIA LTD.",A,STK,307.95,308.5,303.5,305.25,305.2,303,966,21553,6606987,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,18.35,18.7,18.13,18.28,18.13,18.55,47,6076,111385,
500357,"RAMA PAPER MILLS LTD.",Z,STK,16.96,17.8,16.12,17.26,17.26,16.96,7,162,2836,
500360,"RAPICUT CARBIDES LTD.",X,STK,118.05,118.05,112,115.9,116.5,113.05,37,1602,184569,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,46,47.77,45.5,46.78,47.4,45.5,447,159835,7511966,
500366,"ROLTA INDIA LTD.",Z,STK,4.1,4.32,4.1,4.32,4.32,4.12,278,213758,919399,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,80.06,83.51,80.06,82.9,82.55,81.75,1006,17051,1407591,
500368,"Patanjali Foods Limited",A,STK,1820.05,1875.25,1820.05,1861.55,1861.55,1841.7,4917,72682,134609967,
500370,"SALORA INTERNATIONAL LTD.",X,STK,76.45,76.45,72.2,74.34,75.45,73.27,27,1663,124631,
500378,"JINDAL SAW LTD.",A,STK,285,287.45,283.7,284.6,284.95,284.2,1239,39062,11152996,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,851.65,851.65,815.6,819,821.35,834.75,357,3017,2499980,
500387,"SHREE CEMENT LTD.",A,STK,26750,26945.05,26032.35,26110.1,26140,26705.85,244,405,10675059,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,37.92,37.92,36.12,37.92,37.92,36.12,8,71,2615,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,24.76,24.76,24.76,24.76,24.76,25.26,99,8869,219596,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,322.65,328.35,318,319,319,323.95,4679,227653,73458971,
500400,"TATA POWER CO.LTD.",A,STK,396,402.9,395,396.65,396.65,395.55,20943,1564367,622093508,
500402,"SPML INFRA LIMITED",T,STK,259.5,267.85,257,262.55,262.55,259.1,100,6170,1625811,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1073.95,1090.3,1057.85,1072.5,1076.55,1062.65,706,5076,5460654,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,277,291.25,276,291.25,291.25,277.4,537,72056,20842060,
500405,"SUPREME PETROCHEM LTD.",A,STK,664.05,676.95,655.25,656.9,656,664,220,2950,1959989,
500407,"SWARAJ ENGINES LTD.",B,STK,3094,3158.6,3094,3146.9,3137.55,3097.05,193,528,1657780,
500408,"TATA ELXSI LTD.",A,STK,6703.25,6755,6612,6647.4,6657.55,6702.5,2535,9390,62445072,
500410,"ACC LTD.",A,STK,2075.5,2078.95,2050.5,2054.95,2052.15,2068.9,725,3197,6588201,
500411,"THERMAX LTD.",A,STK,4116.8,4317.8,4092,4137.35,4137.35,4060.15,2588,12728,53293861,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,321.1,340.55,321.1,333.45,332.3,332.2,434,7805,2627440,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,198.5,198.65,193,193.4,193.5,196.75,391,14923,2912922,
500414,"TIMEX GROUP INDIA LTD.",B,STK,208.5,210,201.05,202.25,202.25,208.5,661,47959,9827557,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,129,131.05,129,131.05,131.05,127.75,186,2339,303781,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3460,3460,3377.7,3400,3402.9,3446.25,646,3378,11471854,
500421,"TPI INDIA LTD.",X,STK,19.8,20,19,19.57,19.57,19.75,24,910,17714,
500422,"TRANSCHEM LTD.",X,STK,54.59,54.59,51.35,52.71,52.99,53.62,236,48600,2584285,
500425,"AMBUJA CEMENTS LTD.",A,STK,554.7,554.7,546,548.4,548.4,549.85,2340,52106,28596389,
500426,"UTL INDUSTRIES LIMITED",X,STK,3.08,3.1,2.86,2.9,2.9,3.02,168,131404,383405,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,160.35,162.6,159,160.8,161.75,160.05,133,2914,467452,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4600,4600,4496,4526.35,4525,4528.55,76,150,679660,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,602.35,602.35,590.1,591.1,591.1,599.05,5404,128878,76680569,
500444,"West Coast Paper Mills Limited",A,STK,573.6,573.6,560.35,562.75,564.3,572.55,1491,10700,6052889,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,41.97,42.59,41.05,42.02,42.02,41.28,243,25180,1055134,
500456,"PASUPATI ACRYLON LTD.",T,STK,44.16,44.16,44.16,44.16,44.16,43.3,24,15110,667257,
500458,"Kore Foods Limited",XT,STK,43.76,43.76,43.76,43.76,43.76,42.91,23,7083,309952,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14649.95,14725.7,14569.3,14671.85,14720.25,14572,112,195,2858490,
500460,"MUKAND LTD.",B,STK,134.9,135.4,132.55,133.7,133.7,132.6,93,3545,476512,
500463,"BLACK BOX LIMITED",B,STK,691.85,691.85,661.15,665.7,665,674.95,629,11408,7663867,
500464,"UCAL LIMITED",T,STK,202.95,202.95,196,196.05,196,197.2,59,2305,454506,
500467,"HARRISONS MALAYALAM LTD.",B,STK,328.95,336.65,322.5,332.7,334.2,325.9,162,2599,857045,
500469,"FEDERAL BANK LTD.",A,STK,204.7,207.05,204.7,205.3,205.45,206,1187,94232,19400820,
500470,"TATA STEEL LTD.",A,STK,138.25,139.7,137.75,138.3,138.3,138.15,9349,860541,119342802,
500472,"SKF INDIA LTD.",A,STK,4501.05,4569.55,4479.6,4518.45,4531.4,4499.75,461,1402,6337573,
500477,"ASHOK LEYLAND LTD.",A,STK,237.25,237.25,232.45,234,234,235.9,3022,248667,58302680,
500480,"CUMMINS INDIA LTD.",A,STK,3299,3299.35,3200.3,3217.55,3224.1,3254.5,1432,8965,28917860,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1737.8,1758.7,1732.55,1737.1,1734.35,1745,679,2891,5043218,
500488,"ABBOTT INDIA LTD.",A,STK,29992.35,30029.1,29384,29473.8,29432,29941.1,125,170,5031484,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,12022.15,12022.15,11550,11612,11567,11887,714,2218,26232899,
