SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500171,"GHCL LTD.",A,STK,714.95,714.95,671,683.75,687.35,707.9,1046,15864,10807247,
500173,"GFL LIMITED",B,STK,74.6,74.6,70.57,71.15,71.15,72.97,260,11247,808068,
500174,"GUJARAT LEASE FINANCING LTD.",B,STK,7.17,7.33,7.17,7.33,7.33,7.54,17,3830,27509,
500179,"HCL INFOSYSTEMS LTD.",B,STK,14.52,14.95,14.07,14.08,14.08,14.81,817,92233,1316586,
500180,"HDFC BANK LTD.",A,STK,1640,1641.6,1626.4,1629.7,1629.7,1649.55,4684,87143,142300983,
500182,"HERO MOTOCORP LTD.",A,STK,4051.75,4074.1,4000.95,4014.8,4014.8,4050.75,2243,6791,27330080,
500183,"HFCL LIMITED",A,STK,98.35,98.35,93.5,94.25,94.25,99.05,2605,519644,49326395,
500184,"Himadri Speciality Chemical Lt",A,STK,501.15,508.7,478.85,482.55,482.55,514.1,4969,122184,59543378,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,31.49,31.49,29.65,29.93,29.93,31.66,4369,1669409,50294139,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,190.3,191.95,181.05,182.35,182.35,193.4,1082,58067,10672431,
500187,"AGI GREENPAC LIMITED",A,STK,961.05,970.3,922.4,942.5,940.6,977.15,1458,12684,11981203,
500188,"HINDUSTAN ZINC LTD.",A,STK,464.55,464.55,448.6,451.2,451.2,466.25,1428,31466,14266048,
500189,"NDL Ventures Limited",B,STK,92,108.7,92,97.45,99.95,100.5,160,3086,303847,
500191,"HMT LTD.",Z,STK,67,67,62.05,62.55,63.77,65,103,6841,445577,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.72,2.72,2.63,2.66,2.66,2.72,41,9237,24692,
500193,"HLV LIMITED",B,STK,16.8,16.8,15.89,16.07,15.91,16.81,537,167727,2718185,
500199,"I G PETROCHEMICALS LTD.",B,STK,457.75,457.75,427,431.35,432.8,457.5,1617,6773,2950166,
500201,"INDIA GLYCOLS LTD.",B,STK,1250,1252.25,1191.45,1205.5,1206.8,1265.3,1847,18795,22884078,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,9.65,10.64,9.64,9.65,9.64,10.14,18,2537,25535,
500206,"MARGO FINANCE LIMITED",XT,STK,93.1,93.1,93.1,93.1,93.1,95,67,813,75690,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,41.15,41.15,38.7,39.36,39.42,41.23,48,1803,73070,
500209,"INFOSYS LTD.",A,STK,1850,1862.45,1812.9,1822.1,1822.1,1875.15,5093,93143,171528278,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3709.45,3709.45,3501,3594.85,3594.85,3778.75,637,1978,7040304,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,619.5,619.5,566.6,572.05,572.05,619.5,384,7540,4387890,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,576.25,587,541,557.5,557.5,592.8,4806,73730,40947388,
500215,"AGRO TECH FOODS LTD.",B,STK,873,873,821.55,829.15,824.2,871.5,852,10374,8634023,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,72.11,72.2,68.39,68.67,68.94,73.06,2704,398828,27851658,
500220,"JASCH INDUSTRIES LTD.",X,STK,177.7,195,170.55,190.45,190.45,182.8,351,49840,9257430,
500227,"JINDAL POLY FILMS LTD.",B,STK,804.9,804.9,748.95,754.9,760.45,798.75,714,5262,4027110,
500228,"JSW STEEL LTD.",A,STK,898.9,926.95,898.9,920.5,918.9,932.25,4528,129281,118362189,
500231,"UMANG DAIRIES LTD.",T,STK,85,86.95,84,84.95,84.95,88.1,15,568,48049,
500233,"KAJARIA CERAMICS LTD.",A,STK,1021.25,1024.85,992.8,1005.5,996.65,1039.9,1232,8503,8568527,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,167.2,184.4,162.55,173.45,175,172.2,44,1536,267659,
500235,"KALYANI STEELS LTD.",B,STK,900.05,920,863.95,874.6,873,929.3,885,7234,6398841,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1593.2,1610.65,1548,1606.45,1606.45,1625.7,968,4070,6443960,
500239,"KG DENIM LTD.",X,STK,24.95,24.95,22.26,22.48,23,22.69,26,848,19076,
500240,"KINETIC ENGINEERING LTD.",X,STK,192,203,176.6,200,200.05,193.2,772,154107,30333399,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1760.1,1905.2,1701.1,1858.5,1831,1795.45,3187,21150,37438853,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3899.75,3900,3686.8,3720.55,3708,3954.65,107,257,966576,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,577.95,580,560,576.95,576.95,579.15,1621,50896,29087078,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,132,132,111.45,129.85,129.8,120,57,4559,573893,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1861.5,1895.8,1861.5,1880.6,1880.6,1886.4,5019,61674,115951624,
500248,"KRISHNA FILAMENT INDUSTRIES LI",X,STK,8.59,8.65,8.17,8.64,8.64,8.59,52,33836,290365,
500249,"KSB LIMITED",A,STK,677.75,677.75,642.15,652.6,657.3,677.7,854,5142,3360544,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1272.45,1272.45,1171.15,1179.55,1174.6,1248.3,474,2735,3260222,
500251,"TRENT LTD.",A,STK,5460.05,5544.85,5353.2,5412.3,5416.45,5489.7,7248,31078,169184963,
500252,"LMW Limited",A,STK,15801,15801,14791.75,14981.15,15046,15942.4,443,958,14462962,
500253,"LIC HOUSING FINANCE LTD.",A,STK,571.25,571.5,560.8,564.65,564.65,573.3,2061,49872,28219983,
500257,"LUPIN LTD.",A,STK,2092.35,2120.95,2060,2078.4,2078.4,2133.75,1127,7079,14766781,
500259,"LYKA LABS LTD.",B,STK,154,154.7,144.35,145.2,145.75,156.35,486,15441,2288765,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,872,889,871.25,881.55,888.05,889,1198,17603,15527786,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,13.55,13.88,13.55,13.61,13.61,13.61,10,2238,30333,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,160.35,160.35,152,153.7,153.7,160.2,471,33502,5186693,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,647.2,647.2,607.95,614.1,614.1,649.4,3055,43185,26731157,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9362.85,9362.85,9187.55,9248.35,9245.35,9355.7,289,613,5661103,
500267,"MAJESTIC AUTO LTD.",X,STK,412,424,385,391.05,391.05,417.95,124,2099,837886,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,59.46,59.46,56.5,57.71,58.15,59.46,849,46484,2687323,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,173,176.5,168.75,172.7,172.7,174.4,56,2908,499518,
500271,"Max Financial Services Limited",A,STK,1047.95,1047.95,1030,1040.8,1045,1041.1,1308,6220,6463005,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,9.13,9.13,8.46,8.46,8.46,8.9,14,251,2127,
500279,"MIRC ELECTRONICS LTD.",B,STK,21.76,21.76,20.74,21.01,21.15,21.76,341,57709,1217027,
500280,"CENTURY ENKA LTD.",B,STK,527.2,530.25,500,508.25,509.55,530.25,244,1502,765511,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,52.4,52.4,50.5,52,52,50,5,67,3484,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,169.55,172.9,164.4,166.3,167.5,173,38,1483,245988,
500285,"SPICEJET LTD.",B,STK,47.2,47.54,43.61,43.87,43.87,47.54,18975,9515907,427630777,
500288,"MOREPEN LABORATORIES LTD.",A,STK,63.53,63.53,59.86,60.84,60.84,63.6,5573,689109,41910330,
500290,"MRF LTD.",A,STK,111598.95,111598.95,110100,111225.5,111323.3,111468.05,151,167,18491724,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,219.2,242,208.75,226.9,225.35,215.05,11764,166590,38080126,
500294,"NCC LIMITED",A,STK,235.75,235.75,225.7,229.05,229.05,236.15,4691,245926,56282470,
500295,"VEDANTA LIMITED",A,STK,437.2,439.75,419.95,423.2,423.2,442.05,14996,865843,372643811,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,222.65,223,216.95,217.7,217,226.3,225,2222,487501,
500298,"Naperol Investments Limited",X,STK,1070,1070,1013.5,1015.6,1015.6,1086.8,94,1446,1490167,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2495.4,2495.4,2431.8,2457.85,2446.85,2486.95,1021,2441,6008051,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,997.45,997.45,901,915.5,915.5,991.4,2992,31176,28978874,
500304,"NIIT LTD.",B,STK,160,160.15,148,149.1,148,161.7,2750,149944,22735572,
500306,"Jaykay Enterprises Limited",X,STK,166.8,167,158.5,158.5,158.5,166.8,881,263281,42094946,
500307,"NIRLON LTD.",B,STK,499.55,509.85,495.15,504.55,505.8,500.25,805,46033,23212666,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,255,256.4,249.6,250.6,250.6,256.25,3359,162776,41115902,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,72.41,72.41,67.45,67.45,67.45,71,48,6604,447733,
500314,"ORIENTAL HOTELS LTD.",B,STK,157.2,162.85,155,157.9,157.9,160.65,792,23056,3661861,
500317,"OSWAL AGRO MILLS LTD.",B,STK,63,63,59.6,61.4,61.4,61.75,48,2560,154982,
500319,"INDIAN SUCROSE LTD.",X,STK,109,109,101,102.2,101,110.75,121,6833,709309,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,150,152.9,149,149.6,149.6,150,20,320,48437,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1239.9,1240.45,1220.05,1229.3,1229.3,1245.9,14577,411760,506486893,
500327,"Pil Italica Lifestyle Limited",B,STK,16.42,16.8,15.05,15.15,15.15,16.02,1047,221281,3417193,
500330,"RAYMOND LTD.",A,STK,1528.9,1528.9,1462.3,1474.25,1473,1537.9,1276,16996,25148719,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2813.05,2884.8,2812.95,2868.15,2859,2853.7,855,3371,9642922,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1999.45,2020,1844.65,1905.55,1899.55,2013.4,1602,8962,17187921,
500335,"BIRLA CORPORATION LTD.",A,STK,1171.8,1171.8,1134,1140.95,1140.95,1170.4,718,4360,4995112,
500336,"SURYA ROSHNI LTD.",A,STK,281,281,270.9,275.6,275.35,281.4,966,23597,6503260,
500337,"PRIME SECURITIES LTD.",B,STK,266,266,225.85,260.6,254.3,271.35,869,180035,44725324,
500338,"PRISM JOHNSON LIMITED.",A,STK,137.95,141,126.75,131.75,131.75,138,1028,41375,5386917,
500339,"RAIN INDUSTRIES LIMITED",A,STK,145,145.1,138.4,139.5,139.5,146.7,3049,156834,22084612,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,51,53.55,48.45,48.45,48.45,51,89,19780,1038792,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,55.76,56.73,53.11,55.39,55.39,56.9,626,13088,706590,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,55.95,55.95,50.5,51.96,52.34,54.61,45,2989,161025,
500350,"RSWM LTD.",B,STK,167.5,167.5,159.05,159.45,159.5,167.5,515,6520,1063640,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,55,55.49,51.37,52.06,52.19,54.71,256,80828,4325893,
500355,"RALLIS INDIA LTD.",A,STK,235.4,241.15,230.4,233.8,234.1,243.45,2502,44339,10343492,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,15.28,15.28,14.53,14.68,14.68,15.51,137,9783,144269,
500357,"RAMA PAPER MILLS LTD.",Z,STK,15.51,15.51,15.5,15.51,15.51,16.23,7,377,5847,
500358,"RAMA PETROCHEMICALS LTD.",XT,STK,9.46,9.46,9.46,9.46,9.46,9.46,3,432,4086,
500360,"RAPICUT CARBIDES LTD.",X,STK,100.8,100.8,93.6,96.1,96.6,100.6,49,2514,240171,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,45.78,45.79,44.01,44.29,44.29,45.79,332,163765,7318658,
500366,"ROLTA INDIA LTD.",Z,STK,3.72,3.72,3.72,3.72,3.72,3.91,17,3348,12454,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,79.9,79.9,73.45,76.13,76.13,78.45,356,16165,1246003,
500368,"Patanjali Foods Limited",A,STK,1814.9,1849,1723.1,1820.15,1801.05,1819.05,25590,164709,294147747,
500370,"SALORA INTERNATIONAL LTD.",X,STK,61.9,61.9,56.25,56.36,57.95,60.56,47,2629,151166,
500378,"JINDAL SAW LTD.",A,STK,241.45,242.95,228.7,230.2,229.85,245.8,2973,84572,19669931,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,839.95,839.95,776.5,823.7,820.4,817.55,1216,8339,6728284,
500387,"SHREE CEMENT LTD.",A,STK,25685,25685,24895.15,25062.4,25192.6,25805.25,339,655,16534695,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,14.08,14.08,14.08,14.08,14.08,14.82,120,32251,454094,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,257.9,260.8,249.65,249.65,249.65,262.75,1039,190417,47649266,
500400,"TATA POWER CO.LTD.",A,STK,361.4,361.4,350.2,351.85,351.85,363.35,8115,446025,158404309,
500402,"SPML INFRA LIMITED",T,STK,195.05,195.05,189.8,189.8,189.8,199.75,62,9750,1851435,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1041.05,1041.05,998.45,1008,1001,1041.05,796,4549,4613570,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,262.9,262.9,249.8,250,250,262.9,144,9466,2380441,
500405,"SUPREME PETROCHEM LTD.",A,STK,589.4,591.4,569.7,575.7,572.6,594.05,840,9612,5544044,
500407,"SWARAJ ENGINES LTD.",B,STK,3015.05,3172.8,3015.05,3102.3,3098.5,3085.45,508,1648,5127066,
500408,"TATA ELXSI LTD.",A,STK,6371.95,6371.95,6130,6154.4,6174.4,6372.25,1564,4530,28067665,
500410,"ACC LTD.",A,STK,2057.25,2075.4,1981.6,1996.85,1996.85,2057.75,8204,51254,104782786,
500411,"THERMAX LTD.",A,STK,3692,3692,3558,3585.5,3585.5,3723.45,1020,3489,12549337,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,281.9,281.95,269.5,273.85,273.85,285,853,20687,5682342,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,150.9,151,142.7,147.35,146.5,151.5,1647,42082,6185010,
500414,"TIMEX GROUP INDIA LTD.",B,STK,185.7,188.8,175.2,176.05,176.05,187.1,615,39362,7100277,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,112.1,119.9,110,119.45,119.9,115.65,41,940,110138,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3240.05,3369.55,3240.05,3335.7,3328.3,3247.75,2028,11277,37585479,
500421,"TPI INDIA LTD.",X,STK,18.24,18.24,17.33,17.33,17.33,18.24,31,1734,30169,
500422,"TRANSCHEM LTD.",X,STK,42.1,43.7,41.6,41.68,43.35,42.9,38,1245,53000,
500425,"AMBUJA CEMENTS LTD.",A,STK,551.25,551.8,533,534.65,534.65,552.05,5987,122349,66394129,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.86,2.95,2.79,2.86,2.86,2.86,144,36733,104842,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,150.3,155.85,148.1,150.9,152.5,152.25,84,12555,1896929,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4039.95,4039.95,3636.3,3739.05,3701.15,3925.7,106,245,920220,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,596.15,601.5,585,586.5,586.5,607,3712,74020,43870245,
500444,"West Coast Paper Mills Limited",A,STK,535.25,535.25,524.25,527.4,525.5,538.85,503,3560,1881653,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,38,38.35,36.02,36.24,36.24,37.49,445,37531,1373423,
500450,"MPIL CORPORATION LTD.",X,STK,658.5,658.5,658.5,658.5,658.5,692.9,1,5,3292,
500456,"PASUPATI ACRYLON LTD.",T,STK,40,41,39.23,40.6,40.6,41.01,22,5206,207939,
500458,"Kore Foods Limited",XT,STK,45.39,45.39,45.39,45.39,45.39,46.31,6,1127,51154,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14499.45,14499.45,13691.2,14028.15,14117.95,14597.8,149,268,3769853,
500460,"MUKAND LTD.",B,STK,119.3,119.3,111.25,114.45,114.65,119.3,296,11892,1354375,
500463,"BLACK BOX LIMITED",B,STK,642.6,642.6,614.15,614.15,614.15,646.45,689,15185,9405433,
500464,"UCAL LIMITED",T,STK,173,173,161.2,165.3,165.05,169.55,51,4114,691366,
500467,"HARRISONS MALAYALAM LTD.",B,STK,263.95,263.95,243,243.95,246.5,259.45,226,4833,1206262,
500469,"FEDERAL BANK LTD.",A,STK,186.2,194.05,185.75,191,191,188.05,3351,352590,67071519,
500470,"TATA STEEL LTD.",A,STK,129.3,129.35,125.8,126.4,126.4,130,20154,1617780,207086383,
500472,"SKF INDIA LTD.",A,STK,4188.95,4188.95,3965,3979.25,3980.5,4140,443,1175,4711343,
500477,"ASHOK LEYLAND LTD.",A,STK,202,202.05,195.35,197.4,197.4,204.55,7578,416777,82788902,
500480,"CUMMINS INDIA LTD.",A,STK,2810.6,2810.65,2707.4,2771.95,2771.95,2804.4,2250,7450,20537720,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1630.2,1630.2,1563.6,1568.25,1567,1630.9,2501,15608,24855725,
500488,"ABBOTT INDIA LTD.",A,STK,27050,27286.15,26481,26532.6,26530.2,27272.7,199,306,8206776,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,11279.95,11310.5,11133.95,11194.25,11198,11277.4,342,1015,11407923,
