SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500133,"ESAB INDIA LTD.",A,STK,5205.05,5300,5151,5288.5,5300,5183.85,40,90,467588,
500135,"EPL LIMITED",A,STK,229.5,241,229.5,239.9,239.8,229.5,861,36629,8725291,
500136,"ESTER INDUSTRIES LTD.",B,STK,148.85,153,143.5,151.7,151.7,142.9,468,16051,2382733,
500142,"FGP LTD.",XT,STK,9.4,9.4,9.22,9.22,9.22,9.4,17,520,4812,
500143,"PH CAPITAL LTD.",XT,STK,322,322,300,315.9,310,306.8,59,1394,429400,
500144,"FINOLEX CABLES LTD.",A,STK,988.8,1018.3,985.9,1012.2,1013.2,988.8,619,6205,6234500,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,3995,3995,3750,3808.05,3808.05,3904.95,415,2929,11240047,
500148,"UFLEX LTD.",B,STK,474.8,495,473.55,488.1,495,477.9,559,15873,7699229,
500150,"FOSECO INDIA LTD.",B,STK,3824,4038.85,3824,3969.5,3969.5,3815.75,39,57,224732,
500151,"GOLDEN TOBACCO LTD.",Z,STK,39.29,39.73,37.62,39.73,39.73,38.2,9,1199,47072,
500153,"GANESH BENZOPLAST LTD.",B,STK,127,128.7,125.5,128,127.5,126.3,510,29083,3700527,
500159,"METROGLOBAL LIMITED",X,STK,140,148.95,135.8,143.65,148.95,138.45,47,1227,174556,
500160,"GTL LTD.",B,STK,11.2,11.48,10.8,11.31,11.4,10.79,763,191734,2119890,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,4401.75,4564.95,4394.35,4515.8,4515.05,4394.7,1341,4355,19563585,
500164,"GODREJ INDUSTRIES LTD.",A,STK,941.45,964.6,941.45,957.15,961.85,956.1,291,2573,2455840,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,247,247,242.05,243.8,244.3,245.4,392,12591,3069081,
500166,"GOODRICKE GROUP LTD.",X,STK,258,263.75,255,261.4,261.4,252.85,144,8513,2227731,
500168,"GOODYEAR INDIA LTD.",B,STK,972,972,940,956.75,956,932.2,533,3960,3791235,
500170,"GTN INDUSTRIES LTD.",X,STK,35,36.85,35,35.61,36.25,34.38,36,4574,164009,
500171,"GHCL LTD.",A,STK,656.1,705.05,651.6,691.4,692.7,667.95,1002,12051,8154483,
500173,"GFL LIMITED",B,STK,74.88,80,74.41,78.72,78,74.88,345,10837,844942,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,8.65,8.9,8.65,8.9,8.9,8.48,32,19301,171728,
500179,"HCL INFOSYSTEMS LTD.",B,STK,14.52,15.19,14.52,15.07,15.07,14.52,503,55432,829991,
500180,"HDFC BANK LTD.",A,STK,1635,1656.25,1635,1644.25,1644.25,1630.1,13426,460142,757456044,
500182,"HERO MOTOCORP LTD.",A,STK,4050.05,4131,4050.05,4105.7,4106.75,4043.55,1369,6321,25911544,
500183,"HFCL LIMITED",A,STK,94.5,98.6,94.1,98.15,98.15,93.2,5523,869821,84117823,
500184,"Himadri Speciality Chemical Lt",A,STK,555.05,565.35,532.35,544.95,544.95,545.05,1702,66284,36151468,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,32.49,34.45,32.44,34.09,34.3,32.06,7389,3174978,106816433,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,181,183,179.55,181.2,181.9,181,514,25525,4636987,
500187,"AGI GREENPAC LIMITED",A,STK,962.7,1023.85,944.15,996.3,998.8,939.2,791,6420,6324123,
500188,"HINDUSTAN ZINC LTD.",A,STK,420.35,438.9,420.35,436.25,436.25,419.55,3755,105876,46003819,
500189,"NDL Ventures Limited",B,STK,101,104,99.85,103.9,104,99.05,12,47,4787,
500191,"HMT LTD.",Z,STK,65.97,68.89,65.97,67.5,67.5,69.44,107,7717,519075,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.88,2.88,2.78,2.83,2.83,2.82,33,5923,16755,
500193,"HLV LIMITED",B,STK,15.5,16.41,15.5,16.3,16.3,15.8,737,194418,3141860,
500199,"I G PETROCHEMICALS LTD.",B,STK,504,505.3,489.8,496.55,492,489.15,209,1923,955461,
500201,"INDIA GLYCOLS LTD.",B,STK,1245.05,1298.15,1240.05,1291.75,1292.65,1220.6,1107,11492,14656576,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,10.99,10.99,10.4,10.99,10.99,10.5,13,2445,26838,
500206,"MARGO FINANCE LIMITED",XT,STK,111.45,111.45,111.45,111.45,111.45,113.7,57,853,95066,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,41.7,43.85,40.51,41.5,41.49,41.7,414,72296,3005063,
500209,"INFOSYS LTD.",A,STK,1960.05,1972,1931.25,1939.3,1939.3,1961.8,9876,215561,418852035,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3790.05,3834.7,3699.1,3755.35,3744.05,3797.95,547,1980,7432492,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,620.75,648.65,620.75,645.2,645.2,620.5,102,5988,3848149,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,600,628,600,624.85,627,607.55,1834,25291,15721727,
500215,"AGRO TECH FOODS LTD.",B,STK,882,899.8,875,894.9,899.8,880.1,125,765,679036,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,70.26,73.67,70.26,73.31,73.36,70.53,2238,356155,25977014,
500220,"JASCH INDUSTRIES LTD.",X,STK,168,171.5,166,169.35,169.05,168.2,113,6417,1087916,
500227,"JINDAL POLY FILMS LTD.",B,STK,853.1,853.1,820.8,840.3,843,822.1,786,7596,6368401,
500228,"JSW STEEL LTD.",A,STK,881.95,911.5,881.95,905.85,905.25,883.15,3353,44885,40573370,
500231,"UMANG DAIRIES LTD.",T,STK,89,92.85,89,92.65,92.75,89.4,34,2774,254356,
500233,"KAJARIA CERAMICS LTD.",A,STK,1069.95,1069.95,1026,1033.55,1031,1018.45,310,2287,2367502,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,176,176,166,172.2,173,162.2,54,664,113368,
500235,"KALYANI STEELS LTD.",B,STK,940.75,977.75,940,972.2,972,940.75,552,3610,3445547,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1689.95,1719.75,1587.55,1682.75,1661.25,1596.15,498,2195,3613816,
500239,"KG DENIM LTD.",X,STK,25.04,25.04,22.35,23.55,23.55,22.89,31,1920,44842,
500240,"KINETIC ENGINEERING LTD.",X,STK,145.8,157,145.8,154.7,154.7,147.3,155,40550,6255719,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1949.95,1984.65,1908.8,1959.75,1960.45,1929,2117,23721,46310233,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4038.25,4121.95,3978.5,4048.4,4029.2,3990.1,25,81,324798,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,601,618,587.25,593.65,593.65,606.6,1525,24977,15047834,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,128.9,128.9,120.3,123.15,123.15,131.95,6,79,9865,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1711.05,1768,1711.05,1749.25,1749.25,1738.25,4194,95227,166360097,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,9.03,9.03,8.85,8.85,8.85,9.31,18,539,4810,
500249,"KSB LIMITED",A,STK,706.3,722.65,693.6,717.2,718.65,706.3,362,2075,1473650,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1247,1247,1203.95,1220.55,1217.5,1237.75,205,1395,1697883,
500251,"TRENT LTD.",A,STK,6226,6313.35,6140,6163.05,6163.05,6227.3,5704,23365,144930994,
500252,"LMW Limited",A,STK,15981.6,15981.6,15816.05,15919,15895,15914.65,83,8105,128547505,
500253,"LIC HOUSING FINANCE LTD.",A,STK,536.05,554.85,536.05,552.95,554.55,533.65,1714,32417,17780652,
500257,"LUPIN LTD.",A,STK,2111.4,2179.7,2111.4,2155.25,2155.25,2154.05,623,4032,8697294,
500259,"LYKA LABS LTD.",B,STK,151.9,157.95,151,155.75,154.7,153.5,248,5679,877643,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,881.8,895.5,875.05,884.55,884.75,880.1,883,10952,9700759,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,13.57,13.57,13.57,13.57,13.57,13.84,5,5194,70482,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,160,169.85,160,165.7,165.7,157.7,506,41281,6822492,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,628,648.9,628,643.5,643.5,627.5,908,14197,9114071,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9010.05,9306.3,9010.05,9230.05,9223.25,9038.65,109,169,1542084,
500267,"MAJESTIC AUTO LTD.",X,STK,400,415,370,400.8,400.8,397.85,162,3812,1501001,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,55.75,57.52,55.5,57.34,57.49,55.86,257,10419,592763,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,175,180,171,174.15,174,171.15,86,3058,542165,
500271,"Max Financial Services Limited",A,STK,1050.05,1074.5,1043.65,1052.4,1054.9,1069,983,4483,4741694,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,8.95,8.95,8.95,8.95,8.95,8.95,11,359,3213,
500279,"MIRC ELECTRONICS LTD.",B,STK,20.7,22.35,20.7,21.9,22.04,20.49,932,90714,1958967,
500280,"CENTURY ENKA LTD.",B,STK,540,549.95,527,547.15,544.95,526.45,224,2575,1398502,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,50.2,50.2,50.16,50.16,50.16,52.8,6,1031,51756,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,189.65,189.65,180.2,180.2,180.2,189.65,48,1230,222045,
500285,"SPICEJET LTD.",B,STK,48.94,50.27,48.5,49.49,49.49,47.93,8644,5456606,267837024,
500288,"MOREPEN LABORATORIES LTD.",A,STK,65.01,68.35,65,67.92,67.92,64.9,1564,225770,15097055,
500290,"MRF LTD.",A,STK,114000,114739.2,112692.6,114245.5,114560.15,113017.3,432,608,69331390,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,214.9,215.2,210.75,213.85,212.8,203.2,542,9030,1922067,
500294,"NCC LIMITED",A,STK,238.55,247.8,238.55,246.55,246,238,3123,171943,41788552,
500295,"VEDANTA LIMITED",A,STK,413.45,433.6,413.45,430.65,430.65,413.4,5837,265134,113476207,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,232.4,236.95,227.85,236.55,236.95,226.45,111,12928,3002927,
500298,"Naperol Investments Limited",X,STK,1080,1081,1039.95,1054.85,1054.85,1072.85,96,850,899962,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2308.95,2329.3,2295,2312,2315.15,2288.6,1257,5381,12424278,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,960.05,1030,960.05,1025.15,1025.15,950.35,5173,107384,107916353,
500304,"NIIT LTD.",B,STK,163.6,166.9,160.7,165.3,165.3,161.55,1463,83633,13765780,
500306,"Jaykay Enterprises Limited",X,STK,125.25,128.7,122,128.4,128.4,124.4,461,53470,6749369,
500307,"NIRLON LTD.",B,STK,476,503,476,498.5,500,481.25,1036,30367,15121958,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,255.7,261.95,255.7,260.3,260.3,255.65,4595,177871,46187490,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,71.32,73.41,70.65,73.41,73.41,69.92,85,11316,826128,
500314,"ORIENTAL HOTELS LTD.",B,STK,174,174,167.6,168.95,168.6,168.55,352,6845,1170542,
500317,"OSWAL AGRO MILLS LTD.",B,STK,62.76,66.37,62.76,66.22,65.05,63.21,23,1568,103304,
500319,"INDIAN SUCROSE LTD.",X,STK,100.25,105,100.25,104,104.3,100.75,96,7108,732964,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,175,185,168.75,169.55,169.55,177.6,33,1236,221144,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1240,1255.05,1227.3,1238.55,1238.55,1240.05,25971,837785,1036470657,
500327,"Pil Italica Lifestyle Limited",B,STK,13,13.1,12.7,12.96,12.7,12.46,91,13362,173053,
500330,"RAYMOND LTD.",A,STK,1516.95,1552.45,1511.15,1522,1522,1518.55,1930,19162,29307578,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2796.75,2820,2785.2,2809,2809,2796.7,2560,9586,26873982,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2130,2155.5,2072.1,2130.75,2141.25,2114.15,695,5071,10732005,
500335,"BIRLA CORPORATION LTD.",A,STK,1170.65,1181.9,1160,1175.45,1175,1169.7,231,1822,2131582,
500336,"SURYA ROSHNI LTD.",A,STK,238,280.6,230.95,280.6,280.6,233.85,3443,218955,59276587,
500337,"PRIME SECURITIES LTD.",B,STK,239.05,255.75,239.05,244.9,245.7,237.65,211,9058,2231274,
500338,"PRISM JOHNSON LIMITED.",A,STK,159.95,159.95,151.25,152.95,152.75,162.2,1245,46120,7079611,
500339,"RAIN INDUSTRIES LIMITED",A,STK,151.05,153.95,150.5,153.4,153.45,149.55,624,41840,6377701,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,63.9,66.5,63.9,63.9,63.9,67.26,12,2541,162796,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,55.12,58,54.83,57.45,57.2,55.52,259,7493,425565,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,46.31,51.98,46.31,51.79,51.79,50.57,23,438,22225,
500350,"RSWM LTD.",B,STK,165.05,174,165.05,171.55,170.3,166.8,220,2356,402976,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,49.82,51.67,48.94,51.05,51.03,49.48,209,6354,319028,
500355,"RALLIS INDIA LTD.",A,STK,283.1,291,279.05,286.55,286.4,277.4,775,11725,3346863,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.05,17.07,16.78,17.07,17.07,16.73,24,1711,29045,
500357,"RAMA PAPER MILLS LTD.",Z,STK,15.26,15.26,15.26,15.26,15.26,14.54,2,97,1480,
500360,"RAPICUT CARBIDES LTD.",X,STK,102.5,112.65,102.1,110.95,110.95,102.5,28,4499,472352,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,42,44.44,42,42.8,43,42.56,464,179833,7784174,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,75.18,76,72.87,75.29,75.01,73.17,218,8984,671286,
500368,"Patanjali Foods Limited",A,STK,1800,1828.85,1780.3,1821.55,1821.55,1776.65,2145,72139,130458329,
500370,"SALORA INTERNATIONAL LTD.",X,STK,63.42,66.56,60.1,64.24,64.59,61.81,60,6026,386154,
500378,"JINDAL SAW LTD.",A,STK,245.6,248.7,242.55,245.05,245.05,240.75,2737,78423,19215216,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,748,773.85,748,771.9,773.85,763.2,221,1679,1290397,
500387,"SHREE CEMENT LTD.",A,STK,24981.85,25219.85,24926.65,25152.1,25193.35,24861.6,58,67,1677852,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,43.45,43.45,43.44,43.44,43.44,43.45,3,201,8733,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,19.14,19.14,19.14,19.14,19.14,20.14,178,27936,534695,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,277.55,286.5,273.4,275.25,275.25,277.55,4753,258776,72352365,
500400,"TATA POWER CO.LTD.",A,STK,340.9,358.3,340.9,357.15,357.15,340.1,21467,955194,337197055,
500402,"SPML INFRA LIMITED",T,STK,203.9,214,198.05,208.7,208.7,204.75,246,24970,5125841,
500403,"SUNDRAM FASTENERS LTD.",A,STK,998,1035.9,985.65,1029.15,1035.55,998.65,317,2517,2567842,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,275.8,288.65,263.55,285.5,285.5,275.5,300,26406,7378699,
500405,"SUPREME PETROCHEM LTD.",A,STK,633.85,658.2,633.85,652.35,649.45,637.95,327,3449,2231987,
500407,"SWARAJ ENGINES LTD.",B,STK,2846.5,2912.5,2819.7,2898.85,2909.95,2818.7,206,665,1903145,
500408,"TATA ELXSI LTD.",A,STK,5942.4,6123.4,5942.4,6086.3,6086.3,5942.35,4873,25398,153967910,
500410,"ACC LTD.",A,STK,1860.65,1949.55,1860.65,1947.2,1947.2,1860.6,4061,36160,69642763,
500411,"THERMAX LTD.",A,STK,3625.05,3813.55,3625.05,3737.55,3744,3638.4,1020,4212,15681384,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,300.1,305.65,296.5,302.15,302.9,294.15,335,8787,2657374,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,171.75,172.15,163,164.9,164.9,167.8,1020,34726,5738200,
500414,"TIMEX GROUP INDIA LTD.",B,STK,175.1,188,175.1,185.8,186.1,173.05,928,61901,11399309,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,115.25,126.6,115,119,119,116.95,18,295,34470,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3170.65,3263.8,3170.65,3254.35,3261.05,3238.85,431,1448,4683397,
500421,"TPI INDIA LTD.",X,STK,18.85,19.33,17.49,17.88,19.17,18.41,56,18896,332365,
500422,"TRANSCHEM LTD.",X,STK,44,47.95,43.05,46,46,44.49,29,1168,52780,
500425,"AMBUJA CEMENTS LTD.",A,STK,495.15,517.25,495.15,515.25,516.15,493.15,2085,42571,21666459,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.85,2.85,2.65,2.75,2.75,2.77,161,59482,163208,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,146.5,151.9,146.5,151.85,151,143.55,88,2245,336909,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3925.55,4000,3801.4,3972.75,4000,3886,80,226,878442,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,564.05,592,564.05,591.05,591.05,563.65,3712,290816,170092996,
500444,"West Coast Paper Mills Limited",A,STK,545,550.4,533.65,546.5,544.2,536.8,705,7059,3820554,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,35.1,37.5,35.1,36.75,36.87,34.78,699,46981,1724074,
500450,"MPIL CORPORATION LTD.",X,STK,663,663,663,663,663,667.7,1,2,1326,
500456,"PASUPATI ACRYLON LTD.",T,STK,42.7,42.7,42.7,42.7,42.7,41.87,1,100,4270,
500458,"Kore Foods Limited",XT,STK,50,50.23,50,50.23,50.23,49.25,117,165295,8276840,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14625.3,14797.25,14508,14653.5,14693.5,14686.15,278,700,10280365,
500460,"MUKAND LTD.",B,STK,115.5,116.8,113.15,115,115.85,114.8,431,9265,1062251,
500463,"BLACK BOX LIMITED",B,STK,598.45,622,586.85,615.4,619.95,599.1,1606,28789,17611729,
500464,"UCAL LIMITED",T,STK,178,181,178,181,181,175.6,8,635,113432,
500467,"HARRISONS MALAYALAM LTD.",B,STK,272,279.15,266.85,270.8,272.2,263.55,157,1508,410324,
500469,"FEDERAL BANK LTD.",A,STK,187.8,194.25,187.8,192.75,192.75,187.75,2388,160749,30875136,
500470,"TATA STEEL LTD.",A,STK,122.95,127.7,122.95,127,127,122.95,27906,2928101,369842256,
500472,"SKF INDIA LTD.",A,STK,4300.7,4300.7,4195.25,4222.5,4227.5,4216.35,330,940,3968115,
500477,"ASHOK LEYLAND LTD.",A,STK,202.05,211.25,202.05,210.05,210.8,202.55,4402,390533,81413443,
500480,"CUMMINS INDIA LTD.",A,STK,2872.1,2947.7,2872.1,2941.75,2944.2,2870.85,1234,4315,12572399,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1638.05,1704.9,1633.65,1676.95,1677.25,1631.25,1501,11291,18944166,
500488,"ABBOTT INDIA LTD.",A,STK,28549.1,28665.4,28170.5,28255.55,28298.55,28549.1,218,255,7225073,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,10314.9,10720.15,10314.9,10608,10633.75,10309.55,443,1197,12585529,
500493,"BHARAT FORGE LTD.",A,STK,1170.4,1203,1170.4,1192.1,1197.2,1170.4,2607,39714,47386356,
500495,"Escorts Kubota Limited",A,STK,3299.75,3455.25,3292.85,3440.2,3432.05,3299.75,1279,5826,19855470,
