SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BBETF0432,EQ,1215,1238,1213.35,1232.02,1220.1,1215,452,551562.11,07-Jan-2025,38,INF754K01OB1
704GS2029,GS,101,101.4,101,101.4,101.4,101,178,18014.15,07-Jan-2025,3,IN0020240050
OLIL,SM,109.8,109.8,104.4,105.05,106.9,108.9,51600,5454360.00,07-Jan-2025,35,INE0OPS01011
SADBHIN,EQ,6.12,6.44,6.12,6.28,6.33,6.12,156200,980714.17,07-Jan-2025,570,INE764L01010
SANDESH,EQ,1645.1,1645.75,1621.6,1642.1,1645.75,1633.85,1370,2241237.90,07-Jan-2025,179,INE583B01015
ALMONDZ,BE,33.16,33.16,33.07,33.07,33.07,33.75,1649824,54577859.68,07-Jan-2025,250,INE326B01035
CHOLAFIN,EQ,1295,1300.25,1270.3,1276,1272.1,1294.2,1548819,1990917622.45,07-Jan-2025,69859,INE121A01024
DEEPAKNTR,EQ,2420,2467.85,2416.6,2459.75,2455,2421,147824,362008543.75,07-Jan-2025,14904,INE288B01029
LIQUIDADD,EQ,1050.5,1050.53,1050.5,1050.52,1050.53,1050.34,1118736,1175251884.99,07-Jan-2025,629,INF740KA1UM0
SENSEXIETF,EQ,886.61,896,879,882.81,880.01,882.82,12509,11043729.95,07-Jan-2025,475,INF346A01034
SHANKARA,EQ,658.65,679.85,657.55,674.75,673.95,659.85,28404,19043728.30,07-Jan-2025,2370,INE274V01019
TEMBO,BE,814,840,775.25,817.35,822,816.05,122745,96730616.90,07-Jan-2025,2475,INE869Y01010
INDIASHLTR,EQ,697,699.35,671.1,685.55,685,697.55,98092,67035985.50,07-Jan-2025,15326,INE922K01024
AWFIS,EQ,734.9,763,732.4,754.05,749,728.2,525300,395502203.05,07-Jan-2025,21704,INE108V01019
MAHABANK,EQ,53,53.32,51.06,51.25,51.37,52.6,21144032,1099821894.81,07-Jan-2025,52771,INE457A01014
FORCAS,ST,107.35,107.35,105.2,105.2,105.2,107.35,20800,2223840.00,07-Jan-2025,9,INE0U2501017
PSUBNKIETF,EQ,66.25,66.25,64.19,64.5,64.6,64.33,134906,8705558.41,07-Jan-2025,1037,INF109KC10S8
ANUP,EQ,3474,3550,3411.05,3492.85,3515,3435.85,30876,108032711.90,07-Jan-2025,7234,INE294Z01018
TROM,SM,238,245,238,240.5,240,237.35,16200,3927120.00,07-Jan-2025,27,INE0SYV01018
UTISXN50,EQ,87.47,87.48,86,86.26,86.49,86.05,4636,400734.67,07-Jan-2025,116,INF789F1AUU3
ESSENTIA,BE,3.11,3.22,3.11,3.18,3.2,3.19,1177790,3743023.81,07-Jan-2025,2659,INE418N01035
AKASH,EQ,35,35,34.16,34.39,34.65,34.44,3818,131708.40,07-Jan-2025,143,INE737W01013
APEX,EQ,248.4,258.4,246.85,252.7,252.5,244.75,107167,27069328.05,07-Jan-2025,2854,INE346W01013
DIL,BE,3.1,3.14,3.05,3.14,3.14,3.12,449003,1382036.21,07-Jan-2025,601,INE411Y01011
DOLLEX,SM,39,39.75,39,39.35,39.75,39.5,12000,471000.00,07-Jan-2025,3,INE0JHH01011
EQUITASBNK,EQ,69.71,70.84,67.75,70.04,70.1,69.38,4757085,331161734.93,07-Jan-2025,27806,INE063P01018
NORBTEAEXP,BE,26.98,26.98,26.98,26.98,26.98,26.46,6817,183922.66,07-Jan-2025,45,INE369C01017
ORIENTTECH,EQ,544.45,591.15,530.35,591.15,591.15,537.45,1694524,964201647.80,07-Jan-2025,32982,INE0PPK01015
SALONA,EQ,287.25,289.75,277.6,279.5,277.6,283.45,272,76459.30,07-Jan-2025,43,INE498E01010
CIFCZC28,NH,1066.95,1066.95,1066.95,1066.95,1066.95,1016,2,2133.90,07-Jan-2025,1,INE121A07RN0
SUMICHEM,EQ,516,525.9,515.7,524.05,524,515,139968,73060756.30,07-Jan-2025,10865,INE258G01013
SUZLON,EQ,58.06,61.79,58.06,60.88,60.85,58.85,59115926,3568816266.16,07-Jan-2025,156943,INE040H01021
TIJARIA,BE,10.9,10.9,10.9,10.9,10.9,11.13,2495,27195.50,07-Jan-2025,15,INE440L01017
IPHL,ST,80.1,80.35,79.05,79.65,79.05,80.35,10800,860400.00,07-Jan-2025,9,INE0DHF01018
ABINFRA,BE,94.9,94.9,88.61,89.55,90.22,91.72,2775,256462.56,07-Jan-2025,28,INE00YB01017
DELAPLEX,SM,238.95,238.95,228,228.75,228.75,230.9,15600,3618300.00,07-Jan-2025,26,INE0SK801018
DYCL,EQ,1005,1048.9,996.4,1034.7,1038.05,996.4,48815,50054994.90,07-Jan-2025,4438,INE600Y01019
364D120625,TB,97.23,97.23,97.23,97.23,97.23,96.81,1300,126399.00,07-Jan-2025,1,IN002024Z115
GSMFOILS,ST,117.5,117.5,117.5,117.5,117.5,118.3,2000,235000.00,07-Jan-2025,1,INE0SQY01018
GLFL,BE,7.5,7.58,7.5,7.58,7.58,7.57,1715,12947.15,07-Jan-2025,18,INE540A01017
IDENTICAL,ST,74.65,80.95,73.25,80.7,80.95,77.1,572000,43993600.00,07-Jan-2025,243,INE0TD101011
SATIN,EQ,147.95,149.85,144.7,148.97,147.56,146.9,175014,25729870.19,07-Jan-2025,5350,INE836B01017
SHERA,SM,192.05,196.4,192,193.55,193.55,192.05,13000,2518900.00,07-Jan-2025,13,INE0MM001019
SIMPLEXINF,BE,279.1,300.55,279.1,300.4,300.55,286.25,95090,28108048.75,07-Jan-2025,410,INE059B01024
CEATLTD,EQ,3071.95,3170.75,3071.95,3144,3132,3070.2,81735,256116809.05,07-Jan-2025,16584,INE482A01020
FINPIPE,EQ,248,249.8,239.5,240.05,239.75,246.85,797613,193196480.00,07-Jan-2025,24863,INE183A01024
AEL120924,N2,1005,1005,1005,1005,1005,1005,50,50250.00,07-Jan-2025,2,INE423A07369
SUKHJITS,EQ,264.55,264.55,255.1,257.65,259.95,256.05,8083,2095073.70,07-Jan-2025,883,INE450E01029
VHLTD,BE,112.75,120,112.75,115.96,115.96,117.09,2508,288233.82,07-Jan-2025,52,INE048C01025
GENCON,EQ,41.45,43.3,40.77,42.04,42.58,40.53,90427,3819484.21,07-Jan-2025,1482,INE854S01022
GREAVESCOT,EQ,267,278,264.05,270.85,270.7,265.05,5645283,1531857297.85,07-Jan-2025,41515,INE224A01026
NOIDATOLL,BE,10.49,10.49,10.49,10.49,10.49,11.05,62309,653621.41,07-Jan-2025,169,INE781B01015
TAINWALCHM,EQ,271.9,286.95,271.9,277.75,278.9,272.55,6361,1772911.95,07-Jan-2025,298,INE123C01018
TUNWAL,SM,47,47.6,46.75,46.95,46.95,46.9,94000,4434700.00,07-Jan-2025,45,INE0OXV01027
VERA,ST,87,87.1,87,87,87,91.5,6000,522225.00,07-Jan-2025,4,INE709Z01015
WONDERLA,EQ,745.9,772,732.75,768,761.3,734.9,104021,78356524.40,07-Jan-2025,10766,INE066O01014
JINDALSTEL,EQ,935.1,954.7,935.1,941.45,939.25,939.35,1057467,1001072649.90,07-Jan-2025,50212,INE749A01030
KHANDSE,EQ,27.59,28.8,26.48,27.83,27.99,27.47,19171,534986.20,07-Jan-2025,169,INE060B01014
BBL,EQ,3619,3675,3564.05,3658.2,3657.9,3589.8,14309,51967111.80,07-Jan-2025,4241,INE464A01036
PURVA,EQ,364,388.3,362.75,382.85,387,363.6,88715,33449692.60,07-Jan-2025,4279,INE323I01011
92SFIL28,ND,977,977,977,977,977,960,25,24425.00,07-Jan-2025,1,INE244L07184
JUBLINGREA,EQ,841.5,856.4,825,836.5,832.9,836.75,478386,404340325.15,07-Jan-2025,15558,INE0BY001018
KRSNAA,EQ,914,922.6,893.5,916.55,916,911.2,114104,103701342.25,07-Jan-2025,13728,INE08LI01020
ACCURACY,EQ,10.25,10.56,10.2,10.32,10.38,10.38,203002,2104037.94,07-Jan-2025,1185,INE648Z01023
ALKYLAMINE,EQ,1733.8,1750,1726.15,1735.65,1738,1732.6,25980,45143034.70,07-Jan-2025,5629,INE150B01039
BIKAJI,EQ,737.55,744.45,721,725.8,724,728.1,427565,312099975.15,07-Jan-2025,37981,INE00E101023
GARUDA,EQ,128.76,145.99,128.01,142.17,144.88,127.21,6420672,887628378.59,07-Jan-2025,37951,INE0JVO01026
GOKEX,EQ,1099,1150.9,1092.75,1144.35,1140.25,1092.7,146581,164320480.10,07-Jan-2025,27300,INE887G01027
GULPOLY,EQ,172.3,179,172.3,176.49,178,174.16,81819,14389391.66,07-Jan-2025,1802,INE255D01024
HITECHCORP,EQ,239.56,250.78,239.56,245.03,247,239.35,12055,2959493.18,07-Jan-2025,590,INE120D01012
ARENTERP,BE,52.45,56,52.45,52.55,52.45,55.22,6484,343721.54,07-Jan-2025,52,INE610C01014
889SCL26,NS,975,975,975,975,975,980,96,93600.00,07-Jan-2025,2,INE148I07KN1
TPLPLASTEH,EQ,99.01,102.5,99.01,100.92,101,98.65,210024,21242663.35,07-Jan-2025,2341,INE413G01022
USASEEDS,SM,218,218,218,218,218,221.5,600,130800.00,07-Jan-2025,2,INE0CBM01019
LPDC,BE,9.75,10.05,9.75,9.93,9.95,9.9,33595,331922.30,07-Jan-2025,201,INE197J01017
LICHSGFIN,EQ,594.95,598.25,579.45,585.15,586.8,594.3,1887588,1105466253.75,07-Jan-2025,52317,INE115A01026
AHLEAST,EQ,172,172,161.01,165.54,165.84,166.2,7212,1201274.79,07-Jan-2025,323,INE926K01017
AVIANSH,ST,106,108,104.2,107.75,107.75,105.5,18000,1916900.00,07-Jan-2025,9,INE0TFB01017
BLUECHIP,BE,9.31,9.31,9.31,9.31,9.31,9.51,138379,1288308.49,07-Jan-2025,819,INE657B01025
CARERATING,EQ,1351,1392.05,1346.2,1373.6,1368,1353.8,29930,40927049.70,07-Jan-2025,3449,INE752H01013
FOCUS,EQ,125.15,129.5,124.31,127.39,126.8,126.86,80037,10175355.26,07-Jan-2025,1818,INE593W01028
BSE500IETF,EQ,36.96,37.98,36.5,37.58,37.51,37.31,46046,1728938.96,07-Jan-2025,770,INF109KC1V59
REFEX,EQ,463.55,488.9,461,488.9,488.9,465.65,299524,144647874.80,07-Jan-2025,3102,INE056I01025
SETF10GILT,EQ,244.43,244.43,241.87,243.46,243.46,242.85,40628,9884589.31,07-Jan-2025,103,INF200KA1JT1
1030SFIL28,NM,1032.2,1032.2,1032.2,1032.2,1032.2,1015.01,5,5161.00,07-Jan-2025,1,INE244L07283
TCLCONS,EQ,47.98,49.37,46.36,48.07,48.5,47.02,170847,8234106.34,07-Jan-2025,2828,INE388G01026
KRISHCA,SM,295,299,291.55,297.05,295.15,293.1,6000,1777250.00,07-Jan-2025,12,INE0NR701018
MOKSH,EQ,19.2,20.35,19.2,20.24,20.29,19.52,301335,6011711.91,07-Jan-2025,1112,INE514Y01020
DATAMATICS,EQ,668,703.4,666,696.9,695.5,661.95,381803,263807598.25,07-Jan-2025,10197,INE365B01017
DBOL,EQ,112.75,115.4,112.75,114.45,114,111.59,35596,4069655.88,07-Jan-2025,1026,INE0I3401014
EMUDHRA,EQ,921,954.95,920.55,941.55,942.55,925.8,73154,68759490.80,07-Jan-2025,8273,INE01QM01018
91D130325,TB,97,98.5,97,98.5,98.5,98.26,200,19550.00,07-Jan-2025,2,IN002024X367
HMAAGRO,EQ,39.3,41.25,39.03,40.21,41.25,39.47,213794,8471014.79,07-Jan-2025,1683,INE0ECP01024
RUCHIRA,EQ,127.8,130,127.17,129.05,129.3,127.56,29234,3762114.80,07-Jan-2025,873,INE803H01014
SAIFL,SM,90,96.3,90,95,95,92,15200,1410400.00,07-Jan-2025,19,INE0PZA01015
SBIETFPB,EQ,248.3,250.92,248.3,249.83,249.95,248.3,11024,2751222.02,07-Jan-2025,118,INF200KA1S22
SMSPHARMA,EQ,240.25,250,237.11,246.62,246.74,240.15,96877,23813752.95,07-Jan-2025,2920,INE812G01025
VASWANI,EQ,58.1,64.25,57.14,60.13,59.4,58.1,552338,33739650.34,07-Jan-2025,4582,INE590L01019
ZTECH,ST,628.1,628.1,628.1,628.1,628.1,615.8,900,565290.00,07-Jan-2025,3,INE0ISZ01012
ABB,EQ,6627.65,6741.9,6627.65,6706.2,6670.6,6620.3,207775,1392453446.20,07-Jan-2025,35815,INE117A01022
BANARISUG,EQ,3650,3700,3650,3678.95,3650,3651.8,257,942898.95,07-Jan-2025,119,INE459A01010
ORBTEXP,BE,217.1,225,211.05,224.08,224.9,215.12,15144,3319248.60,07-Jan-2025,293,INE231G01010
SSDL,EQ,123,125.9,123,125.03,125.19,124.16,44061,5485179.44,07-Jan-2025,1133,INE0PQ101010
TARIL,BE,1208,1250,1200,1236,1235,1204.5,336312,414225462.65,07-Jan-2025,10388,INE763I01026
ZOTA,EQ,880,998.9,875.3,968.5,971,853.7,549253,520576865.50,07-Jan-2025,17961,INE358U01012
BSLGOLDETF,EQ,69.4,69.4,68.27,68.54,68.5,68.44,17757,1216981.05,07-Jan-2025,363,INF209KB18D3
APCL,EQ,163.3,163.3,156.15,159.76,162,159.35,7923,1267643.78,07-Jan-2025,493,INE071F01012
ASHAPURMIN,EQ,418.95,449,418.95,442.05,439,418.05,500691,218764627.10,07-Jan-2025,6427,INE348A01023
BASML,EQ,54,58.49,54,55.11,55.03,54.33,115933,6477839.24,07-Jan-2025,1059,INE186H01022
ONDOOR,ST,304,304.7,300.2,304.7,304.7,290.2,9000,2736045.00,07-Jan-2025,26,INE00ER01015
SJLOGISTIC,ST,600,619.9,600,617.7,617.95,602.05,31750,19401075.00,07-Jan-2025,111,INE0F3301020
753IRFC30,NJ,1109,1109,1103,1103,1103,1103.1,177,195393.05,07-Jan-2025,11,INE053F07835
TIIL,EQ,2855,2934,2855,2906.45,2920,2916.75,9154,26630838.85,07-Jan-2025,2417,INE545H01011
VINYAS,ST,899.65,910.05,899.65,910.05,910.05,918,2200,1982780.00,07-Jan-2025,9,INE0OLS01010
IEML,SM,226,235.7,226,233.9,233.9,226,6500,1506250.00,07-Jan-2025,12,INE0RRU01016
JYOTISTRUC,EQ,25.85,26.43,25.44,25.68,25.72,25.55,8225177,213326346.52,07-Jan-2025,11718,INE197A01024
ABHAPOWER,ST,47,48.95,45.75,47.65,47.5,47.95,75200,3539360.00,07-Jan-2025,45,INE0UYG01015
EPL,EQ,252,271.15,251.95,268.6,268.5,250.2,1972747,524771406.15,07-Jan-2025,46999,INE255A01020
HUHTAMAKI,EQ,268.25,271.15,262.3,269.4,268.3,265.65,38162,10213643.15,07-Jan-2025,4243,INE275B01026
PALREDTEC,BE,79.7,79.7,75,75.73,75,77.97,17078,1299705.32,07-Jan-2025,542,INE218G01033
PRLIND,SM,125,135,125,133.15,133.8,124.95,177000,23453600.00,07-Jan-2025,161,INE0CFG01012
RHFL,BE,3.59,3.59,3.59,3.59,3.59,3.67,457601,1642787.59,07-Jan-2025,1175,INE217K01011
SINDHUTRAD,EQ,20.74,23.85,20.32,23.28,22.93,20.4,7402471,168878295.22,07-Jan-2025,17521,INE325D01025
KANPRPLA,EQ,127.5,134.61,123,128.12,126.31,123,33570,4329082.82,07-Jan-2025,1353,INE694E01014
METAL,EQ,8.6,8.61,8.48,8.58,8.58,8.49,225392,1930922.76,07-Jan-2025,510,INF769K01LY7
MSUMI,EQ,58.07,58.28,57,57.8,58.1,58.07,34470089,1992869230.56,07-Jan-2025,70335,INE0FS801015
ABSLAMC,EQ,795,825,795,820.5,821.7,795,364934,298401219.55,07-Jan-2025,32822,INE404A01024
