SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
REFEX,EQ,499,501.95,475.75,482.95,486,500.75,227504,110057807.85,10-Jan-2025,4802,INE056I01025
SETF10GILT,EQ,242.51,243.5,242.32,243.08,243.39,243.05,19954,4846885.24,10-Jan-2025,58,INF200KA1JT1
1030SFIL28,NM,1033.57,1033.57,1033.57,1033.57,1033.57,1032.43,105,108524.85,10-Jan-2025,1,INE244L07283
FOCUS,EQ,126.29,126.3,113.66,116.48,115.25,126.29,329553,38878147.98,10-Jan-2025,3931,INE593W01028
BSE500IETF,EQ,37.1,37.35,36.57,36.66,36.67,37.05,121781,4481216.39,10-Jan-2025,993,INF109KC1V59
TCLCONS,EQ,47.01,49.01,45.15,48.27,48.01,46.68,146421,6929303.51,10-Jan-2025,1897,INE388G01026
TPLPLASTEH,EQ,96.1,97.95,93.66,94.49,94.75,97.28,183057,17431602.71,10-Jan-2025,2646,INE413G01022
USASEEDS,SM,210.05,210.05,210,210,210,210.05,600,126015.00,10-Jan-2025,2,INE0CBM01019
ACCURACY,EQ,10.28,10.3,9.95,10.04,10.07,10.28,206348,2091381.15,10-Jan-2025,1082,INE648Z01023
ALKYLAMINE,EQ,1804,1830,1756,1768.45,1770,1870.2,185411,330344641.75,10-Jan-2025,26814,INE150B01039
BIKAJI,EQ,725.8,726.9,701.25,706.25,707,723.95,284438,201770388.35,10-Jan-2025,23766,INE00E101023
LPDC,BE,9.51,9.82,9.51,9.56,9.51,9.76,55860,538476.02,10-Jan-2025,201,INE197J01017
LICHSGFIN,EQ,573.45,575.75,553.75,554.9,556.35,573.45,1291287,722411138.60,10-Jan-2025,51577,INE115A01026
ARENTERP,BE,51.8,51.8,49.24,50,50,50.8,997,50519.54,10-Jan-2025,33,INE610C01014
GARUDA,EQ,136,136.7,128.1,130.88,131.4,137.61,2178965,287605754.22,10-Jan-2025,16151,INE0JVO01026
GOKEX,EQ,1074.05,1079.05,1022.55,1051.1,1039.3,1082.35,241604,251154386.05,10-Jan-2025,23515,INE887G01027
GULPOLY,EQ,172.2,173.11,169.4,171.74,171.7,173.94,57809,9875810.07,10-Jan-2025,1420,INE255D01024
HITECHCORP,EQ,238,239.9,225.37,229.27,226.5,238.13,12062,2806152.46,10-Jan-2025,849,INE120D01012
SUBEXLTD,EQ,21.7,21.73,20.53,20.72,20.79,21.7,3575921,74959346.77,10-Jan-2025,13189,INE754A01055
SUNDRMFAST,EQ,1076.65,1076.7,1043,1055.45,1055,1071.6,36989,39058719.75,10-Jan-2025,7836,INE387A01021
VISHNUINFR,ST,273.9,284.55,257.45,275.6,280,271,54000,14759850.00,10-Jan-2025,96,INE0PQ001012
AKUMS,EQ,617.95,632.4,605.5,618.25,620.15,617.4,466097,290370952.75,10-Jan-2025,16987,INE09XN01023
IKS,EQ,1958,1978,1889.75,1914.35,1912,1954.05,258233,497838022.85,10-Jan-2025,19268,INE115Q01022
RUSTOMJEE,EQ,667.95,681.5,635.55,663.55,670,667.95,36921,24249928.50,10-Jan-2025,1945,INE263M01029
MON100,EQ,207.2,207.2,197.5,197.89,198,201.18,654734,130425059.24,10-Jan-2025,20872,INF247L01AP3
NAHARPOLY,EQ,246.1,251.9,234.05,235.05,235.9,245.45,23968,5753927.05,10-Jan-2025,1399,INE308A01027
NETWORK18,EQ,66.7,66.75,62.5,62.98,62.95,66.61,5885374,376880976.09,10-Jan-2025,38533,INE870H01013
PPSL,SM,41.65,41.65,38.9,40.45,40.7,41.45,141000,5641950.00,10-Jan-2025,45,INE0YAL01017
SAHAJSOLAR,ST,523.4,543,501.5,525.05,525.05,523.2,26200,13729120.00,10-Jan-2025,107,INE0P4701011
DRONE,ST,190.8,190.8,190.8,190.8,190.8,194.7,3000,572400.00,10-Jan-2025,6,INE0P7201019
JINDALSTEL,EQ,930,931.55,911.05,917.7,918,931.55,965180,886629497.15,10-Jan-2025,40450,INE749A01030
KHANDSE,EQ,28,28.79,27.02,27.88,28.05,28.36,14606,407639.80,10-Jan-2025,569,INE060B01014
NOIDATOLL,BE,8.98,8.98,8.98,8.98,8.98,9.46,89972,807948.56,10-Jan-2025,196,INE781B01015
GENCON,EQ,40.9,40.9,38.71,38.99,38.74,40.22,55533,2201682.93,10-Jan-2025,1321,INE854S01022
GREAVESCOT,EQ,262,262,247,248.65,248.8,264.35,4184327,1062709946.80,10-Jan-2025,42383,INE224A01026
TAINWALCHM,EQ,269.9,269.9,250,253.15,253.8,266.2,3981,1024880.00,10-Jan-2025,314,INE123C01018
TUNWAL,SM,45.3,45.3,43.6,43.8,43.8,45.3,178000,7867600.00,10-Jan-2025,84,INE0OXV01027
WONDERLA,EQ,757.85,760,739,741.9,744.3,757.85,36113,27067018.30,10-Jan-2025,4874,INE066O01014
AXISHCETF,EQ,149.56,151.47,145.35,145.68,147,149.56,8774,1288999.99,10-Jan-2025,168,INF846K01Z12
KRITINUT,EQ,121.4,124.07,117,119.42,119.98,120.77,45569,5463124.42,10-Jan-2025,1958,INE798K01010
PAISALO,EQ,45.44,45.78,43.61,43.86,43.88,45.47,1054694,46765943.18,10-Jan-2025,6977,INE420C01059
POSITRON,ST,338.3,339,325,334.1,335,338.3,13800,4580010.00,10-Jan-2025,36,INE0S3H01017
SAREGAMA,EQ,562.9,562.9,525.05,529.55,528,552.3,1267280,679584321.05,10-Jan-2025,46627,INE979A01025
EQUIPPP,BE,24.2,24.95,23.73,24.61,24.95,24.98,59799,1454274.13,10-Jan-2025,133,INE217G01035
HOMEFIRST,EQ,1044.1,1055,1005.2,1036.7,1036,1041,153328,157945386.35,10-Jan-2025,34928,INE481N01025
TANLA,EQ,685.7,686.75,662.35,674.5,673.95,687.3,760594,513074058.60,10-Jan-2025,34171,INE483C01032
WINNY,ST,324,324,315.7,315.7,315.7,329.9,3000,958500.00,10-Jan-2025,5,INE0S9101013
BIRLACORPN,EQ,1236.85,1236.85,1167.55,1189.4,1194.8,1230.55,52090,62043272.15,10-Jan-2025,9317,INE340A01012
KONSTELEC,ST,116.95,116.95,116.95,116.95,116.95,119.3,7000,818650.00,10-Jan-2025,7,INE0QEI01011
GENUSPAPER,EQ,21,21.25,20.7,20.87,20.93,21.28,128426,2677629.03,10-Jan-2025,631,INE949P01018
709GS2074,GS,101.12,101.12,101.12,101.12,101.12,101.1,100,10112.00,10-Jan-2025,1,IN0020240142
GPPL,EQ,169,169.18,163.06,166.43,167.75,169.18,904726,149838529.56,10-Jan-2025,25284,INE517F01014
HMT,BZ,77.99,79.8,72.2,72.56,72.2,76,28453,2141535.52,10-Jan-2025,461,INE262A01018
753IRFC30,NJ,1103.99,1103.99,1103,1103,1103,1100.14,240,264724.95,10-Jan-2025,9,INE053F07835
TIIL,EQ,2780.05,2860.4,2742.9,2794.5,2794.25,2783.3,34812,97012039.90,10-Jan-2025,4054,INE545H01011
VINYAS,ST,882.55,883,882,882,882,900,6200,5470290.00,10-Jan-2025,22,INE0OLS01010
BSLGOLDETF,EQ,70.73,70.73,69.08,69.28,69.22,69.34,17620,1221317.14,10-Jan-2025,421,INF209KB18D3
APCL,EQ,158.61,162.35,155.8,158.88,162.2,157.95,10096,1597172.92,10-Jan-2025,259,INE071F01012
ASHAPURMIN,EQ,476.8,476.8,450,453.65,450,473.95,652051,299481839.00,10-Jan-2025,12808,INE348A01023
BASML,EQ,52.1,52.33,49,49.37,49.85,51.9,157290,7899117.74,10-Jan-2025,1595,INE186H01022
IEML,SM,230,236.5,226.55,227.1,227.1,233.25,11000,2547300.00,10-Jan-2025,21,INE0RRU01016
JYOTISTRUC,EQ,25.65,25.65,23.85,24.12,24.14,25.5,12783037,314136147.56,10-Jan-2025,16897,INE197A01024
ONDOOR,ST,303.8,304.2,303.8,304,304,310,5100,1549560.00,10-Jan-2025,9,INE00ER01015
SJLOGISTIC,ST,605,620.45,600,606.85,606.25,618.65,28000,17000825.00,10-Jan-2025,101,INE0F3301020
SERVICE,SM,72.05,74,72.05,73,73,75.05,10000,727500.00,10-Jan-2025,5,INE0P1Q01015
TATASTEEL,EQ,129.93,130.39,126.7,127.43,127.78,129.93,34855510,4462316144.21,10-Jan-2025,261109,INE081A01020
ASPIRE,ST,42,42,41.75,41.75,41.75,43.95,14000,585000.00,10-Jan-2025,7,INE0S7801010
AXISCETF,EQ,118.13,131.26,114.04,114.99,120.67,116.38,14933,1717452.12,10-Jan-2025,102,INF846K016C7
BAJAJFINSV,EQ,1682,1718.2,1680,1701.25,1698.85,1690.3,1467079,2495814905.55,10-Jan-2025,91384,INE918I01026
LOKESHMACH,EQ,312.2,313.65,295,300.2,302.7,312.2,63411,19146808.45,10-Jan-2025,2698,INE397H01017
PELATRO,ST,477,477,477,477,477,490.15,600,286200.00,10-Jan-2025,1,INE0VG601013
POCL,EQ,834.8,834.8,788.55,788.55,788.55,830.05,87569,70006270.85,10-Jan-2025,5352,INE063E01053
ALPL30IETF,EQ,27.66,27.78,27.27,27.4,27.42,27.63,3394663,93114598.62,10-Jan-2025,2455,INF109KC17V7
UNITDSPR,EQ,1574.45,1585,1531.2,1539.15,1534,1574.45,402378,621659477.35,10-Jan-2025,27833,INE854D01024
SGBOCT25IV,GB,8000,8000,8000,8000,8000,7951,3,24000.00,10-Jan-2025,1,IN0020170067
ANANTRAJ,EQ,898.8,920,871.65,885.15,885,905.15,2547175,2278903175.35,10-Jan-2025,86628,INE242C01024
IRCON,EQ,202.03,203,191.1,192.24,192.99,204.37,5549670,1086056283.19,10-Jan-2025,80316,INE962Y01021
JALAN,ST,10.85,10.85,10.85,10.85,10.85,10.65,123000,1334550.00,10-Jan-2025,17,INE349X01015
KSCL,EQ,913,926.85,891.05,908.5,901.25,926.9,80500,72851381.05,10-Jan-2025,6912,INE455I01029
ORIANA,SM,2167.9,2248,2066,2132.9,2147,2159.4,97125,207462753.75,10-Jan-2025,1074,INE0OUT01019
ORTINGLOBE,EQ,17.76,17.84,16.95,17.21,17.49,17.54,10168,175428.99,10-Jan-2025,137,INE749B01020
FLAIR,EQ,263.3,272.1,250,261.05,260.95,263.3,387339,100900836.45,10-Jan-2025,6398,INE00Y201027
BBL,EQ,3508,3539.95,3249.8,3278.5,3270,3471,57550,192273687.90,10-Jan-2025,11169,INE464A01036
JUBLINGREA,EQ,754.95,755,724,732.8,739,756.85,626902,462538350.10,10-Jan-2025,31624,INE0BY001018
KRSNAA,EQ,900,900,853,858.75,864.9,898.15,126012,109573836.35,10-Jan-2025,21419,INE08LI01020
PURVA,EQ,366,370,351.5,359.4,362,370.95,65483,23599736.50,10-Jan-2025,3499,INE323I01011
1050NFL26,N7,995,995,995,995,995,998.45,120,119400.00,10-Jan-2025,2,INE342T07387
97SFL26,Z9,1050.5,1050.5,1050.5,1050.5,1050.5,1050.5,216,226908.00,10-Jan-2025,3,INE721A07PE0
SHRADHA,BE,88.96,88.96,88.96,88.96,88.96,90.78,4562,405835.52,10-Jan-2025,41,INE715Y01031
SKYGOLD,BE,378.05,379.45,366.6,366.6,366.6,385.9,458844,169148891.15,10-Jan-2025,11938,INE01IU01018
SSWL,EQ,199.23,200.22,194.03,197.14,198.2,199.24,180848,35539598.97,10-Jan-2025,9082,INE802C01033
VERANDA,EQ,235.92,242,224,235.17,239.7,237.47,88892,20452189.40,10-Jan-2025,1888,INE0IQ001011
VISHNU,EQ,384.2,384.5,368.05,374.3,373.8,384.3,111237,41611262.20,10-Jan-2025,4490,INE270I01022
BHARTIHEXA,EQ,1469.6,1470.85,1433.45,1452.75,1455.1,1475.65,114394,166069301.15,10-Jan-2025,13810,INE343G01021
SANWARIA,BZ,0.45,0.45,0.43,0.43,0.43,0.44,1131362,490425.33,10-Jan-2025,266,INE890C01046
9SCL25,YM,1042.65,1051.5,1040.25,1043,1043,1052.33,1032,1077584.80,10-Jan-2025,26,INE148I07LN9
EMAMILTD,EQ,591.15,594,581.4,589.4,589,595.75,438778,258534170.95,10-Jan-2025,31418,INE548C01032
GPTINFRA,EQ,139.9,139.9,130.1,130.84,130.9,137.68,162696,21617709.26,10-Jan-2025,3100,INE390G01014
SHREEPUSHK,EQ,307.7,308.6,291.05,303.9,307,304.6,65819,19806656.80,10-Jan-2025,2836,INE712K01011
TRIVENI,EQ,420.95,422.35,399.65,409.2,410,419.5,561078,229576250.70,10-Jan-2025,24578,INE256C01024
INDOWIND,EQ,24.95,25.27,23.5,23.8,23.85,24.92,511265,12269479.05,10-Jan-2025,3520,INE227G01018
KEYFINSERV,BE,245,250,229.08,230.07,229.08,241.14,33922,8111289.09,10-Jan-2025,104,INE681C01015
KHAITANLTD,EQ,84.63,87.99,84.5,85.5,84.5,86.67,1978,169398.71,10-Jan-2025,123,INE731C01018
LAURUSLABS,EQ,613.35,614.75,581.95,583.7,584,613.05,2159660,1280547415.00,10-Jan-2025,70082,INE947Q01028
CLSL,SM,49.1,51.1,49,49.25,49.1,51.1,30000,1502600.00,10-Jan-2025,13,INE00NH01017
FONEBOX,SM,111.25,115.4,111.2,115.4,115.4,116,6000,681350.00,10-Jan-2025,6,INE0Q4701019
GROWWLIQID,EQ,102.4,102.4,101.16,101.99,102.01,101.95,204926,20901966.44,10-Jan-2025,314,INF666M01IP5
SHERA,SM,189,189,185,185.25,185,189,18000,3366850.00,10-Jan-2025,18,INE0MM001019
SIMPLEXINF,BE,331.95,331.95,308.6,308.6,308.6,324.85,36000,11293438.25,10-Jan-2025,267,INE059B01024
ABINFRA,BE,91.45,92,86,90.63,91.79,88.15,4658,415934.76,10-Jan-2025,51,INE00YB01017
IDENTICAL,SM,77.05,78.4,72.45,73.1,73,72.25,414000,31258100.00,10-Jan-2025,199,INE0TD101011
SATIN,EQ,155.79,155.79,147.95,150.15,150.87,152.74,188649,28340385.47,10-Jan-2025,6960,INE836B01017
DELAPLEX,SM,223,224.95,213,214.5,213.5,224.95,13800,3042390.00,10-Jan-2025,21,INE0SK801018
DYCL,EQ,963,974.45,913,945.15,949.75,967.35,64522,60574454.90,10-Jan-2025,5405,INE600Y01019
GSMFOILS,ST,113.95,117.45,113,117.45,117.45,115.15,36000,4184400.00,10-Jan-2025,15,INE0SQY01018
GLFL,BE,7.88,8.03,7.88,8.03,8.03,7.88,10597,84991.70,10-Jan-2025,21,INE540A01017
764NABAR31,N2,1151.5,1151.5,1142.6,1148.03,1148.89,1157.84,1375,1578921.50,10-Jan-2025,8,INE261F07032
EBBETF0425,EQ,1267.01,1267.98,1263,1267.04,1263,1267.82,9279,11756654.98,10-Jan-2025,68,INF754K01LD3
TOKYOPLAST,EQ,123.37,123.45,119.22,120.97,122.5,123.37,5563,673734.90,10-Jan-2025,316,INE932C01012
WEALTH,BE,1517,1560,1465,1494.05,1468,1539.9,4058,6202330.55,10-Jan-2025,312,INE658T01017
SOLEX,SM,1451,1481.95,1351,1373.05,1381.95,1439.05,19125,26943318.75,10-Jan-2025,126,INE880Y01017
BLAL,EQ,230.61,232.76,220.45,223.14,223.91,231.07,92549,20838019.15,10-Jan-2025,2963,INE0N7W01012
MAHICKRA,SM,100.8,113,100.7,105.5,113,110,18000,1898850.00,10-Jan-2025,8,INE961Y01015
MANAPPURAM,EQ,180,184.5,174.51,180.32,180.2,179,16739143,3020410723.81,10-Jan-2025,78062,INE522D01027
NDTV,EQ,154.01,155.77,150,150.33,150.8,155.88,87112,13218568.84,10-Jan-2025,2373,INE155G01029
RADHIKAJWE,EQ,101.9,101.9,96.11,98.32,101,99.64,221481,21771541.45,10-Jan-2025,3138,INE583V01021
ESSARSHPNG,BE,35.75,36.44,33.29,33.71,33.95,35.05,84027,2838146.56,10-Jan-2025,619,INE122M01019
SULA,EQ,401.5,402.9,391.7,395.8,397,401.6,208671,82798955.05,10-Jan-2025,18002,INE142Q01026
ACC,EQ,1973,1973,1924.15,1931.05,1934.5,1973.8,266316,518492186.30,10-Jan-2025,20073,INE012A01025
ADANIPORTS,EQ,1134.9,1137.4,1106.3,1112.2,1113.45,1132.35,1902237,2131153404.20,10-Jan-2025,95968,INE742F01042
AJANTPHARM,EQ,2934,2934,2806.7,2834.2,2862,2935.2,138816,396944850.15,10-Jan-2025,35796,INE031B01049
ALLCARGO,EQ,46.14,46.24,44.26,44.43,44.67,46.14,2345532,105733515.32,10-Jan-2025,25505,INE418H01029
LIQUIDBETF,EQ,1010.27,1010.29,1010.27,1010.28,1010.29,1009.75,811991,820338713.88,10-Jan-2025,361,INF0QA701854
BIOFILCHEM,EQ,57.85,58.39,55.85,56.64,57.24,57.85,24413,1389902.37,10-Jan-2025,737,INE829A01014
KHADIM,EQ,356.05,357.35,351.15,354.7,355.5,357.85,11960,4245892.50,10-Jan-2025,848,INE834I01025
KIRIINDUS,EQ,605,611.35,580.95,583.85,581,604.5,308977,182203117.70,10-Jan-2025,7508,INE415I01015
KROSS,EQ,202.99,204.16,187.89,190.66,191.05,203.81,529441,102511282.54,10-Jan-2025,12267,INE0O6601022
DIVOPPBEES,EQ,79.69,80.41,78.82,79.35,79.35,79.59,50473,4006959.37,10-Jan-2025,1276,INF204KA1MS3
ORIENTLTD,BE,109.51,110.49,107.6,108.13,108,109.51,8424,911952.00,10-Jan-2025,59,INE609C01024
PHOGLOBAL,ST,27.4,28.25,26.45,28.25,28.25,27.8,38000,1042300.00,10-Jan-2025,19,INE0FPO01018
S&SPOWER,BE,415.95,415.95,385.25,393.2,388,403.95,2281,898760.90,10-Jan-2025,81,INE902B01017
DAMODARIND,EQ,43.6,43.6,40.05,41.14,41.11,41.08,13991,580250.75,10-Jan-2025,534,INE497D01022
DENORA,EQ,1173,1191.15,1124.05,1130.05,1130,1187.35,20923,23900141.45,10-Jan-2025,1971,INE244A01016
DIGIDRIVE,EQ,44.03,44.55,40.4,41.21,41.7,43.13,54895,2315353.07,10-Jan-2025,1727,INE0PSC01024
EMCURE,EQ,1425,1431.65,1350.05,1357.9,1366,1436.9,67882,94171595.20,10-Jan-2025,7062,INE168P01015
GMBREW,EQ,760,761.95,738.4,747.05,747,758.4,41422,31053434.35,10-Jan-2025,2798,INE075D01018
GEEKAYWIRE,EQ,95,95.58,92.84,93.51,94.5,94.88,79048,7439514.30,10-Jan-2025,1785,INE669X01024
NPBET,EQ,250.38,250.4,246.2,246.39,246.78,251.07,1206,297995.31,10-Jan-2025,60,INF277K010X4
SGBMAY29I,GB,8113.99,8148,8080,8108.68,8105.5,8099.79,529,4282737.30,10-Jan-2025,54,IN0020210053
ARIES,BE,275.25,279.95,268.2,271.65,270,282.1,34806,9496110.20,10-Jan-2025,1107,INE298I01015
INDIANB,EQ,503.9,503.9,486.65,492.4,490.25,500.35,2425062,1191872679.10,10-Jan-2025,99718,INE562A01011
GOLD1,EQ,67.75,67.75,64.77,66.21,66.28,65.77,1048213,69318304.42,10-Jan-2025,2319,INF174KA1HJ8
NITIRAJ,EQ,220,222.59,210.99,214.04,221.5,218.51,5289,1151097.86,10-Jan-2025,199,INE439T01012
OMFURN,ST,110.2,110.2,106.95,109.8,109.95,109.5,81600,8939760.00,10-Jan-2025,28,INE338Y01016
OCCL,EQ,220,227.69,216.1,219.99,220.5,220.84,24949,5520299.35,10-Jan-2025,2230,INE321D01016
SASKEN,EQ,2162.7,2179.75,2120,2145.5,2153,2151.35,12875,27693499.60,10-Jan-2025,2063,INE231F01020
925ERFL28,N6,980.2,980.2,980,980.2,980.2,980.2,400,392076.20,10-Jan-2025,3,INE528S07128
DCMSRIND,EQ,181,182,178.01,179.03,179.3,180.88,109188,19594547.46,10-Jan-2025,1664,INE843D01027
DOLATALGO,EQ,120,120,111.03,112.02,113.15,120,607936,69622725.12,10-Jan-2025,7926,INE966A01022
EXCELINDUS,EQ,1276.1,1278.6,1235,1254.5,1251,1281.4,13955,17589908.00,10-Jan-2025,1551,INE369A01029
HAL,EQ,4095,4095,3981,4000.5,3985,4097.35,1321248,5314803279.40,10-Jan-2025,109089,INE066F01020
STCINDIA,EQ,159.8,159.8,149.34,150.06,151,158.57,145219,22291617.61,10-Jan-2025,3603,INE655A01013
VEEDOL,EQ,1709.7,1732.65,1655,1666.55,1663,1709.7,12165,20472115.05,10-Jan-2025,2340,INE484C01030
SGBAUG28V,GB,8140,8180,8102.5,8149.99,8160,8119.23,1309,10665614.76,10-Jan-2025,124,IN0020200161
360ONE,EQ,1164.85,1183.45,1112.45,1129.1,1127,1166.55,291345,332683406.10,10-Jan-2025,30188,INE466L01038
AMEYA,ST,119,124.85,118.1,124.1,124.1,122,18000,2176750.00,10-Jan-2025,16,INE0KT901015
DODLA,EQ,1202,1225,1150.5,1157.95,1163.9,1199.4,23029,26843620.65,10-Jan-2025,6800,INE021O01019
SURYAROSNI,EQ,259.95,270.05,249.6,251.55,251.3,255.75,1128612,291573188.95,10-Jan-2025,41288,INE335A01020
SWASTIK,SM,63.9,64.25,57.35,57.9,57.35,64.8,88800,5371620.00,10-Jan-2025,68,INE0DGC01025
MGL,EQ,1295,1313.45,1240.05,1286.1,1286,1270.65,1858084,2384444290.75,10-Jan-2025,85231,INE002S01010
RADIOCITY,EQ,11.92,12.19,11.73,12.02,11.94,11.92,126089,1506863.38,10-Jan-2025,632,INE919I01024
RADIOCITY,P1,107.3,110,107.3,109.5,109.5,107.25,328,35204.80,10-Jan-2025,11,INE919I04010
PULZ,ST,67.8,67.8,67.6,67.6,67.6,68.95,10000,676800.00,10-Jan-2025,5,INE335X01014
SANGAMIND,EQ,410,417.75,395,396.5,399.9,414.35,18826,7583866.50,10-Jan-2025,1513,INE495C01010
MOM30IETF,EQ,32.16,32.28,31.65,31.84,31.9,32.07,1662401,52994522.73,10-Jan-2025,6549,INF109KC17C7
SHIVAUM,ST,250,250,250,250,250,250,60000,15000000.00,10-Jan-2025,1,INE719F01016
TCS,EQ,4200,4297,4170,4265.65,4265,4038.85,7894300,33476809439.65,10-Jan-2025,436975,INE467B01029
KAKATCEM,EQ,182,182,176.5,176.88,177.89,182.52,5479,975479.45,10-Jan-2025,387,INE437B01014
KRITIKA,BE,11.22,11.35,10.8,10.84,10.93,11.17,325901,3550661.29,10-Jan-2025,1340,INE00Z501029
MONTECARLO,EQ,719.15,719.2,682,693.5,688,719.15,36550,25611358.40,10-Jan-2025,4477,INE950M01013
PSUBNKBEES,EQ,69,69.91,67.67,67.86,68.1,69.7,2997790,204895633.32,10-Jan-2025,14810,INF204KB16I7
965SCFL25,AB,1065,1065,1065,1065,1065,1050.2,10,10650.00,10-Jan-2025,1,INE148I07NT2
DEEPAKFERT,EQ,1179,1182,1127.45,1145.4,1142,1179.2,622596,713835618.55,10-Jan-2025,31300,INE501A01019
GODHA,BE,1.06,1.06,1.02,1.02,1.03,1.08,4193885,4305007.25,10-Jan-2025,2790,INE925Y01036
