SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
IKS,EQ,1945,1992.2,1910,1917.95,1919,1936.7,317496,616754598.70,15-Jan-2025,22910,INE115Q01022
RUSTOMJEE,EQ,642.6,642.6,622.9,627.45,626.6,629.9,11293,7104174.70,15-Jan-2025,1456,INE263M01029
MON100,EQ,197.95,198.78,188.26,191.34,189.85,192.94,904426,175631347.20,15-Jan-2025,14720,INF247L01AP3
NAHARPOLY,EQ,245.8,246.35,235.05,238.4,235.1,243.85,12634,3037288.35,15-Jan-2025,714,INE308A01027
NETWORK18,EQ,61.31,63.28,56.84,57.16,56.97,61.44,13348897,792637712.55,15-Jan-2025,64634,INE870H01013
SUBEXLTD,EQ,20.2,20.62,19.84,20.02,20,20.01,2755603,55688694.18,15-Jan-2025,8002,INE754A01055
SUNDRMFAST,EQ,1016.15,1057.7,1016.15,1042.5,1035.5,1029.35,44140,46192691.05,15-Jan-2025,11887,INE387A01021
VISHNUINFR,SM,283,283,273.05,275,275,273.5,5000,1388750.00,15-Jan-2025,10,INE0PQ001012
PPSL,SM,41.5,41.5,40,40.2,40.05,41,78000,3174150.00,15-Jan-2025,23,INE0YAL01017
SAHAJSOLAR,SM,510.35,521.8,506.1,509.25,510.5,510.35,8000,4110740.00,15-Jan-2025,39,INE0P4701011
1050ISFL28,N5,1008,1008,970,975,975,965,1031,1038075.00,15-Jan-2025,5,INE413U07251
CEREBRAINT,BZ,10.5,10.5,9.8,10.04,10,10.1,64024,644036.55,15-Jan-2025,167,INE345B01019
DATAPATTNS,EQ,2183.45,2192.25,2128.8,2139.5,2150,2149.05,77003,166233356.50,15-Jan-2025,15585,INE0IX101010
GANDHITUBE,EQ,706,727.4,706,724.1,727.4,713.05,2512,1812563.65,15-Jan-2025,406,INE524B01027
HIRECT,EQ,1161.15,1211,1131.25,1193.5,1175,1176.55,40466,47619114.35,15-Jan-2025,4954,INE835D01023
KRN,EQ,737.8,757.65,721.55,728.55,725.65,735.3,407347,302201730.40,15-Jan-2025,18269,INE0Q3J01015
NATIONALUM,EQ,200.9,200.9,193.05,195.21,194.55,199.51,10199198,1996912762.57,15-Jan-2025,72403,INE139A01034
SHIVAMILLS,EQ,101,101.5,96.22,97.71,98.38,95.15,21033,2069789.16,15-Jan-2025,540,INE644Y01017
TARMAT,EQ,66.49,67.25,64.25,66.67,66.6,64.45,23276,1539851.83,15-Jan-2025,998,INE924H01018
VENUSREM,EQ,297.45,300,292.1,295,292.1,294.65,9769,2892827.00,15-Jan-2025,1269,INE411B01019
VMM,EQ,105,107.5,102.8,105.23,105.01,106.48,23172682,2428245978.17,15-Jan-2025,100552,INE01EA01019
PROPEQUITY,SM,260.3,262.2,256,261.9,261.9,274,3600,937620.00,15-Jan-2025,6,INE0KN801013
RELIABLE,EQ,75.77,77.3,66.62,67.33,69.16,71.02,13954,992916.87,15-Jan-2025,699,INE375Y01018
AGNI,SM,38,38.8,37.1,37.95,37.95,37.8,20000,761250.00,15-Jan-2025,8,INE0LF301013
IMFA,EQ,918,939.95,896,917.3,914,904.7,126434,115982174.45,15-Jan-2025,12730,INE919H01018
KDL,ST,1694.95,1694.95,1610.05,1612.35,1610.05,1694.75,9850,16140530.00,15-Jan-2025,156,INE0O4R01018
BALCO,ST,43.75,43.75,43.75,43.75,43.75,43.75,1200,52500.00,15-Jan-2025,1,INE0U0201016
76NHAI31,NA,1148,1150,1145.51,1145.92,1146,1151.79,1401,1606361.23,15-Jan-2025,19,INE906B07EJ8
UTINEXT50,EQ,67.21,68.15,67.21,67.64,68.09,67.2,107865,7300659.27,15-Jan-2025,1026,INF789F1AUW9
VIESL,SM,182,183.5,180,180.5,180,181.9,23200,4220000.00,15-Jan-2025,27,INE0TR001017
ZENITHDRUG,ST,91.7,91.7,91.7,91.7,91.7,93.55,5600,513520.00,15-Jan-2025,7,INE0QWN01013
PRAMARA,SM,135.45,135.45,132,132,132,135.45,4000,535050.00,15-Jan-2025,4,INE0O7A01017
ALMONDZ,BE,31.41,31.7,31.41,31.41,31.41,32,37591,1181535.79,15-Jan-2025,93,INE326B01035
CHOLAFIN,EQ,1290.95,1290.95,1251,1253.85,1255.8,1270.7,1132553,1429121188.45,15-Jan-2025,65299,INE121A01024
CMRSL,SM,95,99,95,98,98,95,3200,312800.00,15-Jan-2025,4,INE075Z01011
DEEPAKNTR,EQ,2358,2372.5,2325.5,2361.1,2360.55,2340.85,135250,318739364.60,15-Jan-2025,14133,INE288B01029
LIQUIDADD,EQ,1051.98,1051.99,1051.97,1051.98,1051.99,1051.81,366147,385179945.20,15-Jan-2025,181,INF740KA1UM0
SENSEXIETF,EQ,869.09,869.09,863.41,865.88,867.75,863.49,6346,5493674.09,15-Jan-2025,375,INF346A01034
INDIASHLTR,EQ,650,660,629.9,650.6,652,640.4,193834,124167298.20,15-Jan-2025,23808,INE922K01024
TEMBO,BE,748.9,772.15,720,772.15,772.15,735.4,58758,44431464.50,15-Jan-2025,1171,INE869Y01010
SHANKARA,EQ,628.7,653.65,628.7,636.9,634.5,625.6,36807,23649671.80,15-Jan-2025,3088,INE274V01019
GAIL,EQ,177.15,179.99,175.77,177.94,178,175.96,11373283,2028151858.35,15-Jan-2025,98675,INE129A01019
GSEC5IETF,EQ,58.85,58.85,58.58,58.58,58.58,58.86,2113,123845.30,15-Jan-2025,6,INF109KC14A8
JSFB,EQ,381,388.25,370,373.1,372.7,379.8,306785,116393551.40,15-Jan-2025,4890,INE953L01027
JMFINANCIL,EQ,117.8,119.8,116.33,117.66,117.72,116.68,1919039,226254508.00,15-Jan-2025,19510,INE780C01023
KABRAEXTRU,EQ,482,482,459.55,466.1,467.2,475.55,61326,28844722.45,15-Jan-2025,3312,INE900B01029
KOKUYOCMLN,EQ,125.45,125.45,122.21,123.62,122.37,123.62,20325,2508552.23,15-Jan-2025,808,INE760A01029
SDBL,EQ,108.41,109.79,107,107.46,107.2,108.21,399852,43263156.68,15-Jan-2025,7998,INE480C01038
TIPSMUSIC,EQ,704,716.95,680.55,685.35,683.4,697.9,369851,258626842.55,15-Jan-2025,27629,INE716B01029
PRECISION,ST,39.9,40.5,39,40.5,40.5,40,6000,238800.00,15-Jan-2025,3,INE0HKW01018
PRINCEPIPE,EQ,399.95,409,399.05,401.95,402.2,398.95,89585,36071907.40,15-Jan-2025,10680,INE689W01016
SDREAMS,SM,165,166,158.05,161.9,166,162.5,12000,1938450.00,15-Jan-2025,12,INE0X6F01017
888REC29,NF,1131.19,1131.19,1130.95,1130.95,1130.95,1128,54,61073.22,15-Jan-2025,5,INE020B07IG5
CIEINDIA,EQ,460,467.9,455.55,463.25,463.5,459.7,93194,43165041.50,15-Jan-2025,10155,INE536H01010
ESABINDIA,EQ,5265.75,5265.75,5156.4,5196.1,5174.9,5265.75,3157,16410713.35,15-Jan-2025,1074,INE284A01012
GALAPREC,EQ,1145,1160,1098.7,1113.05,1115,1135.75,66443,74938093.55,15-Jan-2025,7866,INE0RE001014
GVPTECH,EQ,10.78,10.95,10.62,10.78,10.74,10.71,44961,485635.90,15-Jan-2025,305,INE382T01030
HDFCNIFTY,EQ,257.29,258,255.7,255.92,256.04,256.27,1013506,259704198.49,15-Jan-2025,921,INF179KC1965
HOLMARC,ST,162,162,162,162,162,162.95,1500,243000.00,15-Jan-2025,1,INE0LXA01019
LUMAXIND,EQ,2436.4,2436.4,2383.05,2390.65,2406,2423.65,1390,3338080.15,15-Jan-2025,349,INE162B01018
NESCO,EQ,977,1007,965.85,987.45,986.6,970.65,144387,142835946.05,15-Jan-2025,19636,INE317F01035
SIGNATURE,EQ,1133,1148.45,1106.75,1116.35,1128,1144.4,740926,833712299.05,15-Jan-2025,35655,INE903U01023
SILVERETF,EQ,87.4,88.34,87.24,88.17,88.14,87.4,121203,10618800.25,15-Jan-2025,520,INF789F1AYK6
SAHYADRI,EQ,300.8,309.95,300.8,307.8,308.95,299.95,5090,1550241.95,15-Jan-2025,472,INE280H01015
DALBHARAT,EQ,1725,1742.75,1712,1737,1731,1729,328842,568731219.40,15-Jan-2025,23169,INE00R701025
INDSWFTLTD,BE,27.89,27.89,25.59,25.59,25.59,26.94,61109,1592654.34,15-Jan-2025,296,INE788B01028
IITL,BE,344,350,340.05,343.05,341.85,340,5362,1847493.95,15-Jan-2025,147,INE886A01014
KIRLOSBROS,EQ,1981.05,2044.5,1933.55,1954.7,1952.45,1958.8,167837,331508805.25,15-Jan-2025,22527,INE732A01036
THESL,ST,47.9,47.9,47.1,47.1,47.1,48.05,6000,285000.00,15-Jan-2025,2,INE0SHE01019
AXISCADES,BE,708.95,720,686.1,708.75,709.45,706.35,76482,53709050.95,15-Jan-2025,1006,INE555B01013
CSBBANK,EQ,298.55,314,297.05,311.55,312.95,297.1,453792,139698028.10,15-Jan-2025,18273,INE679A01013
DCMNVL,EQ,194.64,196,190,191.21,190.65,194.64,8830,1710364.44,15-Jan-2025,142,INE08KP01019
HDFCMID150,EQ,20.29,20.5,19.97,20.23,20.5,20.04,178179,3588020.71,15-Jan-2025,2562,INF179KC1HT0
KATARIA,SM,127,142.3,127,140.8,142.3,126,22200,3027600.00,15-Jan-2025,36,INE0SVY01018
AMRUTANJAN,EQ,710.15,710.15,666,675.4,679.1,703.7,64035,43262781.80,15-Jan-2025,5838,INE098F01031
CYIENTDLM,EQ,588.05,598.5,584,590.7,594,586,120393,71223802.90,15-Jan-2025,9877,INE055S01018
ELECTCAST,EQ,126.15,131,124.44,124.86,125.2,125.89,970227,123271366.13,15-Jan-2025,17252,INE086A01029
MHRIL,EQ,336.8,340.75,333.15,335.1,334.6,335.2,114758,38718432.15,15-Jan-2025,6941,INE998I01010
MODISONLTD,EQ,167.65,168.98,163.1,166.88,167,162.96,13970,2326129.82,15-Jan-2025,667,INE737D01021
MSPL,EQ,39.47,39.57,38.29,39.57,39.57,37.69,488174,19235164.67,15-Jan-2025,1250,INE752G01015
TCIFINANCE,BE,15.12,15.12,14.95,14.95,14.95,15.12,9144,137877.61,15-Jan-2025,110,INE911B01018
RUBYMILLS,EQ,227.7,227.7,220.55,223.95,223.2,221.95,24597,5510240.00,15-Jan-2025,2116,INE301D01026
PFS,EQ,37.17,38.48,37.11,37.45,37.52,37.75,638903,24098242.57,15-Jan-2025,3846,INE560K01014
3IINFOLTD,EQ,27.98,28.57,27.61,27.83,27.87,27.98,423827,11912050.22,15-Jan-2025,2536,INE748C01038
AXISBNKETF,EQ,500.1,500.93,496.48,498.27,498.32,497.58,478,238467.82,15-Jan-2025,45,INF846K01X63
CHAVDA,SM,155.85,157,152.9,152.9,152.9,155.85,11000,1701100.00,15-Jan-2025,11,INE0PT101017
DMCC,BE,318.6,332.4,316.05,320.65,320.1,332.4,6120,1986687.80,15-Jan-2025,109,INE505A01010
GIPCL,EQ,211,215.29,204,205.14,205.89,209.42,474162,98678105.73,15-Jan-2025,13021,INE162A01010
ITC,EQ,436.6,441.8,435.35,437.35,437,436.6,9786805,4286512512.75,15-Jan-2025,123376,INE154A01025
UNIONBANK,EQ,105.1,107,104.25,106.09,106.11,104.08,12714514,1347553097.61,15-Jan-2025,60094,INE692A01016
RPEL,EQ,662.35,678.2,655,664.85,664.4,662.25,18227,12126754.60,15-Jan-2025,1579,INE912T01018
RUSHIL,EQ,30.7,31.3,29.9,30.08,30.19,30.52,407989,12446271.29,15-Jan-2025,2510,INE573K01025
957NIDO26,N5,990,990,990,990,990,944,50,49500.00,15-Jan-2025,1,INE530L07210
AUSOMENT,BE,99.4,104.49,99,100.76,101.95,102.85,2589,260141.79,15-Jan-2025,27,INE218C01016
AVROIND,BE,221.6,221.6,221.6,221.6,221.6,217.26,7284,1614134.40,15-Jan-2025,53,INE652Z01017
CORALFINAC,EQ,48.97,50.93,48.97,49.19,49,48.97,24302,1209714.98,15-Jan-2025,448,INE558D01021
GMRAIRPORT,EQ,72.5,74.69,72.5,74.32,74.3,72.2,9958755,735024683.32,15-Jan-2025,35776,INE776C01039
LAGNAM,EQ,116.9,134.3,116.9,126.24,126,114.26,162840,20671292.52,15-Jan-2025,4238,INE548Z01017
MIDHANI,EQ,314.7,323.75,310.4,315.6,314.1,311.7,234626,74527382.20,15-Jan-2025,14228,INE099Z01011
SREEL,EQ,247.2,254.45,242.8,246.85,246.45,249.1,10315,2556387.15,15-Jan-2025,516,INE099F01013
TATAGOLD,EQ,7.77,7.79,7.71,7.75,7.77,7.74,5177920,40130298.40,15-Jan-2025,14932,INF277KA1976
VENUSPIPES,EQ,1441,1473.35,1422.8,1438.9,1428,1435.55,27067,39161282.10,15-Jan-2025,5002,INE0JA001018
POLYMED,EQ,2556.3,2556.3,2475,2499.95,2500,2556.3,253993,635725026.85,15-Jan-2025,24027,INE205C01021
PREMIUM,SM,41.3,42.9,41.3,42.7,42.7,43.9,51000,2172000.00,15-Jan-2025,5,INE0M1F01011
FIRSTCRY,EQ,506.4,507.85,483.25,486.05,484.6,498.4,544293,268815718.25,15-Jan-2025,28788,INE02RE01045
COMPUSOFT,EQ,25.8,26.51,24.8,26.38,26.47,24.86,39902,1034302.17,15-Jan-2025,555,INE453B01029
DELPHIFX,BE,181.95,186.9,181.79,185.1,183.01,181.79,649,119474.99,15-Jan-2025,38,INE726L01019
TPHQ,BE,2.11,2.11,2.11,2.11,2.11,2.16,765777,1615789.47,15-Jan-2025,594,INE065J01024
TIL,EQ,283.15,292,280,283.9,283.8,282.4,3049,866812.60,15-Jan-2025,104,INE806C01018
UNITECH,BZ,8.64,8.91,8.54,8.91,8.91,8.49,1212285,10654098.50,15-Jan-2025,1253,INE694A01020
UNIVCABLES,EQ,744.7,754.75,718.8,747.9,742.1,727.9,32769,24226321.60,15-Jan-2025,2785,INE279A01012
WCIL,EQ,107.6,108.09,105.51,106.41,106.6,106.02,303822,32336476.17,15-Jan-2025,4769,INE0CJF01024
RELAXO,EQ,585,594.15,575.6,577.1,576.1,582.05,56128,32648816.15,15-Jan-2025,8957,INE131B01039
SHANTIGEAR,EQ,478.95,482.55,464,469.85,470,478.6,11184,5292297.85,15-Jan-2025,1164,INE631A01022
ASAL,EQ,634,674,621.95,638.5,639.6,624.4,39370,25578783.90,15-Jan-2025,3752,INE900C01027
CMNL,ST,132,132,131.8,131.8,131.8,130,12000,1583100.00,15-Jan-2025,8,INE06PV01010
INDRAMEDCO,EQ,478.35,481.45,447.95,457.8,460,476.55,248914,115042191.70,15-Jan-2025,8266,INE681B01017
JSWHL,BE,17279,17400,16500,17221.6,17365,16809.7,1481,25565870.00,15-Jan-2025,992,INE824G01012
MEP,BZ,2.53,2.6,2.47,2.6,2.6,2.48,122181,310780.95,15-Jan-2025,113,INE776I01010
SMARTLINK,BE,189.67,199.16,185,197.2,199,189.68,50966,10105127.01,15-Jan-2025,131,INE178C01020
SAIL,EQ,106.3,107.74,104.4,105.21,105.21,105.88,10322196,1096963990.50,15-Jan-2025,49348,INE114A01011
TDPOWERSYS,EQ,400.4,409.55,391.2,397.25,400,399.2,561789,225363081.60,15-Jan-2025,30086,INE419M01027
NOVAAGRI,EQ,61.2,65.75,60.26,63.63,63.75,60.24,579227,36897912.30,15-Jan-2025,5139,INE02H701025
8ABFL26,N0,1015.01,1015.01,1010,1015,1015,1015,360,364999.72,15-Jan-2025,92,INE860H07IQ0
865IFL28,NZ,933,939.9,930,930.04,930,933,1020,948804.00,15-Jan-2025,10,INE530B07385
888SFIL25C,NR,970,989.54,970,977.76,984.82,970,40,39110.56,15-Jan-2025,3,INE244L07432
BINANIIND,EQ,12.16,12.9,12.16,12.84,12.65,12.29,30419,389859.85,15-Jan-2025,258,INE071A01013
EMSLIMITED,EQ,802.05,812.35,790.15,798.8,799.7,796.45,215072,172492225.05,15-Jan-2025,14799,INE0OV601013
INFOLLION,ST,422.8,422.8,421.9,422.8,422.8,402.7,58800,24836880.00,15-Jan-2025,45,INE0NNZ01013
KCEIL,ST,362.05,384.8,362.05,383.9,384.8,366.5,60500,22962450.00,15-Jan-2025,64,INE0RCG01017
URJA,BE,16.1,16.32,15.94,16.32,16.32,15.55,194331,3161375.42,15-Jan-2025,873,INE550C01020
PRITI,EQ,135,137.61,131.79,133.49,133,132.15,18167,2447788.25,15-Jan-2025,688,INE974Z01015
RELINFRA,EQ,277,279.5,270.6,275.1,274.65,274.95,3716226,1022594947.75,15-Jan-2025,16973,INE036A01016
RHL,BE,267.75,267.75,259,263,263,255,7553,1967588.50,15-Jan-2025,54,INE508K01013
SANATHAN,EQ,338.8,354.5,338.8,350.7,351.95,333.95,433749,151322313.85,15-Jan-2025,12370,INE0JPD01013
ABCAPITAL,EQ,174.5,175.4,172.01,173.79,173.9,174.37,2212822,384425289.18,15-Jan-2025,34740,INE674K01013
ADORWELD,EQ,1058.3,1160.3,1043.2,1131.95,1128.95,1052.8,36486,40903943.05,15-Jan-2025,5994,INE045A01017
CCL,EQ,643.05,646.6,631.55,634.4,632.85,640.1,92129,58782102.30,15-Jan-2025,9064,INE421D01022
EBBETF0430,EQ,1399.55,1444.99,1399.55,1440.99,1441,1442.82,2124,3057643.86,15-Jan-2025,243,INF754K01KO2
ELDEHSG,EQ,812.15,845.85,812.15,836.4,835.05,804.1,708,590084.85,15-Jan-2025,194,INE668G01021
FOSECOIND,EQ,3950,4011.9,3898.1,3928.1,3921,4008.15,2267,8904884.00,15-Jan-2025,635,INE519A01011
KEC,EQ,955.3,981.95,945.05,949.9,952,950.3,957186,919487487.85,15-Jan-2025,54131,INE389H01022
LUMAXTECH,EQ,588.5,592.75,577.2,582.35,585.75,586.6,112840,65908234.35,15-Jan-2025,11324,INE872H01027
VLINFRA,ST,56.8,56.95,55,55,55,55.25,7500,423525.00,15-Jan-2025,5,INE0QXL01015
CLOUD,SZ,13.45,13.65,13.2,13.55,13.5,13.45,182000,2435650.00,15-Jan-2025,51,INE0JOO01021
WORTH,EQ,163,164.3,157.21,159.86,161,158.8,30734,4945468.66,15-Jan-2025,899,INE196Y01018
PERFECT,ST,19.4,20.35,19.15,20,20,19.4,18000,355950.00,15-Jan-2025,5,INE925S01012
RAJRATAN,EQ,484.8,499,477.05,495.6,499,482.25,22385,11008530.05,15-Jan-2025,1525,INE451D01029
SAMMAANCAP,EQ,144.4,146.01,141.8,142.71,142.7,142.94,3448244,496293777.93,15-Jan-2025,52993,INE148I01020
SBICARD,EQ,737,741,724.3,735.2,740.3,734.7,1026479,751799925.50,15-Jan-2025,41925,INE018E01016
MAPMYINDIA,EQ,1648.05,1648.05,1626.55,1633.5,1632.55,1648.05,40117,65558711.10,15-Jan-2025,7295,INE0BV301023
DHARIWAL,SM,127.5,127.5,127.5,127.5,127.5,121.6,1200,153000.00,15-Jan-2025,1,INE0YRN01017
GLOBAL,EQ,68.05,69.25,65.8,66.76,67,67.2,41688,2810304.50,15-Jan-2025,1249,INE291W01037
GRAPHISAD,ST,55.2,56,53,53,53,55.2,6000,330480.00,15-Jan-2025,5,INE0POU01017
JKTYRE,EQ,369.55,369.55,362,363.05,363.5,362.3,203477,74216803.60,15-Jan-2025,18632,INE573A01042
SOBHA,EQ,1317.5,1339,1299.1,1307.65,1311,1298,118499,156313102.75,15-Jan-2025,14055,INE671H01015
736NTPC25D,NB,1034.99,1034.99,1030,1030,1030,1029.84,63,64904.97,15-Jan-2025,3,INE733E07JU6
ITBEES,EQ,46.29,47.17,46.17,46.52,46.5,46.28,2257040,104797936.95,15-Jan-2025,10095,INF204KB15V2
BRIGADE,EQ,1080,1112,1071.1,1103.75,1103.2,1081.25,131581,144137765.10,15-Jan-2025,22239,INE791I01019
CARBORUNIV,EQ,1238,1259.45,1224.1,1230.9,1236.2,1238.45,52960,65536940.15,15-Jan-2025,8975,INE120A01034
667GS2050,GS,97.49,97.49,97,97,97,97.5,6500,630500.49,15-Jan-2025,7,IN0020200252
INDOAMIN,EQ,157.79,158.99,150.9,151.84,152,156.43,176330,27141365.95,15-Jan-2025,3904,INE760F01028
STANLEY,EQ,360,368,357,358.35,360,360,97155,35089940.30,15-Jan-2025,9376,INE01A001028
739NHAI31A,ND,1113,1113,1110.1,1110.1,1110.1,1100,484,537404.40,15-Jan-2025,3,INE906B07EO8
URBAN,ST,627.15,628,627.15,628,628,639.95,4000,2508940.00,15-Jan-2025,9,INE0O0201019
1060ECL29,NS,1056,1056,1056,1056,1056,980,100,105600.00,15-Jan-2025,1,INE804IA7022
AADHARHFC,EQ,408.4,410,395.95,397.2,397,404.95,503364,201525249.10,15-Jan-2025,18617,INE883F01010
GOACARBON,EQ,635.6,657.45,630.25,636.95,638.2,626.2,38557,24855678.60,15-Jan-2025,2688,INE426D01013
INDSWFTLAB,BE,102.51,102.51,102.51,102.51,102.51,100.5,6891,706396.41,15-Jan-2025,32,INE915B01019
KAJARIACER,EQ,1039,1059.25,1022.05,1046.15,1050,1032.65,702592,730271775.65,15-Jan-2025,20244,INE217B01036
MOHEALTH,EQ,43.34,45,42.8,42.97,44.59,43.34,55464,2386302.30,15-Jan-2025,889,INF247L01BB1
PAGEIND,EQ,46508.25,47237.35,45255.1,46037.2,45766.2,46471.5,25116,1153479220.15,15-Jan-2025,11989,INE761H01022
RCF,EQ,163.5,166.2,161.3,162.15,162.3,163.01,1827827,299386056.81,15-Jan-2025,26318,INE027A01015
ANANTRAJ,EQ,835.55,899.95,815.5,895.25,889.5,829.9,3276535,2857514445.10,15-Jan-2025,104181,INE242C01024
FLAIR,EQ,260,264,252.7,260.1,263.55,256.5,76653,19741377.55,15-Jan-2025,3499,INE00Y201027
IRCON,EQ,191.06,195.4,188.53,190.01,190,188.04,4687576,899349944.85,15-Jan-2025,58492,INE962Y01021
JALAN,ST,11.3,11.45,11.3,11.45,11.45,11.25,363000,4141200.00,15-Jan-2025,58,INE349X01015
KSCL,EQ,920,920,881.05,896.15,905.8,919.65,173665,156241372.20,15-Jan-2025,10367,INE455I01029
728IRFC30,NG,1096.1,1096.1,1096.1,1096.1,1096.1,1107,600,657660.00,15-Jan-2025,2,INE053F07801
UNITDSPR,EQ,1404.65,1420.3,1388,1410.9,1412.45,1407.25,1287420,1809208940.20,15-Jan-2025,93664,INE854D01024
ORIANA,SM,2019.95,2025,1930,1954.4,1940,2003.85,55725,109999395.00,15-Jan-2025,559,INE0OUT01019
ORTINGLOBE,EQ,17.48,17.48,15.65,16.58,16.84,16.8,12565,208710.83,15-Jan-2025,216,INE749B01020
INCREDIBLE,EQ,44.79,46.78,44,44.45,44.4,45.62,3390,151538.89,15-Jan-2025,147,INE452L01012
INDOTECH,BE,3178.05,3350,3043,3065.35,3057,3203.15,18953,59272029.95,15-Jan-2025,1614,INE332H01014
TARSONS,EQ,391,402.65,388.85,392.25,395,395.35,35332,13904404.20,15-Jan-2025,1495,INE144Z01023
UMA,SM,36.5,37.5,35.05,35.05,35.05,36.1,88000,3181000.00,15-Jan-2025,22,INE067901012
ALOKINDS,EQ,19.36,21.21,19.36,20.88,20.7,19.31,32596395,671785143.73,15-Jan-2025,64664,INE270A01029
ASAHIINDIA,EQ,642.95,658.6,642.05,655.55,652.15,642.95,69275,45144534.35,15-Jan-2025,6917,INE439A01020
CAPITALSFB,EQ,295.05,302.55,295.05,300.05,300,299.3,14056,4222611.55,15-Jan-2025,608,INE646H01017
DHAMPURSUG,EQ,145.45,146,142.31,144.7,145.16,144.18,169020,24408289.71,15-Jan-2025,4237,INE041A01016
ELIN,EQ,174.4,177.94,169.65,172.66,173,172.01,96475,16751007.44,15-Jan-2025,3237,INE050401020
JPOLYINVST,EQ,778.95,787.95,762.8,772.85,786.8,770.35,8521,6574020.20,15-Jan-2025,1307,INE147P01019
MUTHOOTCAP,EQ,311.25,316.15,301.85,305.6,307,311.25,16867,5203849.95,15-Jan-2025,1650,INE296G01013
WOCKPHARMA,EQ,1367,1380.85,1331.3,1337.45,1337,1367,248627,336219592.35,15-Jan-2025,10161,INE049B01025
RSYSTEMS,EQ,440.5,444.6,435,436.05,435.25,441.95,110665,48350744.90,15-Jan-2025,3132,INE411H01032
774IREDA31,N7,1109.79,1109.79,1101.44,1101.44,1101.44,1091,301,332214.64,15-Jan-2025,5,INE202E07229
INDIAGLYCO,EQ,1313.9,1328.9,1258.75,1266.95,1266.2,1293.15,145156,187821020.50,15-Jan-2025,12613,INE560A01015
TGBHOTELS,EQ,13.15,13.27,12.85,12.99,12.88,12.91,34822,455556.85,15-Jan-2025,221,INE797H01018
UNIENTER,EQ,152.7,154,150.22,152.49,153.05,150.56,7108,1084351.02,15-Jan-2025,351,INE037A01022
ARSHIYA,BZ,3.13,3.17,2.95,3.05,3.17,3.07,382771,1147181.25,15-Jan-2025,254,INE968D01022
DUCON,EQ,7.12,7.17,7,7.03,7.01,6.99,449341,3173736.75,15-Jan-2025,1187,INE741L01018
PNBGILTS,EQ,98.99,102.87,96.91,99.69,99.97,98.28,534335,53336628.97,15-Jan-2025,6931,INE859A01011
RITES,EQ,263,266.8,260.8,262.35,262.4,260.25,1008010,266104565.10,15-Jan-2025,27772,INE320J01015
SBIETFQLTY,EQ,216.76,219,214.76,216.44,219,215.76,2860,616994.95,15-Jan-2025,101,INF200KA1WX6
11UCL26,NC,1044,1044,1044,1044,1044,1062.9,20,20880.00,15-Jan-2025,3,INE583D07455
710GS2029,GS,102.8,102.8,101.73,101.77,102.44,102.15,16616,1699682.22,15-Jan-2025,16,IN0020220011
HITECH,EQ,144.03,146,140.68,143.67,143.7,144.49,298990,42855909.32,15-Jan-2025,8294,INE106T01025
INOXINDIA,EQ,1021.95,1025.85,1008.6,1020.8,1020.5,1011.05,45248,46047821.25,15-Jan-2025,5624,INE616N01034
