SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ESABINDIA,EQ,5190,5249.95,5110,5146.15,5136.45,5196.1,2655,13746341.70,16-Jan-2025,1343,INE284A01012
GALAPREC,EQ,1131.1,1214.75,1131.1,1155,1156,1113.05,113934,133550604.45,16-Jan-2025,8628,INE0RE001014
GVPTECH,EQ,10.37,11.15,10.37,10.98,11.11,10.78,55489,604087.23,16-Jan-2025,258,INE382T01030
HDFCNIFTY,EQ,257.1,259,257.01,257.72,258.9,255.92,146417,37750056.44,16-Jan-2025,3171,INF179KC1965
HOLMARC,ST,165,170.1,165,170.1,170.1,162,15000,2532000.00,16-Jan-2025,10,INE0LXA01019
SIGNATURE,EQ,1120.05,1189,1120.05,1134.15,1135,1116.35,905289,1044073244.70,16-Jan-2025,31872,INE903U01023
SILVERETF,EQ,89.21,90.15,89.21,90.07,89.9,88.17,348911,31328581.45,16-Jan-2025,960,INF789F1AYK6
SAHYADRI,EQ,308.25,310.5,303.3,304.35,305,307.8,4921,1509269.60,16-Jan-2025,348,INE280H01015
INDOAMIN,EQ,153.84,156.73,152.91,153.7,154.54,151.84,101226,15663796.80,16-Jan-2025,3250,INE760F01028
NHIT,IV,130.9,130.9,130.9,130.9,130.9,130.9,25000,3272500.00,16-Jan-2025,1,INE0H7R23014
BRIGADE,EQ,1113.9,1166.75,1113.9,1137.8,1132.1,1103.75,264657,301749146.95,16-Jan-2025,27373,INE791I01019
CARBORUNIV,EQ,1244.1,1264.05,1235.3,1249.6,1254.65,1230.9,370579,462155950.85,16-Jan-2025,10218,INE120A01034
667GS2050,GS,97.1,97.1,97.1,97.1,97.1,97,3,291.30,16-Jan-2025,2,IN0020200252
STANLEY,EQ,364.7,374,363.65,368.6,371.05,358.35,60999,22425291.70,16-Jan-2025,5906,INE01A001028
739NHAI31A,ND,1130,1130,1130,1130,1130,1110.1,244,275720.00,16-Jan-2025,3,INE906B07EO8
URBAN,ST,617.05,620,617.05,618.1,618.1,628,5200,3213180.00,16-Jan-2025,13,INE0O0201019
1060ECL29,NS,989.9,989.9,985,985,985,1056,145,143413.00,16-Jan-2025,4,INE804IA7022
JAINAM,ST,212.2,212.2,212.2,212.2,212.2,215.5,3000,636600.00,16-Jan-2025,2,INE02KC01010
NBIFIN,BE,2711.65,2712,2711.65,2712,2712,2766.95,352,954501.15,16-Jan-2025,28,INE365I01020
20MICRONS,EQ,236,236,225.35,226.82,226,229.55,96636,22110418.77,16-Jan-2025,2598,INE144J01027
ABBOTINDIA,EQ,27745.7,27950,27102.45,27298.1,27288.65,27745.7,12359,338461288.90,16-Jan-2025,5103,INE358A01014
AIAENG,EQ,3440.5,3513.25,3420,3496.4,3500,3440.6,21403,74456670.45,16-Jan-2025,6202,INE212H01026
ALUWIND,SM,60,61,59.95,59.95,59.95,60.25,22500,1359600.00,16-Jan-2025,15,INE0STM01017
DPWIRES,EQ,326.2,330.7,325,326.8,326.95,324.5,7457,2442305.35,16-Jan-2025,546,INE864X01013
GUJALKALI,EQ,734,748.45,734,741.05,742,733.3,22049,16336397.35,16-Jan-2025,3246,INE186A01019
SPLIL,EQ,58.18,59.12,57.27,57.42,57.35,58.18,5643,326989.24,16-Jan-2025,306,INE978G01016
TECHM,EQ,1695,1722.85,1670.95,1687.65,1680,1675.95,2334315,3938063959.75,16-Jan-2025,98267,INE669C01036
INDHOTEL,EQ,818.85,820.85,806.9,811.45,813,811.4,1951897,1586314568.80,16-Jan-2025,60593,INE053A01029
WANBURY,BZ,253.9,255,241.15,245.5,245,250.15,37325,9240630.35,16-Jan-2025,525,INE107F01022
ZEAL,SM,170,170,160,161.8,163.55,164.95,7800,1280730.00,16-Jan-2025,13,INE0PPS01018
ORIENTALTL,EQ,10.55,10.6,10.06,10.3,10.25,10.27,210381,2190837.81,16-Jan-2025,460,INE998H01012
PIONEEREMB,BE,51.35,52.45,50.65,51.36,51.02,50.34,11941,617479.31,16-Jan-2025,67,INE156C01018
QMSMEDI,SM,115,116,113,113.15,113,115.6,17000,1937850.00,16-Jan-2025,16,INE0FMW01018
RRKABEL,EQ,1321.9,1335.8,1311.1,1315.8,1320.45,1314.95,39123,51699823.90,16-Jan-2025,6341,INE777K01022
JSFB,EQ,376,399.65,376,389.7,391,373.1,297716,115948800.15,16-Jan-2025,6071,INE953L01027
JMFINANCIL,EQ,118.9,120.9,118.76,119.36,119.01,117.66,1371782,164570616.07,16-Jan-2025,14002,INE780C01023
KABRAEXTRU,EQ,470.9,488.1,470.9,482.25,486,466.1,68669,33025014.40,16-Jan-2025,2518,INE900B01029
KOKUYOCMLN,EQ,123.45,127,123.45,126.23,126.85,123.62,43727,5463459.19,16-Jan-2025,869,INE760A01029
SGBFEB28IX,GB,8110,8112,8110,8112,8112,8110,135,1094854.00,16-Jan-2025,7,IN0020190545
GAIL,EQ,181.95,182.3,178.05,180.52,180.65,177.94,6929944,1248503309.12,16-Jan-2025,49025,INE129A01019
GSEC5IETF,EQ,58.57,59.1,58.57,59.04,59.1,58.58,23489,1386892.67,16-Jan-2025,20,INF109KC14A8
SDBL,EQ,109.98,109.98,106.8,107.86,108,107.46,330948,35815771.00,16-Jan-2025,5228,INE480C01038
TIPSMUSIC,EQ,688.8,701.4,681.6,696.8,694.9,685.35,301787,209139898.20,16-Jan-2025,24296,INE716B01029
PRECISION,ST,40.5,40.5,40.5,40.5,40.5,40.5,2000,81000.00,16-Jan-2025,1,INE0HKW01018
PRINCEPIPE,EQ,404.2,411.25,398.05,399.65,400,401.95,160755,64843232.60,16-Jan-2025,13695,INE689W01016
SDREAMS,SM,161,167,159,162.95,162.95,161.9,10000,1626700.00,16-Jan-2025,10,INE0X6F01017
ALMONDZ,BE,32.03,32.03,32.03,32.03,32.03,31.41,89829,2877222.87,16-Jan-2025,77,INE326B01035
CHOLAFIN,EQ,1268.85,1297.95,1265.1,1282.1,1282,1253.85,2453628,3161721546.80,16-Jan-2025,66951,INE121A01024
DEEPAKNTR,EQ,2361.1,2385.95,2338.35,2365.9,2368,2361.1,158998,375156133.70,16-Jan-2025,16775,INE288B01029
LIQUIDADD,EQ,1052.14,1052.16,1052.14,1052.15,1052.16,1051.98,526202,553645109.15,16-Jan-2025,419,INF740KA1UM0
SENSEXIETF,EQ,869.1,874.66,867.6,868.26,868.25,865.88,3184,2767693.39,16-Jan-2025,244,INF346A01034
INDIASHLTR,EQ,650.6,656.95,631.6,654.65,656.95,650.6,181007,117446381.25,16-Jan-2025,14390,INE922K01024
TEMBO,BE,798,810.75,784.9,799.15,798,772.15,77609,62611649.85,16-Jan-2025,1029,INE869Y01010
920PEL28,N2,1017,1017,1017,1017,1017,1015,100,101700.00,16-Jan-2025,5,INE140A07765
SHANKARA,EQ,639,645.15,626.1,629.35,626.4,636.9,16313,10379813.65,16-Jan-2025,1331,INE274V01019
JTLIND,EQ,104.95,105.73,102,104.88,104.4,101.33,1125639,117071421.97,16-Jan-2025,11513,INE391J01032
MARUTI,EQ,11981.45,12134,11956.2,12092.3,12094,11947.4,551211,6651446665.15,16-Jan-2025,170528,INE585B01010
SGBFEB29XI,GB,8120,8250,8120,8150,8150,8146,103,840227.54,16-Jan-2025,19,IN0020200393
ALKALI,EQ,108.19,108.2,103.2,104.31,104.01,103.58,30870,3245800.21,16-Jan-2025,2738,INE773I01017
CHEMBOND,EQ,566,569.95,559.7,564.35,565,564.25,4401,2486044.15,16-Jan-2025,528,INE995D01025
NV20IETF,EQ,15.12,15.12,14.86,14.87,14.94,14.88,368914,5495250.23,16-Jan-2025,2903,INF109KC11V0
SUNTV,EQ,655.45,660.75,651.1,652.9,657.45,653.3,99258,64992687.20,16-Jan-2025,7108,INE424H01027
TMB,EQ,449.85,453.95,446.4,452.75,452.95,445.95,27300,12299062.55,16-Jan-2025,2405,INE668A01016
UDAICEMENT,EQ,28.92,29.23,28.77,28.99,28.99,28.79,325372,9424434.14,16-Jan-2025,2287,INE225C01029
VSTL,EQ,208.99,208.99,200,202.36,203.44,200.98,7530,1533547.21,16-Jan-2025,420,INE0QTF01015
WALCHANNAG,EQ,247.15,259.85,247.15,252.95,253.05,245.9,292101,74376639.20,16-Jan-2025,5789,INE711A01022
PENINLAND,EQ,42.1,44.7,42.1,43.11,43.35,41.09,1174428,51094677.28,16-Jan-2025,5827,INE138A01028
JIWANRAM,SM,11.5,11.65,10.15,10.45,10.5,11.95,510000,5403300.00,16-Jan-2025,75,INE0N5H01017
BESTAGRO,EQ,560,566.55,551.1,553.7,563.9,557.05,10537,5880157.20,16-Jan-2025,876,INE052T01013
CSLFINANCE,EQ,298.2,309.5,290.9,296.25,294,296.6,137788,41172904.40,16-Jan-2025,5749,INE718F01018
EIEL,EQ,282.65,285.4,276.95,279.5,279.45,276.7,2628164,738509036.80,16-Jan-2025,28036,INE0LLY01014
709GS2054,GS,103,103,103,103,103,103.45,1000,103000.00,16-Jan-2025,1,IN0020240118
182D190625,TB,97.1,97.43,97.1,97.43,97.43,97.03,200,19453.00,16-Jan-2025,2,IN002024Y365
GREENCHEF,SM,77,78.8,75.35,78.65,78.8,75,19200,1494880.00,16-Jan-2025,22,INE0O7P01015
VINEETLAB,EQ,56.13,56.97,54.2,54.7,54.89,56.11,44557,2467050.37,16-Jan-2025,1118,INE505Y01010
875SFL27,ZF,1002,1014,1002,1014,1014,1020,125,125550.00,16-Jan-2025,3,INE721A07PK7
KRN,EQ,736,745,723.85,732.25,733.15,728.55,207314,152349489.90,16-Jan-2025,9579,INE0Q3J01015
NATIONALUM,EQ,198,201.9,197.3,198.63,199,195.21,8461905,1683772905.61,16-Jan-2025,77436,INE139A01034
CEREBRAINT,BZ,10.47,10.47,9.83,9.85,9.84,10.04,43430,431697.51,16-Jan-2025,115,INE345B01019
DATAPATTNS,EQ,2160,2218.75,2160,2193.4,2193.05,2139.5,88969,195026879.20,16-Jan-2025,17075,INE0IX101010
GANDHITUBE,EQ,724.4,740,717,729.75,735,724.1,3976,2890084.80,16-Jan-2025,636,INE524B01027
HIRECT,EQ,1200,1253.15,1200,1245.75,1237.9,1193.5,30652,38038103.85,16-Jan-2025,2754,INE835D01023
HOMESFY,SM,500,500,500,500,500,496.85,600,300000.00,16-Jan-2025,1,INE0N7F01017
TARMAT,EQ,67.99,69,66.67,67.88,68.58,66.67,13336,904906.88,16-Jan-2025,675,INE924H01018
VENUSREM,EQ,294.55,304,294.1,299.4,301,295,13094,3894669.15,16-Jan-2025,661,INE411B01019
VMM,EQ,108,110.3,105.66,109.17,109.11,105.23,18950087,2055629856.25,16-Jan-2025,67778,INE01EA01019
RELIABLE,EQ,71.8,71.8,68.32,68.95,68.89,67.33,2626,181697.62,16-Jan-2025,289,INE375Y01018
SHIVAMILLS,EQ,102,102,95,95.24,95,97.71,19512,1902889.98,16-Jan-2025,453,INE644Y01017
MENONBE,EQ,116.7,121.99,116.7,121.02,121.99,117.72,43326,5197833.78,16-Jan-2025,1805,INE071D01033
AVTNPL,EQ,70.99,72,70.31,70.75,70.5,70.99,44320,3155131.05,16-Jan-2025,1108,INE488D01021
BLS,EQ,436.3,456,436.3,451.5,450.15,432.8,2717559,1219899447.90,16-Jan-2025,55007,INE153T01027
DABUR,EQ,518,523.7,514.85,522.4,523,515.5,2718298,1413441308.00,16-Jan-2025,47977,INE016A01026
SUNFLAG,BE,285.55,294.9,283.15,287.8,288.8,286.15,85500,24790095.75,16-Jan-2025,766,INE947A01014
GOLDSHARE,EQ,67.25,67.55,66.8,67.35,67.3,66.9,438219,29466998.25,16-Jan-2025,980,INF789F1AUX7
RAMRAT,EQ,542.3,560.4,537.55,551.35,551.2,541.65,10031,5557221.80,16-Jan-2025,985,INE207E01023
JINDALPHOT,EQ,752.45,785.9,752.45,765.6,773,741.35,16330,12615749.45,16-Jan-2025,2769,INE796G01012
MORARJEE,BZ,9.7,9.72,9.43,9.7,9.7,9.72,6527,62341.99,16-Jan-2025,17,INE161G01027
APLLTD,EQ,996,1030.95,990,1000.15,1004,1002,64283,64382758.80,16-Jan-2025,10433,INE901L01018
ANGELONE,EQ,2511,2567.7,2455.2,2485.5,2497,2497.35,1609570,4036918638.80,16-Jan-2025,89887,INE732I01013
CENTEXT,EQ,22.99,23.3,22.53,23.21,23.07,22.22,66626,1522850.20,16-Jan-2025,624,INE281A01026
DOMS,EQ,2549.8,2632,2522.6,2544.9,2546.65,2536.45,254479,652489779.25,16-Jan-2025,27482,INE321T01012
EPIGRAL,EQ,1750,1780,1724,1738.55,1731.3,1749.1,25152,44122074.15,16-Jan-2025,4406,INE071N01016
FLEXITUFF,BE,62.99,62.99,61.74,61.74,61.74,63,1035,64965.62,16-Jan-2025,15,INE060J01017
364D040925,TB,95.7,96.2,95.3,96.2,96.2,95.4,1400,133833.00,16-Jan-2025,4,IN002024Z230
UFLEX,EQ,489.4,501.95,489.4,491.8,492.6,486.1,25277,12489738.05,16-Jan-2025,2333,INE516A01017
JETFREIGHT,BE,15,15.75,14.84,15.73,15.72,15,22986,357256.18,16-Jan-2025,140,INE982V01025
K2INFRA,ST,129.7,129.7,129.7,129.7,129.7,123.55,7200,933840.00,16-Jan-2025,10,INE0DEZ01013
KILITCH,EQ,338,338,330.25,333.45,336.2,336.2,7230,2424449.35,16-Jan-2025,619,INE729D01010
LIBAS,EQ,15.95,16.28,15.5,15.8,15.65,15.42,49614,787936.78,16-Jan-2025,262,INE908V01012
MACOBSTECH,SM,167.1,167.1,165,165,165,168.35,4000,665680.00,16-Jan-2025,5,INE0R0J01010
MGEL,EQ,27.5,28.6,27.29,28.22,28.36,27.09,320413,9007418.28,16-Jan-2025,2050,INE0APB01024
BHINVIT,IV,112.6,113.98,112.59,113.01,112.85,113.98,34195,3877003.45,16-Jan-2025,265,INE0NHL23019
GKWLIMITED,EQ,2301.1,2341.55,2296,2338.65,2309.15,2294.3,234,542399.40,16-Jan-2025,85,INE528A01020
UNILEX,SM,77.05,77.05,77.05,77.05,77.05,80.75,1600,123280.00,16-Jan-2025,1,INE0B2801011
PEARLPOLY,EQ,35.2,36.69,35.2,35.68,35.5,35.1,37650,1355476.47,16-Jan-2025,581,INE844A01013
SCI,EQ,195.25,202.4,195.12,201.13,201.89,193.28,1463241,291708038.40,16-Jan-2025,25054,INE109A01011
KUANTUM,EQ,122.01,124.01,121.57,122.11,122.04,121.2,29396,3611651.43,16-Jan-2025,819,INE529I01021
MVKAGRO,SM,38.35,38.35,35.7,37.75,37.75,37.05,21600,804180.00,16-Jan-2025,18,INE0SGC01015
EDELWEISS,EQ,113.2,115.64,112.2,114.21,113.91,111.92,2020356,230833343.76,16-Jan-2025,24258,INE532F01054
FOODSIN,EQ,116.55,119.7,115.36,118.25,118,118.06,171193,20055214.37,16-Jan-2025,2328,INE976E01023
SHUBHSHREE,ST,410.8,419,410.8,419,419,410.8,7200,2997120.00,16-Jan-2025,6,INE0UL701015
HAVISHA,EQ,2.58,2.58,2.44,2.47,2.5,2.46,29845,74243.21,16-Jan-2025,190,INE293B01029
NLCINDIA,EQ,230.5,234.91,226.04,227.47,228.05,229.35,1017110,234329901.40,16-Jan-2025,15832,INE589A01014
RPGLIFE,EQ,2042.25,2099.9,2042.25,2067.1,2050.1,2042.25,4712,9749024.20,16-Jan-2025,1120,INE105J01010
79NHIT47,N3,410.5,410.5,410.5,410.5,410.5,411,90,36945.00,16-Jan-2025,2,INE0H7R07033
830CIFC26,N2,1045,1045,1043,1043,1043,1042.45,29,30291.00,16-Jan-2025,4,INE121A07QW3
INFOLLION,ST,443.9,443.9,443.7,443.9,443.9,422.8,20800,9233040.00,16-Jan-2025,31,INE0NNZ01013
KCEIL,ST,375,394,375,391,393.8,383.9,56000,21636850.00,16-Jan-2025,77,INE0RCG01017
BINANIIND,EQ,13.24,13.24,12.49,12.59,12.7,12.84,21172,267247.72,16-Jan-2025,216,INE071A01013
EMSLIMITED,EQ,809.45,865,809.4,856.95,863,798.8,748685,625625109.30,16-Jan-2025,53081,INE0OV601013
URJA,BE,17.13,17.13,17.13,17.13,17.13,16.32,233127,3993465.51,16-Jan-2025,1020,INE550C01020
PRITI,EQ,134,136.98,133,134.9,136,133.49,13698,1849515.97,16-Jan-2025,747,INE974Z01015
RELINFRA,EQ,278.4,282.7,277.15,279.3,279.45,275.1,1930471,539735326.95,16-Jan-2025,12915,INE036A01016
RHL,BE,259.5,264.9,259,260.55,264.7,263,907,236818.60,16-Jan-2025,20,INE508K01013
SANATHAN,EQ,353,368,353,360.15,360.3,350.7,498654,179285879.70,16-Jan-2025,9196,INE0JPD01013
IOLCP,EQ,388,396,388,391.4,393.6,386.2,127952,50203354.65,16-Jan-2025,8012,INE485C01011
ITALIANE,SM,41.95,41.95,40.15,40.2,40.2,40,6000,244600.00,16-Jan-2025,3,INE0R7R01018
KALANA,SM,40.25,42.7,38.25,40,39.35,39.9,82000,3283600.00,16-Jan-2025,38,INE0T0L01014
MWL,SM,164.95,165,162,162,162,162,25200,4125780.00,16-Jan-2025,19,INE0JYY01011
ARE&M,EQ,1068,1084.85,1060,1071.55,1073,1050.45,456173,489785166.60,16-Jan-2025,32750,INE885A01032
CAPACITE,EQ,385.15,389.45,374,380.3,381.5,379.15,578900,220520077.95,16-Jan-2025,25512,INE264T01014
HARDWYN,BE,16.7,17.14,16.69,17.13,17.14,16.33,260602,4451390.20,16-Jan-2025,996,INE626Z01029
FMCGIETF,EQ,59.96,59.96,57.8,58.13,58.18,58.43,1252837,72707316.98,16-Jan-2025,7312,INF109KC19V3
SUPREMEENG,BE,2.85,2.85,2.66,2.74,2.79,2.79,395087,1090395.10,16-Jan-2025,535,INE319Z01021
769NHAI31,NE,1118,1118.99,1115,1117.16,1117,1112.82,1382,1542519.87,16-Jan-2025,12,INE906B07EP5
SPAL,EQ,899.65,965,899.65,931.45,929.7,897.6,46284,43462489.25,16-Jan-2025,3688,INE212I01016
ABINFRA,EQ,93.11,94.5,88.51,89.42,90.99,88.11,65769,5922415.46,16-Jan-2025,1369,INE00YB01017
DELAPLEX,SM,212.5,219,202,211.5,211.5,212,22800,4814070.00,16-Jan-2025,33,INE0SK801018
DYCL,EQ,919.9,924.95,901.55,909.4,910,900.9,20618,18824969.80,16-Jan-2025,2079,INE600Y01019
GSMFOILS,ST,129.45,135.9,129.45,135.9,135.9,129.45,42000,5683100.00,16-Jan-2025,21,INE0SQY01018
GLFL,BE,9.74,9.74,8.82,9.09,9.4,9.28,25133,231313.40,16-Jan-2025,126,INE540A01017
IDENTICAL,SM,69.9,69.95,65.1,65.35,65.1,66.8,160000,10626600.00,16-Jan-2025,71,INE0TD101011
SIMPLEXINF,BE,334.4,334.4,321.2,325.35,325,318.5,120550,39788004.40,16-Jan-2025,454,INE059B01024
SATIN,EQ,147.99,151,146.92,147.83,148,147.01,98479,14656221.16,16-Jan-2025,5079,INE836B01017
SHERA,SM,181.9,190.5,181.9,186,186,177,32000,5975600.00,16-Jan-2025,32,INE0MM001019
ALEMBICLTD,EQ,123.28,125.79,123.28,125.01,125.06,122.96,319234,39934995.82,16-Jan-2025,5666,INE426A01027
FIDEL,ST,184.8,184.8,184.8,184.8,184.8,184.8,1000,184800.00,16-Jan-2025,1,INE0LQQ01019
HAPPYFORGE,EQ,994.8,995,986.05,992.3,994,985.45,7956,7887815.20,16-Jan-2025,1131,INE330T01021
IDEALTECHO,SM,135,142,134.8,141.95,142,129,46000,6403850.00,16-Jan-2025,44,INE0T9I01011
STARTECK,EQ,300.05,306.95,292.3,296.15,298.95,289.75,10061,3037215.05,16-Jan-2025,265,INE992I01013
TATVA,EQ,851.25,853.4,840.1,843.9,843,838.65,8410,7133456.30,16-Jan-2025,1010,INE0GK401011
764IRFC31,NO,1107.5,1114,1107.5,1113.75,1113.75,1112.49,2513,2784488.00,16-Jan-2025,14,INE053F07900
TVTODAY,EQ,204.97,206.89,201.3,203.46,204,201.58,70443,14313490.54,16-Jan-2025,2110,INE038F01029
UGROCAP,EQ,220.1,224.7,219.28,222.22,223.26,218.04,51948,11503070.54,16-Jan-2025,1586,INE583D01011
ONMOBILE,EQ,67.1,68.4,66.76,67.17,67.1,66.13,233607,15762880.30,16-Jan-2025,2174,INE809I01019
DHANBANK,BE,25.5,26.53,25.5,26.53,26.53,25.27,691303,18164417.15,16-Jan-2025,1992,INE680A01011
ZFCVINDIA,EQ,11455.55,11574.55,11395.25,11517.35,11500,11467.05,4228,48656184.80,16-Jan-2025,1909,INE342J01019
SHALBY,EQ,227,233.65,225.58,231.06,230.9,222.66,134581,31018789.76,16-Jan-2025,3574,INE597J01018
INDOWIND,EQ,23.24,24.74,23.24,23.61,23.7,23.21,319938,7594311.83,16-Jan-2025,2071,INE227G01018
KEYFINSERV,EQ,215.2,232.8,215.2,224.96,224,218.11,21759,4885668.46,16-Jan-2025,1596,INE681C01015
KHAITANLTD,EQ,82.86,90.24,80.52,82.89,85,82.04,7937,666939.56,16-Jan-2025,564,INE731C01018
LAURUSLABS,EQ,560.9,568.85,553.5,557.8,557.25,556.9,1402881,786620117.20,16-Jan-2025,35948,INE947Q01028
CLSL,SM,49.5,49.9,49,49.7,49.9,47.5,8000,395800.00,16-Jan-2025,4,INE00NH01017
FONEBOX,SM,115.95,115.95,111.7,111.7,111.7,114,2000,227650.00,16-Jan-2025,2,INE0Q4701019
GROWWLIQID,EQ,102.39,102.39,101.61,102.07,102.08,102.04,389118,39720753.07,16-Jan-2025,167,INF666M01IP5
TRIVENI,EQ,419.75,419.75,404.25,405.65,405.7,398.2,588867,240481649.25,16-Jan-2025,22824,INE256C01024
SHREEPUSHK,EQ,301.8,313.95,301.05,309.95,310,296.55,30926,9489160.85,16-Jan-2025,1575,INE712K01011
INDORAMA,EQ,45,46.69,45,45.83,45.6,45.11,305866,14033787.77,16-Jan-2025,2249,INE156A01020
