SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ORBTEXP,BE,230,230,222,229.36,229,226.19,10722,2434667.80,01-Jan-2025,315,INE231G01010
SSDL,EQ,129.69,131.2,128.3,129.92,130.45,127.76,56691,7368891.24,01-Jan-2025,1288,INE0PQ101010
965SCL26,YO,1040,1040,1040,1040,1040,1011,8,8320.00,01-Jan-2025,1,INE148I07SD5
TARIL,BE,1195.9,1196.75,1170,1194.05,1196.75,1139.8,211639,251481546.85,01-Jan-2025,6892,INE763I01026
ZOTA,EQ,802.5,824,789.75,797.1,799.9,801.1,34782,28100431.45,01-Jan-2025,1606,INE358U01012
SGBNOV25,GB,7980,7980,7902.1,7950,7950,7872.25,5,39636.30,01-Jan-2025,4,IN0020170091
ABB,EQ,6912,6947.7,6846.25,6928.45,6912,6912.25,74460,514921286.20,01-Jan-2025,14643,INE117A01022
BANARISUG,EQ,3677.55,3699,3650,3660.7,3650,3670.45,138,507141.55,01-Jan-2025,85,INE459A01010
LPDC,BE,10.09,10.35,10.02,10.14,10.2,10.08,57635,584622.01,01-Jan-2025,213,INE197J01017
LICHSGFIN,EQ,598.35,604.35,595.65,600.3,600,598.05,777096,466569484.40,01-Jan-2025,33603,INE115A01026
GARUDA,EQ,133.5,138.9,130.61,133.64,134,133.46,3814548,511908148.29,01-Jan-2025,25537,INE0JVO01026
GOKEX,EQ,1140.35,1150,1121.1,1143.8,1148.35,1132.3,95327,108534088.55,01-Jan-2025,7724,INE887G01027
GULPOLY,EQ,175.08,177.5,173.27,174.9,174.05,175.07,60168,10561319.90,01-Jan-2025,1582,INE255D01024
HITECHCORP,EQ,233,235,229.22,232.2,230.03,231.08,2874,668818.81,01-Jan-2025,256,INE120D01012
ARENTERP,BE,57.85,57.85,55,56.27,56.98,55.1,2248,127036.65,01-Jan-2025,56,INE610C01014
889SCL26,NS,980,980,980,980,980,987.55,600,588000.00,01-Jan-2025,2,INE148I07KN1
TPLPLASTEH,EQ,101.91,103.52,100.91,102.53,102.02,100.45,149575,15316707.35,01-Jan-2025,1838,INE413G01022
ACCURACY,EQ,10.26,11.28,10.26,11.12,11.13,10.26,944377,10512300.58,01-Jan-2025,1930,INE648Z01023
ALKYLAMINE,EQ,1762.1,1814.95,1762.1,1810.2,1803,1762.05,39462,70969758.85,01-Jan-2025,6778,INE150B01039
BIKAJI,EQ,779.45,780.05,751.9,758.9,762.7,779.45,425255,323418847.10,01-Jan-2025,30017,INE00E101023
REFEX,BE,474.55,489.8,472,482.75,484.95,480.8,61989,30010036.40,01-Jan-2025,942,INE056I01025
SETF10GILT,EQ,242.49,242.9,241.96,242.5,242.89,242.7,6114,1484125.68,01-Jan-2025,36,INF200KA1JT1
1030SFIL28,NM,1016,1027.94,1016,1027.94,1027.94,1016,136,138793.02,01-Jan-2025,4,INE244L07283
TCLCONS,EQ,46.28,46.28,43.79,46.28,46.28,42.08,338144,15419267.49,01-Jan-2025,2457,INE388G01026
AHLEAST,EQ,173.2,173.5,168.01,171.02,171.6,169.75,5909,1014537.93,01-Jan-2025,202,INE926K01017
AVIANSH,ST,109.5,111,108.5,109.75,109.75,108.5,26000,2860500.00,01-Jan-2025,13,INE0TFB01017
BLUECHIP,BE,9.16,9.16,9.16,9.16,9.16,8.99,89497,819792.52,01-Jan-2025,111,INE657B01025
CARERATING,EQ,1370,1380.9,1360,1365.8,1376,1379.65,28212,38646018.50,01-Jan-2025,3081,INE752H01013
KRISHCA,SM,303.1,305.5,299.6,304,302.75,305.95,31000,9369525.00,01-Jan-2025,43,INE0NR701018
MOKSH,EQ,19.97,19.97,18.8,18.97,18.9,19.94,186573,3604179.81,01-Jan-2025,870,INE514Y01020
FOCUS,EQ,130.73,134,129.75,132.4,133.43,130.23,85750,11303550.42,01-Jan-2025,1094,INE593W01028
BSE500IETF,EQ,37.25,38.06,37.25,37.62,38.06,37.62,71991,2706555.84,01-Jan-2025,806,INF109KC1V59
ORIANA,SM,2274,2314.95,2266,2282.95,2289.95,2264.15,29625,67779975.00,01-Jan-2025,348,INE0OUT01019
ORTINGLOBE,EQ,17.83,18.18,17.61,17.87,17.98,17.71,27824,494403.90,01-Jan-2025,136,INE749B01020
PLADAINFO,SM,25.8,25.8,25.8,25.8,25.8,27,9000,232200.00,01-Jan-2025,2,INE0PXD01014
SGBOCT25IV,GB,7852,7960,7851.01,7944.99,7944.99,7980,89,701353.05,01-Jan-2025,17,IN0020170067
ANANTRAJ,EQ,858,865,850.15,856.15,853.25,855.35,509196,436381803.95,01-Jan-2025,25896,INE242C01024
IRCON,EQ,213.89,220.45,213.5,217.85,217.45,215.01,3544815,772783866.60,01-Jan-2025,36885,INE962Y01021
JALAN,ST,9.55,9.65,9.55,9.6,9.6,9.55,33000,316500.00,01-Jan-2025,8,INE349X01015
KSCL,EQ,876,885.45,867.5,874.85,873.1,873.4,26165,22918648.85,01-Jan-2025,2655,INE455I01029
FLAIR,EQ,285.5,292.45,285,289.9,289.2,284,89384,25890404.20,01-Jan-2025,2117,INE00Y201027
UNITDSPR,EQ,1629.15,1664.2,1611.8,1659.6,1657.4,1625.45,433570,714440008.10,01-Jan-2025,34313,INE854D01024
PPLPHARMA,EQ,265,267.65,256.5,258.25,257.95,266.25,3750638,981386464.15,01-Jan-2025,60588,INE0DK501011
REFRACTORY,ST,92.05,99.4,92.05,98.2,99.4,95,24000,2241250.00,01-Jan-2025,9,INE0TNX01015
SGBSEP31II,GB,8221.46,8299.98,8205,8290.45,8275,8221.46,1167,9674189.55,01-Jan-2025,130,IN0020230093
BASF,EQ,5633.4,5640,5566.55,5609.4,5600,5562.95,15563,87237917.40,01-Jan-2025,5022,INE373A01013
KREBSBIO,BE,93,97.4,90,97,97,92.99,8775,826607.87,01-Jan-2025,61,INE268B01013
EXICOM,EQ,247,253.8,244,251.47,252.11,247.3,216540,53837891.65,01-Jan-2025,6456,INE777F01014
GEOJITFSL,EQ,116.39,119.9,115.4,119.07,119,115.66,202774,23827479.73,01-Jan-2025,3069,INE007B01023
HINDCOMPOS,EQ,549,598,549,560.9,564.75,551.2,22965,13087225.05,01-Jan-2025,1840,INE310C01029
HYUNDAI,EQ,1800,1805,1791,1799.4,1798,1806.1,130344,234559249.80,01-Jan-2025,21329,INE0V6F01027
VPRPL,EQ,293.8,297.45,292.4,295.4,295.1,292.9,493007,145466425.50,01-Jan-2025,12970,INE0AE001013
NOIDATOLL,BE,12.91,12.91,12.91,12.91,12.91,13.59,143893,1857658.63,01-Jan-2025,235,INE781B01015
TAINWALCHM,EQ,279.85,284.4,278.2,282.1,284,278.2,1496,422705.85,01-Jan-2025,104,INE123C01018
TUNWAL,SM,49.9,50.25,48.8,50,50,49.8,148000,7351900.00,01-Jan-2025,71,INE0OXV01027
WONDERLA,EQ,734.85,748.55,723,734.85,740,730.8,178791,131538234.20,01-Jan-2025,15941,INE066O01014
JINDALSTEL,EQ,925.4,939.5,918.6,938.1,937.55,930.7,591839,551837286.80,01-Jan-2025,28893,INE749A01030
KHANDSE,EQ,27.96,27.96,26.82,27.11,27.39,27.32,7859,213886.48,01-Jan-2025,81,INE060B01014
GENCON,EQ,41.79,45.46,41.21,44.54,44,40.65,143146,6170838.98,01-Jan-2025,2530,INE854S01022
GREAVESCOT,EQ,280,286.55,274,275.95,276.5,277.47,10703027,2997934750.95,01-Jan-2025,84836,INE224A01026
SATIN,EQ,150.5,152.38,149.49,151.08,151.5,150.5,72571,10968838.57,01-Jan-2025,3086,INE836B01017
SHERA,SM,186.45,214,185.25,203.95,204.9,186.45,164000,33510500.00,01-Jan-2025,148,INE0MM001019
SIMPLEXINF,BE,309.85,309.85,287.65,298.45,297,296.9,15576,4656906.40,01-Jan-2025,148,INE059B01024
ABINFRA,BE,98.99,98.99,95,98.22,98.4,97.33,8158,782784.75,01-Jan-2025,54,INE00YB01017
DELAPLEX,SM,214.8,214.8,209.6,210.6,210.6,209.85,3600,763920.00,01-Jan-2025,6,INE0SK801018
DYCL,EQ,969,992.3,952,977.85,989,964.25,24951,24139445.75,01-Jan-2025,2445,INE600Y01019
GSMFOILS,ST,118.45,118.45,116.2,118.4,118.4,116.2,12000,1403300.00,01-Jan-2025,6,INE0SQY01018
GLFL,BE,7.45,7.5,7.44,7.44,7.44,7.45,2049,15284.15,01-Jan-2025,19,INE540A01017
IDENTICAL,ST,81.35,81.35,81.35,81.35,81.35,85.6,138000,11226300.00,01-Jan-2025,32,INE0TD101011
PPSL,SM,31.6,35.7,31.6,35.2,35.05,30.2,315000,10892100.00,01-Jan-2025,94,INE0YAL01017
SAHAJSOLAR,ST,505.45,520,505.45,513.6,510.1,514.8,13800,7114900.00,01-Jan-2025,60,INE0P4701011
1050ISFL28,N5,979,979,955,955,955,944,40,39011.60,01-Jan-2025,4,INE413U07251
AKUMS,EQ,648,649,625,632.9,634,638.4,152433,97403202.75,01-Jan-2025,5757,INE09XN01023
IKS,EQ,1928,1974.9,1915.25,1943.25,1938.5,1919.5,373589,726647579.65,01-Jan-2025,22600,INE115Q01022
RUSTOMJEE,EQ,684.85,690.3,670.35,680.5,679.8,674.45,19914,13604136.20,01-Jan-2025,1160,INE263M01029
MON100,EQ,212.4,212.43,210.5,212.41,212.43,214.21,492977,104626609.49,01-Jan-2025,12739,INF247L01AP3
NAHARPOLY,EQ,262,273.95,262,271.4,269,260.8,21745,5865685.95,01-Jan-2025,1348,INE308A01027
NETWORK18,EQ,71.52,72.39,71.11,71.58,71.63,71.52,1580536,113330938.32,01-Jan-2025,9982,INE870H01013
DRONE,ST,215.5,216.1,208.05,216.1,216.1,205.85,174000,37481250.00,01-Jan-2025,289,INE0P7201019
SUBEXLTD,EQ,22.3,23.65,22.15,23.24,23.28,21.98,5538543,127094357.13,01-Jan-2025,13809,INE754A01055
SUNDRMFAST,EQ,1061.45,1074.75,1041,1045.4,1047.95,1059.2,83788,88015308.95,01-Jan-2025,13279,INE387A01021
VISHNUINFR,ST,237.75,242,237,240.85,240.9,237.75,4500,1078825.00,01-Jan-2025,9,INE0PQ001012
GANGAFORGE,EQ,6.42,6.95,6.42,6.95,6.95,6.62,5582600,38737582.82,01-Jan-2025,741,INE691Z01023
71GS2034,GS,102.1,102.1,102.1,102.1,102.1,103.35,1000,102100.00,01-Jan-2025,1,IN0020240019
PNCINFRA,EQ,334.55,338.8,327.8,328.6,328,333.55,763180,252852390.00,01-Jan-2025,28240,INE195J01029
SEQUENT,EQ,177,184.65,175.15,184.65,184.65,175.86,257379,46956926.40,01-Jan-2025,2785,INE807F01027
SGBJAN27,GB,8019.7,8080,8019.7,8080,8080,8060,3,24119.40,01-Jan-2025,2,IN0020180462
SGBOC28VII,GB,8040.01,8075,8040.01,8056.66,8050,8031.45,23,185286.01,01-Jan-2025,11,IN0020200203
AARTIIND,EQ,410.35,418.4,409.2,416.1,416,410.05,861021,357526155.65,01-Jan-2025,21570,INE769A01020
WABAG,EQ,1660,1690,1641.75,1677.6,1675.1,1643.1,296793,493207582.70,01-Jan-2025,18050,INE956G01038
VRLLOG,EQ,506,514.75,500.55,509.1,510,505.15,42212,21373408.65,01-Jan-2025,5714,INE366I01010
JUBLINGREA,EQ,824.8,839,814.1,823.4,822,823.05,452464,373721465.75,01-Jan-2025,20874,INE0BY001018
KRSNAA,EQ,888.1,915.95,888.1,910.8,910,885.5,66662,60485670.60,01-Jan-2025,7773,INE08LI01020
PURVA,EQ,379.4,387.5,376,379.2,380,379.95,167436,64652682.90,01-Jan-2025,2584,INE323I01011
1050NFL26,N7,998.46,1005,998.46,999,999,998.46,428,427362.00,01-Jan-2025,7,INE342T07387
BBL,EQ,3715,3810,3713.35,3798.65,3791,3751.7,9555,36024611.45,01-Jan-2025,2199,INE464A01036
MPHASIS,EQ,2859.45,2863.95,2816.9,2854.9,2855,2847.2,198476,565026422.90,01-Jan-2025,26597,INE356A01018
DIAMINESQ,EQ,493.45,503.15,490,495,491,491,1373,685223.20,01-Jan-2025,175,INE591D01014
ENIL,EQ,177.68,181,177.07,178.49,178,178.15,11941,2134200.37,01-Jan-2025,650,INE265F01028
MEDANTA,EQ,1081.6,1107,1078.5,1100.7,1098,1078.5,64463,70802518.20,01-Jan-2025,6307,INE474Q01031
HCC,EQ,37.99,39.02,37.78,38.51,38.7,37.83,21660323,832493067.31,01-Jan-2025,31674,INE549A01026
99AEL29,N7,1032,1032,1030,1030,1030,1032,199,205180.75,01-Jan-2025,8,INE423A07344
3PLAND,BE,59.9,62.87,58,62.64,61.5,59.9,26651,1625237.69,01-Jan-2025,270,INE105C01023
ATL,EQ,37.55,38.5,37.12,38.27,38.45,37.58,205846,7839403.78,01-Jan-2025,2048,INE0NN701020
ASIANHOTNR,BE,334,336.5,305.05,336.5,336.5,320.5,36007,11871015.40,01-Jan-2025,541,INE363A01022
AURDIS,SM,216.3,223.75,216.3,223.75,223.75,218,6250,1374093.75,01-Jan-2025,10,INE448V01019
PRITIKAUTO,EQ,24.97,25.48,24.91,25.15,25.2,24.89,172807,4349258.76,01-Jan-2025,1437,INE583R01029
VRAJ,EQ,218.3,224.7,218.3,223.84,222.52,219.17,53959,12006666.87,01-Jan-2025,1708,INE0S2V01010
SGBOCT25,GB,7970,7970,7970,7970,7970,7970,19,151430.00,01-Jan-2025,9,IN0020170059
APEXECO,SM,123,128,123,126.35,128,123,144000,18195760.00,01-Jan-2025,57,INE0T4V01015
CANBK,EQ,100.55,100.87,99.25,100.38,100.6,100.12,9259122,927104664.54,01-Jan-2025,40077,INE476A01022
LIQUID1,EQ,1027.26,1027.28,1027.26,1027.27,1027.26,1027.09,44049,45250263.37,01-Jan-2025,52,INF174KA1LV5
METROPOLIS,EQ,2061.1,2086.4,2044,2056.5,2059.6,2076.65,35586,73496432.25,01-Jan-2025,7328,INE112L01020
EIHAHOTELS,EQ,415,451.5,415,446.95,446.75,407.5,307324,134250583.65,01-Jan-2025,9226,INE276C01014
699GS2051,GS,99.5,99.5,99.5,99.5,99.5,99.33,3,298.50,01-Jan-2025,1,IN0020210194
RTNPOWER,EQ,13.66,13.88,13.62,13.72,13.74,13.66,6509720,89511606.29,01-Jan-2025,13551,INE399K01017
RAYMONDLSL,EQ,2104.2,2110.45,2060,2066.9,2065,2104.2,50423,104828900.95,01-Jan-2025,3945,INE02ID01020
SARVESHWAR,EQ,8.88,9.05,8.83,8.87,8.87,8.77,7268369,64848997.52,01-Jan-2025,12081,INE324X01026
SUDARSCHEM,EQ,1143.8,1153.7,1127.2,1138.15,1140,1143.8,47546,54301805.05,01-Jan-2025,6340,INE659A01023
TRANSWORLD,EQ,410.25,424,410.25,420.6,421,414.4,42804,17916895.00,01-Jan-2025,2191,INE757B01015
ZENITHSTL,EQ,7.95,8.15,7.95,8.02,8.07,8.04,74766,605319.64,01-Jan-2025,474,INE318D01020
CAPTRUST,BE,103.21,105.27,103.21,105.27,105.27,103.21,3011,312820.43,01-Jan-2025,40,INE707C01018
JLHL,EQ,1567,1574,1513.4,1530.15,1532.35,1562.8,34809,53640588.30,01-Jan-2025,7762,INE682M01012
GLOBALVECT,BE,273.2,278.45,273.2,278.45,278.45,273,1915,527707.00,01-Jan-2025,35,INE792H01019
HDIL,BZ,3.86,3.91,3.78,3.89,3.91,3.77,82663,317969.85,01-Jan-2025,147,INE191I01012
KELLTONTEC,EQ,151,158.3,150.62,156.48,157.3,150.22,1596120,248723260.64,01-Jan-2025,23768,INE164B01022
MANCREDIT,EQ,151.43,152.5,148.82,150.39,148.82,150.87,27472,4130876.37,01-Jan-2025,201,INE545L01039
MOSMALL250,EQ,17.77,17.96,17.62,17.89,17.9,17.76,360196,6436489.56,01-Jan-2025,2062,INF247L01CH6
NH,EQ,1270,1320.45,1267.1,1312.5,1310.25,1272.8,195346,253369645.70,01-Jan-2025,17273,INE410P01011
ESTER,EQ,152.9,158.1,152.2,154.76,155.85,152.53,139185,21616772.26,01-Jan-2025,2669,INE778B01029
GOCLCORP,EQ,365.7,379,363.65,373.95,373.05,363.25,26488,9886321.35,01-Jan-2025,1381,INE077F01035
PRAKASHSTL,EQ,8,8.43,7.99,8.35,8.4,8.01,624505,5171086.69,01-Jan-2025,1814,INE696K01024
SGBDC27VII,GB,7999,8080,7999,8080,8080,8019.7,17,136955.00,01-Jan-2025,11,IN0020190461
BARBEQUE,EQ,442.9,449.95,440.5,445.2,442.3,440.55,38460,17149837.70,01-Jan-2025,2571,INE382M01027
BLSE,EQ,204.22,209.2,203.04,206.68,207.15,204.65,153551,31598696.22,01-Jan-2025,5241,INE0NLT01010
KRITINUT,EQ,126.51,131.95,126.51,129.7,130.99,127.15,29580,3826691.39,01-Jan-2025,1196,INE798K01010
EQUIPPP,BE,25.26,26.37,25.26,26.11,25.95,25.85,14815,385008.65,01-Jan-2025,45,INE217G01035
HOMEFIRST,EQ,1055.55,1060.9,1041,1045,1047.75,1055.55,38994,40992720.30,01-Jan-2025,5100,INE481N01025
PAISALO,EQ,49.99,50.35,49.31,49.47,49.49,49.98,772770,38325081.35,01-Jan-2025,3489,INE420C01059
POSITRON,ST,310,319.95,310,318.35,319.9,313.1,8400,2653125.00,01-Jan-2025,27,INE0S3H01017
SAREGAMA,EQ,460.3,486,459,480.6,480.1,462.8,955806,458623015.20,01-Jan-2025,56899,INE979A01025
AXISHCETF,EQ,153.47,153.47,151.2,152.06,152.15,151.56,3710,563210.12,01-Jan-2025,148,INF846K01Z12
JINDALPOLY,EQ,930.8,979,930.8,969,974.9,930.7,92596,88782682.20,01-Jan-2025,6148,INE197D01010
MASTERTR,EQ,164,167.49,163.1,164.74,165.85,164.39,23889,3938284.68,01-Jan-2025,1134,INE677D01037
DCM,EQ,106,108.01,104.24,105.01,105.5,105.08,41820,4416087.00,01-Jan-2025,1227,INE498A01018
GALLANTT,EQ,340,362.6,339.15,357,356,345.35,36396,12892464.20,01-Jan-2025,803,INE297H01019
PIIND,EQ,3690,3700.2,3647.3,3691.25,3700,3685.65,92935,341885058.25,01-Jan-2025,15785,INE603J01030
RAMKY,EQ,631.5,648.75,631.45,645.15,645.7,634.1,42223,27048773.55,01-Jan-2025,1527,INE874I01013
SATIA,EQ,95.68,96.95,94.62,95.56,95.95,95.56,94012,9027245.05,01-Jan-2025,1899,INE170E01023
SHAILY,BE,1444.9,1474,1405.1,1439,1439.9,1439.6,24302,34866139.35,01-Jan-2025,893,INE151G01028
SMCGLOBAL,EQ,136.2,139.16,135.26,138.33,138.65,135.37,55368,7612990.07,01-Jan-2025,1495,INE103C01036
UTIBANKETF,EQ,52.58,52.68,51.71,52.4,52.42,52.09,49234,2578762.25,01-Jan-2025,714,INF789F1AUV1
BHARATWIRE,EQ,213.9,216.58,209.9,212.45,212.5,211.64,97023,20641637.74,01-Jan-2025,2330,INE316L01019
MFSL,EQ,1110.9,1117.95,1097,1102.55,1103,1113.9,123907,136712678.95,01-Jan-2025,12320,INE180A01020
ESPRIT,SM,125.85,130.1,125.35,126.35,125.75,125.85,134400,17144480.00,01-Jan-2025,82,INE0SBP01018
182D140225,TB,99.25,99.25,99.25,99.25,99.25,99.21,500,49625.00,01-Jan-2025,1,IN002024Y209
HARIOMPIPE,EQ,493.5,509.95,493.5,505.7,508.6,498.95,71018,35685838.10,01-Jan-2025,3577,INE00EV01017
IDBI,EQ,76.45,77.4,76.15,76.82,76.82,76.49,2479946,190510741.67,01-Jan-2025,11559,INE008A01015
971SCL28I,BC,875,875,875,875,875,848.4,21,18375.00,01-Jan-2025,2,INE148I07OT0
STEELCITY,EQ,119.8,119.8,117,117.94,117.99,116.92,33994,4017011.45,01-Jan-2025,846,INE395H01011
SUNDARMFIN,EQ,4193.7,4213.1,4066.8,4087.65,4097,4143.7,35109,144579222.75,01-Jan-2025,8836,INE660A01013
WELCORP,EQ,813.05,815,807.15,812.7,810,813.8,138440,112304252.00,01-Jan-2025,11551,INE191B01025
NATHBIOGEN,EQ,189.55,190.91,184.85,188.9,188.49,186.56,17509,3284866.25,01-Jan-2025,1390,INE448G01010
GANECOS,EQ,2000,2029.2,1974,1980.5,1990,2016.55,41931,83462827.70,01-Jan-2025,9219,INE845D01014
HISARMETAL,EQ,213.9,218,213.39,215.39,215.25,212.22,12655,2727522.66,01-Jan-2025,437,INE598C01011
ORCHPHARMA,EQ,1824,1843.4,1805.05,1835.7,1835,1807.05,15031,27454456.85,01-Jan-2025,3327,INE191A01027
SFLZC25A,ZK,1525,1525,1525,1525,1525,1509.9,3,4575.00,01-Jan-2025,1,INE721A07PP6
SHRIRAMPPS,EQ,106.5,108.8,105.87,107.99,108.2,107.28,600783,64506313.55,01-Jan-2025,6751,INE217L01019
TARC,EQ,177.95,180.4,173.52,177.79,178,176.55,193020,34221183.97,01-Jan-2025,3396,INE0EK901012
BYKE,BE,94.21,97,94,95.36,94.55,94.21,73903,7041284.70,01-Jan-2025,146,INE319B01014
VALIANTORG,EQ,307,313.95,305,311.7,312,306.35,24094,7497411.35,01-Jan-2025,1530,INE565V01010
VARDMNPOLY,BE,11.56,12.49,11.56,12.39,12.39,11.95,178296,2177621.94,01-Jan-2025,254,INE835A01029
SGBMAR31IV,GB,8092.16,8231.99,8092.16,8161.62,8175,8092.16,276,2253546.28,01-Jan-2025,43,IN0020220169
AJMERA,EQ,1070,1150.8,1070,1129.05,1130,1078.8,110371,124554679.35,01-Jan-2025,6824,INE298G01027
PSFL,SM,66,67.5,66,67.5,67.5,65.05,6000,399000.00,01-Jan-2025,3,INE0Q6001012
PROV,SM,1721,1770,1700,1701,1701,1671.75,880,1521116.00,01-Jan-2025,11,INE0ONE01016
