SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500059,"BINANI INDUSTRIES LTD.",B,STK,13.38,13.38,12.6,12.7,12.85,12.79,40,1050,13503,
500060,"Birla Cable Limited",B,STK,193.05,212,193.05,200.7,200.75,197.7,191,3373,677439,
500067,"BLUE STAR LTD.",A,STK,1944.65,1954.75,1921.65,1932.65,1932.65,1918.1,958,12756,24667754,
500068,"DISA INDIA LTD.",B,STK,15900,16392,15900,16392,16392,15984.4,2,2,32292,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,450,487.05,427,445.35,447,438.6,105,2466,1097452,
500074,"BPL LTD.",B,STK,99.4,102.5,98.6,101.05,101.15,97.45,374,12445,1246221,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,385.6,396.25,385.6,393,395,385.25,143,663,260763,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.21,23.29,22.21,23.22,23.29,22.22,167,19447,447687,
500084,"CESC LTD.",A,STK,152.75,153.7,148.65,150.6,150.6,154.15,5008,735890,111063014,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,494.95,498.55,487.05,496.65,497,485.55,1676,52167,25861906,
500086,"EXIDE INDUSTRIES LTD.",A,STK,390.15,393.9,385.65,388.2,389.3,382.1,5462,143644,55933558,
500087,"CIPLA LTD.",A,STK,1450.3,1451,1431.05,1443.5,1443.5,1446.9,1346,11524,16581126,
500089,"DIC INDIA LTD.",B,STK,650,650,640,640,640,603.2,12,61,39544,
500092,"CRISIL LTD.",A,STK,5813,5841.2,5680,5689.35,5692,5776.65,356,1081,6214841,
500093,"CG Power and Industrial Soluti",A,STK,615.75,633.3,615.6,627.55,626.3,609.8,6117,135993,85280273,
500096,"DABUR INDIA LTD.",A,STK,520,523.6,514.9,522.45,522.45,514.7,956,21827,11350549,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,368.85,378,352.05,370.15,370.15,340.95,1129,18159,6597599,
500101,"ARVIND LTD.",A,STK,394.55,403.3,394.55,402.2,402.2,394.15,585,9502,3800496,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,205.3,211.65,205,210.6,210.6,202.25,9132,669777,140267210,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,367.85,367.85,357.6,358.35,358.35,362.9,2707,98565,35611419,
500106,"IFCI LTD.",A,STK,53.58,55.25,53.46,54.04,54.04,52.79,5300,893141,48669597,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",A,STK,45.01,46.23,45.01,45.73,45.7,44.88,1774,302519,13843787,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,137.65,140.55,137.65,138.4,138.8,137.25,671,65873,9163844,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,577.15,584.7,575.5,578.45,578.45,574.3,537,12895,7468752,
500112,"STATE BANK OF INDIA",A,STK,761.65,776.55,760.05,766.4,766.4,754,13145,511761,393597894,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,106.65,108.4,106,107.5,107.5,105.15,6322,667336,71534382,
500114,"TITAN COMPANY LIMITED",A,STK,3285.1,3334.95,3282.1,3319.2,3319.2,3323.55,8554,93205,307594505,
500116,"IDBI BANK LTD.",A,STK,73.88,82.45,73.88,79.54,79.54,73.73,8015,1631454,130105804,
500117,"DCW LTD.",B,STK,83.05,83.6,82.05,82.74,82.28,81.59,585,63272,5231381,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,154.6,163.6,148.55,160.3,160.3,144.8,1775,69088,10757034,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,482,482,474.55,474.55,474.55,474.2,52,578,276108,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11698.7,11899.95,11262.25,11403.25,11403.25,11671.6,89,476,5535674,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1337.5,1345,1296.9,1303.3,1303.3,1339.2,4668,49558,65062745,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,831,860,831,855.35,858.65,820.4,475,8050,6815886,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5396.05,5427.65,5368.9,5386.5,5416.5,5424.6,35,107,578696,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,127.25,132.1,126.85,127.2,127.25,124.85,1232,52458,6746722,
500133,"ESAB INDIA LTD.",A,STK,5133.05,5249,5100.65,5140.65,5166.95,5212.1,129,248,1286934,
500135,"EPL LIMITED",A,STK,239.1,239.1,235.25,236.45,235.35,234.4,712,22002,5217103,
500136,"ESTER INDUSTRIES LTD.",B,STK,151.6,153.75,148,148.55,149.1,149.6,279,9886,1495952,
500142,"FGP LTD.",XT,STK,9.04,9.04,8.87,8.87,8.87,9.04,10,186,1679,
500143,"PH CAPITAL LTD.",XT,STK,321.95,331,315,327.45,318.05,318.75,59,1583,510225,
500144,"FINOLEX CABLES LTD.",A,STK,1028.3,1055.95,1023.7,1032.2,1032.2,1012.65,1069,13319,13820994,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,3894.95,3894.95,3775,3874.5,3880,3750.05,222,1164,4470795,
500148,"UFLEX LTD.",B,STK,484,499.75,484,492.3,492.3,486.7,236,4468,2209224,
500150,"FOSECO INDIA LTD.",B,STK,3967.6,3999,3881,3933.1,3972.4,3978,249,951,3744486,
500151,"GOLDEN TOBACCO LTD.",Z,STK,38,39.48,38,38.58,39,38.5,12,298,11547,
500153,"GANESH BENZOPLAST LTD.",B,STK,129.75,131.8,129.4,130.6,131.8,128.1,122,8955,1166075,
500159,"METROGLOBAL LIMITED",X,STK,142,147,140.5,143.25,143,142.2,24,714,101536,
500160,"GTL LTD.",B,STK,11.44,11.61,11.3,11.45,11.55,11.22,309,46426,530697,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,4475,4556.8,4375,4380.55,4395,4473.8,1260,5659,25150383,
500164,"GODREJ INDUSTRIES LTD.",A,STK,960.4,971.1,928.45,932.25,937,959.15,1415,20418,19299143,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,244.95,244.95,242.2,243.4,243.6,242.4,476,9377,2283481,
500166,"GOODRICKE GROUP LTD.",X,STK,269,269,262.1,265.8,265.75,262.5,73,3014,802035,
500168,"GOODYEAR INDIA LTD.",B,STK,964.95,969,951.1,967.1,968,958.2,400,2846,2734639,
500170,"GTN INDUSTRIES LTD.",X,STK,36.8,36.8,35.56,35.99,36.2,36.98,7,390,13933,
500171,"GHCL LTD.",A,STK,688.95,691.75,672.2,679.7,677,682.9,929,11205,7610314,
500173,"GFL LIMITED",B,STK,78.33,80.08,78.33,79.27,80.08,78.33,91,2090,166339,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,9.25,9.47,8.82,9.06,9,9.16,21,7791,70515,
500179,"HCL INFOSYSTEMS LTD.",B,STK,15.68,15.68,14.42,14.93,14.95,15.17,566,116262,1745428,
500180,"HDFC BANK LTD.",A,STK,1655.75,1660,1643.25,1652.75,1654.75,1642.75,4493,61998,102396990,
500182,"HERO MOTOCORP LTD.",A,STK,4169,4175,4059,4073.5,4073.5,4111.9,4081,12296,50347744,
500183,"HFCL LIMITED",A,STK,99.15,102.9,99.15,102.4,102.4,97.15,2823,581821,58971087,
500184,"Himadri Speciality Chemical Lt",A,STK,542.4,553.35,542,543.25,543.25,540.25,1261,38616,21130924,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,33.94,34.52,33.75,33.98,33.98,33.15,4641,1578222,53881274,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,185.4,191.75,184.65,186.55,186.35,183.5,273,19303,3601491,
500187,"AGI GREENPAC LIMITED",A,STK,1000,1021.05,1000,1006.5,1006.5,994.55,776,5796,5865395,
500188,"HINDUSTAN ZINC LTD.",A,STK,450.5,459.8,448.95,455.2,455.2,442,1299,34060,15450650,
500189,"NDL Ventures Limited",B,STK,98.2,111,98.2,103.15,104.3,99,223,4870,506653,
500191,"HMT LTD.",Z,STK,67,68.82,67,67.1,67.1,68.82,55,3249,220367,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.88,2.88,2.86,2.87,2.87,2.79,14,668,1917,
500193,"HLV LIMITED",B,STK,16.37,17.5,16.35,17.3,17.5,16.13,913,212288,3596504,
500199,"I G PETROCHEMICALS LTD.",B,STK,506,515.8,505.75,510,515.8,504.05,157,956,486609,
500201,"INDIA GLYCOLS LTD.",B,STK,1285,1317.1,1274.05,1277.1,1279.8,1267.8,1001,9868,12788710,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,11.99,12.06,11.1,11.81,11.8,11.49,38,5676,67897,
500206,"MARGO FINANCE LIMITED",XT,STK,107.1,107.1,107.1,107.1,107.1,109.25,63,1574,168575,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,45.5,46.5,45.16,45.77,45.55,45.12,347,22103,1014437,
500209,"INFOSYS LTD.",A,STK,1962.4,1967.75,1917.75,1926.2,1926.2,1949.8,7579,113338,220034162,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3824.9,3871.8,3742.95,3837.15,3840,3782.05,449,2657,10149723,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,644.9,645,635.1,642.35,640.4,635.35,87,2893,1856854,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,648.95,654.55,637.65,652.25,645,633.9,413,3219,2085825,
500215,"AGRO TECH FOODS LTD.",B,STK,918.1,921,910.85,912.4,913.45,913,59,404,370412,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,73.83,75.23,73.65,74.1,74.33,72.36,757,144071,10703245,
500220,"JASCH INDUSTRIES LTD.",X,STK,175.3,178,170.3,171.2,173.85,174.45,75,3167,545840,
500227,"JINDAL POLY FILMS LTD.",B,STK,843.8,860.85,843.8,851.55,849.35,830.45,271,1612,1373071,
500228,"JSW STEEL LTD.",A,STK,906.85,914.4,900.05,906.55,909.3,904.15,1818,23802,21586168,
500231,"UMANG DAIRIES LTD.",T,STK,91.05,92.55,91.05,92.05,92.05,92,28,2780,255782,
500233,"KAJARIA CERAMICS LTD.",A,STK,1067,1081.95,1053.9,1063.4,1060.25,1047.5,911,8694,9295562,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,170,177,170,171.05,170.2,170,82,2737,471979,
500235,"KALYANI STEELS LTD.",B,STK,983,1005.1,983,987.25,983.1,973.4,402,4034,4009232,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1693.95,1725.9,1665.65,1687.45,1700.2,1680.25,407,3056,5177133,
500239,"KG DENIM LTD.",X,STK,24.95,24.95,23.6,23.87,23.87,23.11,33,2226,53663,
500240,"KINETIC ENGINEERING LTD.",X,STK,158.1,163,158.1,161.9,160.5,157.1,74,14416,2318303,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1979.95,2005.3,1965,1990.85,1995.9,1954.15,611,4212,8364859,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4210.05,4230.25,4152.1,4190,4190,4100.55,13,56,233002,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,590.3,596.6,579.5,590.9,590,586.75,1101,40163,23637339,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,130.3,137,117.4,132.25,137,129.45,31,843,110914,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1789.9,1815.45,1786.3,1805.25,1805.25,1789.3,2834,19081,34448233,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,9.48,9.48,8.85,8.91,9.3,9.29,30,13626,122087,
500249,"KSB LIMITED",A,STK,725,729.95,709,712.45,713.05,720.4,548,3966,2851199,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1240.2,1242.8,1218.95,1222.8,1222.5,1228.2,194,1038,1272393,
500251,"TRENT LTD.",A,STK,6500,6500,6152.5,6208.25,6208.25,6391.5,11200,57912,362893289,
500252,"LMW Limited",A,STK,16201,16385.5,16063,16342.15,16259,16096.9,131,167,2708593,
500253,"LIC HOUSING FINANCE LTD.",A,STK,558,573.45,558,565.2,566,553.05,1488,31816,18031761,
500257,"LUPIN LTD.",A,STK,2145.05,2145.05,2080.3,2099.4,2099.4,2128.15,1641,7172,15074643,
500259,"LYKA LABS LTD.",B,STK,150.35,161.95,150.35,159.55,158.95,152.65,332,10305,1647288,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,888.3,904.5,882.8,887.25,889.3,878.1,1909,38136,34169776,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,13.04,13.5,13.04,13.5,13.5,13.3,9,3425,44685,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,162.9,163.35,159.85,161.15,161.15,159.7,611,68989,11138475,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,661.45,661.45,647.2,652.85,653.55,647.2,509,5593,3651044,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9081,9499,9081,9470.95,9499,9346.35,360,742,6910289,
500267,"MAJESTIC AUTO LTD.",X,STK,450,450,421,425.9,425.9,437,107,3044,1340039,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,58.99,59.8,58,59.39,59.39,58.15,651,68248,4045797,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,177.95,180,173.5,178.25,178.95,173.95,58,1596,283080,
500271,"Max Financial Services Limited",A,STK,1052,1119,1045.4,1062.05,1063.8,1034.9,5465,32447,35375515,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.4,9.5,9.15,9.15,9.15,9.18,20,1873,17667,
500279,"MIRC ELECTRONICS LTD.",B,STK,21.88,22.62,21.88,22.07,22.07,21.74,213,26999,600791,
500280,"CENTURY ENKA LTD.",B,STK,567.95,568,561.6,565.1,565.05,558.75,72,540,304363,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,172,181.85,172,181.85,181.85,173.75,27,2669,474810,
500285,"SPICEJET LTD.",B,STK,50.99,51.15,49.9,50.02,50.02,49.84,8079,3012953,152276036,
500288,"MOREPEN LABORATORIES LTD.",A,STK,67.4,68.64,67.33,68.15,68.13,66.78,1019,139264,9491595,
500290,"MRF LTD.",A,STK,115200,115300,114200,114416.7,114364.4,114169.1,120,130,14910676,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,214.95,215.65,211.3,211.45,211.7,213,135,1825,387530,
500294,"NCC LIMITED",A,STK,245.55,249.95,244.2,247.75,247.75,242.65,1237,67492,16678109,
500295,"VEDANTA LIMITED",A,STK,440.7,452.6,438.05,449.85,449.85,435.2,5246,195669,87502631,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,242.25,245.5,239.1,241.05,239.5,238.25,74,932,226258,
500298,"Naperol Investments Limited",X,STK,1098,1125,1085,1122.65,1125,1089.15,48,208,231154,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2336.85,2356.9,2314,2350.95,2356.05,2315.7,1779,5406,12679920,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1024.35,1047.5,1023.2,1025.05,1025.8,1018,638,4862,5050651,
500304,"NIIT LTD.",B,STK,163.85,169.55,162.95,163.7,164,159.6,727,41911,6934288,
500306,"Jaykay Enterprises Limited",X,STK,127.05,131.4,126,126.9,126.9,128.25,351,45834,5897028,
500307,"NIRLON LTD.",B,STK,505.95,529,500.15,518,518,499.8,1102,37046,19242081,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,259.55,265.5,259.55,263.25,263.25,258.15,4487,191337,50340720,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,79,79,73.23,73.23,73.23,77.08,81,6499,481041,
500314,"ORIENTAL HOTELS LTD.",B,STK,174.8,176.45,169.8,175.2,173.7,174.75,505,12475,2151556,
500317,"OSWAL AGRO MILLS LTD.",B,STK,65.03,65.13,64,64.1,64.1,65.58,65,4572,293791,
500319,"INDIAN SUCROSE LTD.",X,STK,107.5,112.3,107.5,108.6,108.15,107,76,2970,323053,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,166,166,153.25,162.95,162.2,161.1,39,527,84551,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1260.2,1275,1251.4,1268.7,1268.7,1252.3,20064,391749,494417500,
500327,"Pil Italica Lifestyle Limited",B,STK,13.13,13.93,13.05,13.32,13.62,12.84,135,14324,192207,
500330,"RAYMOND LTD.",A,STK,1588,1624,1580,1586.2,1586.2,1591.2,1133,19094,30631458,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2849.8,2849.8,2772.5,2787.75,2786,2800.6,1059,4835,13507055,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2097.3,2106.65,2037.2,2053.2,2063.9,2083.4,607,2690,5555096,
500335,"BIRLA CORPORATION LTD.",A,STK,1169.85,1183.75,1161.05,1181.7,1183.7,1156.2,432,3687,4334764,
500336,"SURYA ROSHNI LTD.",A,STK,264.7,269.5,260.5,263.8,263.4,260.1,955,27638,7317859,
500337,"PRIME SECURITIES LTD.",B,STK,250.3,261.5,245.05,251.5,253.1,247.7,105,2025,508250,
500338,"PRISM JOHNSON LIMITED.",A,STK,145.85,150.85,145.1,149.15,147.9,145.8,809,32051,4754242,
500339,"RAIN INDUSTRIES LIMITED",A,STK,155,159.6,155,157.35,157.35,154,1024,83131,13098292,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,57.68,57.68,57.68,57.68,57.68,60.71,11,3233,186479,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,59,59.69,58.65,59.26,59.26,57.18,83,1147,67941,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,51.99,53.98,50,50.06,50,51.77,49,1872,94280,
500350,"RSWM LTD.",B,STK,176.95,179.1,175.85,178.9,179,173.75,95,2619,462939,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,53.28,56.93,52.7,56.69,56.93,51.26,320,10401,571635,
500355,"RALLIS INDIA LTD.",A,STK,299,299,285,288.25,288.45,284.4,572,7499,2157606,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.2,17.32,17,17.24,17.29,17,58,1458,25085,
500357,"RAMA PAPER MILLS LTD.",Z,STK,16.5,16.69,16,16.68,16.68,16.02,14,4367,70937,
500360,"RAPICUT CARBIDES LTD.",X,STK,115.9,115.9,100.05,101.6,101.6,107,64,3679,379386,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,44,45.55,43.52,43.79,43.79,43.45,332,128432,5724964,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,82.1,82.1,79,79.12,79.12,80.4,456,4096,325786,
500368,"Patanjali Foods Limited",A,STK,1852,1869.1,1837.05,1853.8,1849.1,1838.15,1823,47821,88465245,
500370,"SALORA INTERNATIONAL LTD.",X,STK,64.2,70.6,64.2,66.9,66.9,65.51,13,428,28276,
500378,"JINDAL SAW LTD.",A,STK,254.85,262.5,253.4,258.15,258.5,251.5,3199,80582,20794949,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,775.05,803.5,775.05,798.25,795.3,783.25,236,1572,1248507,
500387,"SHREE CEMENT LTD.",A,STK,25525.75,25730.2,25369.5,25409.7,25410.5,25287.95,95,103,2625780,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,17.3,19.09,17.29,19.01,19.01,18.19,2383,1570436,27942485,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,277.15,282.75,277.05,279.05,279.05,275.25,2502,210453,58838274,
500400,"TATA POWER CO.LTD.",A,STK,372.25,373.8,368.15,368.95,368.95,365.5,13040,542209,200741935,
500402,"SPML INFRA LIMITED",T,STK,218,224,217,219.35,219.35,218.3,82,5704,1258643,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1044.15,1069.25,1038.75,1061.55,1050,1042.5,315,1676,1761681,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,286,294.5,280.45,287,287,285.4,65,3750,1089546,
500405,"SUPREME PETROCHEM LTD.",A,STK,637.05,662.2,637.05,648.05,646.95,647.45,258,1342,876011,
500407,"SWARAJ ENGINES LTD.",B,STK,2927.75,3243.9,2927.75,3039.2,3036,2904.3,464,1455,4453300,
500408,"TATA ELXSI LTD.",A,STK,6115.35,6245.6,6115.35,6188.25,6188.25,6114.6,2014,7993,49473676,
500410,"ACC LTD.",A,STK,2010,2054,1985.35,1987.45,1987.45,1972.3,2325,12297,24832597,
500411,"THERMAX LTD.",A,STK,4028.95,4083,3803.4,4041.35,4070,4029.1,6513,18492,72870967,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,308,308.7,302.65,307.1,308.4,297.25,466,14356,4386237,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,166.6,170.6,165,165.95,167.1,163.55,1545,60351,10064754,
500414,"TIMEX GROUP INDIA LTD.",B,STK,197.7,197.7,190.4,193.8,193.1,186.15,555,39982,7725094,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,120,120,120,120,120,118.65,1,500,60000,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3230.35,3231.45,3157.4,3179.7,3189.15,3214.15,290,1349,4302340,
500421,"TPI INDIA LTD.",X,STK,19.19,19.6,17.8,18.61,18.6,18.72,24,3767,72633,
500422,"TRANSCHEM LTD.",X,STK,47,47.9,42.4,43.89,43.89,45.41,56,7526,344905,
500425,"AMBUJA CEMENTS LTD.",A,STK,530,542.9,529,539.8,539.4,519.25,2024,37244,20030842,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.9,2.9,2.81,2.85,2.85,2.91,140,21827,62615,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,152,153.4,150.5,153.25,153.25,151.05,36,378,57708,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3985,4019.9,3982.5,3985.1,3990.2,3900.05,6,6,23960,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,598.5,607,591.3,602.45,602.75,591.4,3127,71978,43221573,
500444,"West Coast Paper Mills Limited",A,STK,546.25,550,540.8,542.4,542.5,538.5,185,2119,1155754,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,38.45,38.45,35.5,36.51,36.51,37.67,572,63032,2322135,
500450,"MPIL CORPORATION LTD.",X,STK,661.5,661.5,598.5,624.95,624.95,630,8,37,22327,
500456,"PASUPATI ACRYLON LTD.",T,STK,43.35,43.35,43.35,43.35,43.35,42.5,3,415,17990,
500458,"Kore Foods Limited",XT,STK,52.25,52.25,52.25,52.25,52.25,51.23,16,2946,153928,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14505,14720,14497.7,14697.7,14720,14630,133,370,5393143,
500460,"MUKAND LTD.",B,STK,115,118.35,114,116.8,116.3,113,777,19636,2284703,
500463,"BLACK BOX LIMITED",B,STK,626,630,615.45,626.7,629.3,613.35,595,11172,6998311,
500464,"UCAL LIMITED",T,STK,178.1,181,175.55,179.9,179.9,180,13,460,81703,
500467,"HARRISONS MALAYALAM LTD.",B,STK,276.6,276.6,263,264.6,263.1,270.4,260,2810,752581,
500469,"FEDERAL BANK LTD.",A,STK,197.7,197.75,194.95,195.4,195.4,194.05,2724,214872,42113185,
500470,"TATA STEEL LTD.",A,STK,128.15,128.45,126.55,127.8,127.8,126.55,15230,1007111,128434120,
500472,"SKF INDIA LTD.",A,STK,4216.35,4265.45,4216.2,4250.15,4258,4216.35,285,1281,5434984,
500477,"ASHOK LEYLAND LTD.",A,STK,208.85,211.3,207.5,208,208,206.7,5041,402737,84412057,
500480,"CUMMINS INDIA LTD.",A,STK,2889.15,2938.95,2886.25,2925.85,2925.85,2884.7,1844,8493,24758888,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1691.25,1715.75,1685.6,1709.2,1709.2,1673.85,493,2795,4758453,
500488,"ABBOTT INDIA LTD.",A,STK,27886.05,27886.1,27134.45,27311.1,27303,27763.95,357,564,15456815,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,11099.9,11099.9,10772.05,10953.75,10919.65,10845.35,363,1136,12417425,
500493,"BHARAT FORGE LTD.",A,STK,1185.05,1222.5,1185.05,1205.75,1205.75,1182.5,2071,13163,15927545,
500495,"Escorts Kubota Limited",A,STK,3500,3591.95,3475.5,3552.85,3552.85,3476.45,1307,4006,14185482,
500500,"HINDUSTAN MOTORS LTD.",B,STK,25.98,26.4,25.74,25.88,25.74,25.47,589,42197,1095784,
