SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500209,"INFOSYS LTD.",A,STK,1838.55,1888,1838.55,1880.85,1880.85,1829.15,19798,220194,410217563,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3540.7,3631.95,3517.7,3585.55,3585,3553.85,241,844,3017614,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,596,624.8,559.8,564.95,564.95,567.8,411,10730,6189148,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,552,572.45,545,546.8,549.9,557.85,2368,24875,13786531,
500215,"AGRO TECH FOODS LTD.",B,STK,839.5,847.85,788.55,796.25,788.55,826.15,302,1731,1410269,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,70.29,71.91,69.01,70.73,70.73,68.88,973,135697,9642129,
500220,"JASCH INDUSTRIES LTD.",X,STK,189,192,187.5,190.7,190.85,180.65,58,3494,665911,
500227,"JINDAL POLY FILMS LTD.",B,STK,761.65,825.95,756.45,807.25,806,754.3,723,4384,3528865,
500228,"JSW STEEL LTD.",A,STK,916.05,940.85,908.15,937.75,937.75,916.2,2523,36895,34312679,
500231,"UMANG DAIRIES LTD.",T,STK,82,86.6,81.2,86.6,86.6,82.5,25,644,55010,
500233,"KAJARIA CERAMICS LTD.",A,STK,985,1016.5,985,1002.1,1001.95,989.3,296,2492,2497431,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,171,173,168.1,169.7,169.7,170.1,37,827,140698,
500235,"KALYANI STEELS LTD.",B,STK,840.5,901.4,840.5,868.6,877.9,857.65,420,2386,2096872,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1576.35,1607.05,1570,1577.65,1586.45,1575.85,242,888,1407460,
500239,"KG DENIM LTD.",X,STK,24.4,24.65,23.22,23.49,23.5,23.49,38,5285,127274,
500240,"KINETIC ENGINEERING LTD.",X,STK,210.95,222,210,210.95,210.95,208.9,591,69547,15022651,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1843.7,1843.7,1737.95,1797.95,1805,1752.65,1327,8959,15916976,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3780.95,4064.9,3780,4041.25,4064.9,3748.7,33,80,312162,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,561,572,557.2,565.95,565.95,563.75,978,31415,17748394,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,120,127.95,120,124.95,124.95,116.9,20,551,69136,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1894.8,1924.5,1885.1,1920.45,1920.45,1886.75,2660,40762,78101340,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,8.5,8.55,8.23,8.54,8.55,8.66,15,548,4638,
500249,"KSB LIMITED",A,STK,640.05,699.25,640.05,685.5,685.5,650,500,3771,2517742,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1190,1234.95,1190,1226.3,1230,1189.75,189,1190,1449043,
500251,"TRENT LTD.",A,STK,5465,5651.6,5420,5624.35,5642.5,5447.9,3820,20886,116031137,
500252,"LMW Limited",A,STK,14990,15184,14974.5,15117.6,15184,14939.05,74,98,1477471,
500253,"LIC HOUSING FINANCE LTD.",A,STK,571.05,583.4,571.05,574.1,574.1,570.5,2352,44646,25772940,
500257,"LUPIN LTD.",A,STK,2023,2072.05,2003.5,2067.75,2067.5,2023.55,1595,6223,12715440,
500259,"LYKA LABS LTD.",B,STK,144.65,150.7,143.3,149.2,150.7,141.55,206,5464,803397,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,909.1,932.15,903.35,926.4,926.6,906.15,831,4031,3713989,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,13.87,13.87,13.6,13.6,13.6,13.6,9,619,8424,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,152.85,156,150.1,154,154,151.75,462,95814,14754564,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,608.9,624.4,605,621.6,620.15,606.3,831,12855,7966235,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9095,9212,9095,9169.2,9167.6,9035.4,86,156,1429301,
500267,"MAJESTIC AUTO LTD.",X,STK,390,428,390,419.75,418,380.4,102,2667,1108828,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,56,60.09,56,59.54,59.54,56.7,168,8606,506407,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,173,173,169,169.15,169.15,173.65,66,1500,254931,
500271,"Max Financial Services Limited",A,STK,1046.85,1075.35,1036.95,1074.35,1074.95,1044.15,805,3669,3875561,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8,8.44,8,8.01,8.01,8.04,16,1657,13323,
500279,"MIRC ELECTRONICS LTD.",B,STK,20.19,21.27,20.19,20.53,20.53,20.6,299,46219,959431,
500280,"CENTURY ENKA LTD.",B,STK,514.3,529.75,514,520.4,527.55,509.95,106,990,512728,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,51.8,51.8,51.45,51.45,51.45,49.4,5,106,5469,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,166,173.05,166,171.05,171.05,164.9,34,1998,344046,
500285,"SPICEJET LTD.",B,STK,45.44,47.1,45.44,46.93,46.93,44.94,7156,7111153,330930074,
500288,"MOREPEN LABORATORIES LTD.",A,STK,60.19,63.32,60.19,63.02,63.02,60.11,2548,407439,25495240,
500290,"MRF LTD.",A,STK,112883.7,112967.25,111694.85,112325.4,112205,112869.3,136,167,18744695,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,218.25,221.35,218,218.85,219,218.25,214,3235,712176,
500294,"NCC LIMITED",A,STK,226.1,240.55,226.1,236.9,236.9,225.2,3751,234027,55426612,
500295,"VEDANTA LIMITED",A,STK,428.05,432.3,424.2,430.6,430.6,425.35,9514,364687,156502395,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,222.55,222.75,215.05,217.05,216.7,213.75,59,5294,1177749,
500298,"Naperol Investments Limited",X,STK,1000.6,1023,980,1013.7,1020,994.3,77,386,385120,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2402.75,2463.95,2395.8,2454.25,2452.5,2410.5,297,1670,4083412,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,946.7,973.85,941.45,968.65,968.65,949.7,1436,11541,11126560,
500304,"NIIT LTD.",B,STK,144,152.4,143.4,149.75,150.5,142.15,1854,140083,20855149,
500306,"Jaykay Enterprises Limited",X,STK,152,157.8,146.95,156.65,156.65,152,910,127914,19708931,
500307,"NIRLON LTD.",B,STK,505,507.4,500,505.3,505.3,500.8,230,10848,5478925,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,248.95,252,247.05,251.15,251.15,248.95,6386,289772,72448854,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,71.4,73.5,68.01,73.48,73.5,70,88,22635,1649029,
500314,"ORIENTAL HOTELS LTD.",B,STK,155.2,160.9,152.6,154.65,155.35,157.25,262,6185,970039,
500317,"OSWAL AGRO MILLS LTD.",B,STK,61.95,61.95,61.95,61.95,61.95,59,30,15074,933834,
500319,"INDIAN SUCROSE LTD.",X,STK,101.1,103.9,97.6,100.4,99.5,99.3,154,14057,1422339,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,155,155.4,140.6,140.6,140.6,148,20,544,80012,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1237.3,1242.75,1228.45,1235.8,1235.8,1233.8,9956,358148,443126726,
500327,"Pil Italica Lifestyle Limited",B,STK,15.5,15.85,15,15.06,15.07,15.51,329,91318,1408168,
500330,"RAYMOND LTD.",A,STK,1464.25,1522.15,1464.25,1507.25,1507.25,1460.8,1097,19002,28496174,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2864.25,2897.3,2850.4,2887.85,2884,2863.85,1541,4398,12635491,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1946.9,2083.35,1929.95,2018,2020,1946.9,716,3127,6366412,
500335,"BIRLA CORPORATION LTD.",A,STK,1115.7,1151.85,1115.7,1139.75,1139,1114.6,261,1812,2072272,
500336,"SURYA ROSHNI LTD.",A,STK,268,271.3,261,263.25,263.7,265,678,14818,3956198,
500337,"PRIME SECURITIES LTD.",B,STK,238.05,254.45,238.05,246.7,245,240,443,7344,1806907,
500338,"PRISM JOHNSON LIMITED.",A,STK,133.1,139.15,133.1,138.05,137.8,133.95,342,9660,1322242,
500339,"RAIN INDUSTRIES LIMITED",A,STK,139.3,143.55,139.3,142.35,142.65,139.3,911,67676,9633479,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,45.99,46.9,43.8,46.57,46.57,46.1,28,6195,286578,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,53,57.43,53,55.16,54.69,52.56,232,17751,969258,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,48.01,52.99,48.01,50.42,51.89,50.79,27,298,15209,
500350,"RSWM LTD.",B,STK,159.1,165,159.1,163.4,165,156.4,78,1699,275305,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,52,55.7,51.96,53.42,54.44,51.96,220,10936,585007,
500355,"RALLIS INDIA LTD.",A,STK,225.25,240.35,225.25,239.3,238.95,230.1,1273,17919,4253463,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,16.5,16.5,15.5,15.98,16.2,15.32,71,6123,96929,
500357,"RAMA PAPER MILLS LTD.",Z,STK,16.2,16.2,16.2,16.2,16.2,16.2,1,1,16,
500360,"RAPICUT CARBIDES LTD.",X,STK,90.55,101,90.55,100.15,100.15,95,31,4063,397879,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,39.98,42.95,39.98,40.9,41.5,42.08,643,261790,10659559,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,73.86,80,73.86,76.12,76.06,74.58,314,25249,1952989,
500368,"Patanjali Foods Limited",A,STK,1835.25,1869.1,1811.3,1848.95,1848.95,1832.3,30053,157799,289866043,
500370,"SALORA INTERNATIONAL LTD.",X,STK,56.6,58.7,56.5,57.21,57.9,56.6,49,3840,219299,
500378,"JINDAL SAW LTD.",A,STK,225.6,248.65,225.6,246.75,248.65,225.95,3665,99990,24266882,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,808,827.15,808,812.75,812.65,816.85,569,3404,2783151,
500387,"SHREE CEMENT LTD.",A,STK,25950.2,27074.95,25950.2,26630.7,26599.65,25999.35,365,688,18352759,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,43.3,45.46,43.3,45.46,45.46,43.3,13,1208,54418,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,12.72,14.04,12.72,14.04,14.04,13.38,1274,1144861,15162989,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,242.05,251.95,237.75,247.7,247.7,240.95,4990,486282,118110396,
500400,"TATA POWER CO.LTD.",A,STK,346.3,352.4,345,351.05,351.05,346.3,5019,659727,231091109,
500402,"SPML INFRA LIMITED",T,STK,176.1,187.9,175.75,177.75,177.9,180.35,59,6692,1196243,
500403,"SUNDRAM FASTENERS LTD.",A,STK,979.3,1005.6,977.05,999.1,994.2,976.95,437,3058,3041660,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,231.05,244.25,227,228.55,228.55,237.5,194,13902,3216016,
500405,"SUPREME PETROCHEM LTD.",A,STK,582.9,616.8,578.05,582.6,582.4,584,309,3196,1889630,
500407,"SWARAJ ENGINES LTD.",B,STK,3111,3240.8,3111,3230.15,3230,3073.7,228,721,2292382,
500408,"TATA ELXSI LTD.",A,STK,6100.3,6220,6093,6174.25,6174.25,6126.1,3113,9648,59612618,
500410,"ACC LTD.",A,STK,2003.9,2035.05,1994.95,2003.05,2006.1,2000.85,2668,36370,73099364,
500411,"THERMAX LTD.",A,STK,3626,3782.45,3626,3758.55,3758.5,3634.6,1173,4375,16242230,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,243.95,253.95,215,242.05,245,252.55,3709,152981,36683479,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,151.4,154.6,149.5,152.9,154.6,147.8,2536,102222,15555623,
500414,"TIMEX GROUP INDIA LTD.",B,STK,183.1,187.05,182.15,186.2,186.2,182.15,279,36542,6756254,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3304.9,3386.95,3304.9,3359.5,3355.8,3314.25,345,1468,4930782,
500421,"TPI INDIA LTD.",X,STK,16.9,17.74,16.9,17.74,17.74,16.9,21,2125,36884,
500422,"TRANSCHEM LTD.",X,STK,41.2,44.4,40.15,42.49,42.16,41.68,39,1029,43822,
500425,"AMBUJA CEMENTS LTD.",A,STK,544,551.4,518,522.2,522.2,542.7,12634,394248,210558317,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.84,3.07,2.74,2.95,3.07,2.9,127,36830,105793,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,150,155.75,150,150.3,154,150,97,3725,572326,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3625,3750.05,3625,3694.5,3689,3617.35,25,51,190363,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,575.55,587.85,572,585.2,585.5,574.2,6276,238719,138268231,
500444,"West Coast Paper Mills Limited",A,STK,517.9,538.05,517.9,527.05,526.7,521.05,258,5002,2646367,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,34.4,34.75,33.51,34.11,34.11,33.84,545,169473,5822752,
500456,"PASUPATI ACRYLON LTD.",T,STK,44.75,44.76,43,44.76,44.76,42.63,62,23983,1071487,
500458,"Kore Foods Limited",XT,STK,43.61,43.61,43.61,43.61,43.61,44.49,6,1323,57696,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14100,14434.1,14090.5,14431.35,14430,14124.3,55,75,1066846,
500460,"MUKAND LTD.",B,STK,113.5,115.15,110.1,110.6,110.6,112.8,291,8837,1003199,
500463,"BLACK BOX LIMITED",B,STK,561,586.6,554.3,554.5,554.5,583.45,1406,79018,43984115,
500464,"UCAL LIMITED",T,STK,164,168.75,163,165,165,166.4,24,2444,405571,
500467,"HARRISONS MALAYALAM LTD.",B,STK,243.3,252.55,242.9,245,245,238.85,44,619,152832,
500469,"FEDERAL BANK LTD.",A,STK,184.6,187.9,181.65,185.95,185.95,184.1,3197,252974,46871369,
500470,"TATA STEEL LTD.",A,STK,129.15,131.3,128.5,130.8,130.8,128.7,11632,1073295,140058291,
500472,"SKF INDIA LTD.",A,STK,3998.95,4078.55,3965.2,4017.85,4025,3939.45,352,2398,9587723,
500477,"ASHOK LEYLAND LTD.",A,STK,203.9,206.55,203.4,206,206,205,3103,189274,38829533,
500480,"CUMMINS INDIA LTD.",A,STK,2758.1,2866.75,2745,2850.65,2850.65,2739.3,1763,4145,11730890,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1561,1577.8,1551,1555.7,1556,1559.35,1720,7578,11856146,
500488,"ABBOTT INDIA LTD.",A,STK,25260.2,25861.7,25260.2,25476.65,25476.65,25745.95,1186,2049,52352136,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,10865.25,11489,10487.4,11426.6,11489,11039.4,481,1014,11457125,
500493,"BHARAT FORGE LTD.",A,STK,1201.25,1220,1192.45,1195.05,1192.8,1209.7,864,9005,10830376,
500495,"Escorts Kubota Limited",A,STK,3489.95,3542.65,3477.85,3534.6,3521,3480.15,320,2062,7262922,
500500,"HINDUSTAN MOTORS LTD.",B,STK,24.65,29.5,24.65,28.12,28.12,24.62,4194,853011,24089546,
