SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500148,"UFLEX LTD.",B,STK,531.55,537,528.75,534.3,536.7,529.65,269,2950,1572158,
500150,"FOSECO INDIA LTD.",B,STK,4105.15,4105.15,4084.55,4096.8,4096.8,4100,8,24,98316,
500151,"GOLDEN TOBACCO LTD.",Z,STK,39.94,41,39.94,40.97,40.97,39.94,14,829,33854,
500153,"GANESH BENZOPLAST LTD.",B,STK,132.9,134,131.95,133.45,133.45,133.3,88,2685,356578,
500159,"METROGLOBAL LIMITED",X,STK,168.95,168.95,162.05,164.15,164.75,164.75,45,796,130818,
500160,"GTL LTD.",B,STK,12.79,13,12.63,12.72,12.72,12.68,609,256801,3280291,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,5079.8,5260,5020.05,5163.05,5152,5020.05,1384,6682,34487256,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1170,1194.8,1163,1191.7,1191.7,1171.35,1286,11928,14108330,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,267.8,267.8,260.2,262.65,261.9,264.6,770,24376,6372884,
500166,"GOODRICKE GROUP LTD.",X,STK,284.95,286.9,277,284.45,283.15,281.4,123,7530,2137524,
500168,"GOODYEAR INDIA LTD.",B,STK,1020.9,1024,1005,1018.45,1018.45,1013.1,440,3699,3751343,
500170,"GTN INDUSTRIES LTD.",X,STK,34.97,35.7,34.11,34.92,35.35,35.14,45,4806,165841,
500171,"GHCL LTD.",A,STK,732.1,764.25,731.75,747.45,747.45,739.1,2606,47863,35759760,
500173,"GFL LIMITED",B,STK,91.9,92,89.21,89.8,89.47,90.28,162,5767,518592,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,7.8,7.8,7.8,7.8,7.8,7.8,5,963,7511,
500179,"HCL INFOSYSTEMS LTD.",B,STK,15.88,16.38,15.61,16.23,16.23,15.6,631,248076,4048466,
500180,"HDFC BANK LTD.",A,STK,1780.5,1803,1774.1,1793.35,1793.35,1782.45,5960,79075,141688927,
500182,"HERO MOTOCORP LTD.",A,STK,4200,4322.4,4142.35,4310.55,4310.55,4183.3,3475,13886,58900011,
500183,"HFCL LIMITED",A,STK,114.95,115.65,112.3,114.5,114.5,113.95,3277,504915,57451127,
500184,"Himadri Speciality Chemical Lt",A,STK,582.9,594.1,579.65,586.9,586.9,580.9,1198,39038,22916501,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,38.98,41.45,38.2,40.4,40.4,38.52,6418,2464345,97247924,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,185.15,194.35,185.15,193.8,193.8,184.9,1364,64223,12337368,
500187,"AGI GREENPAC LIMITED",A,STK,1101.85,1133.55,1101.85,1109.1,1108,1106.9,512,6677,7452194,
500188,"HINDUSTAN ZINC LTD.",A,STK,445.05,455.2,441.95,452.85,452.85,444.25,4132,96682,43511278,
500189,"NDL Ventures Limited",B,STK,113.7,113.7,105.25,106,105.5,107.35,65,2679,285436,
500191,"HMT LTD.",Z,STK,61.99,65.03,61.99,63.54,63.55,61.94,62,5173,330095,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,3.05,3.09,2.99,3,3,3.05,37,16128,48397,
500193,"HLV LIMITED",B,STK,19.15,19.32,18.61,18.74,18.74,18.77,754,303844,5709562,
500199,"I G PETROCHEMICALS LTD.",B,STK,571.9,586.45,567.25,581.35,586.45,570.4,133,1067,614681,
500201,"INDIA GLYCOLS LTD.",B,STK,1299.7,1320,1292.3,1297.05,1298.15,1294.65,538,4610,6006679,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,11.61,12.19,11.51,12.18,12.18,11.61,29,5903,68604,
500206,"MARGO FINANCE LIMITED",XT,STK,130.85,130.85,130.85,130.85,130.85,133.5,82,2741,358659,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,41.4,41.75,41,41.1,41.1,40.86,49,1448,59728,
500209,"INFOSYS LTD.",A,STK,1890,1962.05,1885,1957.65,1957.65,1882.65,13053,232274,451144341,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,4224.9,4273.4,4215.95,4242.7,4241.1,4199.45,283,884,3750436,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,732,735,712.5,717.65,717.65,717.9,359,7685,5558688,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,661.95,663.45,653,658.25,663,652.5,373,7493,4936926,
500215,"AGRO TECH FOODS LTD.",B,STK,962,962.15,932.9,942.4,934.4,950,202,1829,1728322,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,70.4,75.42,69.95,74.42,74.42,69.55,3082,564197,41629781,
500220,"JASCH INDUSTRIES LTD.",X,STK,190.3,194.75,186.75,187.35,186.75,189.9,58,4119,778916,
500227,"JINDAL POLY FILMS LTD.",B,STK,976.95,977,961.4,972.75,976.4,965.4,398,3397,3292161,
500228,"JSW STEEL LTD.",A,STK,913,915.75,901.4,912.4,912.4,905.55,2196,34115,31035264,
500231,"UMANG DAIRIES LTD.",T,STK,101,104.5,101,101.8,101,104.75,100,6243,641398,
500233,"KAJARIA CERAMICS LTD.",A,STK,1155.05,1179,1143.3,1145,1144,1169.4,544,4838,5562700,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,189.3,192.45,186.9,191.6,192.45,189.85,132,1603,306215,
500235,"KALYANI STEELS LTD.",B,STK,1170.05,1172.45,1130,1145,1145,1167.75,360,4401,5044568,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1850.75,1851.4,1819.7,1844.5,1838.5,1814.45,291,1004,1842688,
500239,"KG DENIM LTD.",X,STK,27,27,25.05,25.72,25.72,25.56,36,3486,88887,
500240,"KINETIC ENGINEERING LTD.",X,STK,164,172.9,162.9,168.6,168.8,162.9,235,22727,3835294,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,2110.55,2149.3,2088.8,2123.5,2115.95,2118.9,550,3017,6395399,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4520.85,4631.25,4520.85,4547.2,4546.75,4605.8,38,76,347320,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,644.95,655,640.05,653.6,653.6,646,823,21705,14118355,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,139,139,127,131.95,130.1,130.3,23,2161,285173,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1802,1839.75,1799,1836,1836,1788.05,4868,72550,132443436,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,11.2,11.2,11.03,11.03,11.03,11.25,22,4674,51628,
500249,"KSB LIMITED",A,STK,754.95,776.3,754.95,773.9,775,768.65,350,3048,2346718,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",A,STK,1282.85,1300,1268.35,1297.4,1293.4,1276.2,164,943,1212642,
500251,"TRENT LTD.",A,STK,7114.95,7333,7060,7318.25,7318.25,7067.6,2867,13209,95162860,
500252,"LMW Limited",A,STK,17711.3,17711.3,17190,17216.35,17255.95,17756.2,96,132,2301403,
500253,"LIC HOUSING FINANCE LTD.",A,STK,601.1,608,597.15,606,606,600.4,1931,50109,30222026,
500257,"LUPIN LTD.",A,STK,2365,2403.45,2345,2396.3,2396.3,2365,4160,32793,77688196,
500259,"LYKA LABS LTD.",B,STK,157.9,164.35,156.5,161.8,163.6,156.5,288,10711,1717529,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,966.45,987.15,964,986.4,985.55,966.4,652,10241,10016793,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,15.47,15.47,15.47,15.47,15.47,15.78,8,842,13025,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,194.95,196,191,193.25,193,193.15,579,38160,7378739,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,754.95,755,739.65,750.3,750.8,759.4,1156,23176,17306644,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9659.8,9821.9,9583.65,9794.4,9762,9659.8,337,613,5964079,
500267,"MAJESTIC AUTO LTD.",X,STK,435,439,424.25,428.3,428.3,434.15,84,1713,738838,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,64.89,64.89,63.3,64.49,64.76,63.76,583,80781,5159374,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,174.8,178.05,170.25,173.55,175,171.05,97,2359,412453,
500271,"Max Financial Services Limited",A,STK,1100,1124.55,1099.65,1123.15,1121,1101.1,673,3815,4251204,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.41,9.41,9.41,9.41,9.41,9.32,1,1,9,
500279,"MIRC ELECTRONICS LTD.",B,STK,26.49,27.11,24.8,25,25.1,26.4,3346,636035,16560469,
500280,"CENTURY ENKA LTD.",B,STK,627,654,627,645.45,639,625.1,224,2344,1513290,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,50.3,52.9,50.3,52.9,52.9,50.4,2,3,153,
500284,"LORDS CHLORO ALKALI LTD.",B,STK,188,212.45,188,198.85,199.5,188.75,3067,65431,13260076,
500285,"SPICEJET LTD.",B,STK,56.75,56.8,55.24,55.47,55.47,56.42,10931,4584723,256086224,
500288,"MOREPEN LABORATORIES LTD.",A,STK,79.26,79.49,78.05,78.93,78.93,79.25,2491,363369,28606622,
500290,"MRF LTD.",A,STK,129430.45,129894.05,128000,129201.75,129100,129285.85,94,153,19684954,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,211.55,212.2,208.9,210.55,210.95,210.7,456,11089,2329663,
500294,"NCC LIMITED",A,STK,280.85,280.85,274.05,278.4,278.4,277.45,1148,76151,21136063,
500295,"VEDANTA LIMITED",A,STK,445,451.95,442.25,449.8,449.8,444.4,3500,164975,73672620,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,271.1,271.95,265,266.9,267,264.55,74,783,209401,
500298,"Naperol Investments Limited",X,STK,1205.05,1243,1185.3,1233.55,1235,1212.85,47,893,1082861,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2440,2557.35,2440,2543.7,2543.7,2440.15,2193,19627,49350929,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1097.95,1129,1093.6,1125.8,1127,1094.1,1120,9917,11057710,
500304,"NIIT LTD.",B,STK,195.05,201.7,194.5,198.3,198.3,195.9,1505,116047,22866665,
500306,"Jaykay Enterprises Limited",X,STK,126.95,126.95,124,125.1,125.1,124.95,328,55934,7028726,
500307,"NIRLON LTD.",B,STK,514.95,514.95,489,498.3,497,500.6,852,22817,11399633,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,237.65,246.7,237,246,246,237,11276,663547,161422579,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,71.14,71.14,71.14,71.14,71.14,69.75,36,13438,955979,
500314,"ORIENTAL HOTELS LTD.",B,STK,181.95,183.95,178.85,181.7,181.15,183.3,296,15557,2827115,
500317,"OSWAL AGRO MILLS LTD.",B,STK,70.1,70.46,69,69.5,69.5,68.11,135,9997,697573,
500319,"INDIAN SUCROSE LTD.",X,STK,119.25,119.25,115.3,118.05,118,119.25,80,3879,455623,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,185,190,185,187.65,190,192.2,47,1434,268976,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1220.7,1244.5,1220.25,1241.65,1241.65,1221.65,22760,529144,652639650,
500327,"Pil Italica Lifestyle Limited",B,STK,14.24,14.24,13.85,14.12,14.08,13.93,55,8050,112428,
500330,"RAYMOND LTD.",A,STK,1705,1810,1694.5,1777.5,1773,1693.15,3935,58599,103733126,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2889.95,2931.7,2868.95,2925.4,2928.4,2862.3,1867,21269,61912068,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2574.95,2574.95,2500.1,2514.25,2505.95,2520,221,878,2209223,
500335,"BIRLA CORPORATION LTD.",A,STK,1236.2,1269.85,1222.55,1245.55,1241,1233.8,455,4463,5546729,
500336,"SURYA ROSHNI LTD.",A,STK,288.55,291.35,276.15,277.65,277.65,289.55,1788,44853,12675041,
500337,"PRIME SECURITIES LTD.",B,STK,287.55,296,284.5,289.7,290.75,281.9,328,5506,1595449,
500338,"PRISM JOHNSON LIMITED.",A,STK,173.5,173.5,168.3,170,169.55,170.5,251,6229,1056785,
500339,"RAIN INDUSTRIES LIMITED",A,STK,174.3,177.7,174.3,177.15,177.15,175.05,1630,114331,20132528,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,65.27,67,65.27,67,67,66.6,16,26000,1727485,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,67.58,70.42,67,67.7,67,67.55,429,31827,2172403,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,57.92,57.92,53.65,55.77,55.77,56.12,51,1873,103703,
500350,"RSWM LTD.",B,STK,198.7,198.75,192.9,193.4,193,193.7,233,3452,673692,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,62.4,62.4,57.71,57.99,57.99,58.62,158,4288,252483,
500355,"RALLIS INDIA LTD.",A,STK,299.8,303.9,298.85,303,303.9,298.85,524,7704,2328760,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.82,20,17.82,18.55,18.6,18.13,88,12603,234136,
500360,"RAPICUT CARBIDES LTD.",X,STK,114.7,114.7,105.65,113.05,113,108.75,53,1574,173184,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,45.9,46.75,44.1,45.5,45.01,45.16,411,65071,2945340,
500366,"ROLTA INDIA LTD.",Z,STK,4.12,4.13,4.03,4.12,4.13,3.94,313,258482,1059481,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,79.93,82.2,79.93,81.75,82,79.01,359,9032,734556,
500368,"Patanjali Foods Limited",A,STK,1801,1857.9,1801,1841.7,1841.7,1810.95,2704,26602,48787284,
500370,"SALORA INTERNATIONAL LTD.",X,STK,76.99,76.99,73.05,73.27,74.99,75.78,37,3135,235807,
500378,"JINDAL SAW LTD.",A,STK,287.1,287.8,278.65,284.2,284.75,281.1,3022,89592,25330707,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,833,842.35,832,834.75,837,833.85,135,1135,950985,
500387,"SHREE CEMENT LTD.",A,STK,25636.95,26767,25596.95,26705.85,26767,25495.25,322,542,14353604,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,36,37.92,36,36.12,37.92,36.12,12,385,13875,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,25.26,25.26,25.26,25.26,25.26,25.77,88,9114,230219,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,318,328,316,323.95,323.95,319.2,6458,421015,135861444,
500400,"TATA POWER CO.LTD.",A,STK,393,396.9,387.5,395.55,395.55,392.4,16551,618699,242561238,
500402,"SPML INFRA LIMITED",T,STK,251.25,261.55,251.25,259.1,258,256.8,99,10997,2834254,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1045.35,1065.5,1044.05,1062.65,1063,1045.35,244,1131,1188602,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,273.95,277.4,262,277.4,277.4,264.2,398,42290,11658031,
500405,"SUPREME PETROCHEM LTD.",A,STK,668.5,675.15,659.9,664,667.2,668.7,299,2984,1978903,
500407,"SWARAJ ENGINES LTD.",B,STK,3218.95,3218.95,3032.25,3097.05,3110,3001.75,109,304,938709,
500408,"TATA ELXSI LTD.",A,STK,6715.05,6770.4,6511,6702.5,6702.5,6746.7,7584,28408,188146580,
500410,"ACC LTD.",A,STK,2040.05,2080.25,2040.05,2068.9,2068.9,2051.45,1024,4446,9158750,
500411,"THERMAX LTD.",A,STK,3990,4143.9,3957.5,4060.15,4084.3,3928.55,1234,5080,20625650,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,338,338,328.95,332.2,332.85,333.45,655,15348,5093216,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,191.95,199.75,191.95,196.75,196,195.75,424,16764,3307648,
500414,"TIMEX GROUP INDIA LTD.",B,STK,201,210,201,208.5,208.5,202.75,873,53872,11128451,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,127.95,128.4,126.2,127.75,127.75,126.95,23,591,75001,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3435.6,3450,3366.45,3446.25,3442.4,3415.8,289,1431,4865606,
500421,"TPI INDIA LTD.",X,STK,19.96,20.81,18.97,19.75,19.75,19.96,20,1261,25074,
500422,"TRANSCHEM LTD.",X,STK,50.72,54.99,49.48,53.62,53.62,49.48,117,27014,1419144,
500425,"AMBUJA CEMENTS LTD.",A,STK,546.95,550.75,538.45,549.85,549.85,538.25,1403,33920,18510631,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.93,3.19,2.82,3.02,3.04,2.93,197,104878,316707,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,161.1,163,157.5,160.05,162,159.1,44,1386,221232,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4522,4551,4496.05,4528.55,4515,4504.55,63,89,402942,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,596,600.6,588.6,599.05,600.6,593.05,4574,96915,57633083,
500444,"West Coast Paper Mills Limited",A,STK,570.6,578,564.3,572.55,573.55,566.2,992,8371,4787043,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,40.26,41.8,40.26,41.28,41.3,40.85,227,19164,792172,
500456,"PASUPATI ACRYLON LTD.",T,STK,44.7,44.7,43.05,43.3,43.3,43.92,20,16625,717335,
500458,"Kore Foods Limited",XT,STK,42.91,42.91,42.91,42.91,42.91,42.07,16,2313,99250,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14623.5,14633.75,14542.15,14572,14589.95,14650.8,53,72,1049919,
500460,"MUKAND LTD.",B,STK,133.7,133.85,131.75,132.6,132.35,131.95,122,3645,484433,
500463,"BLACK BOX LIMITED",B,STK,681.45,695.9,671.9,674.95,675.55,676.1,825,16852,11506437,
500464,"UCAL LIMITED",T,STK,201,203.95,195,197.2,197.2,197.65,51,2920,576026,
500467,"HARRISONS MALAYALAM LTD.",B,STK,322.9,328.05,319.25,325.9,327,317.05,208,6386,2064487,
500469,"FEDERAL BANK LTD.",A,STK,201.85,206.6,199.55,206,205.85,200.45,1435,149238,30341429,
500470,"TATA STEEL LTD.",A,STK,136.8,138.4,136.35,138.15,138.15,136.75,16957,1394322,191536385,
500472,"SKF INDIA LTD.",A,STK,4444,4524,4444,4499.75,4524,4479,297,829,3723943,
500477,"ASHOK LEYLAND LTD.",A,STK,224.6,237.95,224.6,235.9,235.9,222.8,9424,1057902,244218388,
500480,"CUMMINS INDIA LTD.",A,STK,3248.95,3270.5,3192.8,3254.5,3254.5,3229.5,1276,11189,36090745,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1737.95,1751.8,1712.15,1745,1741.75,1725.55,750,2767,4791793,
500488,"ABBOTT INDIA LTD.",A,STK,30014.15,30184.65,29801.1,29941.1,29870,30014.1,163,238,7135695,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,11871.75,12015.65,11828.3,11887,11856,11871.75,634,1871,22278446,
500493,"BHARAT FORGE LTD.",A,STK,1298.7,1323.85,1295.25,1318.5,1317.35,1299.55,846,14243,18696162,
500495,"Escorts Kubota Limited",A,STK,3299.4,3365.1,3296,3352.35,3352,3299.1,1246,5766,19211049,
