SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
HYUNDAI,EQ,1765,1815,1738,1789.1,1790,1817.1,2441970,4366680039.05,17-Jan-2025,185056,INE0V6F01027
PPLPHARMA,EQ,233.95,234,228.8,230.7,230.95,234.4,1840302,424427462.20,17-Jan-2025,28051,INE0DK501011
REFRACTORY,ST,81,81,80.2,81,81,83,5000,404200.00,17-Jan-2025,4,INE0TNX01015
VPRPL,EQ,261.95,266.2,257.7,262.05,261.9,261.45,474858,124354276.10,17-Jan-2025,14886,INE0AE001013
INCREDIBLE,EQ,48.5,50.23,47.05,49.18,49.5,48.5,22272,1090726.04,17-Jan-2025,722,INE452L01012
INDOTECH,BE,3325,3325,3141.1,3193.7,3196.8,3218.6,12306,39943188.65,17-Jan-2025,1118,INE332H01014
716GS2050,GS,103.75,103.75,103.7,103.7,103.7,103.75,20006,2074622.50,17-Jan-2025,3,IN0020200054
TARSONS,EQ,391.8,400.9,390.15,399.55,397,397.75,17990,7131997.65,17-Jan-2025,1185,INE144Z01023
UMA,SM,35,35,34,34,34,35.25,40000,1383000.00,17-Jan-2025,10,INE067901012
AAVAS,EQ,1639.95,1645.05,1626.45,1638.25,1638.2,1639.15,130662,213869487.80,17-Jan-2025,7115,INE216P01012
AWHCL,EQ,612.7,618.8,598,608.45,608.9,615.75,59624,36295569.55,17-Jan-2025,4506,INE01BK01022
BRACEPORT,ST,95.75,95.8,95.75,95.75,95.75,95.25,8000,766080.00,17-Jan-2025,4,INE0R4Z01018
CONSOFINVT,EQ,200.91,201,193,197.15,197.88,196.97,2486,492839.39,17-Jan-2025,232,INE025A01027
INDSWFTLAB,BE,106.65,106.65,106.65,106.65,106.65,104.56,2137,227911.05,17-Jan-2025,21,INE915B01019
KAJARIACER,EQ,1068,1070,1050.1,1054.75,1055,1062.65,52937,56000799.75,17-Jan-2025,6969,INE217B01036
MOHEALTH,EQ,43.12,43.58,42.43,43.11,43.4,42.99,33572,1443284.30,17-Jan-2025,571,INF247L01BB1
AADHARHFC,EQ,414.5,418,394,397.25,397.8,395.5,2300423,929858905.25,17-Jan-2025,47579,INE883F01010
GOACARBON,EQ,645.9,651,637.1,642.9,640.4,644.85,12415,7982303.00,17-Jan-2025,1179,INE426D01013
PAGEIND,EQ,45950,46399.4,45069.5,46097.55,46340,45941.7,22562,1034859088.95,17-Jan-2025,9809,INE761H01022
RCF,EQ,164.41,173.8,163.91,169.72,169.8,164.95,7364019,1259308814.34,17-Jan-2025,78517,INE027A01015
NIFTY1,EQ,254.05,254.05,251.34,253.15,253.18,254.05,148726,37636403.06,17-Jan-2025,2025,INF174K014P6
NDGL,BE,3999.85,4050,3997.8,3997.8,3997.8,3999.85,14,56047.50,17-Jan-2025,10,INE756C01015
SGBJUN27,GB,8051,8099,8051,8076.21,8060.27,8075.5,48,386876.87,17-Jan-2025,8,IN0020190073
ARTEMISMED,EQ,315.65,322.2,313,319.3,318.1,318.75,85998,27302455.65,17-Jan-2025,4140,INE025R01021
ASIANENE,EQ,358,365,353.6,361.45,358.4,360.95,87469,31447961.00,17-Jan-2025,2759,INE276G01015
PANSARI,EQ,186.35,186.36,184.98,186.36,186.36,177.49,751,139926.61,17-Jan-2025,18,INE697V01011
SURANAT&P,EQ,23.73,25.9,23.24,23.84,23.9,23.82,1457639,35819927.08,17-Jan-2025,5720,INE130B01031
TTKHLTCARE,EQ,1353.1,1353.75,1330,1344.55,1342,1333.5,1038,1387699.30,17-Jan-2025,92,INE910C01018
ZENITHEXPO,EQ,240.6,251.6,228.5,233.25,233,240.5,247,57972.15,17-Jan-2025,26,INE058B01018
JTLIND,EQ,103.85,106.25,100.23,103.3,103.59,104.88,5250364,538162886.35,17-Jan-2025,23393,INE391J01032
MARUTI,EQ,12101.9,12189.9,12004.3,12136.35,12109.05,12092.3,285370,3454223311.60,17-Jan-2025,48730,INE585B01010
SGBFEB29XI,GB,8151,8190,8151,8189.99,8190,8150,46,376613.16,17-Jan-2025,10,IN0020200393
ALKALI,EQ,105.01,107.64,103.85,104.73,106.89,104.31,22761,2404501.55,17-Jan-2025,1883,INE773I01017
CHEMBOND,EQ,567,571.65,557.55,564.2,571.65,564.35,4637,2602651.20,17-Jan-2025,364,INE995D01025
NV20IETF,EQ,14.75,14.85,14.68,14.71,14.85,14.87,819748,12073317.34,17-Jan-2025,4014,INF109KC11V0
PENINLAND,EQ,42.75,43.49,42.15,42.52,42.8,43.11,267929,11435883.37,17-Jan-2025,2271,INE138A01028
SUNTV,EQ,655.9,658.9,648,649.35,653.4,652.9,108772,70964073.15,17-Jan-2025,6544,INE424H01027
TMB,EQ,452.75,452.75,443.65,445.3,445.25,452.75,59953,26785344.55,17-Jan-2025,8690,INE668A01016
UDAICEMENT,EQ,29,29.15,28.6,29.02,28.9,28.99,708139,20486397.22,17-Jan-2025,2185,INE225C01029
VSTL,EQ,205,205,200.13,202.64,203,202.36,4944,1000362.24,17-Jan-2025,420,INE0QTF01015
WALCHANNAG,EQ,256,256,248.95,252.25,252.8,252.95,137910,34823152.45,17-Jan-2025,3182,INE711A01022
NATHBIOGEN,EQ,176.35,182,174.64,180,180,176.35,14196,2529317.78,17-Jan-2025,655,INE448G01010
SGBMAR31IV,GB,8246.1,8335,8246.1,8280,8280,8274.5,135,1120706.69,17-Jan-2025,28,IN0020220169
AJMERA,EQ,992.25,1004.95,972.55,997.4,995,986.65,49768,49174935.00,17-Jan-2025,5272,INE298G01027
GANECOS,EQ,1748,1763.25,1728.9,1750.55,1754,1754.45,42622,74391590.30,17-Jan-2025,8411,INE845D01014
HISARMETAL,EQ,213.45,214,210.02,212.84,211.7,213.32,8325,1768044.52,17-Jan-2025,348,INE598C01011
ORCHPHARMA,EQ,1635.15,1660,1584.6,1628.05,1635,1635.15,61997,99896879.35,17-Jan-2025,9226,INE191A01027
SHRIRAMPPS,EQ,98.4,99.78,98,99.02,99.3,98.76,419329,41476100.41,17-Jan-2025,4888,INE217L01019
TARC,EQ,154.3,154.85,148.25,149.96,150.01,152.91,415248,62457933.26,17-Jan-2025,6619,INE0EK901012
BYKE,BE,85.8,88.96,84.99,88.74,88.96,84.73,58128,5069299.91,17-Jan-2025,264,INE319B01014
VALIANTORG,EQ,320.4,320.4,312,313.65,313,318.75,16082,5051401.05,17-Jan-2025,1237,INE565V01010
VARDMNPOLY,BE,13.5,13.85,13.25,13.59,13.6,13.65,303881,4143547.90,17-Jan-2025,292,INE835A01029
KMEW,EQ,1978.05,1996.5,1950.6,1971,1979.95,1984.8,2258,4459784.95,17-Jan-2025,621,INE0CJD01011
AAATECH,EQ,102,102,98.89,100.14,99.8,101.33,7894,787100.85,17-Jan-2025,329,INE0D0U01013
ASLIND,SM,37.3,37.3,37.25,37.25,37.25,35.55,8000,298300.00,17-Jan-2025,4,INE617I01024
COMMITTED,ST,173.1,173.1,173,173,173,169.75,83200,14399360.00,17-Jan-2025,37,INE597Z01014
GREENLAM,EQ,535,547.45,533.15,541.7,539.15,544.8,3644,1975297.70,17-Jan-2025,637,INE544R01021
OBCL,EQ,58.37,58.44,56.75,57.02,56.77,57.58,13076,752336.54,17-Jan-2025,920,INE426Z01016
SHREECEM,EQ,25350,25637.95,25205.5,25315.45,25427.3,25417.45,21618,548821207.65,17-Jan-2025,6048,INE070A01015
LAL,BE,18.99,19.32,18.4,19.3,19.32,18.4,185072,3498081.70,17-Jan-2025,615,INE740X01023
MAHASTEEL,BE,185.02,202.99,185.02,193.51,197,194.34,1714,328039.27,17-Jan-2025,83,INE451L01014
BBNPPGOLD,EQ,77.95,78.6,77.8,78.1,77.8,77.85,665,51991.05,17-Jan-2025,26,INF251K01SU9
BASILIC,ST,308.9,316.35,303.3,305.15,303.8,309.15,18900,5793180.00,17-Jan-2025,48,INE0OCC01013
NIFTYBETF,EQ,235.75,235.75,232.34,234.62,234.58,235.75,1395,326501.81,17-Jan-2025,112,INF0QA701722
PRICOLLTD,EQ,534.95,547.85,531.35,538.55,537.15,535.85,237107,128091469.25,17-Jan-2025,17577,INE726V01018
PYRAMID,EQ,186.9,188.96,185.2,187.17,188.45,188.13,24060,4497426.68,17-Jan-2025,1572,INE0MIS01010
VINYLINDIA,EQ,347,347,321.6,331.4,333.7,341.15,45932,15241262.30,17-Jan-2025,2380,INE250B01029
JAINAM,ST,208.05,208.05,208.05,208.05,208.05,212.2,2000,416100.00,17-Jan-2025,2,INE02KC01010
NBIFIN,BE,2657.8,2657.8,2657.8,2657.8,2657.8,2712,56,148836.80,17-Jan-2025,23,INE365I01020
20MICRONS,EQ,226.81,229.09,224.17,225.91,225.61,226.82,64017,14490566.24,17-Jan-2025,1585,INE144J01027
ABBOTINDIA,EQ,27440,28103.9,27298.1,27929.7,27965.75,27298.1,15194,422762196.90,17-Jan-2025,5466,INE358A01014
AIAENG,EQ,3514.8,3543.25,3449,3501.5,3490,3496.4,24593,86025250.05,17-Jan-2025,8028,INE212H01026
ALUWIND,SM,61.5,62.9,61,62.9,62.9,59.95,33000,2059950.00,17-Jan-2025,22,INE0STM01017
DPWIRES,EQ,325.2,329.25,320.05,321.95,324.95,326.8,11009,3569253.45,17-Jan-2025,789,INE864X01013
GUJALKALI,EQ,740.5,752.55,736,738.95,740.1,741.05,22869,17011608.45,17-Jan-2025,3422,INE186A01019
ORIENTALTL,EQ,10.31,10.51,9.85,10.04,10,10.3,147431,1492681.68,17-Jan-2025,510,INE998H01012
PIONEEREMB,BE,52.99,52.99,50.6,50.87,50.66,51.36,5879,300280.59,17-Jan-2025,72,INE156C01018
QMSMEDI,SM,113,115.95,112,114.5,114.5,113.15,5000,569950.00,17-Jan-2025,5,INE0FMW01018
RRKABEL,EQ,1317,1331.8,1288.55,1291.95,1294.9,1315.8,56236,73351039.85,17-Jan-2025,7696,INE777K01022
SPLIL,EQ,57.88,58.99,57.65,58.01,58,57.42,9153,532505.88,17-Jan-2025,328,INE978G01016
TECHM,EQ,1684.75,1699.9,1650.4,1660.3,1657.65,1687.65,2502285,4192859656.55,17-Jan-2025,141047,INE669C01036
INDHOTEL,EQ,822.9,822.9,803.6,813.35,816,811.45,2381426,1930720779.70,17-Jan-2025,57917,INE053A01029
WANBURY,BZ,240.05,247,236,239.95,239.4,245.5,43772,10523891.70,17-Jan-2025,261,INE107F01022
ZEAL,SM,162,163,160,162,162,161.8,4800,773400.00,17-Jan-2025,8,INE0PPS01018
KRN,EQ,732.1,777,714.05,753.45,750.25,732.25,947745,714025876.60,17-Jan-2025,28286,INE0Q3J01015
NATIONALUM,EQ,197.01,206.47,197.01,205.54,204.74,198.63,11588593,2353279828.09,17-Jan-2025,76318,INE139A01034
CEREBRAINT,BZ,9.85,10.17,9.36,9.43,9.52,9.85,42568,410962.64,17-Jan-2025,127,INE345B01019
DATAPATTNS,EQ,2193,2294.7,2170.6,2281.05,2284,2193.4,167575,377291768.00,17-Jan-2025,29672,INE0IX101010
GANDHITUBE,EQ,729.7,733.55,703,716.75,715,729.75,5784,4149433.20,17-Jan-2025,742,INE524B01027
HIRECT,EQ,1280,1306.8,1219.15,1293.85,1298.45,1245.75,29186,36668733.80,17-Jan-2025,3281,INE835D01023
PROPEQUITY,SM,257,257,257,257,257,261.9,600,154200.00,17-Jan-2025,1,INE0KN801013
RELIABLE,EQ,72.71,72.71,69,69.81,69.06,68.95,9119,640425.13,17-Jan-2025,493,INE375Y01018
SHIVAMILLS,EQ,96.24,99.19,95,96.77,97.25,95.24,14792,1434119.86,17-Jan-2025,757,INE644Y01017
TARMAT,EQ,69,69,67.66,68.62,68.44,67.88,6402,437157.96,17-Jan-2025,300,INE924H01018
VENUSREM,EQ,298.4,301.4,295.95,297.75,297,299.4,6616,1980365.10,17-Jan-2025,405,INE411B01019
VMM,EQ,108.5,110.64,107.51,109.84,109.7,109.17,21152139,2309130738.45,17-Jan-2025,61668,INE01EA01019
MAHLIFE,EQ,413.95,417.2,408.6,413.85,414,412.7,46941,19400651.65,17-Jan-2025,4787,INE813A01018
ALLETEC,ST,492.4,498.45,480,485.45,484.5,492.4,10000,4850500.00,17-Jan-2025,24,INE0M2X01012
BANKBETF,EQ,49.62,49.62,48.65,48.93,48.85,49.62,17057,834316.82,17-Jan-2025,334,INF0QA701714
CELLO,EQ,675,684,666.5,673.7,680,675.55,155151,104226777.60,17-Jan-2025,10352,INE0LMW01024
CORDSCABLE,EQ,177.99,179.76,173.41,177.86,177.8,175.81,37662,6645004.04,17-Jan-2025,1941,INE792I01017
DLINKINDIA,EQ,525,525,516.5,520.45,520,525,37298,19387635.85,17-Jan-2025,2247,INE250K01012
PEL,EQ,1021,1039,1006.1,1031.8,1031,1024.85,273081,280893216.70,17-Jan-2025,13495,INE140A01024
RUCHINFRA,EQ,11.93,12,11.14,11.61,11.5,11.72,104294,1198715.62,17-Jan-2025,470,INE413B01023
SBILIFE,EQ,1519.5,1555,1500,1540.5,1539.05,1513.6,2603818,3998250716.10,17-Jan-2025,92955,INE123W01016
SKIPPER,EQ,473.65,481.5,459.2,479.5,480,474.8,720313,340095407.95,17-Jan-2025,32308,INE439E01022
VIAZ,SM,67.45,67.45,67.45,67.45,67.45,68,2000,134900.00,17-Jan-2025,1,INE0MO401019
JAYSREETEA,EQ,112.91,115.94,110.7,112.68,112.75,112.4,161110,18244801.81,17-Jan-2025,3581,INE364A01020
KPEL,EQ,467.15,483.15,458.7,472.55,474.15,467.15,216912,102505786.95,17-Jan-2025,8544,INE127T01021
E2E,BE,3792.55,3895,3792.55,3821.05,3835,3872.55,12274,46877762.25,17-Jan-2025,1985,INE255Z01019
GHCL,EQ,673.3,734.95,673,703.2,702.55,679.55,741222,527928018.10,17-Jan-2025,43951,INE539A01019
SINCLAIR,EQ,108.42,108.42,104.16,104.79,104.99,107.32,78947,8353943.47,17-Jan-2025,1789,INE985A01022
TIPSFILMS,BE,626,626,601.2,604.55,605,626,1805,1094351.20,17-Jan-2025,104,INE0LQS01015
TRIGYN,EQ,113.77,115.49,111.88,112.41,112.4,113.77,59212,6689377.89,17-Jan-2025,1384,INE948A01012
IRCTC,EQ,764,781.9,759.1,779.2,779.4,763.2,1489997,1151487397.65,17-Jan-2025,47900,INE335Y01020
INTENTECH,EQ,115.51,116,109.92,114.25,113.7,113.51,17428,1962100.85,17-Jan-2025,980,INE781A01025
LIBERTSHOE,EQ,470.45,474.8,463.95,470.8,470.05,470.45,5596,2629767.00,17-Jan-2025,442,INE557B01019
892NHPC33,N6,1320,1320,1320,1320,1320,1319,202,266640.00,17-Jan-2025,4,INE848E07567
CHEMCON,EQ,220,225.71,219.25,221.61,221.6,222.09,17438,3867610.04,17-Jan-2025,1235,INE03YM01018
NIRAJ,BE,60.75,62.99,59.01,61.05,61.5,60.75,14035,851912.13,17-Jan-2025,89,INE368I01016
NTPC,EQ,325.3,329,323.35,326.15,326,325.5,7129232,2329540460.80,17-Jan-2025,82906,INE733E01010
SAH,BE,90.65,95,88,93.38,95,90.65,16361,1524951.50,17-Jan-2025,99,INE035801013
SOUTHWEST,EQ,139.95,140.4,136.35,139.83,140,136.76,34956,4856473.97,17-Jan-2025,895,INE980Y01015
SRM,BE,394.9,394.9,382.9,388.1,383,392.1,13299,5157919.90,17-Jan-2025,242,INE0R6Z01013
VLSFINANCE,EQ,306.65,309,299.55,303.85,303.1,306.65,29277,8898040.55,17-Jan-2025,2154,INE709A01018
INDOAMIN,EQ,153.7,155.7,152.91,154.64,155.14,153.7,83437,12886418.32,17-Jan-2025,1974,INE760F01028
NHIT,IV,130.9,130.9,130.9,130.9,130.9,130.9,100000,13090000.00,17-Jan-2025,3,INE0H7R23014
BRIGADE,EQ,1122.55,1138.5,1120.1,1133.1,1123.25,1137.8,81095,91665431.65,17-Jan-2025,14447,INE791I01019
CARBORUNIV,EQ,1247,1248.45,1213.65,1222.5,1219.15,1249.6,82851,101542301.45,17-Jan-2025,14277,INE120A01034
1060ECL29,NS,966,984.9,966,984.71,984.9,985,315,309211.90,17-Jan-2025,12,INE804IA7022
STANLEY,EQ,374.15,377.3,365.8,373.55,376,368.6,73653,27355628.75,17-Jan-2025,6618,INE01A001028
URBAN,ST,610.05,610.1,605.75,605.75,605.75,618.1,3200,1945320.00,17-Jan-2025,7,INE0O0201019
JSFB,EQ,391,402.55,387.25,389.8,390,389.7,178874,69919928.35,17-Jan-2025,5717,INE953L01027
JMFINANCIL,EQ,119.6,119.6,115.92,117.27,117.49,119.36,1499072,175757697.32,17-Jan-2025,12457,INE780C01023
KABRAEXTRU,EQ,482.25,484.8,465,467.6,468,482.25,60777,28770716.35,17-Jan-2025,2740,INE900B01029
KOKUYOCMLN,EQ,126,128.08,123.1,126.11,125.7,126.23,21422,2682914.22,17-Jan-2025,870,INE760A01029
SGBFEB28IX,GB,8112,8120.02,8112,8120.02,8120.02,8112,28,227160.06,17-Jan-2025,2,IN0020190545
GAIL,EQ,179.6,182.79,179.44,180.95,181.26,180.52,5519645,997952295.42,17-Jan-2025,48282,INE129A01019
GSEC5IETF,EQ,59.54,59.54,58.16,58.83,58.16,59.04,1122,65933.15,17-Jan-2025,20,INF109KC14A8
PRECISION,ST,40.5,40.5,39.6,39.6,39.6,40.5,6000,239500.00,17-Jan-2025,3,INE0HKW01018
PRINCEPIPE,EQ,399.5,404.2,396,398.4,399.15,399.65,102840,41027306.25,17-Jan-2025,11237,INE689W01016
SDREAMS,SM,153,168.5,153,162,162,162.95,8000,1284000.00,17-Jan-2025,8,INE0X6F01017
SDBL,EQ,108.95,108.95,106.86,108.32,108.8,107.86,323893,35019165.87,17-Jan-2025,5644,INE480C01038
TIPSMUSIC,EQ,696.8,699.5,675.15,689.75,690.2,696.8,239396,163661900.90,17-Jan-2025,20844,INE716B01029
INDIASHLTR,EQ,660,666,641.2,660.15,665,654.65,94168,61541801.00,17-Jan-2025,9133,INE922K01024
ALMONDZ,BE,32.03,32.67,31.79,32.67,32.67,32.03,83796,2713436.84,17-Jan-2025,73,INE326B01035
CHOLAFIN,EQ,1290,1290,1241.2,1257.4,1257.85,1282.1,1594817,2001367389.10,17-Jan-2025,49141,INE121A01024
CMRSL,SM,96.5,96.5,96.5,96.5,96.5,98,800,77200.00,17-Jan-2025,1,INE075Z01011
DEEPAKNTR,EQ,2365,2392,2340,2358.75,2362.95,2365.9,83299,197251179.00,17-Jan-2025,10398,INE288B01029
LIQUIDADD,EQ,1052.67,1052.69,1052.65,1052.67,1052.69,1052.15,896796,944035592.59,17-Jan-2025,234,INF740KA1UM0
SENSEXIETF,EQ,873.08,873.08,861,866.27,870,868.26,4961,4291769.82,17-Jan-2025,335,INF346A01034
920PEL28,N2,1017,1017,1017,1017,1017,1017,75,76275.00,17-Jan-2025,3,INE140A07765
SHANKARA,EQ,632.5,636.35,621.45,628.1,625.3,629.35,15455,9717758.60,17-Jan-2025,1139,INE274V01019
TEMBO,BE,781,805,759.2,772.3,773.5,799.15,57598,44521059.50,17-Jan-2025,1229,INE869Y01010
KAVVERITEL,BE,51.69,51.69,51.69,51.69,51.69,52.75,3755,194095.95,17-Jan-2025,29,INE641C01019
LTTS,EQ,5195,5420.2,5181.3,5373.95,5368.45,5244.4,524096,2803399940.30,17-Jan-2025,66942,INE010V01017
MAZDA,EQ,2009,2074.8,1945.05,1962.85,1970,2049.95,82500,165694667.90,17-Jan-2025,11806,INE885E01034
MTARTECH,EQ,1647,1698,1635.15,1691,1692.55,1648.05,92545,155398977.70,17-Jan-2025,11382,INE864I01014
BANG,BE,64.63,64.65,64.63,64.63,64.63,65.95,12111,782748.47,17-Jan-2025,53,INE863I01016
LIQUIDSHRI,EQ,1033.87,1033.87,1033.86,1033.86,1033.86,1033.35,5131,5304770.65,17-Jan-2025,26,INF680P01422
TEXINFRA,EQ,117.56,123.44,116.8,121.66,122,117.26,594633,71639691.40,17-Jan-2025,5199,INE435C01024
10IIFL28,N4,980,980,975,975,975,980,43,42009.00,17-Jan-2025,4,INE477L08147
WINSOL,SM,287.95,292,281.65,288.55,287.1,288.5,28000,7984700.00,17-Jan-2025,58,INE0S3D01016
COFORGE,EQ,8690,8775,8601.75,8641.55,8637,8731.35,307805,2665595033.35,17-Jan-2025,53994,INE591G01017
GOPAL,EQ,335,347.05,326.65,338.2,344.25,331.95,293493,97875093.90,17-Jan-2025,5175,INE0L9R01028
NIRAJISPAT,EQ,257.43,257.43,237.82,242.33,237.82,245.18,50,12116.64,17-Jan-2025,5,INE326T01011
NOCIL,EQ,233,235,230.8,233.27,233.6,233.06,180332,42077385.70,17-Jan-2025,13975,INE163A01018
NECCLTD,EQ,31.2,31.24,30.47,30.9,31.05,30.91,164390,5079927.16,17-Jan-2025,1576,INE553C01016
PATANJALI,EQ,1860,1865,1830.2,1855.8,1837,1857.2,557429,1032516885.70,17-Jan-2025,21285,INE619A01035
SMLT,EQ,154.89,158.95,149,155.1,157.8,154.63,23341,3589540.25,17-Jan-2025,1359,INE017W01010
WILLAMAGOR,EQ,36.38,36.6,35.62,36.19,35.72,35.55,6753,244137.85,17-Jan-2025,174,INE210A01017
JINDWORLD,EQ,419.85,419.9,398.35,400.8,401,420.8,327316,132999067.00,17-Jan-2025,10666,INE247D01039
LICI,EQ,845.9,858.95,844.55,854.9,854.5,844.35,772593,659696327.15,17-Jan-2025,31956,INE0J1Y01017
MAKS,SM,37,37,35.35,35.35,35.35,37.2,21000,753675.00,17-Jan-2025,9,INE0CDK01019
JUSTDIAL,EQ,896,920,890,913.4,915,895.75,299470,270967811.25,17-Jan-2025,25129,INE599M01018
ARIHANTSUP,EQ,505,527.8,501.9,521.8,525,509.6,105164,54512712.75,17-Jan-2025,1920,INE643K01018
BHARTIARTL,EQ,1630.1,1639,1623,1627.5,1624.3,1630.2,2678801,4363939418.55,17-Jan-2025,91952,INE397D01024
KEEPLEARN,BE,4.1,4.22,4.1,4.22,4.22,4.02,27923,117519.64,17-Jan-2025,186,INE055C01020
SOMATEX,BE,42.05,43.99,41.84,42.26,42.98,42.19,10292,436448.64,17-Jan-2025,100,INE314C01013
LUMAXIND,EQ,2360.4,2396,2289.95,2313.1,2297,2382.05,4095,9531400.45,17-Jan-2025,774,INE162B01018
888REC29,NF,1132,1132,1119.61,1124.02,1124,1130.95,402,450991.00,17-Jan-2025,5,INE020B07IG5
CIEINDIA,EQ,471.4,476.95,471.4,474.7,474.45,475.85,102109,48487648.05,17-Jan-2025,7727,INE536H01010
ESABINDIA,EQ,5136.45,5291.95,5136.45,5230.1,5205,5146.15,1309,6826015.45,17-Jan-2025,620,INE284A01012
GALAPREC,EQ,1151.9,1158,1092.05,1109.15,1115,1155,67929,75758990.05,17-Jan-2025,5974,INE0RE001014
91D060225,TB,99.23,99.23,99.23,99.23,99.23,98.85,100,9923.00,17-Jan-2025,1,IN002024X318
GVPTECH,EQ,11.2,11.2,10.56,10.9,10.99,10.98,80470,881336.59,17-Jan-2025,537,INE382T01030
HDFCNIFTY,EQ,258.69,259.7,256,257.12,258,257.72,278791,71688335.57,17-Jan-2025,1198,INF179KC1965
HOLMARC,ST,178,178.6,178,178.6,178.6,170.1,12000,2140050.00,17-Jan-2025,8,INE0LXA01019
NESCO,EQ,1001,1015,993.85,1004.5,1006.95,998.45,34825,35026025.95,17-Jan-2025,5428,INE317F01035
SAHYADRI,EQ,306,311.65,300.1,301.5,302.9,304.35,7239,2200408.10,17-Jan-2025,586,INE280H01015
SIGNATURE,EQ,1140.15,1159.4,1125,1128.55,1125.05,1134.15,570010,651065909.95,17-Jan-2025,11969,INE903U01023
SILVERETF,EQ,89.87,89.88,88.25,89.07,89.07,90.07,69388,6194395.11,17-Jan-2025,656,INF789F1AYK6
INDIANCARD,BE,313.35,317.95,305.95,316.65,316,313.35,5676,1774412.70,17-Jan-2025,199,INE061A01014
IRIS,BE,541.2,541.2,541.2,541.2,541.2,552.25,5978,3235293.60,17-Jan-2025,82,INE864K01010
MAHLOG,EQ,364.4,366.95,362.15,364.95,366.3,364.1,46243,16873701.70,17-Jan-2025,4196,INE766P01016
AYMSYNTEX,EQ,242.99,249.32,232.33,249.32,249.32,237.45,46921,11503063.51,17-Jan-2025,769,INE193B01039
PARACABLES,EQ,75.7,77.21,75.4,76.89,76.89,75.79,655960,50193338.99,17-Jan-2025,4891,INE074B01023
PGEL,EQ,904.7,908.95,853.65,861.5,861,900.85,773294,673091287.25,17-Jan-2025,43311,INE457L01029
ROUTE,EQ,1307,1307,1292.35,1301.6,1302.9,1299.35,27289,35512812.55,17-Jan-2025,3498,INE450U01017
SELAN,EQ,804,829.75,798.35,821.1,812.2,804,32099,25925161.95,17-Jan-2025,1837,INE818A01017
SUYOG,EQ,1649,1651,1620,1632.6,1650,1638.2,13413,21903342.30,17-Jan-2025,1801,INE442P01014
KALYANIFRG,BE,745,751.7,723.45,749.8,751.7,715.95,4460,3326033.45,17-Jan-2025,245,INE314G01014
MBAPL,EQ,278.8,278.8,268,272.62,273.39,273.86,69124,18865767.25,17-Jan-2025,2153,INE900L01010
ASIANPAINT,EQ,2225.65,2269.05,2212.5,2261,2257.55,2215.6,878871,1977515476.85,17-Jan-2025,59699,INE021A01026
DPEL,ST,131.2,133.45,131.15,131.15,131.15,133.8,16500,2170125.00,17-Jan-2025,11,INE0SCO01019
