SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500120,"DIAMINES & CHEMICALS LTD.",B,STK,492.15,492.15,471.05,474.2,478.85,468.3,55,712,346401,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11501.6,11699.8,11420.45,11671.6,11698.7,11420.45,112,373,4319582,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1340,1345.8,1314.9,1339.2,1339.2,1337.3,1211,15847,21042937,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,797.05,830,797.05,820.4,820,798.25,577,9764,8021697,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5305.65,5473,5237.05,5424.6,5416.4,5316.1,212,336,1799361,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,128.45,130.9,124.5,124.85,124.85,125.95,1839,109179,13870257,
500133,"ESAB INDIA LTD.",A,STK,5300,5300,5167.5,5212.1,5212.1,5288.5,102,233,1212783,
500135,"EPL LIMITED",A,STK,240,242.55,233.25,234.4,234.25,239.9,1035,29787,7043285,
500136,"ESTER INDUSTRIES LTD.",B,STK,152.05,154.4,148.9,149.6,149.6,151.7,486,17380,2642579,
500142,"FGP LTD.",XT,STK,9.04,9.04,9.04,9.04,9.04,9.22,19,408,3688,
500143,"PH CAPITAL LTD.",XT,STK,331.65,331.65,305,318.75,322,315.9,77,2017,627755,
500144,"FINOLEX CABLES LTD.",A,STK,1010.1,1030.3,1002.5,1012.65,1012.65,1012.2,554,9438,9580184,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,3899.95,3899.95,3695.05,3750.05,3730.05,3808.05,447,2666,10049396,
500148,"UFLEX LTD.",B,STK,493.95,493.95,484,486.7,488.4,488.1,277,10240,5007688,
500150,"FOSECO INDIA LTD.",B,STK,3972,3984.8,3900,3978,3978,3969.5,74,178,702229,
500151,"GOLDEN TOBACCO LTD.",Z,STK,40.52,40.52,38,38.5,38.5,39.73,16,367,14124,
500153,"GANESH BENZOPLAST LTD.",B,STK,128.5,131.4,127.6,128.1,128.1,128,317,13949,1807015,
500159,"METROGLOBAL LIMITED",X,STK,149.8,149.8,142,142.2,142.2,143.65,25,165,23634,
500160,"GTL LTD.",B,STK,11.54,11.7,11.14,11.22,11.3,11.31,490,164597,1880796,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,4480.05,4552.1,4455.4,4473.8,4501,4515.8,650,2824,12746228,
500164,"GODREJ INDUSTRIES LTD.",A,STK,984.4,984.4,943.95,959.15,954.1,957.15,646,6424,6164473,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,244.05,247.3,241.5,242.4,244.5,243.8,865,22571,5492213,
500166,"GOODRICKE GROUP LTD.",X,STK,266.95,266.95,261,262.5,262.5,261.4,46,1960,514213,
500168,"GOODYEAR INDIA LTD.",B,STK,969.9,969.9,935.8,958.2,960,956.75,540,4105,3920887,
500170,"GTN INDUSTRIES LTD.",X,STK,35,37.44,35,36.98,37,35.61,14,606,22430,
500171,"GHCL LTD.",A,STK,677.75,696.95,677.75,682.9,679.3,691.4,444,4750,3263702,
500173,"GFL LIMITED",B,STK,82,82,77.07,78.33,77.12,78.72,150,8540,670541,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,8.47,9.34,8.46,9.16,8.53,8.9,54,25320,229475,
500179,"HCL INFOSYSTEMS LTD.",B,STK,15.37,15.37,15.01,15.17,15.17,15.07,478,36182,547695,
500180,"HDFC BANK LTD.",A,STK,1658,1662.65,1636.25,1642.75,1642.75,1644.25,4038,73210,120644176,
500182,"HERO MOTOCORP LTD.",A,STK,4184.7,4184.7,4081.65,4111.9,4111.9,4105.7,2523,8983,37009616,
500183,"HFCL LIMITED",A,STK,100.85,100.85,96.85,97.15,97.15,98.15,5062,883716,87145647,
500184,"Himadri Speciality Chemical Lt",A,STK,550,558.55,538.2,540.25,540.35,544.95,1020,35997,19755991,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,34.41,34.77,32.97,33.15,33.15,34.09,3287,1305221,44216072,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,187.95,187.95,181.15,183.5,183.15,181.2,390,16721,3062886,
500187,"AGI GREENPAC LIMITED",A,STK,999.5,1008.95,980.25,994.55,989.45,996.3,425,3640,3619977,
500188,"HINDUSTAN ZINC LTD.",A,STK,440.95,448.35,436.5,442,442,436.25,2954,72239,32035286,
500189,"NDL Ventures Limited",B,STK,104.4,106,97.65,99,99.05,103.9,56,713,70860,
500191,"HMT LTD.",Z,STK,66.71,69,66,68.82,68.82,67.5,60,2525,171025,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.97,2.97,2.78,2.79,2.79,2.83,51,14230,39722,
500193,"HLV LIMITED",B,STK,16.61,16.61,16.01,16.13,16.13,16.3,827,136645,2220700,
500199,"I G PETROCHEMICALS LTD.",B,STK,500.2,505,490.7,504.05,501.55,496.55,147,1421,710305,
500201,"INDIA GLYCOLS LTD.",B,STK,1307.15,1329.35,1258.25,1267.8,1268.25,1291.75,983,11532,14895907,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,10.99,11.49,10.56,11.49,11.49,10.99,7,352,3722,
500206,"MARGO FINANCE LIMITED",XT,STK,109.25,109.25,109.25,109.25,109.25,111.45,54,622,67953,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,42.3,46.5,41.25,45.12,44.9,41.5,629,67959,3053453,
500209,"INFOSYS LTD.",A,STK,1951.95,1957.9,1938,1949.8,1949.8,1939.3,2037,40167,78248798,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3744.05,3814.2,3744,3782.05,3787.75,3755.35,279,811,3065523,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,650,654.9,635.1,635.35,635.2,645.2,79,1122,719255,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,619.35,640.2,618.05,633.9,636.1,624.85,1051,13639,8603155,
500215,"AGRO TECH FOODS LTD.",B,STK,904.1,941.9,893.75,913,911.6,894.9,259,2068,1897956,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,74.74,75.73,72.2,72.36,72.36,73.31,1737,285141,21152033,
500220,"JASCH INDUSTRIES LTD.",X,STK,177.85,177.85,169.5,174.45,175,169.35,39,567,97724,
500227,"JINDAL POLY FILMS LTD.",B,STK,839.85,846.85,821,830.45,828.85,840.3,641,5211,4346036,
500228,"JSW STEEL LTD.",A,STK,908.1,912.65,901.85,904.15,906.5,905.85,1609,19294,17501937,
500231,"UMANG DAIRIES LTD.",T,STK,92,94,92,92,92,92.65,14,1378,127590,
500233,"KAJARIA CERAMICS LTD.",A,STK,1057.95,1058.4,1022.05,1047.5,1049,1033.55,745,8137,8444971,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,177,177,165,170,170,172.2,38,163,27878,
500235,"KALYANI STEELS LTD.",B,STK,980,1006.6,963.9,973.4,972,972.2,707,4550,4475234,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1716.45,1721.45,1667.95,1680.25,1673.2,1682.75,452,1832,3104633,
500239,"KG DENIM LTD.",X,STK,24.8,24.8,22.56,23.11,23.11,23.55,42,6769,159682,
500240,"KINETIC ENGINEERING LTD.",X,STK,155,158.75,154.5,157.1,158.75,154.7,62,10424,1625577,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1959.05,2037,1935,1954.15,1953.65,1959.75,1940,12362,24424226,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4224.1,4224.1,4100.5,4100.55,4100.5,4048.4,3,3,12425,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,590.1,600.55,583.5,586.75,586.75,593.65,936,20592,12219150,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,123.15,130,116,129.45,129.45,123.15,23,805,100551,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1766.95,1794.65,1761,1789.3,1789.3,1749.25,1630,18732,33398902,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,8.67,9.29,8.41,9.29,9.29,8.85,43,16385,147757,
500249,"KSB LIMITED",A,STK,721.05,724.05,711.8,720.4,719.5,717.2,226,1850,1333685,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1221.2,1231.75,1210.35,1228.2,1231.55,1220.55,271,1390,1705117,
500251,"TRENT LTD.",A,STK,6209.95,6517.45,6166.35,6391.5,6391.5,6163.05,8708,42315,269346346,
500252,"LMW Limited",A,STK,15968.7,16131.5,15952,16096.9,16080,15919,89,126,2017713,
500253,"LIC HOUSING FINANCE LTD.",A,STK,555.85,559.75,551.05,553.05,552.65,552.95,1554,49712,27638495,
500257,"LUPIN LTD.",A,STK,2190.55,2190.55,2108.1,2128.15,2128.15,2155.25,1836,13030,27686846,
500259,"LYKA LABS LTD.",B,STK,156.6,156.75,151.95,152.65,152.65,155.75,183,4535,702104,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,889.5,892.6,875,878.1,876.05,884.55,752,5319,4704503,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,13.3,13.3,13.3,13.3,13.3,13.57,2,300,3990,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,169.7,172.9,159,159.7,159.7,165.7,1070,107774,17559473,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,642,658.45,642,647.2,646.6,643.5,575,8947,5805298,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9240,9732.9,9209,9346.35,9399,9230.05,702,1590,14915821,
500267,"MAJESTIC AUTO LTD.",X,STK,410,449,409.5,437,438.7,400.8,139,6948,3005817,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,57.49,58.79,57.24,58.15,58.24,57.34,559,26306,1524877,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,175,180,172.25,173.95,175.9,174.15,52,1763,311475,
500271,"Max Financial Services Limited",A,STK,1054.55,1054.9,1023.2,1034.9,1040.9,1052.4,1186,6633,6875994,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.18,9.39,9.18,9.18,9.18,8.95,18,531,4895,
500279,"MIRC ELECTRONICS LTD.",B,STK,22.5,22.5,21.57,21.74,21.74,21.9,396,93999,2049663,
500280,"CENTURY ENKA LTD.",B,STK,565.9,567.5,542.15,558.75,559.3,547.15,224,2037,1135533,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,175,180,171.2,173.75,177.9,180.2,85,4311,750775,
500285,"SPICEJET LTD.",B,STK,50.35,50.99,49.52,49.84,49.84,49.49,7717,2699520,135624368,
500288,"MOREPEN LABORATORIES LTD.",A,STK,69,69.28,66.33,66.78,66.78,67.92,1283,225890,15258033,
500290,"MRF LTD.",A,STK,114954.1,115799,113726.75,114169.1,113800,114245.5,225,288,32933881,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,216.1,216.1,212.35,213,213,213.85,430,5949,1268706,
500294,"NCC LIMITED",A,STK,248.35,248.7,239.2,242.65,242.65,246.55,3632,140956,34327355,
500295,"VEDANTA LIMITED",A,STK,435.85,442.35,430.5,435.2,435.2,430.65,7025,317452,138186873,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,241.65,243,235.5,238.25,239.75,236.55,157,1672,400656,
500298,"Naperol Investments Limited",X,STK,1055.1,1099,1055,1089.15,1088,1054.85,79,387,418133,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2318.9,2349.95,2297.05,2315.7,2319.45,2312,1250,4657,10799689,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1023.95,1033.5,1010.2,1018,1017.4,1025.15,944,8265,8447237,
500304,"NIIT LTD.",B,STK,169,169,158.35,159.6,159.6,165.3,1410,124711,20193740,
500306,"Jaykay Enterprises Limited",X,STK,127.5,129.45,126,128.25,128.5,128.4,306,50217,6412342,
500307,"NIRLON LTD.",B,STK,511,511,499,499.8,499.8,498.5,376,11316,5706370,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,262,264.3,257.8,258.15,258.15,260.3,3104,236340,61672516,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,77.08,77.08,75.21,77.08,77.08,73.41,194,19721,1514152,
500314,"ORIENTAL HOTELS LTD.",B,STK,172.35,178.95,170,174.75,174.8,168.95,1135,58237,10131173,
500317,"OSWAL AGRO MILLS LTD.",B,STK,63.05,67,63.05,65.58,65.05,66.22,45,2227,146346,
500319,"INDIAN SUCROSE LTD.",X,STK,106,107.8,103.25,107,107.8,104,62,3733,394446,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,166.2,176.9,161.1,161.1,161.1,169.55,64,1521,253278,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1247,1256.75,1242.15,1252.3,1252.3,1238.55,7455,287139,358803339,
500327,"Pil Italica Lifestyle Limited",B,STK,13.17,13.18,12.72,12.84,12.9,12.96,88,5314,68357,
500330,"RAYMOND LTD.",A,STK,1523.1,1640.75,1523.1,1591.2,1580,1522,4939,100843,161552757,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2810.05,2837.15,2792,2800.6,2800.6,2809,2904,29256,82022244,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2152.05,2175.95,2073.8,2083.4,2085.9,2130.75,347,1360,2869182,
500335,"BIRLA CORPORATION LTD.",A,STK,1166.2,1184.95,1143,1156.2,1157.95,1175.45,1212,4540,5240836,
500336,"SURYA ROSHNI LTD.",A,STK,285,295.35,258.35,260.1,260.1,280.6,6231,176010,48988448,
500337,"PRIME SECURITIES LTD.",B,STK,251.9,254.4,247,247.7,247.25,244.9,150,1873,468267,
500338,"PRISM JOHNSON LIMITED.",A,STK,152.05,155.55,145.05,145.8,145.8,152.95,1086,39520,5835000,
500339,"RAIN INDUSTRIES LIMITED",A,STK,154.7,156.2,152.55,154,153.65,153.4,1339,134717,20801467,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,60.8,60.8,60.71,60.71,60.71,63.9,21,4588,278555,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,56.55,59.03,56.32,57.18,57.03,57.45,351,8427,487537,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,50.5,51.99,50,51.77,50.04,51.79,40,903,45718,
500350,"RSWM LTD.",B,STK,175.85,178.7,173,173.75,173,171.55,312,6053,1068530,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,50.26,52.26,50.26,51.26,50.8,51.05,113,5261,269131,
500355,"RALLIS INDIA LTD.",A,STK,300,300,283.1,284.4,285,286.55,774,11100,3173060,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.35,17.43,16.82,17,16.82,17.07,63,6818,116775,
500357,"RAMA PAPER MILLS LTD.",Z,STK,15.5,16.02,14.51,16.02,16.02,15.26,15,3265,47844,
500360,"RAPICUT CARBIDES LTD.",X,STK,108,117.8,105.95,107,107,110.95,33,2010,225278,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,42.99,44.94,42.99,43.45,44.65,42.8,449,143501,6363337,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,78.85,84.13,76.4,80.4,80.15,75.29,1404,34203,2779724,
500368,"Patanjali Foods Limited",A,STK,1848,1853.1,1824.05,1838.15,1832,1821.55,1000,40070,73496514,
500370,"SALORA INTERNATIONAL LTD.",X,STK,64.24,66.16,62.55,65.51,66,64.24,13,432,28206,
500378,"JINDAL SAW LTD.",A,STK,247.3,261.75,247.3,251.5,251.55,245.05,4572,113861,28979161,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,756,795,756,783.25,783.95,771.9,304,2005,1576314,
500387,"SHREE CEMENT LTD.",A,STK,25449.9,25449.9,25131,25287.95,25183,25152.1,76,100,2527305,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,18.19,18.19,18.19,18.19,18.19,19.14,200,225324,4098643,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,275.85,279.45,270.75,275.25,275.25,275.25,3509,171963,47306791,
500400,"TATA POWER CO.LTD.",A,STK,360.7,371.5,355.85,365.5,365.5,357.15,17967,996448,363740761,
500402,"SPML INFRA LIMITED",T,STK,210.95,218.8,202.5,218.3,218.05,208.7,216,17688,3757838,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1043.95,1055.9,1033,1042.5,1033.55,1029.15,232,1077,1125094,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,285.5,293.3,280.9,285.4,287.5,285.5,183,12690,3633162,
500405,"SUPREME PETROCHEM LTD.",A,STK,641.05,653.6,634.9,647.45,648.5,652.35,268,1944,1255319,
500407,"SWARAJ ENGINES LTD.",B,STK,2913,2926.95,2892,2904.3,2900,2898.85,135,345,1001566,
500408,"TATA ELXSI LTD.",A,STK,6100,6138.85,6025.05,6114.6,6114.6,6086.3,3718,14279,86782511,
500410,"ACC LTD.",A,STK,1950.05,1975,1947.6,1972.3,1967,1947.2,3369,40047,78888611,
500411,"THERMAX LTD.",A,STK,3809.95,4185,3745.05,4029.1,4029.1,3737.55,2967,10316,40551263,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,308.15,308.15,294.95,297.25,297.25,302.15,481,10649,3193588,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,166.9,168.55,162.1,163.55,163.75,164.9,1390,42050,6931201,
500414,"TIMEX GROUP INDIA LTD.",B,STK,185.8,191,184,186.15,187,185.8,388,22619,4236821,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,120,121.35,118.65,118.65,118.65,119,105,144,17232,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3261.05,3265,3184.45,3214.15,3231,3254.35,379,1575,5055486,
500421,"TPI INDIA LTD.",X,STK,17.88,18.76,17.88,18.72,18.72,17.88,10,1025,18679,
500422,"TRANSCHEM LTD.",X,STK,46.58,46.58,44.4,45.41,45.5,46,35,3404,152892,
500425,"AMBUJA CEMENTS LTD.",A,STK,517,525,513,519.25,519.25,515.25,1780,38040,19785739,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.79,3.01,2.76,2.91,2.94,2.75,182,65381,190095,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,154.05,154.25,150.95,151.05,151.05,151.85,177,1382,211774,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4007.95,4007.95,3900,3900.05,3900,3972.75,33,52,206434,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,591.2,596,586.65,591.4,591.05,591.05,2289,92828,54903716,
500444,"West Coast Paper Mills Limited",A,STK,546.5,550.5,534.15,538.5,539.8,546.5,518,5112,2768997,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,37.48,38.48,36.88,37.67,37.67,36.75,423,24437,921097,
500450,"MPIL CORPORATION LTD.",X,STK,696.15,696.15,630,630,630,663,5,6,3969,
500456,"PASUPATI ACRYLON LTD.",T,STK,42.7,43.55,42.5,42.5,42.5,42.7,7,1420,61738,
500458,"Kore Foods Limited",XT,STK,51.23,51.23,51.23,51.23,51.23,50.23,33,9102,466295,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14553.85,14630,14507.95,14630,14630,14653.5,38,57,829495,
500460,"MUKAND LTD.",B,STK,116.8,117.1,112.5,113,113,115,536,19967,2281976,
500463,"BLACK BOX LIMITED",B,STK,622.05,628,605.45,613.35,613.35,615.4,724,10569,6535665,
500464,"UCAL LIMITED",T,STK,180,180,171.95,180,180,181,27,1896,332037,
500467,"HARRISONS MALAYALAM LTD.",B,STK,279.45,282.05,265.6,270.4,265.6,270.8,370,2562,703481,
500469,"FEDERAL BANK LTD.",A,STK,195.95,196,193.1,194.05,194.05,192.75,2189,160101,31138053,
500470,"TATA STEEL LTD.",A,STK,128.45,128.45,125.75,126.55,126.55,127,16622,1246039,158429337,
500472,"SKF INDIA LTD.",A,STK,4215.1,4230.3,4199,4216.35,4215,4222.5,293,746,3142401,
500477,"ASHOK LEYLAND LTD.",A,STK,212.3,212.3,204.45,206.7,206.7,210.05,5243,280489,58191154,
500480,"CUMMINS INDIA LTD.",A,STK,2985.95,2985.95,2843,2884.7,2886.25,2941.75,3196,19120,55032545,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1671.9,1702.8,1667.6,1673.85,1681.45,1676.95,890,4353,7325748,
500488,"ABBOTT INDIA LTD.",A,STK,28255.55,28255.55,27700.2,27763.95,27785.4,28255.55,268,392,10934242,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,11090,11090,10725.15,10845.35,10817.85,10608,526,1417,15336186,
500493,"BHARAT FORGE LTD.",A,STK,1204.95,1208.5,1171,1182.5,1182.5,1192.1,1727,14867,17649351,
500495,"Escorts Kubota Limited",A,STK,3489.95,3500,3439,3476.45,3470,3440.2,3787,14187,49365017,
500500,"HINDUSTAN MOTORS LTD.",B,STK,26.24,26.46,25.25,25.47,25.41,25.73,704,33560,861501,
500510,"LARSEN & TOUBRO LTD.",A,STK,3477.85,3525.65,3470.75,3501.15,3507.5,3465.35,3692,28463,99661795,
500520,"MAHINDRA & MAHINDRA LTD.",A,STK,3075,3075,2951.85,2960.05,2960.05,3048.65,4146,38113,113798689,
