SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
GODFRYPHLP,EQ,4499.95,4581.45,4446.15,4494.8,4493.2,4497.35,22926,103578576.50,30-Jan-2025,7471,INE260B01028
GTECJAINX,BE,35.5,35.5,35.5,35.5,35.5,35.5,5,177.50,30-Jan-2025,2,INE586X01012
GVPTECH,EQ,10.2,10.59,9.95,10.3,10.52,10.15,53617,540743.25,30-Jan-2025,293,INE382T01030
HDFCSILVER,EQ,89.92,89.92,88.89,89.54,89.51,88.18,429825,38364852.23,30-Jan-2025,1373,INF179KC1DI2
HERITGFOOD,EQ,413,426,410.75,422.55,422.95,412.65,229159,96262867.55,30-Jan-2025,5080,INE978A01027
HINDCON,BE,40,41.3,40,41.3,41.3,39.34,12882,524619.46,30-Jan-2025,168,INE642Y01029
IDENTICAL,ST,53,53.8,52.95,53.8,53.8,51.25,44000,2359800.00,30-Jan-2025,22,INE0TD101011
IFBAGRO,EQ,611.9,611.9,577.3,587.4,589.9,556.3,67567,41044761.90,30-Jan-2025,1643,INE076C01018
IHFL261224,N1,940,940,940,940,940,940,10,9400.00,30-Jan-2025,1,INE477L07BA4
IIFLZC28A,NU,1101,1101,1101,1101,1101,1101,50,55050.00,30-Jan-2025,1,INE530B07278
INDHOTEL,EQ,781.5,782.7,758.35,761.2,760.1,777.55,2728643,2090974878.75,30-Jan-2025,79668,INE053A01029
INDIANB,EQ,550,560.7,541.95,545.85,544,544.75,3276234,1804358369.40,30-Jan-2025,93250,INE562A01011
INDIGOPNTS,EQ,1216,1265.45,1216,1256,1258,1211,33333,41708854.25,30-Jan-2025,6765,INE09VQ01012
INOXWIND,EQ,164.76,168.39,157.1,161.84,158.5,161.5,32788362,5327999003.06,30-Jan-2025,256145,INE066P01011
IRBINVIT,IV,57.99,58.76,57.31,57.77,57.8,59.86,360767,20859046.30,30-Jan-2025,1859,INE183W23014
IRCON,EQ,196.1,205.91,195.1,202.7,204,194.18,12063956,2433682917.74,30-Jan-2025,118054,INE962Y01021
IWEL,EQ,8918.5,8918.7,8918.5,8918.7,8918.7,8494,397,3540721.30,30-Jan-2025,89,INE0FLR01028
JAIBALAJI,EQ,134.3,138,131,135.4,133.05,135.55,265601,35769077.05,30-Jan-2025,5337,INE091G01026
JAICORPLTD,EQ,130.55,134.3,128.25,129.75,130.4,130.5,732796,95944344.10,30-Jan-2025,9216,INE070D01027
JBMA,EQ,1410.15,1565,1410,1507.25,1499.7,1399.4,1852278,2822445259.30,30-Jan-2025,124256,INE927D01044
JINDALSTEL,EQ,849,864.2,821.3,840.05,832.1,849,1970355,1677749259.20,30-Jan-2025,81162,INE749A01030
JISLDVREQS,EQ,36.98,37.42,35.6,36.25,36.06,36.13,39134,1432958.54,30-Jan-2025,664,IN9175A01010
JITFINFRA,EQ,586.65,616.25,586.65,611.2,614,586.65,49206,29639063.90,30-Jan-2025,2821,INE863T01013
JSFB,EQ,446.95,454.95,436.8,445.4,444,442.05,374332,168129850.80,30-Jan-2025,14245,INE953L01027
JSWHL,BE,17250,17800,17150,17451.35,17544.8,17402.75,545,9561607.20,30-Jan-2025,280,INE824G01012
KARNIKA,ST,399.75,399.75,371.05,372.55,380,387.9,3200,1203000.00,30-Jan-2025,8,INE0MGA01012
KCPSUGIND,EQ,41.26,41.26,40.08,40.41,40.31,40.49,87329,3544423.58,30-Jan-2025,1217,INE790B01024
KEEPLEARN,BE,3.95,4.14,3.81,4,4.01,3.97,26527,105385.77,30-Jan-2025,143,INE055C01020
KERNEX,BE,1338,1338,1228,1246.45,1263.4,1280.15,58193,74795156.15,30-Jan-2025,2488,INE202H01019
KIMS,EQ,610.65,611.95,597.2,601.15,604,608.15,196812,119025972.25,30-Jan-2025,19233,INE967H01025
KITEX,BE,201.35,201.35,191.3,191.3,191.3,201.35,285482,55603251.45,30-Jan-2025,3433,INE602G01020
KKJEWELS,ST,204,209.6,193.05,193.1,193.05,203.2,119000,23622050.00,30-Jan-2025,109,INE0XOW01017
KLL,SM,88,90.9,88,90.9,90.9,88,1600,143120.00,30-Jan-2025,2,INE0Q2V01012
KRISHIVAL,SM,237,250,237,250,250,247.8,1000,243500.00,30-Jan-2025,2,INE0GGO01015
KSB,EQ,678.05,699.25,676.35,690,690,688.4,97873,67223992.95,30-Jan-2025,9129,INE999A01023
KSL,EQ,876.05,893.4,854.15,871.9,866.1,869.55,28200,24752724.15,30-Jan-2025,3188,INE907A01026
KSOLVES,EQ,959.6,977.95,944.95,967.4,966,945.4,20397,19748459.45,30-Jan-2025,3400,INE0D6I01015
LGBBROSLTD,EQ,1244.9,1340,1231.4,1311.65,1299,1228.95,67707,88369642.70,30-Jan-2025,6076,INE337A01034
LICMFGOLD,EQ,7385,7385,7352.1,7373.15,7385,7372.05,305,2247661.65,30-Jan-2025,66,INF397L01554
LOYALTEX,BE,296,305.95,295.1,299.65,298.5,298.8,953,286694.00,30-Jan-2025,62,INE970D01010
MADHAVBAUG,SM,124,125,124,124.5,124.5,123.05,2400,298800.00,30-Jan-2025,4,INE0JR301013
MAGNUM,EQ,34.7,36.39,34.7,35.67,35.58,35.38,17652,631567.51,30-Jan-2025,272,INE387I01016
MAKEINDIA,EQ,128.2,133.2,128.2,132.72,132.84,132.15,9461,1255421.19,30-Jan-2025,305,INF769K01IB1
MAKS,SM,33.5,33.5,33.5,33.5,33.5,33.5,1500,50250.00,30-Jan-2025,1,INE0CDK01019
MALUPAPER,EQ,40.81,41.35,40.5,40.63,40.6,40.93,7610,311674.45,30-Jan-2025,179,INE383H01017
MAMATA,EQ,418.75,424,402.1,406.65,405.8,415.75,302471,124769739.70,30-Jan-2025,15690,INE0TO701015
MANAKALUCO,EQ,29.35,29.35,26.95,28.63,28.5,27.92,28756,803585.08,30-Jan-2025,494,INE859Q01017
MANALIPETC,EQ,59.59,62,59.58,60.4,61,59.42,265622,16149150.43,30-Jan-2025,3103,INE201A01024
MIDCAP,EQ,150.68,150.68,147.84,149.25,149.68,148.9,24226,3614583.82,30-Jan-2025,331,INF174KA1IB3
MIDHANI,EQ,319.75,327.8,317.8,320.15,319.05,319.9,232355,74894670.80,30-Jan-2025,12917,INE099Z01011
MODIRUBBER,EQ,112,113.5,112,113.5,113.5,108.1,184,20833.50,30-Jan-2025,24,INE832A01018
MOLOWVOL,EQ,35.24,36.3,35.2,35.49,36.3,35.35,4369,154855.71,30-Jan-2025,63,INF247L01BL0
MONIFTY500,EQ,21.9,22,21.04,21.56,21.57,21.47,184885,3995889.18,30-Jan-2025,1039,INF247L01BU1
MPHASIS,EQ,2998.75,3011.2,2837.5,2867.6,2879,3009.25,1251426,3623347218.50,30-Jan-2025,99688,INE356A01018
MURUDCERA,EQ,43.77,43.86,42.51,42.77,42.71,42.92,27156,1173135.05,30-Jan-2025,419,INE692B01014
MUTHOOTCAP,EQ,294,300.05,291.15,298.45,298,293.45,16292,4865261.55,30-Jan-2025,906,INE296G01013
NAVKARCORP,EQ,125.98,130,119.31,120.51,121,124.48,699010,85956670.59,30-Jan-2025,11248,INE278M01019
NCLIND,EQ,204.39,207,201.62,205.95,206.98,203.82,59584,12241965.81,30-Jan-2025,3568,INE732C01016
NEOGEN,EQ,1851,1883.1,1831.5,1843.5,1831.55,1872.95,17831,33089700.50,30-Jan-2025,3986,INE136S01016
NESTLEIND,EQ,2189,2232.7,2180.7,2217.35,2226,2180.7,574560,1266683401.20,30-Jan-2025,54247,INE239A01024
NETF,EQ,245,250.48,245,248.57,248.44,247.56,2061,512947.01,30-Jan-2025,133,INF277K015R5
NEULANDLAB,EQ,13900,14148.85,13478.05,13724.35,13811.2,13912.4,23963,331689409.05,30-Jan-2025,8107,INE794A01010
NIBL,BE,24.16,24.16,24.09,24.09,24.09,24.16,374,9032.24,30-Jan-2025,19,INE047O01014
NITINSPIN,EQ,390,394.7,388.5,392.25,391.9,390.9,60528,23708133.70,30-Jan-2025,2566,INE229H01012
NRL,EQ,97.89,99.15,96.15,98.67,99,95.21,50690,4978444.39,30-Jan-2025,905,INE0JM501013
NTPC,EQ,322.25,326.8,321.15,323,324.2,321.25,10375720,3354662270.45,30-Jan-2025,134090,INE733E01010
NUVOCO,EQ,347.55,351,344.15,346.75,347.8,347.35,51824,17996126.20,30-Jan-2025,6435,INE118D01016
NV20IETF,EQ,14.8,14.82,14.35,14.69,14.7,14.7,526115,7728690.82,30-Jan-2025,2911,INF109KC11V0
ODIGMA,BE,57.88,57.88,57.88,57.88,57.88,59.07,9670,559699.60,30-Jan-2025,296,INE054301028
ONYX,ST,70,70,66.35,66.35,66.35,69.8,112000,7445200.00,30-Jan-2025,27,INE0WVU01018
ORIANA,SM,1649,1707,1600,1645,1637.85,1627.05,60825,101011980.00,30-Jan-2025,662,INE0OUT01019
ORIENTALTL,EQ,9.8,10.07,9.53,9.62,9.54,9.9,163419,1603028.60,30-Jan-2025,410,INE998H01012
ORIENTLTD,BE,93,97.49,93,96.18,97.4,93.02,2889,274736.77,30-Jan-2025,47,INE609C01024
PALASHSECU,EQ,137.98,138.03,133.52,135.33,135,136.02,2056,279854.36,30-Jan-2025,209,INE471W01019
PAVNAIND,EQ,463.2,491.05,463.2,472.75,468,461.2,5923,2828389.15,30-Jan-2025,421,INE07S101020
PGHH,EQ,14411.4,14493.9,14334.8,14401.7,14360.6,14411.4,6003,86453862.80,30-Jan-2025,1047,INE179A01014
PHARMABEES,EQ,21.86,21.9,21.39,21.85,21.81,21.61,2330298,50805750.14,30-Jan-2025,10030,INF204KC1089
PLAZACABLE,EQ,72.5,72.5,70.7,70.97,71,71.16,21474,1531129.72,30-Jan-2025,551,INE0INJ01017
PPL,EQ,453,457,442.5,446.35,445.4,459.15,70890,31958245.10,30-Jan-2025,3308,INE050001010
PRECAM,EQ,287.45,294.95,285.25,291.15,290.1,287.25,150302,43616675.35,30-Jan-2025,4670,INE484I01029
PRESTIGE,EQ,1320,1353.3,1312.2,1342.35,1340,1318.4,541192,724351380.30,30-Jan-2025,40366,INE811K01011
PRICOLLTD,EQ,498.95,508.6,488,495.7,496,498.4,153910,76236008.95,30-Jan-2025,13530,INE726V01018
PRIZOR,ST,176.2,182.5,176.2,182.5,182.5,179.8,18400,3300840.00,30-Jan-2025,21,INE0V9N01017
PSPPROJECT,EQ,641.1,644.9,633,636.75,640,637.95,27857,17777843.75,30-Jan-2025,2280,INE488V01015
QNIFTY,EQ,2506,2524,2506,2514.63,2518,2506.72,131,329941.14,30-Jan-2025,35,INF082J01028
RADIANTCMS,EQ,68.85,68.85,65.2,66.42,66.2,67.9,179621,12049224.70,30-Jan-2025,4568,INE855R01021
RAMAPHO,EQ,205.49,211.9,201.41,209.66,211,201.38,39739,8244962.78,30-Jan-2025,1285,INE809A01024
RAMASTEEL,EQ,12.11,12.26,11.75,11.85,11.86,11.98,8480532,101520439.52,30-Jan-2025,12487,INE230R01035
RBLBANK,EQ,158,164.1,157.11,162.5,163,157.88,12439109,2017696237.37,30-Jan-2025,60997,INE976G01028
REPRO,EQ,490.15,559.5,485,514.9,512.5,490.05,190273,94804846.10,30-Jan-2025,4446,INE461B01014
RHFL,BE,3.24,3.24,3.24,3.24,3.24,3.09,314064,1017567.36,30-Jan-2025,433,INE217K01011
ROCKINGDCE,SM,551.25,551.25,538,541,538.05,564.25,5500,2995237.50,30-Jan-2025,19,INE0PTR01012
ROLEXRINGS,EQ,1761.1,1789.9,1742.85,1776.85,1785,1735.05,4996,8843382.30,30-Jan-2025,1266,INE645S01016
ROLLT,BE,2.04,2.04,1.9,1.95,1.96,1.97,97690,191649.39,30-Jan-2025,239,INE927A01040
RUBYMILLS,EQ,216.15,222.95,215,216.3,215,219.8,8820,1934642.15,30-Jan-2025,808,INE301D01026
RUCHIRA,EQ,118.51,119.01,115.21,116.49,116.05,118.43,19595,2302634.27,30-Jan-2025,792,INE803H01014
RVTH,BE,1809,1889.85,1780,1830.5,1855,1819.75,373,670775.60,30-Jan-2025,30,INE0DAB01012
SABAR,ST,10.05,10.65,10.05,10.4,10.4,10.25,60000,623750.00,30-Jan-2025,6,INE0DZ101013
SAGARDEEP,EQ,32.75,34,32.11,32.71,32.2,32.7,120461,3949285.74,30-Jan-2025,1217,INE976T01013
SAILIFE,EQ,678.65,682.45,662,668.5,666.4,672.7,156303,104644231.15,30-Jan-2025,12099,INE570L01029
SALSTEEL,EQ,20.7,20.95,19.9,20.02,20,20.27,58384,1182983.40,30-Jan-2025,439,INE658G01014
SANDESH,EQ,1495.5,1502,1470.4,1478.95,1480,1475.25,537,798148.30,30-Jan-2025,157,INE583B01015
SASTASUNDR,EQ,287.4,290.95,277.25,279.5,278.3,285.9,8463,2413400.65,30-Jan-2025,739,INE019J01013
SBIETFIT,EQ,469.96,469.96,455,458.57,459.5,462.65,2062,946256.19,30-Jan-2025,167,INF200KA1S14
SECMARK,EQ,107.15,107.5,104,104.04,104,107.49,511,53891.31,30-Jan-2025,37,INE0BTM01013
SGBDE30III,GB,8259,8290,8231.19,8260.1,8261.01,8260.92,650,5381222.11,30-Jan-2025,66,IN0020220110
SHREECEM,EQ,26670,27374,26550.95,26830.5,26918,26651.35,32714,880948678.00,30-Jan-2025,14030,INE070A01015
SHUBHLAXMI,ST,32.4,32.4,32.4,32.4,32.4,31.85,9000,291600.00,30-Jan-2025,7,INE01Z401013
SILGO,EQ,29.1,29.1,27.46,28.73,28.95,28.79,58430,1665943.87,30-Jan-2025,1244,INE01II01013
SIS,EQ,325,337,325,330.8,334.9,331.95,339183,112482826.55,30-Jan-2025,9299,INE285J01028
SMSPHARMA,EQ,199.41,205.5,197.91,200.02,200.25,200.05,88232,17796195.87,30-Jan-2025,3636,INE812G01025
SOMANYCERA,EQ,504.55,524.6,496,499.2,503,511.1,35048,17698502.70,30-Jan-2025,3841,INE355A01028
SPANDANA,EQ,318.45,323.4,306.15,314.25,312.95,314.9,342000,108705665.95,30-Jan-2025,12520,INE572J01011
STYRENIX,EQ,2556.65,2736.75,2556.65,2580.1,2574.5,2604.8,69365,182752498.25,30-Jan-2025,10529,INE189B01011
SUPRAJIT,EQ,395.95,396,388,391.85,391,388.85,74857,29312555.15,30-Jan-2025,5168,INE399C01030
SUULD,BZ,3.58,3.63,3.41,3.49,3.56,3.51,22254,77777.67,30-Jan-2025,89,INE591Q01016
SUVEN,EQ,115.75,119.3,113,116.38,117,114.06,375284,42953574.58,30-Jan-2025,3651,INE495B01038
SYRMA,EQ,532.4,554.75,507,536.1,527.5,505.1,8793330,4633467846.15,30-Jan-2025,252160,INE0DYJ01015
TATAELXSI,EQ,6195,6215.95,6090,6135.7,6174,6173.85,138349,848812938.40,30-Jan-2025,19851,INE670A01012
TATASTEEL,EQ,130.8,132.15,130.1,131.12,131.8,130.8,25256096,3316053251.18,30-Jan-2025,152907,INE081A01020
TCIFINANCE,BE,14.3,14.3,14.3,14.3,14.3,14.6,4397,62877.10,30-Jan-2025,51,INE911B01018
TCS,EQ,4099.9,4129.9,4058.5,4100.05,4100,4099.8,1531251,6276404777.90,30-Jan-2025,97767,INE467B01029
TEGA,EQ,1486.6,1536.15,1476.65,1501.95,1510,1480.7,17321,26008657.30,30-Jan-2025,3377,INE011K01018
TEJASNET,EQ,892,925,857.05,866,867,886.1,1375318,1226099691.35,30-Jan-2025,55633,INE010J01012
TREJHARA,EQ,199.75,208.57,196,208.05,208.57,198.64,56259,11341197.76,30-Jan-2025,2000,INE00CA01015
TVVISION,BE,6.85,6.85,6.85,6.85,6.85,7.22,42310,289823.50,30-Jan-2025,111,INE871L01013
UFO,EQ,81.55,96.49,80.5,96.49,96.49,80.41,790493,74402112.50,30-Jan-2025,3655,INE527H01019
VAISHALI,EQ,16.7,17.47,16,16.26,16.2,16.21,554741,9283605.21,30-Jan-2025,2114,INE972X01022
VENKEYS,EQ,1800,1842.7,1777.15,1812.9,1811.35,1779.05,62182,112385419.20,30-Jan-2025,9236,INE398A01010
VIJAYA,EQ,981.1,1106.2,976.5,1017.55,1017,976.95,1574954,1652135508.60,30-Jan-2025,119424,INE043W01024
VINCOFE,EQ,120.7,127.5,113,115.06,116,118.43,2771686,334529024.49,30-Jan-2025,16949,INE498Q01014
WEIZMANIND,EQ,128,142,123.2,125.66,125,123.3,155661,20851969.48,30-Jan-2025,3602,INE080A01014
WTICAB,ST,175.9,175.9,175,175,175,176,3500,615200.00,30-Jan-2025,5,INE623Y01011
XCHANGING,EQ,103.44,103.97,101.64,102.55,103.26,102.32,119344,12263733.75,30-Jan-2025,2163,INE692G01013
YUDIZ,SM,56.4,56.4,56.4,56.4,56.4,54.05,800,45120.00,30-Jan-2025,1,INE09FA01019
ZENTEC,EQ,1720.2,1740,1642.95,1685.2,1676,1695.3,491796,834159134.80,30-Jan-2025,27288,INE251B01027
1015ECL29,NR,989.5,989.5,986,986.09,989,985,202,199487.90,30-Jan-2025,10,INE804IA7014
105IIFL29,N7,1156,1156,1156,1156,1156,965,50,57800.00,30-Jan-2025,1,INE866I08295
10NFL25,N9,990,990.03,987,987,987,987,159,157156.75,30-Jan-2025,8,INE342T07478
364D060325,TB,99.07,99.07,99.03,99.04,99.04,99.07,800,79230.00,30-Jan-2025,5,IN002023Z521
364D240425,TB,98.15,98.15,98.15,98.15,98.15,98.35,100,9815.00,30-Jan-2025,1,IN002024Z040
729NHAI26,NC,1044.22,1044.22,1044.22,1044.22,1044.22,1045,1087,1135067.14,30-Jan-2025,6,INE906B07EN0
733GS2026,GS,102.3,102.3,102.3,102.3,102.3,102.3,100,10230.00,30-Jan-2025,1,IN0020230119
74GS2062,GS,106.25,106.75,106.25,106.75,106.75,109.9,74,7881.00,30-Jan-2025,2,IN0020220094
766GJ30A,SG,100,100,100,100,100,100,300,30000.00,30-Jan-2025,2,IN1520230120
81TCHF28,N8,1011,1011,1011,1011,1011,1010,109,110199.00,30-Jan-2025,2,INE033L07GS6
915SCL26,NE,975,975.4,975,975.4,975.4,975.71,400,390040.00,30-Jan-2025,7,INE148I08256
92SFIL28,ND,974,974,974,974,974,973,55,53570.00,30-Jan-2025,1,INE244L07184
96SFIL24A,NB,969.89,969.9,910,950,950,949,109,104184.91,30-Jan-2025,4,INE244L07168
970CAGL28,ND,1000,1010,1000,1008.93,1005,1005,189,190262.00,30-Jan-2025,5,INE741K07579
990SCL27,YT,1016.7,1016.7,1016,1016.7,1016.7,1005,53,53852.90,30-Jan-2025,3,INE148I07SG8
9MMFSML,N2,1062,1062,1062,1062,1062,1060,25,26550.00,30-Jan-2025,1,INE774D08MA6
9SCL26BA,NA,984.03,984.03,984,984,984,984,1061,1044025.17,30-Jan-2025,6,INE148I07GL3
AARTIDRUGS,EQ,399,415.45,387,407.95,407,396.7,251408,102234813.00,30-Jan-2025,21034,INE767A01016
ACCENTMIC,SM,263,265,255,256.05,257,263.5,7000,1825650.00,30-Jan-2025,13,INE0Q5D01013
ACEINTEG,EQ,26.85,26.85,26.16,26.49,26.5,26.39,8566,226768.22,30-Jan-2025,76,INE543V01017
ADANIPOWER,EQ,524,524.5,505,508.8,507.2,522.75,4438202,2285989321.20,30-Jan-2025,89652,INE814H01011
AFFLE,EQ,1524.1,1524.1,1483.15,1499.85,1495,1502,231655,347578672.10,30-Jan-2025,19719,INE00WC01027
AGSTRA,BE,52,53.61,51.5,53.61,53.61,51.06,184654,9767882.85,30-Jan-2025,750,INE583L01014
AMBUJACEM,EQ,528.3,528.3,497.1,509.55,511,522.1,10003680,5044821183.95,30-Jan-2025,236056,INE079A01024
APEX,EQ,246.5,250.85,243.1,245.2,245.3,243.35,91101,22470053.50,30-Jan-2025,2747,INE346W01013
APLAPOLLO,EQ,1529.8,1535.5,1469,1475.9,1475,1521.95,371995,556581274.35,30-Jan-2025,32369,INE702C01027
APTUS,EQ,290.7,298,288.7,296.9,296.2,288.6,516345,152236466.95,30-Jan-2025,15716,INE852O01025
