SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,504.7,511.8,501.8,507.45,508.9,501.55,1098,35695,18115204,
500039,"BANCO PRODUCTS (INDIA) LTD.",B,STK,464.05,471.55,449.55,451.85,454.35,471.5,981,24086,10987694,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,2022.8,2047,1936.6,1974.95,1976,2032.3,1193,7904,15705313,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3778,3857,3700.05,3752.9,3752.9,3763.2,28,72,271910,
500042,"BASF INDIA LTD.",A,STK,5000,5000,4790,4894.8,4815,4926.8,647,2391,11672792,
500043,"BATA INDIA LTD.",A,STK,1305.15,1313.2,1285.8,1289.5,1289.15,1302.6,802,3979,5158656,
500048,"BEML LTD.",A,STK,3799,3813.9,3660,3673.65,3673.65,3787.1,1291,7490,27965821,
500049,"BHARAT ELECTRONICS LTD.",A,STK,286,286.85,278.15,278.9,278.9,285.75,4820,493565,139250861,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,127.75,127.75,123.4,125.4,125.4,125.05,802,57199,7165705,
500058,"BIHAR SPONGE IRON LTD.",X,STK,16.57,16.57,15.75,16.05,16,16.03,106,18767,303197,
500059,"BINANI INDUSTRIES LTD.",B,STK,14.44,14.5,13.9,14.48,14.5,13.81,52,4785,68799,
500060,"Birla Cable Limited",B,STK,207.2,207.5,196.95,199.8,197.55,203,197,2048,415526,
500067,"BLUE STAR LTD.",A,STK,1944.55,1944.55,1859.95,1863.9,1863.9,1932.8,2202,17333,32553268,
500068,"DISA INDIA LTD.",B,STK,16000,16000.05,15501.55,15732.5,15516,15991.05,37,223,3516376,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,469,469.35,387,396.7,387,444.85,144,5129,2087487,
500074,"BPL LTD.",B,STK,107,107,100.4,101.4,100.5,104.3,604,12998,1322966,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,390.5,393,374.6,375.3,375.3,390.5,238,1529,589295,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,23.8,23.8,21.69,21.82,21.91,22.07,142,14367,317036,
500084,"CESC LTD.",A,STK,155,155,147.1,147.5,147.25,153.15,2669,294473,44344640,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,497.7,505.4,491,492.45,494.25,497.7,1136,21946,10915296,
500086,"EXIDE INDUSTRIES LTD.",A,STK,392.05,394.3,376.5,377.3,377.7,391.45,2738,75258,28841315,
500087,"CIPLA LTD.",A,STK,1447.5,1464.65,1423.85,1427.3,1425,1445.9,3038,29817,43011953,
500092,"CRISIL LTD.",A,STK,5492.45,5518.9,5340.7,5399.4,5392,5491.05,537,1514,8226343,
500093,"CG Power and Industrial Soluti",A,STK,684.3,684.3,653.9,658.15,658.15,684.55,5198,146996,98501760,
500096,"DABUR INDIA LTD.",A,STK,525.05,529.15,519.4,521.15,521.85,521.3,943,22163,11625095,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,379.65,388.45,372,374.85,374.55,381.45,940,10447,3959890,
500101,"ARVIND LTD.",A,STK,399.5,401.1,384.05,387.65,388,398.05,1030,19100,7446702,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,217.6,218.3,208.9,209.4,209.4,216.85,3079,252357,53760492,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,361.5,372.3,358.55,369.9,369.9,360.45,7339,403136,148675692,
500106,"IFCI LTD.",A,STK,58.09,59.34,56.54,57.11,57.11,57.94,4792,693465,40152081,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",A,STK,50.93,51.02,48.67,49.05,49.05,51.65,3340,477986,23620939,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,145.15,145.75,140.35,140.95,140.95,143.2,1120,90249,12885539,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,602.5,603.1,582,586.1,582.1,597.3,815,18927,11218482,
500112,"STATE BANK OF INDIA",A,STK,784.95,785.3,756.25,759,759,779.05,26618,953600,731066977,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,110.35,111.55,108.2,109.95,109.95,109.9,9250,1242752,136112071,
500114,"TITAN COMPANY LIMITED",A,STK,3400.4,3412,3336.95,3352.85,3363.75,3381,10932,76658,258292618,
500116,"IDBI BANK LTD.",A,STK,86.45,86.9,82.22,82.72,82.72,86.12,3423,561684,47126908,
500117,"DCW LTD.",B,STK,85.99,85.99,81.31,81.87,81.87,85,1223,68096,5666920,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,165.15,170.25,160.4,161.65,161.65,165.15,1504,57875,9559458,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,478.1,479.35,474,476.3,476.3,479.15,24,260,124311,
500123,"ELANTAS BECK INDIA LTD.",B,STK,11350,11400,11011.55,11034.8,11034.8,11291.9,89,412,4588982,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1303,1312.75,1286.25,1288.45,1288.45,1302.05,1248,11996,15573077,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,868.95,868.95,819.9,828.15,829.2,851.7,653,5723,4774880,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5495,5575,5455.45,5498,5455.45,5491.8,117,299,1648158,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,128.4,132.25,124.05,125.75,125.75,127.95,2666,131019,16794954,
500133,"ESAB INDIA LTD.",A,STK,5259.4,5287.3,5154.95,5167.6,5160,5223.75,78,176,913692,
500135,"EPL LIMITED",A,STK,228.6,246.25,225.3,226.7,226.7,229.55,3016,95264,22489810,
500136,"ESTER INDUSTRIES LTD.",B,STK,151.1,154.55,144.55,145.45,144.85,151.65,371,7431,1107036,
500142,"FGP LTD.",XT,STK,9,9,8.65,8.88,8.99,8.61,26,1681,15001,
500143,"PH CAPITAL LTD.",XT,STK,345.25,345.25,327.75,334,334,334.65,78,1045,350336,
500144,"FINOLEX CABLES LTD.",A,STK,1025.5,1041.5,1013.1,1020.35,1020.35,1031.2,983,9863,10121502,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4097.9,4097.9,3852,3909.8,3911,4015.3,238,1464,5765655,
500148,"UFLEX LTD.",B,STK,509,509,480.6,482.4,484.65,495.1,294,1988,970018,
500150,"FOSECO INDIA LTD.",B,STK,3916.75,3916.75,3900.6,3916.5,3916.5,3901.8,9,9,35222,
500151,"GOLDEN TOBACCO LTD.",Z,STK,38.61,41.47,38.04,39.02,38.11,39.5,40,11564,459590,
500153,"GANESH BENZOPLAST LTD.",B,STK,147.95,147.95,138.9,139.55,139.75,145.15,309,6905,975659,
500159,"METROGLOBAL LIMITED",X,STK,147.2,147.2,144,145,147.1,144.3,26,630,92317,
500160,"GTL LTD.",B,STK,11.92,12.03,11.52,11.62,11.62,11.78,710,115567,1353258,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,4460,4512.8,4220,4280.05,4280.05,4454.75,1329,4542,19781994,
500164,"GODREJ INDUSTRIES LTD.",A,STK,920.15,927.6,895.3,899.2,899,921.85,754,4464,4046619,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,247.7,250.8,245.55,245.8,246.35,244.3,303,7426,1837041,
500166,"GOODRICKE GROUP LTD.",X,STK,282,282,263.2,265.45,265.45,275.35,197,11925,3205316,
500168,"GOODYEAR INDIA LTD.",B,STK,947.8,964.95,942.95,951.65,951.65,947.8,483,4529,4317353,
500170,"GTN INDUSTRIES LTD.",X,STK,38.89,38.89,35.6,36.23,36.87,36.98,22,1289,46985,
500171,"GHCL LTD.",A,STK,730.45,736.75,711.55,722.3,720,730.75,1611,26872,19455439,
500173,"GFL LIMITED",B,STK,79.89,79.89,76,76.42,76.5,78.32,60,2692,209274,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,8.1,8.75,8.1,8.38,8.38,8.52,10,4016,33246,
500179,"HCL INFOSYSTEMS LTD.",B,STK,15.38,15.38,14.9,14.99,14.95,15.08,442,50259,755327,
500180,"HDFC BANK LTD.",A,STK,1660,1660.45,1632.75,1641.75,1641.75,1651.25,36218,1175585,1934125903,
500182,"HERO MOTOCORP LTD.",A,STK,4090,4118,4014,4023.9,4023.9,4092.9,3726,12974,52593674,
500183,"HFCL LIMITED",A,STK,105.8,106.1,101.3,101.55,101.55,105.4,2601,346290,35883536,
500184,"Himadri Speciality Chemical Lt",A,STK,539.6,545.1,525.25,530.1,530.1,540,815,21897,11719671,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,35.44,35.71,33.71,33.86,33.86,35.32,2141,846767,29258635,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,197.35,207.9,197.35,202.15,202.15,203.45,1881,91049,18483823,
500187,"AGI GREENPAC LIMITED",A,STK,1030.25,1092.65,963.65,971.65,967.85,995.3,2300,23195,23792085,
500188,"HINDUSTAN ZINC LTD.",A,STK,467.9,472,458.85,461.1,460.65,465.35,1244,28774,13392947,
500189,"NDL Ventures Limited",B,STK,99.3,104,99.3,102.6,101.35,102.25,12,51,5228,
500191,"HMT LTD.",Z,STK,68.95,68.95,66.55,66.72,66.55,68.98,42,2564,173476,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.93,2.93,2.7,2.85,2.85,2.79,19,1107,3095,
500193,"HLV LIMITED",B,STK,18.4,18.4,17.5,17.66,17.68,18.04,536,86419,1537651,
500199,"I G PETROCHEMICALS LTD.",B,STK,498,503,484.15,485.6,484.15,493.15,53,904,445891,
500201,"INDIA GLYCOLS LTD.",B,STK,1419.6,1419.6,1348.2,1352.3,1353.2,1406.3,938,9950,13665126,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,11.5,11.5,10.47,10.56,10.98,11.02,39,10948,115550,
500206,"MARGO FINANCE LIMITED",XT,STK,100.85,100.85,100.85,100.85,100.85,102.9,60,777,78360,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,43.4,44.95,42.9,42.92,43.05,44.01,436,12239,531366,
500209,"INFOSYS LTD.",A,STK,1820,1831.85,1792.45,1799.8,1799.8,1813.25,21972,504737,915657088,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3860.4,3875.1,3784.85,3803.9,3845.4,3836.7,119,249,952459,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,650,664.5,622.1,629.55,629.8,690.75,653,15108,9574098,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,657.5,657.5,631.25,638.1,638.55,649.75,1526,14500,9354739,
500215,"AGRO TECH FOODS LTD.",B,STK,894.35,896.1,872.05,876.6,878,890.85,148,705,622802,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,81.48,83.35,78.21,78.54,78.54,81.39,3623,578481,46809383,
500220,"JASCH INDUSTRIES LTD.",X,STK,183,189.85,179,181.1,181,180.6,61,4339,800581,
500227,"JINDAL POLY FILMS LTD.",B,STK,859.05,873.55,831.15,834.35,834.35,866.15,369,1964,1653572,
500228,"JSW STEEL LTD.",A,STK,923.25,932.8,919.45,926.45,926.45,919.45,3277,50513,46829900,
500231,"UMANG DAIRIES LTD.",T,STK,92.1,94,92.1,92.75,92.6,92.8,7,166,15396,
500233,"KAJARIA CERAMICS LTD.",A,STK,1065,1076,1035.8,1042.55,1053.15,1057.35,774,8143,8583149,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,178,180.2,177.1,178.5,177.65,182.15,98,1052,187853,
500235,"KALYANI STEELS LTD.",B,STK,1009,1031.95,955,972,964.7,999.85,983,6226,6144324,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1656,1660.45,1590,1604.05,1610.15,1658.1,907,4057,6576283,
500239,"KG DENIM LTD.",X,STK,25.9,25.9,22.85,23.16,23.45,23.37,28,1812,42137,
500240,"KINETIC ENGINEERING LTD.",X,STK,162.05,197.8,162.05,182.25,182.25,164.85,1598,297948,56378465,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1981.5,1990.85,1892.4,1901.9,1912.15,1972.05,719,3552,6863599,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4200.6,4200.6,4143.2,4175,4175,4179,13,20,83392,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,602.2,615,602.2,612.7,612.7,590.1,1568,39628,24121077,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,140,140,120.05,122.5,122.5,128,36,1109,141940,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1920.85,1920.85,1891.3,1893.4,1893.4,1919.6,16025,258622,492244855,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,8.66,8.69,8.45,8.6,8.6,8.84,23,4730,40922,
500249,"KSB LIMITED",A,STK,714.25,718,691.25,693.4,692.15,714.25,494,2418,1692583,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1264.55,1271.1,1235.55,1253.35,1246.6,1255.8,943,3259,4113649,
500251,"TRENT LTD.",A,STK,6099.9,6100,5716.75,5735.8,5735.8,6089.25,5924,28088,164491477,
500252,"LMW Limited",A,STK,16450,16465,16276.1,16342.75,16342.75,16527.35,144,307,5021446,
500253,"LIC HOUSING FINANCE LTD.",A,STK,573.85,574.25,558.05,559.45,559.45,569.95,1386,38530,21710756,
500257,"LUPIN LTD.",A,STK,2130.65,2156.3,2097.2,2103.4,2103.4,2132,1926,15989,33848544,
500259,"LYKA LABS LTD.",B,STK,159.65,163.4,153.5,157.75,156.6,159.65,204,3998,627506,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,893.75,894.75,868.55,869.9,871.35,886.35,570,5658,4959857,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,12.9,13.3,12.9,13.3,13.3,13.05,4,533,6885,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,161.5,161.5,152,156.55,156.55,159.85,635,66543,10451747,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,674.9,674.9,638,642.3,643.45,653.4,571,6778,4406226,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9400.05,9590,9379.05,9394.75,9380,9395.75,219,334,3164424,
500267,"MAJESTIC AUTO LTD.",X,STK,432.9,446,427.05,434.85,434.85,420.85,181,13663,6037072,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,63.99,63.99,61.92,62.69,62.42,62.96,494,15854,993139,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,176.25,179.5,174,174.35,176,176.25,41,2710,481821,
500271,"Max Financial Services Limited",A,STK,1070.05,1078.35,1047.15,1054.45,1059,1076.3,739,5288,5613598,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,8.38,8.41,8.38,8.41,8.41,8.81,4,254,2133,
500279,"MIRC ELECTRONICS LTD.",B,STK,23.72,24.4,23.21,23.35,23.46,23.44,1397,197265,4670038,
500280,"CENTURY ENKA LTD.",B,STK,573.1,573.1,542.5,548.3,548.3,569.7,177,1633,909700,
500282,"MODERN THREADS (INDIA) LTD.",T,STK,47.5,47.5,47.5,47.5,47.5,50,1,50,2375,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,193,194.05,186.55,189.65,191,185.1,19,3680,701267,
500285,"SPICEJET LTD.",B,STK,51.8,52.7,49.5,49.9,49.9,51.62,9060,3557566,181893616,
500288,"MOREPEN LABORATORIES LTD.",A,STK,71.21,71.33,67.1,67.47,67.47,70.96,3555,474546,32648285,
500290,"MRF LTD.",A,STK,113999.95,115263.5,111837.95,112110.5,112202,113734.8,262,301,34052808,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,218.65,218.65,212.25,213.55,213.85,214.35,263,3188,686163,
500294,"NCC LIMITED",A,STK,251.75,252,241.35,242.4,242.8,250.05,1544,93643,23052306,
500295,"VEDANTA LIMITED",A,STK,465.55,467.7,453,453.9,453.9,460.4,6076,278472,127993191,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,255.5,255.5,239,241.4,241.65,256.1,215,1372,337247,
500298,"Naperol Investments Limited",X,STK,1100,1130,1084.6,1097.65,1099,1095.95,52,328,361988,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2400.05,2423.4,2364.45,2369,2378,2399.15,751,4217,10061355,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1029.95,1030,1003,1009.25,1011.9,1024.3,838,6022,6093176,
500304,"NIIT LTD.",B,STK,173.5,178.6,163.35,164.4,165.55,171,1379,58326,9908296,
500306,"Jaykay Enterprises Limited",X,STK,145,153.35,140,149.3,149.3,139.45,2176,478708,70632991,
500307,"NIRLON LTD.",B,STK,510.05,525,490,503.6,499.55,515.35,584,24926,12774943,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,268.95,269.3,264.85,265.75,266.1,269,6157,193393,51617798,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,77.05,77.05,73.39,76.26,76.37,73.39,104,17937,1374436,
500314,"ORIENTAL HOTELS LTD.",B,STK,173.75,173.9,165.65,167.45,167.1,174.2,569,16540,2830535,
500317,"OSWAL AGRO MILLS LTD.",B,STK,66.31,66.38,63.5,65,65,66.68,96,5460,357186,
500319,"INDIAN SUCROSE LTD.",X,STK,112.8,112.8,108,110.05,110.05,109.15,58,4233,466465,
500322,"PANYAM CEMENTS & MINERAL INDUS",X,STK,159.7,160.65,153,153,153,153,21,330,52039,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1310,1312.85,1269.55,1272.95,1272.95,1305,35609,1210468,1555100267,
500327,"Pil Italica Lifestyle Limited",B,STK,15.69,15.69,15.04,15.14,15.05,15.38,132,13303,203269,
500330,"RAYMOND LTD.",A,STK,1606.55,1629,1570.8,1578.05,1579.95,1606.55,1221,18759,29903822,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2814.25,2815.45,2741,2749,2764,2786.8,1973,6822,18871386,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2156.95,2156.95,2054.45,2070.65,2066,2131.9,290,925,1933397,
500335,"BIRLA CORPORATION LTD.",A,STK,1185.85,1186.95,1158.1,1165.45,1165.75,1179.35,655,4878,5712692,
500336,"SURYA ROSHNI LTD.",A,STK,268.3,271.25,263.3,268.7,268.7,266.1,1272,64855,17268389,
500337,"PRIME SECURITIES LTD.",B,STK,253.65,253.65,240,249.45,251.25,253.1,151,3945,973575,
500338,"PRISM JOHNSON LIMITED.",A,STK,151.95,151.95,145.85,148.1,148.1,149.6,407,16049,2385449,
500339,"RAIN INDUSTRIES LIMITED",A,STK,160,161.85,155,155.35,155.35,159,1320,75583,11920632,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,56.3,56.49,52.25,52.25,52.25,54.99,29,6160,327786,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,61.56,61.57,58.5,58.63,58.5,59.78,51,1225,72769,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,53.3,56.99,53.23,54.54,55.3,56.05,24,165,9013,
500350,"RSWM LTD.",B,STK,177.75,179.45,175.45,176.55,175.55,177.05,148,2356,419285,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,63.99,63.99,59,59.17,59.65,62.28,216,8042,487208,
500355,"RALLIS INDIA LTD.",A,STK,269.85,272.9,255,257.55,257.55,269.85,1115,19906,5217594,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.5,17.5,16.5,16.52,16.52,17.1,134,17440,293894,
500357,"RAMA PAPER MILLS LTD.",Z,STK,17.2,17.5,16.35,16.88,17.5,17.2,16,2441,41436,
500360,"RAPICUT CARBIDES LTD.",X,STK,103,107,98.55,101.75,101,105.05,50,3786,385384,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,47.2,47.2,45.85,46.08,46.08,46.99,282,99138,4618847,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,81.17,81.17,77,78.89,78.89,80.58,844,13214,1051342,
500368,"Patanjali Foods Limited",A,STK,1841.5,1870,1808,1831.8,1831.8,1824.95,3999,53732,98644479,
500370,"SALORA INTERNATIONAL LTD.",X,STK,64.05,66.74,63.75,65.12,66,65.6,20,700,44961,
500378,"JINDAL SAW LTD.",A,STK,265,266.65,256.3,257.9,257.9,263.3,1596,31764,8261338,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,803.4,820,791.9,796.1,796.75,796.7,611,5005,4026956,
500387,"SHREE CEMENT LTD.",A,STK,25050.75,25541.25,24992.75,25140.9,25093.95,25154.8,138,175,4423898,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,45.61,45.61,41.27,41.27,41.27,43.44,5,8,347,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,17.27,17.75,17.27,17.27,17.27,18.17,307,327163,5650302,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,281.5,284.2,272.3,275.75,278.05,281.5,3136,190981,52804469,
500400,"TATA POWER CO.LTD.",A,STK,374.9,376.2,365.35,365.95,365.95,374.45,4525,205312,76012893,
500402,"SPML INFRA LIMITED",T,STK,216.7,220,206.15,210.3,210.9,216.85,53,14631,3114743,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1105.3,1105.3,1056.45,1065.9,1065.1,1078.9,356,2731,2908105,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,284,294.8,276.65,281.05,281.05,288.15,214,26497,7560650,
500405,"SUPREME PETROCHEM LTD.",A,STK,648.6,655.95,634.6,641.45,645.05,648.75,214,1882,1208578,
500407,"SWARAJ ENGINES LTD.",B,STK,3300.45,3370.8,3226.2,3278.9,3259.15,3317,556,1778,5862611,
500408,"TATA ELXSI LTD.",A,STK,6202.05,6273.35,6140.6,6154.15,6170,6204.3,3136,10870,67315511,
500410,"ACC LTD.",A,STK,2010.35,2061,2010,2017.6,2020.75,2009.45,2777,19838,40325587,
500411,"THERMAX LTD.",A,STK,4089.95,4089.95,3861,3898.9,3898.9,3965.8,2240,5902,23104905,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,309.05,320.25,304.85,306.5,305.2,311.65,539,11033,3442630,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,169.3,169.3,158.6,159,159,166.4,2095,68952,11141391,
500414,"TIMEX GROUP INDIA LTD.",B,STK,193,195.75,185.2,186.9,186.9,194.35,873,41987,7967965,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3170.35,3199.3,3144.7,3157.6,3159,3165.35,482,2345,7447196,
500421,"TPI INDIA LTD.",X,STK,20.4,20.4,18.53,18.64,18.64,19.48,30,32693,636338,
500422,"TRANSCHEM LTD.",X,STK,45,46,44.99,45.05,45.05,45.3,24,1795,81443,
500425,"AMBUJA CEMENTS LTD.",A,STK,536.95,548.5,530.55,531.6,531.65,534.45,1723,41152,22206166,
500426,"UTL INDUSTRIES LIMITED",X,STK,3,3,2.85,2.89,2.92,2.96,121,53697,155235,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,154,155.5,151.05,153.95,155.5,154.4,52,929,142995,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4130,4140,3988.9,3989.05,3988.9,4122.85,51,236,960315,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,621.75,628.05,613.3,614.8,616.15,618.05,2019,56373,34973467,
500444,"West Coast Paper Mills Limited",A,STK,552.05,555.95,540.6,542.2,541.2,550.3,531,4925,2701451,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,38.49,39.16,37.5,37.76,37.76,37.96,305,23610,903277,
500456,"PASUPATI ACRYLON LTD.",T,STK,42.5,42.5,42.3,42.3,42.3,43.3,20,1802,76584,
500458,"Kore Foods Limited",XT,STK,49.19,49.19,49.19,49.19,49.19,50.19,14,5053,248557,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14800,14848.95,14775.8,14823.5,14801.35,14794.1,39,50,740675,
500460,"MUKAND LTD.",B,STK,118.4,119.8,115.95,116.45,117.5,117.7,169,4537,534349,
500463,"BLACK BOX LIMITED",B,STK,658.45,677.5,626.3,633.9,633.25,645.5,2823,46136,30163385,
500464,"UCAL LIMITED",T,STK,176.05,176.05,172.8,173.35,172.8,176,18,1771,308662,
500467,"HARRISONS MALAYALAM LTD.",B,STK,280.55,284.55,271.55,276.3,274.7,278.25,130,1425,396790,
500469,"FEDERAL BANK LTD.",A,STK,194.5,194.8,191.35,192.4,192.05,194,1189,57388,11039619,
500470,"TATA STEEL LTD.",A,STK,132.25,132.45,129.2,129.65,129.65,131.65,19978,1984757,259494839,
500472,"SKF INDIA LTD.",A,STK,4250,4262.35,4175.05,4200.1,4203.95,4240.2,125,398,1675069,
500477,"ASHOK LEYLAND LTD.",A,STK,210.25,210.9,204.15,204.8,204.8,209.3,4600,245585,50780843,
500480,"CUMMINS INDIA LTD.",A,STK,2954.55,2970.1,2897,2902.6,2897,2940.4,859,2700,7910136,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1740,1748,1687.75,1697.3,1695.05,1727.75,651,2992,5131173,
500488,"ABBOTT INDIA LTD.",A,STK,27871.15,28140,27600,27640,27603.8,27660.05,157,221,6163787,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,10999.95,11019.95,10745.35,10793.3,10809.35,10851.4,314,959,10391300,
500493,"BHARAT FORGE LTD.",A,STK,1229.6,1234.25,1199.9,1201.75,1201,1217.4,1643,11951,14528953,
500495,"Escorts Kubota Limited",A,STK,3590.15,3610,3538.1,3576.75,3576.55,3573.25,726,3727,13342021,
500500,"HINDUSTAN MOTORS LTD.",B,STK,29.43,30.59,27.67,29.75,29.75,28.92,4367,572376,16929752,
