SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,137.95,137.95,130,130.3,130.25,132.85,26,539,70738,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1783.95,1796.7,1777.45,1788.05,1787.95,1786.3,4117,30891,55252116,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,11.44,11.44,11.25,11.25,11.25,11.44,15,688,7842,
500249,"KSB LIMITED",A,STK,762,770.35,758.45,768.65,770.35,767.4,194,1071,817023,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",A,STK,1256.4,1286.15,1247.95,1276.2,1279.15,1256.2,271,1112,1403750,
500251,"TRENT LTD.",A,STK,7101.05,7175,7052.55,7067.6,7067.6,7116.15,2636,11109,78938431,
500252,"LMW Limited",A,STK,17660,17809,17583,17756.2,17756.2,17647.4,87,111,1961039,
500253,"LIC HOUSING FINANCE LTD.",A,STK,599,604,596,600.4,600.1,597.55,1172,27925,16761762,
500257,"LUPIN LTD.",A,STK,2350.95,2369.55,2338.65,2365,2365.1,2350.95,5495,89350,209895523,
500259,"LYKA LABS LTD.",B,STK,155.1,161.95,155.1,156.5,156,157.95,331,16348,2586196,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,983.9,983.9,955.2,966.4,962.8,965.7,417,2809,2713453,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,16.1,16.1,15.78,15.78,15.78,16.1,9,526,8383,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,193,194.75,188.05,193.15,193.15,191.15,637,62636,12009477,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,700.9,768.9,700,759.4,759.4,701,5099,112293,84021457,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9622.6,9719.95,9615,9659.8,9615,9616.95,85,150,1450675,
500267,"MAJESTIC AUTO LTD.",X,STK,431.25,450,426,434.15,434.15,434.15,184,13875,6119679,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,64.5,64.5,63.16,63.76,63.65,63.21,227,5712,364520,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,174,174,168.1,171.05,171.05,171.05,53,652,111115,
500271,"Max Financial Services Limited",A,STK,1111.95,1116.9,1097.7,1101.1,1101.1,1114.5,568,6553,7224965,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.32,9.32,9.32,9.32,9.32,9.32,3,45,419,
500279,"MIRC ELECTRONICS LTD.",B,STK,23.96,26.4,23.64,26.4,26.4,24,2198,839806,21835671,
500280,"CENTURY ENKA LTD.",B,STK,621,633.55,621,625.1,630.25,624.7,99,1755,1100048,
500284,"LORDS CHLORO ALKALI LTD.",B,STK,166.9,195.7,166.9,188.75,188.75,170.6,1795,54930,10279984,
500285,"SPICEJET LTD.",B,STK,55.63,57.1,55.25,56.42,56.42,55.4,10771,8630193,481908878,
500288,"MOREPEN LABORATORIES LTD.",A,STK,78.83,79.92,78.12,79.25,79.25,78.3,2377,613555,48712709,
500290,"MRF LTD.",A,STK,130640.85,130640.85,129018.75,129285.85,129430.45,130640.85,102,112,14527007,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,209.95,211.45,208.05,210.7,211,208,280,5258,1102551,
500294,"NCC LIMITED",A,STK,276.45,280.6,274.35,277.45,277.45,273.95,3169,161141,44717646,
500295,"VEDANTA LIMITED",A,STK,446.4,447,438.9,444.4,444.4,444.3,11526,611327,270825856,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,269.4,274,264.45,264.55,264.85,267,55,2655,707334,
500298,"Naperol Investments Limited",X,STK,1216,1248,1150,1212.85,1220,1216.95,173,1163,1400938,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2444.95,2473.4,2426.25,2440.15,2448,2445.25,6675,95677,234349212,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1111.2,1114.05,1080.85,1094.1,1092.3,1103.85,771,5673,6207187,
500304,"NIIT LTD.",B,STK,190.9,199.8,190.7,195.9,196,190.9,1851,167237,32871862,
500306,"Jaykay Enterprises Limited",X,STK,125,127.7,122.55,124.95,124.95,121.35,391,79143,9859827,
500307,"NIRLON LTD.",B,STK,510.8,516.5,495.85,500.6,500.6,503.3,1600,40389,20540698,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,238.5,239.25,236.6,237,237,239.05,5868,237312,56345969,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,69.75,69.75,69.75,69.75,69.75,68.39,36,5084,354609,
500314,"ORIENTAL HOTELS LTD.",B,STK,176.7,187.55,174,183.3,183.3,173.55,1160,50760,9228975,
500317,"OSWAL AGRO MILLS LTD.",B,STK,68.02,70.91,68.02,68.11,68.11,69.1,28,1234,86227,
500319,"INDIAN SUCROSE LTD.",X,STK,119.2,119.85,115.2,119.25,119.5,119.75,92,4413,518536,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,186.2,195,186.2,192.2,194.95,187.45,80,1590,307168,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1218.95,1226.2,1212.1,1221.65,1221.65,1215.45,14712,380215,463680932,
500327,"Pil Italica Lifestyle Limited",B,STK,14.25,14.25,13.9,13.93,14,14.02,174,24836,350898,
500330,"RAYMOND LTD.",A,STK,1676,1711,1674.45,1693.15,1696.45,1675.05,858,12464,21106976,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2892.05,2925.6,2854.6,2862.3,2858.3,2904.15,2904,26116,75113119,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2555.95,2569,2505.35,2520,2538.15,2505.8,298,1914,4840694,
500335,"BIRLA CORPORATION LTD.",A,STK,1242.85,1248.5,1227.6,1233.8,1233.8,1236.95,238,1765,2184047,
500336,"SURYA ROSHNI LTD.",A,STK,303,306.55,286.4,289.55,289.55,594.05,1099,35861,10517535,
500337,"PRIME SECURITIES LTD.",B,STK,276.15,283,272.95,281.9,280.25,274.95,23,164,44972,
500338,"PRISM JOHNSON LIMITED.",A,STK,174.2,174.2,169.9,170.5,171.4,170.1,377,9758,1668276,
500339,"RAIN INDUSTRIES LIMITED",A,STK,168.5,176.25,168.45,175.05,175.05,169.35,1183,84498,14613160,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,66.6,66.6,66.6,66.6,66.6,67.95,16,23596,1571493,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,67.95,68.79,66.6,67.55,67.55,66.09,236,11482,779718,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,54.55,57,54.55,56.12,56.12,56.26,36,1668,94128,
500350,"RSWM LTD.",B,STK,205,205,189.9,193.7,194.75,191.55,285,4020,774554,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,56.99,59.49,56.99,58.62,58.99,56.99,128,2423,140508,
500355,"RALLIS INDIA LTD.",A,STK,298.95,301.15,295.3,298.85,298.7,296.25,513,11434,3418555,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,17.9,18.52,17.9,18.13,18.08,18.14,58,3355,61212,
500357,"RAMA PAPER MILLS LTD.",XT,STK,16.99,16.99,15.55,16.96,16.96,16.36,7,203,3303,
500360,"RAPICUT CARBIDES LTD.",X,STK,110,110,96.9,108.75,104.6,102.45,105,3698,382667,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,45.49,46,43.8,45.16,45.4,44.47,490,128116,5751897,
500366,"ROLTA INDIA LTD.",Z,STK,3.94,3.94,3.84,3.94,3.94,3.76,143,346748,1363299,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,80.42,80.78,79,79.01,79,79.89,122,6721,533868,
500368,"Patanjali Foods Limited",A,STK,1771.1,1823.7,1767.65,1810.95,1815,1771.1,985,8359,15042819,
500370,"SALORA INTERNATIONAL LTD.",X,STK,71.49,78.9,71.25,75.78,75.99,71.25,115,10255,776621,
500378,"JINDAL SAW LTD.",A,STK,288.05,288.05,279.55,281.1,281.75,291.25,3593,109661,31047765,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,852.85,852.85,829,833.85,832.6,835.85,243,2593,2172533,
500387,"SHREE CEMENT LTD.",A,STK,25777.05,25848.9,25200,25495.25,25461.55,25702.25,319,485,12310372,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,37.7,37.7,35.96,36.12,37.65,37.85,7,158,5727,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,25.77,25.77,25.77,25.77,25.77,26.29,109,10631,273960,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,304.05,319.2,303.25,319.2,319.2,304,5164,1181185,374152873,
500400,"TATA POWER CO.LTD.",A,STK,393,394.55,389.35,392.4,392.4,392.4,13034,461683,180761398,
500402,"SPML INFRA LIMITED",T,STK,248,261.9,247.85,256.8,258.95,251.85,36,1977,493699,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1051.05,1074,1040.3,1045.35,1074,1058.9,306,2428,2559612,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,253.85,264.2,250.55,264.2,264.2,251.65,139,15760,4083834,
500405,"SUPREME PETROCHEM LTD.",A,STK,675.7,675.7,652.6,668.7,669.65,665.5,319,5478,3625320,
500407,"SWARAJ ENGINES LTD.",B,STK,2965.05,3020.95,2964.95,3001.75,3001.75,2957.4,89,274,816578,
500408,"TATA ELXSI LTD.",A,STK,6899.95,6899.95,6716.65,6746.7,6745.85,6794,1080,2947,19910016,
500410,"ACC LTD.",A,STK,2046,2060.1,2035.4,2051.45,2051.1,2053.55,1151,6555,13429649,
500411,"THERMAX LTD.",A,STK,4099.8,4099.8,3908.55,3928.55,3928.55,4052.7,1246,14664,57672065,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,313.05,335.9,313.05,333.45,335.3,321.15,745,17036,5606524,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,192,198.95,192,195.75,195.5,196.25,349,13802,2706807,
500414,"TIMEX GROUP INDIA LTD.",B,STK,193,205,188,202.75,202.75,193.55,959,67174,13336690,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,128.1,129.25,123.1,126.95,126.7,129.4,70,4304,541938,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3362,3432.9,3345.2,3415.8,3425,3359.95,560,2567,8726097,
500421,"TPI INDIA LTD.",X,STK,19.96,19.96,19.96,19.96,19.96,19.96,5,810,16167,
500422,"TRANSCHEM LTD.",X,STK,51.3,51.43,48.7,49.48,49.48,51.48,80,4693,237758,
500425,"AMBUJA CEMENTS LTD.",A,STK,541.95,541.95,530.5,538.25,538.25,535.5,1009,18320,9824896,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.98,2.98,2.78,2.93,2.93,2.84,146,43022,123495,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,161.4,162.5,157.6,159.1,162.5,157.2,67,2225,356026,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4460.9,4509.05,4453.3,4504.55,4509.05,4410.6,15,24,107522,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,603.85,603.85,587.6,593.05,593.05,601.7,3951,115396,68512745,
500444,"West Coast Paper Mills Limited",A,STK,557.9,574.5,556,566.2,561.25,555.75,542,6588,3741574,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,41.45,41.5,40.17,40.85,40.85,40.93,280,37165,1531734,
500450,"MPIL CORPORATION LTD.",X,STK,603.75,603.75,603.75,603.75,603.75,603.75,1,20,12075,
500456,"PASUPATI ACRYLON LTD.",T,STK,45.7,45.7,43.92,43.92,43.92,44.81,44,29040,1307504,
500458,"Kore Foods Limited",XT,STK,42.07,42.07,42.07,42.07,42.07,41.25,26,5806,244258,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14715,14715.1,14462,14650.8,14622.15,14720.6,238,463,6738263,
500460,"MUKAND LTD.",B,STK,127.4,132.7,127.4,131.95,132.7,128.55,192,4663,612810,
500463,"BLACK BOX LIMITED",B,STK,656.35,679.2,656.1,676.1,676.1,646.9,583,30242,20480762,
500464,"UCAL LIMITED",T,STK,203.1,203.1,192.1,197.65,196.25,198.7,37,3547,693673,
500467,"HARRISONS MALAYALAM LTD.",B,STK,326,328,314.05,317.05,315.5,320.85,184,2433,785735,
500469,"FEDERAL BANK LTD.",A,STK,200.5,200.85,198,200.45,200.45,199.9,1238,79976,15954833,
500470,"TATA STEEL LTD.",A,STK,138.35,138.35,136.6,136.75,136.75,138.1,20331,1153543,158167899,
500472,"SKF INDIA LTD.",A,STK,4479.35,4494,4455.55,4479,4483.15,4476,141,334,1496918,
500477,"ASHOK LEYLAND LTD.",A,STK,221.4,223.9,219.2,222.8,222.8,220.55,3237,294371,65180782,
500480,"CUMMINS INDIA LTD.",A,STK,3264.25,3264.3,3222.35,3229.5,3229.5,3279.15,1619,7819,25286315,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1723.95,1731.9,1698.55,1725.55,1724.1,1703.7,1116,6149,10571966,
500488,"ABBOTT INDIA LTD.",A,STK,29876.1,30098.3,29600.05,30014.1,29898.8,29746.05,177,245,7321812,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,12074,12074,11721.7,11871.75,11800,11885.55,500,17878,212255952,
500493,"BHARAT FORGE LTD.",A,STK,1307.15,1307.15,1288.65,1299.55,1298.65,1299.1,879,7521,9754224,
