SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
GANDHITUBE,EQ,734,740.7,720,725.1,724.25,734.75,2110,1531596.05,21-Jan-2025,405,INE524B01027
HIRECT,EQ,1319.15,1324.45,1260.6,1274.4,1275,1326.9,16957,21729477.85,21-Jan-2025,2573,INE835D01023
HOMESFY,SM,505,509.5,489,509.5,509.5,513.5,4500,2275185.00,21-Jan-2025,10,INE0N7F01017
KRN,EQ,840,899,824.9,846.7,848.1,828.75,4420204,3867523447.15,21-Jan-2025,116995,INE0Q3J01015
NATIONALUM,EQ,211,215.71,205.43,205.93,205.79,210.55,9047054,1899254109.71,21-Jan-2025,73029,INE139A01034
PROPEQUITY,SM,261.55,261.55,257,257,257,257,3000,778980.00,21-Jan-2025,5,INE0KN801013
RELIABLE,EQ,72.6,72.6,68.5,69.27,68.56,71.59,5677,394110.59,21-Jan-2025,334,INE375Y01018
SHIVAMILLS,EQ,98,98.15,94.72,95.3,95.1,96.35,11059,1065597.81,21-Jan-2025,364,INE644Y01017
TARMAT,EQ,68.14,71.99,65.99,70.03,70.3,67.78,49611,3470901.63,21-Jan-2025,1327,INE924H01018
VENUSREM,EQ,308.95,332.4,299.65,301.15,300,295.35,142719,45148033.50,21-Jan-2025,6720,INE411B01019
VMM,EQ,112.5,113.95,104.95,106.02,106.21,111.69,21925089,2387912295.16,21-Jan-2025,104922,INE01EA01019
ALMONDZ,BE,33.98,33.98,32.65,32.65,32.65,33.32,207218,6947178.43,21-Jan-2025,138,INE326B01035
CHOLAFIN,EQ,1245.1,1269.5,1238.3,1240.5,1239.55,1246.9,1153732,1444727392.20,21-Jan-2025,46568,INE121A01024
DEEPAKNTR,EQ,2365,2405,2344.05,2349.2,2345,2360,86692,205259570.30,21-Jan-2025,10520,INE288B01029
LIQUIDADD,EQ,1053.05,1053.05,1053.03,1053.04,1053.05,1052.85,340118,358158677.98,21-Jan-2025,175,INF740KA1UM0
SENSEXIETF,EQ,876.81,876.81,855.62,860.68,869,871.04,21038,18161416.68,21-Jan-2025,765,INF346A01034
INDIASHLTR,EQ,651.9,663.95,642.35,644.6,646.3,658.5,222592,144821811.55,21-Jan-2025,12437,INE922K01024
920PEL28,N2,1011,1011,1002,1002,1002,1017,128,129066.00,21-Jan-2025,8,INE140A07765
SHANKARA,EQ,639,639,616,620.65,616,630.45,22848,14260664.50,21-Jan-2025,1730,INE274V01019
TEMBO,BE,742.95,742.95,699.65,699.65,699.65,736.45,114167,80551551.00,21-Jan-2025,1802,INE869Y01010
USHAMART,EQ,360.45,363.25,350.2,358.4,355.55,358.15,507336,180297179.05,21-Jan-2025,21835,INE228A01035
VASCONEQ,EQ,52,53.59,51.57,53.2,53,51.82,554511,29164860.96,21-Jan-2025,3157,INE893I01013
AMBICAAGAR,EQ,30.49,31.81,29.76,30.11,30.06,30.22,22384,686803.13,21-Jan-2025,541,INE792B01012
CANTABIL,EQ,294.45,296.85,281,282.6,283.95,296.2,204387,58931862.70,21-Jan-2025,3715,INE068L01024
CMSINFO,EQ,428.7,435.8,425.8,427.35,428.95,429.75,424166,182124071.35,21-Jan-2025,22571,INE925R01014
FICRF3GP,MF,0.33,0.33,0.33,0.33,0.33,0.3,800,264.00,21-Jan-2025,2,INF090I01VX3
HDFCLIQUID,EQ,1000,1000.01,999.99,1000.01,1000.01,1000.01,8778,8777944.82,21-Jan-2025,24,INF179KC1HE2
KOTHARIPET,EQ,185.26,191,176.1,178.83,180,186.53,125166,22923299.65,21-Jan-2025,3821,INE720A01015
MANAKSIA,EQ,85.5,86.47,82.2,82.87,83,84.98,44852,3771858.52,21-Jan-2025,1414,INE015D01022
MARCO,SM,59.1,59.5,57.2,57.55,57.85,59.7,49500,2869650.00,21-Jan-2025,33,INE0QP001012
MULTICAP,EQ,15.54,15.54,15.02,15.05,15.05,15.32,380974,5752987.20,21-Jan-2025,1067,INF769K01LX9
5PAISA,EQ,426.65,429.7,414.65,416.45,418,426.65,24872,10440046.45,21-Jan-2025,2544,INE618L01018
BHAGCHEM,EQ,301,304.35,290.05,291.15,290.1,300.1,30921,9172498.15,21-Jan-2025,1136,INE414D01027
SILVERADD,EQ,88.69,89.05,88,88.17,88,88.18,165095,14681484.04,21-Jan-2025,173,INF740KA1RE3
HLVLTD,EQ,17.96,18.15,17.52,17.69,17.7,18.02,719115,12776234.99,21-Jan-2025,2111,INE102A01024
NAGREEKEXP,EQ,41.01,41.01,37.96,38.59,38.99,38.54,62019,2427722.84,21-Jan-2025,803,INE123B01028
PRAENG,EQ,29.69,30.07,27.22,27.84,28.18,29.38,112985,3216148.37,21-Jan-2025,1515,INE505C01016
SANSTAR,EQ,117.15,118,112.59,113.29,113,115.4,191737,22018218.43,21-Jan-2025,4390,INE08NE01025
SILKFLEX,SM,78.8,78.8,78.8,78.8,78.8,78.5,2000,157600.00,21-Jan-2025,1,INE0STN01015
YATRA,EQ,106.48,108.6,102.89,104.33,104.14,106.37,152025,16082367.02,21-Jan-2025,4246,INE0JR601024
BPL,EQ,103.85,104.59,100,100.77,101.4,104.5,125341,12772407.42,21-Jan-2025,2744,INE110A01019
DUGLOBAL,SM,66.05,70,64.55,66.8,64.55,66.05,122500,8315875.00,21-Jan-2025,39,INE0HPK01020
KAMOPAINTS,BE,17.1,17.37,16.88,16.99,17,17.1,182748,3119007.42,21-Jan-2025,769,INE0BTI01037
KESORAMIND,EQ,203.99,210.32,203.99,205.26,205.82,204.51,421868,87363102.21,21-Jan-2025,5036,INE087A01019
MOREALTY,EQ,95.85,95.85,90.6,90.86,91.95,94.73,408984,37456945.37,21-Jan-2025,5108,INF247L01CI4
MUNJALAU,EQ,94.2,97.5,93.87,95.37,95.9,94.92,251638,24092414.45,21-Jan-2025,5220,INE672B01032
OAL,EQ,392.9,394.7,373,375.05,373,389.05,20674,7841135.80,21-Jan-2025,1477,INE959C01023
SANGHVIMOV,EQ,298,303,273.95,283.8,283.4,302.25,314918,91057033.85,21-Jan-2025,14043,INE989A01032
SHREDIGCEM,EQ,79,81.7,78.7,78.94,79,78.58,279953,22383147.20,21-Jan-2025,4081,INE232A01011
SIS,EQ,334.4,336,328.2,330.4,330.25,334.1,22820,7549881.20,21-Jan-2025,2369,INE285J01028
SPARC,EQ,181.8,181.8,174.88,177.01,177.1,180.04,606305,107590821.70,21-Jan-2025,14936,INE232I01014
ULTRACEMCO,EQ,10677.5,10968.05,10642.05,10667.8,10668.95,10624.45,593842,6411908549.65,21-Jan-2025,97398,INE481G01011
VOLTAS,EQ,1552,1558.9,1500.45,1504.35,1503,1546.35,722888,1100985145.75,21-Jan-2025,55997,INE226A01021
734IRFC28,N4,1074.9,1074.9,1074.9,1074.9,1074.9,1070.5,1,1074.90,21-Jan-2025,1,INE053F07579
706GS2028,GS,102.13,102.9,102.13,102.9,102.9,102,801,81806.90,21-Jan-2025,2,IN0020230010
GPTHEALTH,EQ,182,182.59,177,178.93,178.72,180.17,50942,9120880.87,21-Jan-2025,1711,INE486R01017
SEJALLTD,BE,589,589,560,571.2,570,580,552,317714.95,21-Jan-2025,33,INE955I01044
STOVEKRAFT,EQ,947,948,870,873.55,883.8,937.25,229862,206108788.55,21-Jan-2025,22737,INE00IN01015
SUNDARMHLD,EQ,295.9,301.8,285.75,288.55,288.4,295.2,86921,25430322.65,21-Jan-2025,5687,INE202Z01029
DAVANGERE,EQ,6.44,6.5,6.05,6.19,6.15,6.31,4249400,26561802.07,21-Jan-2025,7043,INE179G01029
GLOBUSSPR,EQ,900,921.8,890,898,896.8,926.3,520825,470866479.95,21-Jan-2025,14406,INE615I01010
OBSCP,ST,225.45,225.45,225.45,225.45,225.45,230.05,4800,1082160.00,21-Jan-2025,4,INE0YHV01011
LIQUIDSBI,EQ,1000,1000.01,999.99,999.99,999.99,1000,6636,6635964.60,21-Jan-2025,20,INF200KA13Z8
BGRENERGY,BE,136.65,136.65,136.65,136.65,136.65,133.98,83618,11426399.70,21-Jan-2025,504,INE661I01014
GODREJCP,EQ,1172.5,1179.4,1155.5,1158.95,1162,1166.65,1624667,1888761002.65,21-Jan-2025,43527,INE102D01028
HDFCAMC,EQ,4043.95,4085.5,4011.75,4029.7,4030,4040.4,410609,1660371245.30,21-Jan-2025,43110,INE127D01025
INDOCO,EQ,336,349.45,316.95,341,343,332.75,846105,281458334.55,21-Jan-2025,16535,INE873D01024
INDUSINDBK,EQ,971.55,978.5,958,960.45,960,970.7,3369291,3249853819.20,21-Jan-2025,117190,INE095A01012
INOXWIND,EQ,169.9,169.9,161.22,165.57,164.57,168.94,5292119,873161161.36,21-Jan-2025,46100,INE066P01011
MSTCLTD,EQ,636.15,643.35,612.1,617.2,617.45,635.7,144561,90331387.95,21-Jan-2025,11354,INE255X01014
NDL,EQ,4.79,4.82,4.69,4.72,4.71,4.78,1915976,9094813.57,21-Jan-2025,3002,INE875G01048
OSWALAGRO,EQ,69.95,69.95,63.58,63.68,63.58,66.93,50256,3234574.64,21-Jan-2025,465,INE142A01012
AURUM,EQ,245.04,253.7,238.08,243.09,243,239.93,108632,26603668.68,21-Jan-2025,2992,INE898S01029
AVANTIFEED,EQ,660,661.95,641,645.95,646.45,657.5,206302,133841205.60,21-Jan-2025,12503,INE871C01038
AXITA,EQ,10.89,11.68,10.88,11.19,11.19,10.92,5969502,67074024.19,21-Jan-2025,8129,INE02EZ01022
CMMIPL,SZ,3.2,3.2,3.2,3.2,3.2,3.2,3000,9600.00,21-Jan-2025,1,INE289S01013
DURLAX,SM,53.45,53.45,50.3,51.4,52,52.2,78000,4004700.00,21-Jan-2025,36,INE0OUW01013
EKC,EQ,168.69,169.8,161,162.07,162.2,168.69,570404,93983103.59,21-Jan-2025,12315,INE184H01027
FAIRCHEMOR,EQ,1137.5,1170,1071.2,1084.3,1079,1137.45,37724,42193790.05,21-Jan-2025,5581,INE0DNW01011
GRANULES,EQ,599.85,604.7,587.7,589.3,588.3,597.75,1124246,670490173.35,21-Jan-2025,35328,INE101D01020
HDFCGOLD,EQ,68.89,69.27,68.56,69.18,69.24,68.95,1010084,69769503.22,21-Jan-2025,2929,INF179KC1981
HDFCVALUE,EQ,139.91,143.11,134.11,134.88,135.85,136.95,7213,981794.38,21-Jan-2025,225,INF179KC1DK8
INFINIUM,SM,295.6,306,293.5,299.65,305,307.5,7500,2246250.00,21-Jan-2025,15,INE0MRE01011
NRAIL,EQ,357.7,360,348.05,352.7,351.25,349.25,3141,1115552.60,21-Jan-2025,363,INE740D01017
SATKARTAR,ST,178.05,178.05,172,174.45,174,169.6,748800,133031040.00,21-Jan-2025,252,INE0NB801022
SKMEGGPROD,EQ,233,234.85,223.75,226.45,228.2,232.25,34376,7884851.20,21-Jan-2025,1349,INE411D01015
VSSL,EQ,231.5,234.4,227.16,229.02,229.3,229.27,16598,3817028.97,21-Jan-2025,1191,INE050M01012
DCAL,EQ,259.05,262.4,245.55,246.85,245.65,259.05,395388,99694411.70,21-Jan-2025,12584,INE385W01011
ECLERX,EQ,3245.65,3266.25,3191.95,3243.35,3213,3243.4,57906,187126683.65,21-Jan-2025,13443,INE738I01010
EMMBI,EQ,135.95,143.95,133.4,135.18,135.9,134.64,273869,38192330.72,21-Jan-2025,5290,INE753K01015
FINOPB,EQ,303.25,314.05,300,301,302.5,300.8,155100,47671024.95,21-Jan-2025,5577,INE02NC01014
HEIDELBERG,EQ,214.99,218.73,211.25,213.31,213.65,214.48,137587,29614359.24,21-Jan-2025,6867,INE578A01017
IVP,EQ,205.99,211.01,200.2,201.22,201.3,204.4,2957,608818.58,21-Jan-2025,218,INE043C01018
MTNL,EQ,50.96,50.96,48.5,48.96,48.8,51.76,5802120,286536892.05,21-Jan-2025,19512,INE153A01019
POLICYBZR,EQ,1752.95,1752.95,1641.35,1651.45,1649.9,1749.8,1359132,2277001543.85,21-Jan-2025,69223,INE417T01026
RATEGAIN,EQ,711.1,738,704.45,730.9,738,711.1,346714,251365804.50,21-Jan-2025,27206,INE0CLI01024
847SCL25,Z2,997.6,997.6,985.55,985.55,985.55,988.65,25,24865.95,21-Jan-2025,4,INE148I07MB2
SVLL,BE,450.2,450.2,441.4,450.2,450.2,441.4,5713,2564187.00,21-Jan-2025,97,INE00CE01017
BRIGADE,EQ,1139.85,1141.45,1105,1112.5,1105,1137,112376,126117159.90,21-Jan-2025,16559,INE791I01019
CARBORUNIV,EQ,1218,1234.85,1200,1203.95,1204,1228.25,44740,54182870.40,21-Jan-2025,7008,INE120A01034
INDOAMIN,EQ,156,158.84,151.55,152.83,152,155.58,115700,17956160.29,21-Jan-2025,2936,INE760F01028
1060ECL29,NS,975,990,975,982.97,975.1,990,325,320464.10,21-Jan-2025,15,INE804IA7022
STANLEY,EQ,375,377.5,363,364.25,364,371.3,61769,22718181.60,21-Jan-2025,6006,INE01A001028
URBAN,ST,586.2,586.3,583.1,583.1,583.1,595,5200,3040820.00,21-Jan-2025,13,INE0O0201019
CENTURYPLY,EQ,788,838,788,818.65,820,792.65,2256693,1848087071.35,21-Jan-2025,89983,INE348B01021
DBL,EQ,430.1,439.55,422.15,424.5,422.2,429.75,155429,66875131.40,21-Jan-2025,8991,INE917M01012
74GS2062,GS,109,109,106.28,107.94,107.94,109.6,229,24725.90,21-Jan-2025,5,IN0020220094
KPIL,EQ,1195,1195,1118.05,1125.7,1132,1190.2,163552,187121117.75,21-Jan-2025,23206,INE220B01022
SKP,SM,252.5,260,252.5,259.6,260,251.5,18000,4634550.00,21-Jan-2025,31,INE0KZA01016
SWANDEF,BE,37.8,37.8,37.8,37.8,37.8,10,7098,268304.40,21-Jan-2025,139,INE542F01020
VTL,EQ,492,503,470.05,478.15,475,495.65,171255,83239842.50,21-Jan-2025,12373,INE825A01020
865IRFC29,NA,1195,1195,1195,1195,1195,1178.5,1,1195.00,21-Jan-2025,1,INE053F07686
HDFCQUAL,EQ,56.95,56.95,55.2,55.42,55.26,55.99,8045,446881.22,21-Jan-2025,250,INF179KC1DL6
JCHAC,EQ,1741.15,1762.85,1708.1,1715.65,1715,1741.1,16073,27724443.15,21-Jan-2025,2230,INE782A01015
SEPC,EQ,19.5,19.66,18.63,18.73,18.75,19.27,5762972,110314896.15,21-Jan-2025,8395,INE964H01014
SHARDAMOTR,EQ,1775.1,1819.85,1715,1722.6,1729,1775.9,15472,27100033.35,21-Jan-2025,2623,INE597I01028
SMVD,SM,9.95,9.95,9.95,9.95,9.95,9.5,4040,40198.00,21-Jan-2025,1,INE702Y01013
BETA,SM,1941,1950,1895.05,1895.05,1895.05,1905,2000,3852975.00,21-Jan-2025,20,INE351Y01019
JBCHEPHARM,EQ,1802.4,1847.95,1780,1792.75,1791.55,1802.45,114314,207949003.50,21-Jan-2025,21404,INE572A01036
POWERMECH,EQ,2420,2420,2307,2316.55,2320,2392.05,57332,134670887.70,21-Jan-2025,12437,INE211R01019
RMDRIP,ST,394.45,401,394.4,401,401,401.4,6500,2580250.00,21-Jan-2025,11,INE219Y01018
SAILIFE,EQ,737.7,746.7,705.55,712.65,714,727.7,496800,357975411.90,21-Jan-2025,29189,INE570L01029
SHREEOSFM,SM,124.95,127,124.95,125.1,125.1,121,11000,1389100.00,21-Jan-2025,10,INE02S501018
TECILCHEM,EQ,25.83,27.29,25.83,26,26.38,27.19,3163,82498.60,21-Jan-2025,73,INE014B01011
TIINDIA,EQ,3428.1,3485,3348.2,3380.25,3391,3438.45,104395,354772071.95,21-Jan-2025,21241,INE974X01010
MADHAVBAUG,SM,126.65,126.65,126.65,126.65,126.65,126.2,400,50660.00,21-Jan-2025,1,INE0JR301013
INCREDIBLE,EQ,50,50,46.05,46.64,46.11,49.26,28060,1343192.70,21-Jan-2025,363,INE452L01012
INDOTECH,BE,3128.7,3142,2975,3014.4,3055,3091.35,12476,37711441.75,21-Jan-2025,1504,INE332H01014
TARSONS,EQ,401.55,408.85,393,394.65,394.9,407.65,23459,9355879.65,21-Jan-2025,1447,INE144Z01023
UMA,SM,33.55,33.55,33,33.05,33,33.55,16000,532600.00,21-Jan-2025,4,INE067901012
BIKEWO,SM,26.5,26.75,26.4,26.5,26.4,26.9,28000,742600.00,21-Jan-2025,12,INE0SQH01013
BROOKS,BE,159.5,159.5,158.76,159.5,159.5,162,17932,2848848.34,21-Jan-2025,75,INE650L01011
CARTRADE,EQ,1493.75,1493.75,1410,1426.1,1412,1492.95,292202,418171838.50,21-Jan-2025,26985,INE290S01011
DGCONTENT,BE,57.44,58.94,54.14,54.14,54.14,56.99,44695,2437847.10,21-Jan-2025,97,INE03JI01017
HINDUNILVR,EQ,2353.5,2377.3,2332.45,2340.5,2344.15,2345.2,1842885,4336026636.15,21-Jan-2025,113425,INE030A01027
IVZINGOLD,EQ,6998.75,6998.75,6950.3,6950.45,6950.45,6960.65,55,383728.75,21-Jan-2025,19,INF205K01361
KRIDHANINF,BE,5.17,5.17,5.17,5.17,5.17,5.28,14409,74494.53,21-Jan-2025,49,INE524L01026
MANKIND,EQ,2688.5,2688.5,2552,2563.55,2560,2704.7,360435,938030578.15,21-Jan-2025,49016,INE634S01028
NRL,BE,100.89,102.4,97.11,102.4,102.4,97.53,91753,9294751.28,21-Jan-2025,552,INE0JM501013
PARAGMILK,EQ,175,176.89,170.88,172.37,171.4,174.77,403331,69722380.42,21-Jan-2025,6964,INE883N01014
RBLBANK,EQ,158,160.35,153.93,158.27,157.3,158.18,12391031,1959225731.43,21-Jan-2025,61503,INE976G01028
REDINGTON,EQ,223,229,217.21,218.94,219.8,222.03,4697410,1049573999.09,21-Jan-2025,66650,INE891D01026
ALOKINDS,EQ,20.13,20.25,19.66,19.77,19.87,20.1,5279028,105405026.23,21-Jan-2025,15052,INE270A01029
ASAHIINDIA,EQ,655,661.75,635.55,640.05,639.35,655.05,39072,25255143.65,21-Jan-2025,4702,INE439A01020
CAPITALSFB,EQ,304.15,306.1,302.5,304,304.9,304.15,37073,11270476.30,21-Jan-2025,1298,INE646H01017
DHAMPURSUG,EQ,165.4,170.83,160.1,161.32,161,164.52,437095,72426838.56,21-Jan-2025,10846,INE041A01016
ELIN,EQ,175.39,181.76,170.2,171.89,171.9,173.98,133119,23419847.31,21-Jan-2025,4143,INE050401020
JPOLYINVST,EQ,809,809,760.15,768.35,764,791.65,6146,4820462.70,21-Jan-2025,1176,INE147P01019
MUTHOOTCAP,EQ,302.25,303,293.2,298.4,298.75,299.9,18647,5573855.15,21-Jan-2025,1555,INE296G01013
RSYSTEMS,EQ,439.3,450.05,436.8,445.7,440.5,437.25,63605,28203294.70,21-Jan-2025,2814,INE411H01032
WOCKPHARMA,EQ,1392.05,1392.85,1325.05,1339.6,1343.8,1392.5,217418,292935819.95,21-Jan-2025,10559,INE049B01025
RIIL,EQ,1038.7,1051,1003.55,1008.3,1009.6,1037.15,199463,205066819.10,21-Jan-2025,15646,INE046A01015
875IIFL26,NM,999,999,999,999,999,999,100,99900.00,21-Jan-2025,1,INE530B07179
63MOONS,EQ,872.2,877.3,815.05,816.35,817,857.95,283975,237101841.25,21-Jan-2025,7867,INE111B01023
ABFRL,EQ,282.65,285.15,276.15,277.15,277.05,282.65,2286924,643563471.45,21-Jan-2025,24287,INE647O01011
MANGALAM,EQ,107.8,109.19,103,105.31,103.5,106.77,20763,2209460.91,21-Jan-2025,577,INE584F01014
MMTC,EQ,72.99,74.65,70.7,71.39,71.15,72.07,2934791,213211465.81,21-Jan-2025,23712,INE123F01029
NSIL,EQ,7130,7175.95,6825.1,6857.95,6860,7101.3,10297,71437229.60,21-Jan-2025,3218,INE023A01030
CLEAN,EQ,1434,1456.45,1419.9,1433.95,1438.2,1431,77808,111482182.75,21-Jan-2025,8875,INE227W01023
EMIL,EQ,161.6,161.6,153.9,154.9,154.65,159.99,477191,74340151.08,21-Jan-2025,29466,INE02YR01019
IONEXCHANG,EQ,651,655,632,638.1,637.85,649.7,129215,83241505.15,21-Jan-2025,12790,INE570A01022
KANDARP,ST,48.95,48.95,48.95,48.95,48.95,49.95,8000,391600.00,21-Jan-2025,2,INE0MOT01016
VMART,EQ,3033.05,3099.8,2936,3014.6,3020,3094.85,60013,180168857.70,21-Jan-2025,17242,INE665J01013
APOLLOPIPE,EQ,446,470,422.55,426.75,428,440.3,268269,119785804.95,21-Jan-2025,8749,INE126J01016
DMART,EQ,3614.7,3630,3547.35,3587.8,3592,3614.7,211130,757940822.45,21-Jan-2025,28791,INE192R01011
GEECEE,EQ,413.55,420,405.55,414.75,417,417.5,12517,5158210.95,21-Jan-2025,1128,INE916G01016
727GS2026,GS,101.18,101.18,101.01,101.01,101.01,103,2,202.19,21-Jan-2025,2,IN0020190016
KAMATHOTEL,EQ,215.37,221.4,213.31,216.87,216,215.3,28726,6223612.76,21-Jan-2025,856,INE967C01018
MAXPOSURE,SM,91,91,89.5,89.5,89.5,92.3,11000,999500.00,21-Jan-2025,6,INE0ECC01022
SANOFICONR,EQ,4833.3,4845,4805,4833.05,4839.95,4833.3,4077,19708304.30,21-Jan-2025,1241,INE0UOS01011
