SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
LICHSGFIN,EQ,610,611.65,590.15,594.3,592.55,609.45,2364439,1411397368.40,06-Jan-2025,73859,INE115A01026
ZOTA,EQ,810,874,804.9,853.7,851.8,806.65,244626,207810190.80,06-Jan-2025,7954,INE358U01012
TARIL,BE,1274,1274,1177.25,1204.5,1204,1239.2,301949,364922178.40,06-Jan-2025,12067,INE763I01026
SGBNOV25,GB,8000,8000,8000,8000,8000,7948,1,8000.00,06-Jan-2025,1,IN0020170091
ABB,EQ,6800.05,6826.95,6573.8,6620.3,6609.85,6800.15,208851,1391953164.25,06-Jan-2025,39876,INE117A01022
BANARISUG,EQ,3659.75,3695.45,3650,3651.8,3650,3660.35,581,2125415.90,06-Jan-2025,205,INE459A01010
ORBTEXP,BE,225.32,232,214.05,215.12,219,225.32,22633,5022819.11,06-Jan-2025,417,INE231G01010
SSDL,EQ,128.45,128.45,123.5,124.16,124.49,128.11,82829,10370302.54,06-Jan-2025,2642,INE0PQ101010
ZENTEC,EQ,2533.45,2569,2409,2455.35,2445.85,2533.45,436160,1079993839.35,06-Jan-2025,32526,INE251B01027
NAVNETEDUL,EQ,145,145.76,137.51,138.38,138.02,145.33,92669,13042834.35,06-Jan-2025,2550,INE060A01024
LALPATHLAB,EQ,2985,3077.05,2950.2,3000.45,3000,2944.65,1301889,3913782999.40,06-Jan-2025,116316,INE600L01024
364D020525,TB,97.92,97.92,97.88,97.88,97.88,97.83,400,39164.00,06-Jan-2025,2,IN002024Z057
MCL,BE,56.5,59.3,55.5,56.25,57,56.54,53651,3060219.58,06-Jan-2025,405,INE813V01022
VIMTALABS,EQ,948,954.85,894.6,924.55,916.5,946.15,94409,86834303.10,06-Jan-2025,7188,INE579C01029
SHREEPUSHK,EQ,315,318.6,297.1,306.95,308.9,320,67446,20662002.55,06-Jan-2025,3118,INE712K01011
TRIVENI,EQ,447.7,451.6,423,427.05,426.5,447.4,914264,398995582.25,06-Jan-2025,37539,INE256C01024
CLSL,SM,48.05,52,47.6,48,48,49.5,56000,2798300.00,06-Jan-2025,28,INE00NH01017
FONEBOX,SM,125,125,115,115,115,122.5,21000,2466850.00,06-Jan-2025,21,INE0Q4701019
GROWWLIQID,EQ,101.88,102,101.88,101.88,101.88,101.88,148502,15130153.15,06-Jan-2025,344,INF666M01IP5
INDOWIND,EQ,27.94,27.95,23.82,24.43,24.59,26.4,1259278,32095681.66,06-Jan-2025,7119,INE227G01018
KEYFINSERV,BE,256,256,240,247.71,247.99,245.27,1345,327150.62,06-Jan-2025,49,INE681C01015
KHAITANLTD,EQ,89.59,91.78,87.2,87.54,89.45,87.29,14046,1253096.56,06-Jan-2025,391,INE731C01018
LAURUSLABS,EQ,615.3,615.9,594,599.55,598.5,611.75,1622012,976275419.60,06-Jan-2025,51683,INE947Q01028
VPRPL,EQ,301.9,301.9,279.05,281.1,283,300.55,1332492,382200486.20,06-Jan-2025,44517,INE0AE001013
PPLPHARMA,EQ,255,255.65,244.2,247.65,247.95,254.85,2690880,670632402.55,06-Jan-2025,51658,INE0DK501011
REFRACTORY,ST,92.95,93,88.3,88.45,88.3,92.95,26000,2357950.00,06-Jan-2025,19,INE0TNX01015
SGBSEP31II,GB,8397.2,8400,8290.01,8300.86,8300,8397.2,1783,14830077.96,06-Jan-2025,190,IN0020230093
BASF,EQ,5442.35,5460.65,5284,5350.8,5349,5441.4,31339,167981933.60,06-Jan-2025,7566,INE373A01013
EXICOM,EQ,256,258,240.11,240.11,240.11,252.75,353438,86706909.28,06-Jan-2025,10493,INE777F01014
GEOJITFSL,EQ,116.34,116.34,107.2,108.32,108.9,115.63,608654,66987824.00,06-Jan-2025,7958,INE007B01023
HINDCOMPOS,EQ,560,563.55,519.1,526.2,524,560.7,19336,10311092.05,06-Jan-2025,2138,INE310C01029
HYUNDAI,EQ,1811,1849,1797.6,1801.15,1803,1828.65,395362,716724754.80,06-Jan-2025,39968,INE0V6F01027
JPASSOCIAT,BE,5.85,6.45,5.84,5.84,5.84,6.15,16667269,99856439.55,06-Jan-2025,3750,INE455F01025
KREBSBIO,BE,99,99,94.91,94.95,95,99.91,4392,419209.76,06-Jan-2025,47,INE268B01013
YAARI,BE,15.2,16.8,15.2,15.39,16,16,953046,14517356.11,06-Jan-2025,435,INE126M01010
SPECTRUM,SM,2125,2210,2090,2175.6,2162.5,2282.6,3875,8437993.75,06-Jan-2025,29,INE01EO01010
21STCENMGM,BE,94.75,94.75,91.14,91.14,91.14,93,4449,411697.35,06-Jan-2025,121,INE253B01015
AVL,EQ,515,516,492.05,501,498.85,512.05,163522,82101823.95,06-Jan-2025,8682,INE679V01027
AVG,EQ,372.05,372.95,348.4,350.65,351.7,376.3,76803,27466827.00,06-Jan-2025,4529,INE680Z01018
DYNAMATECH,EQ,7950,8128.65,7805,7877.85,7946,8099.3,27532,218401230.70,06-Jan-2025,10401,INE221B01012
INGERRAND,EQ,4172.55,4172.55,4005,4024.15,4021,4131.25,12718,51472834.95,06-Jan-2025,4236,INE177A01018
MIDSMALL,EQ,52.46,52.46,50.51,50.78,50.8,51.97,235561,12035653.87,06-Jan-2025,2473,INF769K01LJ8
AAVAS,EQ,1701.35,1717.55,1670.2,1691,1690.5,1701.35,190324,320953168.55,06-Jan-2025,12728,INE216P01012
AWHCL,EQ,639,640,603.95,608.2,611,635.5,123239,75837495.50,06-Jan-2025,7441,INE01BK01022
BRACEPORT,ST,102,102,99,99,99,101.05,19200,1944800.00,06-Jan-2025,12,INE0R4Z01018
CONSOFINVT,EQ,210.15,214.73,207.16,208.41,208.1,212.69,6722,1413534.12,06-Jan-2025,267,INE025A01027
TCLCONS,EQ,49.6,51.39,47.02,47.02,47.02,49.5,216678,10480194.36,06-Jan-2025,2127,INE388G01026
REFEX,EQ,487,499.5,463.8,465.65,463.8,488.2,204741,96723581.55,06-Jan-2025,4557,INE056I01025
SETF10GILT,EQ,242.81,242.92,241.75,242.85,242.92,242.82,45931,11151419.06,06-Jan-2025,100,INF200KA1JT1
AHLEAST,EQ,176.56,176.56,166,166.2,166,174.41,17932,3059114.86,06-Jan-2025,604,INE926K01017
AVIANSH,ST,109,110,105.5,105.5,105.5,108.7,34000,3666200.00,06-Jan-2025,17,INE0TFB01017
BLUECHIP,BE,9.71,9.71,9.32,9.51,9.32,9.52,349465,3374229.79,06-Jan-2025,1393,INE657B01025
CARERATING,EQ,1400,1422.95,1332.8,1353.8,1342.5,1390.55,61420,84655800.95,06-Jan-2025,5620,INE752H01013
FOCUS,EQ,131.6,134.8,123.01,126.86,127.3,131.55,194696,24705240.13,06-Jan-2025,2606,INE593W01028
BSE500IETF,EQ,38.37,38.57,37.2,37.31,37.32,38.15,1573364,59263441.42,06-Jan-2025,1807,INF109KC1V59
KRISHCA,SM,304.05,304.05,291.1,293.1,293.1,305.95,19000,5647700.00,06-Jan-2025,37,INE0NR701018
MOKSH,EQ,20.88,21.4,19.35,19.52,19.94,20.6,546545,11164805.72,06-Jan-2025,2120,INE514Y01020
SPPPOLY,ST,34,34.2,31.85,31.85,31.85,33.5,20000,661000.00,06-Jan-2025,10,INE0QR801013
TFL,BE,21.75,21.75,21.31,21.31,21.31,21.75,7682,163814.66,06-Jan-2025,24,INE804H01012
NAMAN,ST,150.55,150.55,144.65,144.65,144.65,147.6,8800,1291800.00,06-Jan-2025,9,INE0RJM01010
GREENPOWER,EQ,16.9,16.94,16.03,16.14,16.24,16.9,4591693,75452653.93,06-Jan-2025,17107,INE999K01014
ROHLTD,EQ,382.1,382.55,350,353.5,357.15,381.8,190416,69303858.40,06-Jan-2025,6379,INE283H01019
971SCL28,AN,945,945,942,942,942,947.53,120,113130.00,06-Jan-2025,2,INE148I07NV8
DCG,SM,117,117,114,114,114,120,55200,6348000.00,06-Jan-2025,43,INE0S8401018
FELDVR,BE,5.35,5.44,5.07,5.08,5.07,5.34,9059,46155.40,06-Jan-2025,68,IN9623B01058
FLUOROCHEM,EQ,4100.05,4100.05,3842.75,3876.1,3899,4130.55,147631,579863673.50,06-Jan-2025,25260,INE09N301011
9SCL26BA,NA,978.3,978.3,978.3,978.3,978.3,978.23,10,9783.00,06-Jan-2025,1,INE148I07GL3
SEMAC,BE,383,390,368.5,371.85,372.1,382.6,399,152634.15,06-Jan-2025,42,INE617A01013
SANSERA,EQ,1465,1465.05,1405.95,1419.15,1413,1468.05,229272,331333011.50,06-Jan-2025,22788,INE953O01021
APRAMEYA,ST,127.1,127.1,118.25,120,120,121.05,26000,3196400.00,06-Jan-2025,13,INE0LQG01010
718GS2037,GS,105.95,105.95,105,105.9,105.9,105.41,87501,9211999.40,06-Jan-2025,29,IN0020230077
LFIC,EQ,235,260.65,235,245.61,241.65,236.96,23710,5996301.66,06-Jan-2025,614,INE850E01012
MEDICO,EQ,57.4,57.9,55.5,56.99,56.8,56.06,773125,43874302.08,06-Jan-2025,2827,INE630Y01024
MOLDTECH,EQ,212.6,212.6,197.1,198.22,199,210.11,63262,12814034.41,06-Jan-2025,2043,INE835B01035
WOMANCART,ST,406,406.1,390.2,390.2,390.2,398.15,21200,8576720.00,06-Jan-2025,28,INE0Q9601016
VISASTEEL,BE,41.25,41.27,41.25,41.27,41.27,39.31,12731,525404.83,06-Jan-2025,58,INE286H01012
GOLDTECH,BE,79,79,74,74.18,75.4,77.54,15983,1223800.20,06-Jan-2025,137,INE805A01014
HATHWAY,EQ,16.5,16.53,15.59,15.74,15.7,16.33,4766317,76130625.33,06-Jan-2025,12664,INE982F01036
VMART,EQ,3758.95,3759,3524.05,3628.9,3670,3745.65,50832,184175849.10,06-Jan-2025,12344,INE665J01013
CLEAN,EQ,1475.5,1509.45,1422.2,1444.75,1448,1496.3,197903,291384580.55,06-Jan-2025,24989,INE227W01023
EMIL,EQ,165.89,166,160.65,161.71,161.48,164.61,538454,87620815.47,06-Jan-2025,17110,INE02YR01019
IONEXCHANG,EQ,673.4,673.85,628.5,633.85,639.1,663.6,313838,201612237.60,06-Jan-2025,32982,INE570A01022
KANDARP,ST,50,50,50,50,50,49.15,20000,1000000.00,06-Jan-2025,4,INE0MOT01016
SHERA,SM,202.5,202.5,191.05,192.05,191.05,198.4,35000,6866950.00,06-Jan-2025,35,INE0MM001019
SIMPLEXINF,BE,296,300,281.2,286.25,288.7,296,148515,42983363.00,06-Jan-2025,381,INE059B01024
SATIN,EQ,153,153,146,146.9,147,153.03,144259,21379641.78,06-Jan-2025,5899,INE836B01017
ABINFRA,BE,97,97.48,91.41,91.72,93,95.06,4565,426429.44,06-Jan-2025,43,INE00YB01017
DELAPLEX,SM,229.9,248,225,230.9,231,209,88200,20662680.00,06-Jan-2025,140,INE0SK801018
DYCL,EQ,1038.25,1055,980,996.4,999,1038.25,64752,65121121.65,06-Jan-2025,6593,INE600Y01019
GSMFOILS,ST,118.35,118.35,118.3,118.3,118.3,120.7,36000,4258900.00,06-Jan-2025,13,INE0SQY01018
GLFL,BE,7.73,7.73,7.57,7.57,7.57,7.73,1778,13557.06,06-Jan-2025,18,INE540A01017
IDENTICAL,ST,77.1,81,77.1,77.1,77.1,81.15,422000,32643900.00,06-Jan-2025,149,INE0TD101011
SHAILY,BE,1569.9,1594,1471.75,1474.9,1471.75,1549.2,161403,243534523.90,06-Jan-2025,7281,INE151G01028
SMCGLOBAL,EQ,140,140.44,129.25,130.57,131.48,139.48,254066,33765084.08,06-Jan-2025,4334,INE103C01036
UTIBANKETF,EQ,51.96,52.74,51,51.07,51.19,52.25,127428,6537395.86,06-Jan-2025,2035,INF789F1AUV1
PIIND,EQ,3670,3687.3,3581.2,3600.2,3619.75,3668.4,381910,1381697991.65,06-Jan-2025,59298,INE603J01030
RAMKY,EQ,630.3,640,611.35,617.65,618,629.8,79597,49834734.85,06-Jan-2025,2900,INE874I01013
SATIA,EQ,96.25,96.25,91.01,91.84,91.5,95.76,238283,22253384.68,06-Jan-2025,4000,INE170E01023
BHARATWIRE,EQ,221.4,224.3,208.35,209.37,209.35,218.68,123304,26244522.14,06-Jan-2025,3933,INE316L01019
DCM,EQ,113.79,115.45,105.5,109.07,109.95,112.12,151168,16830194.30,06-Jan-2025,2957,INE498A01018
GALLANTT,EQ,370.35,370.35,342.1,342.65,342.5,360.1,20641,7137474.00,06-Jan-2025,746,INE297H01019
JINDALPOLY,EQ,970.4,970.4,917.05,920.55,919,970.4,82271,76690780.50,06-Jan-2025,6171,INE197D01010
MASTERTR,EQ,170.99,170.99,162.02,165.3,167.18,169.61,35943,5924148.08,06-Jan-2025,1311,INE677D01037
SOUTHWEST,EQ,154,159,141.4,143.77,145,154.25,180389,27163843.41,06-Jan-2025,3898,INE980Y01015
SRM,EQ,424.4,425.8,388.7,402.85,408.9,418.15,140205,56674275.00,06-Jan-2025,5887,INE0R6Z01013
VLSFINANCE,EQ,347.7,349.45,330.65,332.2,335,347.7,45476,15348567.00,06-Jan-2025,2659,INE709A01018
NIRAJ,BE,69,69,67.7,67.7,67.7,69.09,5131,347760.95,06-Jan-2025,37,INE368I01016
NTPC,EQ,341.7,341.7,326.45,327.5,327.5,339.85,10538077,3495301195.65,06-Jan-2025,230009,INE733E01010
SAH,BE,84.86,86.5,84.86,85.05,85.05,87.03,2993,254684.04,06-Jan-2025,26,INE035801013
965SCL25,AG,1155.43,1155.43,1155.43,1155.43,1155.43,1156.39,20,23108.60,06-Jan-2025,1,INE148I07OD4
892NHPC33,N6,1316,1316,1316,1316,1316,1314.86,50,65800.00,06-Jan-2025,1,INE848E07567
CHEMCON,EQ,231.02,233.22,222,222.8,223,230.91,26471,6000198.28,06-Jan-2025,1900,INE03YM01018
IRCTC,EQ,796,802.95,765,770.35,771.8,796.3,1421671,1106790018.35,06-Jan-2025,72947,INE335Y01020
INTENTECH,EQ,129,131.14,125,126.08,126,129.19,43184,5469610.64,06-Jan-2025,1085,INE781A01025
LIBERTSHOE,EQ,491.9,494.45,473.3,489.35,486.1,491.9,10294,4947426.45,06-Jan-2025,652,INE557B01019
TOKYOPLAST,EQ,131.99,131.99,124.51,125.89,124.51,131.04,9522,1210584.00,06-Jan-2025,596,INE932C01012
WEALTH,BE,1551.95,1575,1480.05,1493.5,1480.05,1551.95,4484,6789202.00,06-Jan-2025,525,INE658T01017
764NABAR31,N2,1151,1151,1151,1151,1151,1152.34,1000,1151000.00,06-Jan-2025,4,INE261F07032
EBBETF0425,EQ,1260.39,1270.28,1260.39,1266.44,1262.06,1266.64,2890,3659463.79,06-Jan-2025,82,INF754K01LD3
SUBROS,EQ,680.8,705.45,648.45,656.25,662.9,676.15,180909,122101282.80,06-Jan-2025,9166,INE287B01021
PFOCUS,EQ,136,136,130,130.65,130.5,134.78,48162,6383712.96,06-Jan-2025,1148,INE367G01038
ROSSELLIND,BE,79.1,80.5,76.65,77.76,78.03,80.68,37866,2975216.66,06-Jan-2025,496,INE847C01020
SBISILVER,EQ,87.99,88.09,87,88.03,88.09,87.96,122920,10768329.71,06-Jan-2025,509,INF200KB1217
1065NFL27,NC,995,999,995,999,999,997.66,175,174789.00,06-Jan-2025,3,INE342T07460
CEIGALL,EQ,345,345,332.2,337.05,339.8,344.5,147468,49776970.55,06-Jan-2025,5013,INE0AG901020
DRCSYSTEMS,EQ,29.5,29.99,28.32,28.64,28.42,29.48,418101,12043773.94,06-Jan-2025,1766,INE03RS01027
ESFL,ST,711,720,691.9,692.05,698,728.3,76320,53376552.00,06-Jan-2025,140,INE0ITO01014
GOKULAGRO,EQ,367,370,341.2,345.55,343.25,366,214183,75593360.50,06-Jan-2025,7685,INE314T01025
HBSL,EQ,127.55,127.55,115.84,116.16,116,121.94,18722,2233016.73,06-Jan-2025,851,INE550B01022
JTEKTINDIA,EQ,178,183.8,165,167.94,170,177.9,540871,94492734.88,06-Jan-2025,10405,INE643A01035
LICNETFGSC,EQ,26.82,26.82,26.65,26.71,26.79,26.71,43140,1154781.35,06-Jan-2025,255,INF767K01MV5
UPL,EQ,525,535.45,516.1,521.3,520.2,529.55,2241869,1182209561.00,06-Jan-2025,55046,INE628A01036
SILVERBEES,EQ,85.59,86,85.02,85.93,85.94,85.86,5830813,499164676.72,06-Jan-2025,17475,INF204KC1402
925SCL25C,AR,984,984,984,984,984,971,5,4920.00,06-Jan-2025,1,INE148I07OL7
CARRARO,EQ,651.1,659.45,622.45,649.7,650,662.1,386138,247435455.75,06-Jan-2025,26539,INE0V7W01012
CONTI,ST,35.15,35.15,35.15,35.15,35.15,37,9999,351464.85,06-Jan-2025,3,INE340Z01019
ISHAN,ST,2,2,1.9,1.9,1.9,1.95,384000,744000.00,06-Jan-2025,8,INE0LCW01025
MANDEEP,SM,33.8,34,33.3,34,34,35,14000,470600.00,06-Jan-2025,6,INE0R3T01013
753IRFC30,NJ,1104,1104,1103.1,1103.1,1103.1,1106.45,145,160013.10,06-Jan-2025,6,INE053F07835
TIIL,EQ,2953.95,2965.5,2890,2916.75,2916.05,2943,15474,45246316.70,06-Jan-2025,3818,INE545H01011
VINYAS,ST,937.35,937.35,918,918,918,919,11400,10602210.00,06-Jan-2025,33,INE0OLS01010
ONDOOR,ST,289.9,293.9,289.75,290.2,293.9,279.95,23400,6803040.00,06-Jan-2025,44,INE00ER01015
SJLOGISTIC,ST,620,630,592,602.05,602,619.75,78250,47388575.00,06-Jan-2025,279,INE0F3301020
BSLGOLDETF,EQ,71.74,71.74,68.17,68.44,68.45,68.96,42912,2940018.69,06-Jan-2025,657,INF209KB18D3
APCL,EQ,170.65,173.2,158.1,159.35,158.1,170.65,9963,1621268.00,06-Jan-2025,439,INE071F01012
ASHAPURMIN,EQ,447.05,457.85,411.8,418.05,415.7,443.7,592908,258493630.50,06-Jan-2025,9802,INE348A01023
BASML,EQ,58.88,58.88,54.01,54.33,54.75,57.78,212528,11908088.07,06-Jan-2025,2339,INE186H01022
IEML,SM,232,233,223.5,226,226,228.6,15000,3408125.00,06-Jan-2025,16,INE0RRU01016
JYOTISTRUC,EQ,27.65,27.76,25.15,25.55,25.6,27.53,22378495,579704214.39,06-Jan-2025,23848,INE197A01024
NITCO,BE,136.45,136.45,126.61,126.81,126.61,133.28,141664,18160551.43,06-Jan-2025,522,INE858F01012
OSIAHYPER,BE,31.23,31.23,30,30,30,30.62,180682,5556708.01,06-Jan-2025,282,INE06IR01021
840CIFCL28,N4,1045,1045,1040,1040,1040,1035,250,260750.00,06-Jan-2025,3,INE121A07QY9
COMSYN,BE,86,86,78.7,78.7,78.7,82.85,22466,1781387.02,06-Jan-2025,103,INE073V01015
574GS2026,GS,97.93,99,97.91,97.91,97.91,99.05,200,19589.45,06-Jan-2025,4,IN0020210186
HDFCSML250,EQ,183.85,183.85,175.1,175.6,176.6,180.91,860138,152233641.35,06-Jan-2025,22852,INF179KC1FB2
IKIO,EQ,252.9,253.15,242,244.6,245.15,251.58,77961,19237539.90,06-Jan-2025,3846,INE0LOJ01019
IPSL,ST,312.05,312.05,312,312,312,328.4,1000,312025.00,06-Jan-2025,2,INE02EE01019
WENDT,EQ,16383.55,16489.5,16159.35,16450.75,16488.95,16383.5,259,4237636.00,06-Jan-2025,178,INE274C01019
SVPGLOB,BE,5.45,5.56,5.13,5.16,5.16,5.4,175376,913306.54,06-Jan-2025,301,INE308E01029
BAIDFIN,EQ,15,15.2,14.36,14.47,14.69,14.78,1955183,29018997.56,06-Jan-2025,2375,INE020D01022
ERIS,EQ,1313.8,1313.8,1265.05,1274.65,1284.9,1297.35,69773,89561581.75,06-Jan-2025,16296,INE406M01024
HINDALCO,EQ,592.6,593.85,571.6,574.1,573.05,591.15,11202314,6479086503.70,06-Jan-2025,259851,INE038A01020
LICNMID100,EQ,58.03,58.55,57.13,58.26,58.43,58.06,5326,309001.92,06-Jan-2025,185,INF767K01RN1
NIF5GETF,EQ,59.33,59.39,59.15,59.15,59.39,59.32,2529,149797.78,06-Jan-2025,29,INF789F1AZE6
OBEROIRLTY,EQ,2270,2296.8,2188.05,2209.45,2216.95,2255.2,504981,1124608882.55,06-Jan-2025,44251,INE093I01010
REXPIPES,SM,71,71,71,71,71,73.8,2000,142000.00,06-Jan-2025,1,INE00D001018
SYMPHONY,EQ,1348.05,1383.8,1295,1302.2,1307.7,1344.7,84130,112067126.35,06-Jan-2025,14337,INE225D01027
BANARBEADS,BE,132.05,133,125,127,128.4,129.04,7745,1004043.34,06-Jan-2025,115,INE655B01011
BOROSCI,EQ,174.05,175.4,166.2,167.86,166.51,174.05,78104,13246568.82,06-Jan-2025,2348,INE02L001032
DJML,BE,176.7,178.95,166.88,167.24,167,175.67,25841,4371076.03,06-Jan-2025,274,INE0B1K01014
EMBASSY,RR,372.75,374.1,369,369.56,369.2,370.28,344613,128219321.49,06-Jan-2025,4722,INE041025011
HONDAPOWER,EQ,2875.8,2875.85,2700,2707.4,2700,2856.1,11267,30940032.20,06-Jan-2025,2998,INE634A01018
LTIM,EQ,5843.95,5889,5708.4,5731.35,5723.3,5733.4,394865,2291892483.40,06-Jan-2025,46548,INE214T01019
SIGNORIA,SM,112,112,109.25,109.25,109.25,115,5000,551500.00,06-Jan-2025,5,INE0RDE01010
NRBBEARING,EQ,293,293.9,274.45,276.15,276.05,290.05,176405,49498170.80,06-Jan-2025,12991,INE349A01021
PAKKA,EQ,328.4,329,306.6,309.9,311,327.15,162583,50824133.15,06-Jan-2025,3828,INE551D01018
PPAP,EQ,229.45,229.45,215.01,216.36,217.9,226.43,28233,6200441.73,06-Jan-2025,1443,INE095I01015
BAJAJCON,EQ,203.85,204.5,195.31,196.43,197.25,203.99,259895,51673052.18,06-Jan-2025,10182,INE933K01021
FELIX,ST,178.95,178.95,171.95,176.5,176.5,175.45,54500,9616050.00,06-Jan-2025,73,INE901X01013
GLS,EQ,1029.7,1038.25,996.1,1003.4,1002,1031.35,62769,63768534.85,06-Jan-2025,5526,INE03Q201024
GLOBE,EQ,5.6,6.02,5.52,5.75,5.71,5.48,7496485,44043207.25,06-Jan-2025,5962,INE581X01021
GNA,EQ,425,427.7,400.45,403.5,401.8,424.95,73764,30150516.95,06-Jan-2025,4989,INE934S01014
HEXATRADEX,EQ,279.2,279.2,263.85,263.85,263.95,277.7,8250,2205487.35,06-Jan-2025,467,INE750M01017
LICNETFN50,EQ,263.55,264.67,259.71,260.69,259.74,263.32,1909,498968.07,06-Jan-2025,97,INF767K01OS7
LIQUIDPLUS,EQ,1010.63,1010.82,1010.63,1010.8,1010.8,1010.64,205214,207430240.85,06-Jan-2025,67,INF769K01MY5
SHRIRAMPPS,EQ,109.5,109.5,100.23,102.01,103.09,108.68,2160223,222377574.15,06-Jan-2025,21495,INE217L01019
TARC,EQ,185.7,191.2,176.5,177.89,177,186.06,1871798,341316306.54,06-Jan-2025,14520,INE0EK901012
BYKE,BE,99.7,101.79,93.8,94.09,93.8,98.74,156553,15217128.84,06-Jan-2025,481,INE319B01014
VALIANTORG,EQ,318.15,320.05,302.95,304.5,305,313.45,24093,7447029.40,06-Jan-2025,1982,INE565V01010
VARDMNPOLY,BE,13.1,13.26,12.9,13.25,13.26,12.63,1075407,14237395.32,06-Jan-2025,548,INE835A01029
NATHBIOGEN,EQ,197.5,197.5,180,181.42,181.75,190.46,22298,4116599.90,06-Jan-2025,1166,INE448G01010
ORCHPHARMA,EQ,1952.8,1984,1799.05,1868.45,1852.5,1982.5,147593,272556171.90,06-Jan-2025,28087,INE191A01027
SGBMAR31IV,GB,8290,8295,8225,8272,8272,8289.99,233,1926499.03,06-Jan-2025,71,IN0020220169
AJMERA,EQ,1119,1138,1080,1096.8,1100.45,1117.05,66702,73531793.85,06-Jan-2025,4436,INE298G01027
GANECOS,EQ,1936.1,1936.1,1842.5,1866.05,1875,1936.1,90696,169785767.10,06-Jan-2025,18132,INE845D01014
HISARMETAL,EQ,220.02,224.67,210.01,213.51,214,220.01,15930,3430215.55,06-Jan-2025,1100,INE598C01011
SGBMAY25,GB,7974.99,7974.99,7974.99,7974.99,7974.99,7951.87,2,15949.98,06-Jan-2025,1,IN0020170018
TBZ,EQ,251.95,257.85,233.52,235.21,235,250.74,450586,111176908.17,06-Jan-2025,10764,INE760L01018
VEEKAYEM,ST,262.9,268.9,262.9,267.15,268.9,262.9,6000,1598775.00,06-Jan-2025,7,INE0KTW01013
ROTO,EQ,313.7,326.85,299.5,302.8,305.6,310.6,1052618,332661990.20,06-Jan-2025,16719,INE535D01037
SGBSEP28VI,GB,8115,8135,8086,8086,8086,8114.94,238,1930250.50,06-Jan-2025,34,IN0020200195
