SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
PPL,EQ,461,471.45,438,442.6,438,459.8,102530,46957867.70,24-Jan-2025,4680,INE050001010
PRECAM,EQ,307.6,309.95,294,295.75,297.75,307.5,140898,42436488.20,24-Jan-2025,4995,INE484I01029
PRESTIGE,EQ,1344.85,1358.65,1235,1255.65,1240,1342.6,1730028,2203459789.20,24-Jan-2025,70262,INE811K01011
PRICOLLTD,EQ,518,518.7,502.1,503.95,505.9,518.95,189441,96327003.25,24-Jan-2025,15298,INE726V01018
PRIZOR,ST,191,191,191,191,191,194.9,2400,458400.00,24-Jan-2025,3,INE0V9N01017
PSPPROJECT,EQ,647.95,653.95,635.95,640.8,646.3,644.7,46710,30113573.85,24-Jan-2025,4100,INE488V01015
QNIFTY,EQ,2555.76,2555.76,2500,2501.22,2503.05,2515.89,120,301170.92,24-Jan-2025,29,INF082J01028
RADIANTCMS,EQ,73.24,73.24,71.3,71.68,71.98,72.44,61704,4433435.77,24-Jan-2025,1253,INE855R01021
RAMAPHO,EQ,209.8,213.7,204.03,206.69,207,207.08,14568,3037406.51,24-Jan-2025,889,INE809A01024
RAMASTEEL,EQ,12.7,12.93,12.18,12.29,12.37,12.7,11438413,142801803.12,24-Jan-2025,16833,INE230R01035
RBLBANK,EQ,155.5,162.89,153,155.73,155.2,155.97,16683460,2619835991.49,24-Jan-2025,90674,INE976G01028
REPRO,EQ,492.35,496.1,487.8,492.7,494,491.9,5947,2930383.75,24-Jan-2025,586,INE461B01014
RHFL,BE,3.34,3.34,3.28,3.28,3.28,3.35,442430,1458316.84,24-Jan-2025,1259,INE217K01011
ROCKINGDCE,SM,569.5,569.5,550.15,551.65,550.15,565,8000,4460337.50,24-Jan-2025,30,INE0PTR01012
ROLEXRINGS,EQ,1757,1768.45,1715,1724.75,1720,1748.3,5741,9948373.65,24-Jan-2025,1617,INE645S01016
ROLLT,BE,2.13,2.19,2.05,2.1,2.1,2.13,41017,85535.93,24-Jan-2025,186,INE927A01040
RUBYMILLS,EQ,222.65,223.9,212,213.25,213,221.7,14431,3132940.35,24-Jan-2025,714,INE301D01026
RUCHIRA,EQ,121.5,122.99,118.2,119.2,119.89,121.98,17763,2141359.05,24-Jan-2025,1104,INE803H01014
RVTH,BE,1974.95,1974.95,1870,1875.45,1870,1950,549,1035248.65,24-Jan-2025,42,INE0DAB01012
SABAR,ST,10.65,10.8,10.3,10.35,10.35,10.7,75000,794000.00,24-Jan-2025,13,INE0DZ101013
SAGARDEEP,EQ,33.49,33.6,32,32.82,33.2,33.06,29217,952646.34,24-Jan-2025,455,INE976T01013
SAILIFE,EQ,695.75,697.55,671.65,674.35,674.5,695.75,302860,205347974.20,24-Jan-2025,13981,INE570L01029
SALSTEEL,EQ,22.49,22.49,21.26,21.34,21.27,22.49,49330,1079130.28,24-Jan-2025,834,INE658G01014
SANDESH,EQ,1571.35,1576.35,1488.5,1523.15,1510,1571.9,447,686547.95,24-Jan-2025,105,INE583B01015
SASTASUNDR,EQ,289.4,289.4,281.85,283.3,281.85,289.8,6862,1953306.80,24-Jan-2025,557,INE019J01013
SBIETFIT,EQ,458.69,474.6,458.69,468.75,468,468.05,3970,1861989.34,24-Jan-2025,163,INF200KA1S14
SECMARK,EQ,106.39,107.4,106.39,107,107,107.45,272,29159.63,24-Jan-2025,9,INE0BTM01013
SGBDE30III,GB,8225.55,8319.96,8222.66,8250.89,8260,8289.74,591,4878766.06,24-Jan-2025,87,IN0020220110
SHREECEM,EQ,25926.8,26393.4,25646.8,25783.15,25748,25926.8,31358,815997236.90,24-Jan-2025,13237,INE070A01015
SHUBHLAXMI,ST,32.85,32.85,32.85,32.85,32.85,33.3,5000,164250.00,24-Jan-2025,5,INE01Z401013
SILGO,EQ,34.49,34.49,29.2,30.19,29.87,32.81,116863,3638342.82,24-Jan-2025,1750,INE01II01013
SIS,EQ,333.35,333.35,322,328.9,328.75,329.25,31342,10224217.05,24-Jan-2025,2505,INE285J01028
SMSPHARMA,EQ,212.9,212.9,202.61,204.59,205.1,211.23,62678,12977460.54,24-Jan-2025,2754,INE812G01025
SOMANYCERA,EQ,536.7,547.7,523,526.85,526.9,536.7,34419,18272802.95,24-Jan-2025,4067,INE355A01028
SPANDANA,EQ,324.2,324.2,324.2,324.2,324.2,341.25,279604,90647616.80,24-Jan-2025,5703,INE572J01011
STYRENIX,EQ,2653,2674.3,2535.05,2599.35,2601,2653.35,59046,153573493.25,24-Jan-2025,9762,INE189B01011
SUPRAJIT,EQ,401.95,401.95,392.05,393.25,393.2,399.45,43535,17182203.00,24-Jan-2025,4082,INE399C01030
SUULD,BZ,3.36,3.59,3.36,3.52,3.56,3.43,30291,105910.86,24-Jan-2025,82,INE591Q01016
SUVEN,EQ,123.7,126.93,119,121.07,120.6,121.88,379040,46362565.36,24-Jan-2025,4389,INE495B01038
SYRMA,EQ,473.3,473.95,454,460.9,461.95,469.3,903964,419918119.05,24-Jan-2025,39108,INE0DYJ01015
TATAELXSI,EQ,6353.95,6392.95,6290,6372.7,6371,6353.95,108179,687345755.80,24-Jan-2025,20639,INE670A01012
TATASTEEL,EQ,130.5,133.2,129.31,129.74,130.5,130.37,37092106,4859603275.51,24-Jan-2025,232578,INE081A01020
TCIFINANCE,BE,14.65,14.65,14.65,14.65,14.65,14.37,34629,507314.85,24-Jan-2025,46,INE911B01018
TCS,EQ,4104,4178,4104,4152.35,4153.1,4145.45,1910099,7937640859.20,24-Jan-2025,99760,INE467B01029
TEGA,EQ,1593.35,1600.35,1515.8,1527.2,1525,1584.15,33802,52536408.30,24-Jan-2025,4055,INE011K01018
TEJASNET,EQ,1047.55,1048,986,993.75,988,1096.25,3428587,3467047666.85,24-Jan-2025,136337,INE010J01012
TREJHARA,EQ,236,236.09,223,223.91,224,232.47,6327,1445154.77,24-Jan-2025,566,INE00CA01015
TVVISION,BE,8.45,8.45,8.45,8.45,8.45,8.9,13624,115122.80,24-Jan-2025,79,INE871L01013
UFO,EQ,87.13,87.42,84.39,84.88,85,86.81,82978,7081197.15,24-Jan-2025,1486,INE527H01019
VAISHALI,BE,14.5,14.79,14,14.19,14.3,14.52,187819,2678754.06,24-Jan-2025,470,INE972X01022
VENKEYS,EQ,1722,1727,1671.1,1678.9,1677,1719.1,23857,40253434.15,24-Jan-2025,4205,INE398A01010
VIJAYA,EQ,1026.8,1027.9,973,978.35,983.1,1018.15,310992,306906328.00,24-Jan-2025,26522,INE043W01024
VINCOFE,EQ,114.37,115,110.9,114.05,114.82,114.26,132008,14928415.08,24-Jan-2025,5804,INE498Q01014
WEIZMANIND,EQ,128.07,128.39,125,126.04,125.15,127.15,1833,231250.00,24-Jan-2025,64,INE080A01014
WTICAB,ST,176.9,189.45,176.9,189.45,189.45,180.45,48000,9071700.00,24-Jan-2025,59,INE623Y01011
XCHANGING,EQ,106.5,106.9,104.99,105.18,105.35,107.09,64255,6784451.44,24-Jan-2025,1906,INE692G01013
YUDIZ,SM,54.2,55,54.2,54.45,54.25,56.8,5600,304440.00,24-Jan-2025,7,INE09FA01019
ZENTEC,EQ,1910,1925,1829.1,1849.75,1845.9,1906.7,564890,1062242684.55,24-Jan-2025,38661,INE251B01027
0MOFSL26,N1,1049,1049,1048.01,1048.01,1048.01,1047,56,58743.01,24-Jan-2025,2,INE338I07156
1015ECL29,NR,985,989.89,981.2,989.89,989.89,979,62,61255.20,24-Jan-2025,8,INE804IA7014
105IIFL29,N7,1290,1290,1100,1100,1100,1100,154,198260.00,24-Jan-2025,3,INE866I08295
10NFL25,N9,997,997,997,997,997,1000,3,2991.00,24-Jan-2025,2,INE342T07478
182D050625,TB,97.65,97.65,97.65,97.65,97.65,97.67,100,9765.00,24-Jan-2025,1,IN002024Y340
729NHAI26,NC,1043.49,1043.5,1043.49,1043.5,1043.5,1043,109,113741.40,24-Jan-2025,3,INE906B07EN0
733GS2026,GS,102.3,102.3,102.3,102.3,102.3,102.2,3630,371349.00,24-Jan-2025,5,IN0020230119
74GS2062,GS,106.2,106.99,106.2,106.99,106.99,109.81,34,3634.70,24-Jan-2025,3,IN0020220094
766GJ30A,SG,100,100,100,100,100,99,1000,100000.00,24-Jan-2025,1,IN1520230120
81TCHF28,N8,1015,1016,1007.15,1010.75,1009,1029.35,554,559961.25,24-Jan-2025,29,INE033L07GS6
890SFIL23A,NZ,915.5,915.5,915.5,915.5,915.5,915.5,18,16479.00,24-Jan-2025,1,INE244L07523
915SCL26,NE,973,973,970,973,973,972,1474,1434127.00,24-Jan-2025,24,INE148I08256
91D300125,TB,99.75,99.75,99.75,99.75,99.75,99.75,100,9975.00,24-Jan-2025,1,IN002024X300
92SFIL28,ND,974.9,974.9,974.9,974.9,974.9,973.5,50,48745.00,24-Jan-2025,1,INE244L07184
970CAGL28,ND,1005,1008,1001,1003.96,1001,1005.68,433,435020.00,24-Jan-2025,8,INE741K07579
9MMFSML,N2,1059,1062,1059,1061.75,1061.75,1060,603,640149.28,24-Jan-2025,15,INE774D08MA6
9SCL26BA,NA,982.14,984.6,982.14,984.6,984.6,982.14,376,369975.40,24-Jan-2025,9,INE148I07GL3
AARTIDRUGS,EQ,415.2,416.55,406.5,409.9,410.05,414.4,74447,30513722.15,24-Jan-2025,6067,INE767A01016
ACCENTMIC,SM,276.35,276.35,262.25,264.2,262.25,275,7500,2014675.00,24-Jan-2025,15,INE0Q5D01013
ACEINTEG,EQ,27.82,28.27,26.42,26.78,27,27.82,15084,410068.80,24-Jan-2025,304,INE543V01017
ADANIPOWER,EQ,522.55,528.8,509,514.85,515.5,521.8,4943171,2558311819.25,24-Jan-2025,93282,INE814H01011
AFFLE,EQ,1556.45,1559.65,1523.85,1537.8,1537.75,1561.5,121593,187810357.35,24-Jan-2025,14165,INE00WC01027
AGSTRA,EQ,59.99,61.1,58.49,58.92,58.51,59.87,275830,16391294.62,24-Jan-2025,3458,INE583L01014
AMBUJACEM,EQ,551.9,561.9,547,551.8,550,548.8,3859868,2146841393.30,24-Jan-2025,84463,INE079A01024
APEX,EQ,248,260.4,241.45,250.2,250.4,247.95,323089,81609090.90,24-Jan-2025,8801,INE346W01013
APLAPOLLO,EQ,1582.9,1599.4,1556.15,1561.4,1560.1,1582.85,539946,849696814.55,24-Jan-2025,27029,INE702C01027
APTUS,EQ,283.2,289.1,280.05,282,282,286.25,283007,80375733.05,24-Jan-2025,17315,INE852O01025
ARIHANTACA,ST,222.95,222.95,222.95,222.95,222.95,227.5,800,178360.00,24-Jan-2025,1,INE0NCC01015
