SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500159,"METROGLOBAL LIMITED",X,STK,153,157.45,153,153.8,154,153.45,54,1627,252720,
500160,"GTL LTD.",B,STK,12.2,12.4,12,12.18,12.2,11.97,560,117059,1420621,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,5029.5,5029.5,4882.25,4974.1,4966.6,4916.35,1140,4428,21877685,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1061.35,1108.95,1061.35,1088.7,1100.35,1097.3,694,3907,4268694,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,257.45,261.6,255.85,261,260.45,257.4,406,10347,2678979,
500166,"GOODRICKE GROUP LTD.",X,STK,277,277,266.15,272.9,272,269.4,135,12405,3356087,
500168,"GOODYEAR INDIA LTD.",B,STK,1011.45,1017.9,1002.5,1015.3,1015.3,1001.4,350,3494,3525493,
500170,"GTN INDUSTRIES LTD.",X,STK,34.4,38,34.36,36.37,36.37,35.26,78,8979,328725,
500171,"GHCL LTD.",A,STK,734.85,755.65,734.85,747.75,740.75,734.8,744,13219,9893565,
500173,"GFL LIMITED",B,STK,82.9,88.28,82.9,87.04,88.28,83.55,347,11482,985232,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,7.95,7.95,7.95,7.95,7.95,7.8,14,8679,68998,
500179,"HCL INFOSYSTEMS LTD.",B,STK,15.16,15.76,15.16,15.58,15.58,15.41,141,23178,360605,
500180,"HDFC BANK LTD.",A,STK,1710.35,1721.45,1700,1714.1,1714.1,1710.3,9477,264321,452573571,
500182,"HERO MOTOCORP LTD.",A,STK,4190.35,4230.35,4157.35,4164.25,4164.25,4197.7,1779,7031,29438544,
500183,"HFCL LIMITED",A,STK,107.45,110.4,107.45,109.05,109.05,106.5,2517,594102,64846914,
500184,"Himadri Speciality Chemical Lt",A,STK,557.25,576.2,557.25,569.2,569.2,568.35,3289,135545,76923144,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,37.71,38.6,37.71,38.11,38.11,37.5,4877,1909785,72837063,
500186,"HINDUSTAN OIL EXPLORATION CO.L",A,STK,185.5,194.7,185.5,192.2,192.45,187.75,769,31849,6121923,
500187,"AGI GREENPAC LIMITED",A,STK,990,1078,990,1070.5,1070.1,999.5,2049,30690,31829445,
500188,"HINDUSTAN ZINC LTD.",A,STK,446.55,454.95,446.55,448.3,448.3,446.6,922,30955,13951557,
500189,"NDL Ventures Limited",B,STK,99,105.5,99,104,104,103.1,63,1470,153073,
500191,"HMT LTD.",Z,STK,66.6,69.61,66.15,69.61,69.61,66.3,119,20775,1422123,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,3,3,2.75,2.94,2.94,2.86,40,8037,23595,
500193,"HLV LIMITED",B,STK,17.62,18.12,17.62,17.96,17.95,17.52,863,209322,3747028,
500199,"I G PETROCHEMICALS LTD.",B,STK,533.15,545.7,528.9,531.9,529.75,544,246,2102,1128551,
500201,"INDIA GLYCOLS LTD.",B,STK,1317.85,1337.45,1268,1335,1329.75,1252,1250,12066,15765609,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,11.97,11.97,10.85,10.85,10.85,11.41,23,2562,28458,
500206,"MARGO FINANCE LIMITED",XT,STK,123.2,123.2,123.2,123.2,123.2,125.7,54,801,98683,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,38.01,41.45,38.01,41.33,41.45,39.21,431,12965,523699,
500209,"INFOSYS LTD.",A,STK,1938.45,1959.4,1924.4,1932.55,1932.55,1937.85,17825,244697,472942966,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3908.85,4075.45,3908.85,4043.4,4040,4025.65,493,51482,208468901,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,701.8,701.8,671.2,686.35,692,684.65,178,3877,2675543,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,634.25,654.15,633.65,650.25,650.8,634.25,1118,16430,10590941,
500215,"AGRO TECH FOODS LTD.",B,STK,920.4,944.8,908.95,940.2,938.2,915.3,128,692,641785,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,71.93,77.89,71.93,77.03,77.03,71.29,3592,679853,51916991,
500220,"JASCH INDUSTRIES LTD.",X,STK,181.8,189.5,180.5,181.65,181.6,180.5,46,1948,359112,
500227,"JINDAL POLY FILMS LTD.",B,STK,902.4,959.3,902.4,953.05,951.75,920.65,644,6461,6111589,
500228,"JSW STEEL LTD.",A,STK,900.55,913.5,900,911.35,911.35,900.5,3027,50804,46258039,
500231,"UMANG DAIRIES LTD.",T,STK,103,104,102,104,104,100.95,17,716,73811,
500233,"KAJARIA CERAMICS LTD.",A,STK,1111.95,1121.3,1078.7,1084.6,1084.6,1108.9,1596,12849,14123104,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,186.3,186.3,183.8,184.25,184.15,185.8,15,480,88583,
500235,"KALYANI STEELS LTD.",B,STK,1045.1,1150.55,1045.1,1122.7,1120.7,1110.85,307,3340,3745965,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1761.05,1821.55,1744.5,1759.1,1766,1800.85,856,3504,6254862,
500239,"KG DENIM LTD.",X,STK,25.8,25.8,23.5,24.17,24.69,24.09,39,2276,54398,
500240,"KINETIC ENGINEERING LTD.",X,STK,161.4,169,161.4,165.65,165.65,162.25,133,11180,1849044,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1950.5,2298.95,1950.5,2268.35,2268.35,1957.55,7206,79903,175617134,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,4300,4493.45,4300,4449.85,4366.95,4279.65,34,266,1180275,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,618.25,647.9,611,635.15,635.15,618.25,1200,38393,23966675,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,132.95,135,130,134.3,134,135,13,766,102249,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1780.3,1797.4,1770,1773.45,1773.45,1779.25,2352,25580,45534385,
500248,"KRISHNA FILAMENT INDUSTRIES LI",XT,STK,10.39,10.44,10.39,10.39,10.39,10.6,10,1436,14920,
500249,"KSB LIMITED",A,STK,759,770.05,756,756.85,759.85,765.9,282,2194,1669963,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1277.95,1285.05,1243.6,1277.5,1275,1241.25,412,2235,2819816,
500251,"TRENT LTD.",A,STK,7000.2,7083.75,6840.05,6876.85,6876.85,6997.3,3376,16159,112846721,
500252,"LMW Limited",A,STK,16350.05,16475.95,16254.95,16285.5,16278,16324.75,140,183,2989328,
500253,"LIC HOUSING FINANCE LTD.",A,STK,590.5,598.05,580,585.1,585.9,594.05,2144,33572,19676304,
500257,"LUPIN LTD.",A,STK,2357.15,2390.55,2348,2357.65,2358.3,2357.75,1382,11620,27530262,
500259,"LYKA LABS LTD.",B,STK,154.2,162.4,154.15,159.45,159.45,159.15,412,12200,1930627,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,951.2,961.65,947.8,955.6,956.3,951.45,435,2421,2311715,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,14.59,14.59,14.59,14.59,14.59,14.87,9,372,5427,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,184.5,185,177,182.2,182.2,180.2,549,54999,10066721,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,709.65,728.65,709.65,726.05,724.3,710.65,1487,34546,24904186,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,9383,9589,9383,9503.05,9488.1,9450.4,177,314,2985221,
500267,"MAJESTIC AUTO LTD.",X,STK,418,426.9,416.05,417.4,420.4,418.9,45,837,350827,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,61.8,62.34,61.32,61.69,61.61,61.79,177,10213,630106,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,173.3,177,172.05,176.9,176.9,176.8,20,905,159768,
500271,"Max Financial Services Limited",A,STK,1089.95,1117.5,1074.6,1111.65,1113,1093.1,2184,22599,24743904,
500277,"MID INDIA INDUSTRIES LTD.",XT,STK,9.25,9.25,9.2,9.25,9.25,9.25,9,711,6573,
500279,"MIRC ELECTRONICS LTD.",B,STK,23.99,24.44,23.61,24.18,24.44,23.35,501,63045,1510285,
500280,"CENTURY ENKA LTD.",B,STK,604.25,617.65,596.75,612.35,606.2,601,252,2604,1585274,
500284,"LORDS CHLORO ALKALI LTD.",B,STK,197.75,211.4,194.8,209.1,210,197.75,872,14311,2913465,
500285,"SPICEJET LTD.",B,STK,53.5,54.91,53.36,54.39,54.39,53.02,6362,2190037,118392363,
500288,"MOREPEN LABORATORIES LTD.",A,STK,73.69,75.75,73.69,75.51,75.51,73.53,3270,536816,40222145,
500290,"MRF LTD.",A,STK,122951,124029,120765,121166,121034.55,122916.85,387,570,69519667,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,212.4,216,212.4,215,215.6,211.1,436,8692,1863068,
500294,"NCC LIMITED",A,STK,260.65,274.95,260.65,272.4,272.4,259.8,2299,138333,37483923,
500295,"VEDANTA LIMITED",A,STK,442,454.5,442,448.2,448.2,442.4,8124,457046,205728114,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,258,260,256.7,259.1,260,257.75,224,3085,800493,
500298,"Naperol Investments Limited",X,STK,1178,1199,1150,1163.2,1162.5,1171.9,70,860,1002280,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2450.45,2495.9,2450.45,2466.6,2465.85,2459.55,2049,24723,60893399,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1047,1065.5,1047,1059.85,1060.4,1047.2,1386,20053,21226664,
500304,"NIIT LTD.",B,STK,184.3,192.9,184.3,190.6,190.95,183.9,1296,81552,15421132,
500306,"Jaykay Enterprises Limited",X,STK,114.2,127.9,114.2,126.3,126.3,118.45,918,141368,17110614,
500307,"NIRLON LTD.",B,STK,486,495.95,482,485.9,486,483.3,292,11964,5823334,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,259.05,267.4,258.55,263.5,263.5,254.3,13258,973115,257461389,
500313,"OIL COUNTRY TUBULAR LTD.",T,STK,71.7,71.7,70.95,70.95,70.95,71.11,12,1386,98649,
500314,"ORIENTAL HOTELS LTD.",B,STK,168.4,173.9,168.4,171.65,170.95,169.65,310,9019,1546736,
500317,"OSWAL AGRO MILLS LTD.",B,STK,65.14,66.91,65.14,66.8,66.8,63.73,32,6186,406222,
500319,"INDIAN SUCROSE LTD.",X,STK,111.9,118,110.7,115.55,117.65,110.45,94,5342,611800,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,175.95,180.5,171.95,179.65,180.5,171.95,38,831,147903,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1221.65,1243.4,1221.4,1240.9,1240.9,1218.2,19553,512057,633533810,
500327,"Pil Italica Lifestyle Limited",B,STK,13.23,13.97,13.23,13.83,13.97,13.67,125,12138,166977,
500330,"RAYMOND LTD.",A,STK,1701.9,1777.85,1696.05,1745.65,1745.65,1701.35,2111,39733,68789239,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,2878.1,2963.1,2878.1,2922.5,2925.95,2896,2427,10987,32207917,
500333,"PIX TRANSMISSIONS LTD.",B,STK,2395.25,2543.3,2392.55,2500.6,2508.95,2412.65,767,3678,9082126,
500335,"BIRLA CORPORATION LTD.",A,STK,1201.65,1224.05,1201.65,1221.1,1217.85,1204.05,276,1631,1976137,
500336,"SURYA ROSHNI LTD.",A,STK,258.1,266,258.1,263.15,263,259.6,1329,61667,16205543,
500337,"PRIME SECURITIES LTD.",B,STK,283.3,289.3,282.4,283.1,283.1,283.35,50,827,236449,
500338,"PRISM JOHNSON LIMITED.",A,STK,161.15,164.2,160.45,163.8,164.2,161.15,432,19148,3105912,
500339,"RAIN INDUSTRIES LIMITED",A,STK,166,171.35,166,170.65,170.35,167.6,1161,122570,20816689,
500342,"PRUDENTIAL SUGAR CORPORATION L",T,STK,67,71,66.51,70.39,70.94,69.35,34,9355,642108,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,63.81,64.98,62.92,63.74,64.59,62.58,210,6999,446715,
500346,"PUNJAB COMMUNICATIONS LTD.",B,STK,54.06,56.78,53.7,55.74,56,54.76,38,2336,129105,
500350,"RSWM LTD.",B,STK,197,197,186.7,188.6,188.5,188.35,140,1908,359569,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,55.2,56.19,55.2,55.77,56.09,55.73,72,1575,87960,
500355,"RALLIS INDIA LTD.",A,STK,297.65,307.5,297.65,305.2,304.15,299.05,955,16338,4965812,
500356,"SHREE RAMA NEWSPRINT LTD.",B,STK,18.25,18.25,17.54,18.1,18.24,17.49,71,4973,88961,
500357,"RAMA PAPER MILLS LTD.",Z,STK,16.7,16.7,15.92,15.92,15.92,16.74,2,51,812,
500360,"RAPICUT CARBIDES LTD.",X,STK,112.5,115.85,111.55,112.65,115.8,115.6,16,567,63750,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",T,STK,45.86,47.16,44.3,46.75,46.75,44.92,456,201613,9304938,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,80,83,78.27,81.68,80.51,79.55,469,11511,925414,
500368,"Patanjali Foods Limited",A,STK,1842.25,1886.3,1842.25,1865.7,1870,1854.9,3164,30662,57272224,
500370,"SALORA INTERNATIONAL LTD.",X,STK,68.5,68.9,67.5,68.22,68.2,65.96,32,1775,121353,
500378,"JINDAL SAW LTD.",A,STK,267.1,275,267.1,271.85,271.85,268.8,3065,78947,21469719,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,786.65,807.95,786.65,803.15,800.85,796.5,203,1196,957922,
500387,"SHREE CEMENT LTD.",A,STK,25922.45,26263.85,25877.15,25983.15,25877.15,25844.1,211,311,8110688,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,39.81,39.81,39.81,39.81,39.81,37.92,2,66,2627,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,22.36,22.36,22.36,22.36,22.36,23.53,124,24979,558530,
500390,"RELIANCE INFRASTRUCTURE LTD.",A,STK,298.65,311.95,298.25,309.4,309.4,303.05,2382,151172,46343765,
500400,"TATA POWER CO.LTD.",A,STK,379.6,384.5,377.5,378.9,378.9,378.8,19928,682914,259719518,
500402,"SPML INFRA LIMITED",T,STK,239.15,249,238.1,245.05,244.05,249.45,103,10951,2651746,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1066.9,1066.9,1046.95,1055.45,1053.2,1045.95,219,1142,1204429,
500404,"SUNFLAG IRON & STEEL CO.LTD.",T,STK,302.1,308.05,295,296.45,298,298.7,380,18076,5460239,
500405,"SUPREME PETROCHEM LTD.",A,STK,657,664.95,647.5,656.95,650.75,649.95,241,2802,1835377,
500407,"SWARAJ ENGINES LTD.",B,STK,2985.05,3052.25,2985.05,3042.1,3052.25,3028.3,66,136,412851,
500408,"TATA ELXSI LTD.",A,STK,6510.35,6574.65,6428,6542.25,6542.25,6490.8,5556,14844,96379242,
500410,"ACC LTD.",A,STK,1990,2027.15,1990,2017.5,2018,1983.85,1057,6665,13430036,
500411,"THERMAX LTD.",A,STK,4161.5,4195.45,4087.1,4103.95,4103.95,4150.2,485,1699,7063530,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,313.3,332.6,313.3,331,331,318.55,940,36070,11760205,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,185.05,194.95,185.05,192.65,191.55,186,1227,56843,10908044,
500414,"TIMEX GROUP INDIA LTD.",B,STK,197.9,205,194.2,202.45,202.45,191.6,814,105154,21177123,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,126.35,126.65,125.5,126.05,126.05,125.5,365,648,81549,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3370.15,3442.3,3365,3403.6,3409.35,3354.35,411,1905,6511370,
500421,"TPI INDIA LTD.",X,STK,20.25,20.98,19.51,20,19.55,19.99,37,6728,138445,
500422,"TRANSCHEM LTD.",X,STK,49.1,51.3,49.1,50,50.02,49,41,5170,260082,
500425,"AMBUJA CEMENTS LTD.",A,STK,530,539.45,524.7,535.75,535.75,530,5446,64928,34669450,
500426,"UTL INDUSTRIES LIMITED",X,STK,2.79,2.92,2.65,2.85,2.86,2.66,215,75846,216018,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,156.85,157.7,154.7,155,155,154.4,132,3678,572426,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,4285.95,4355.95,4260.05,4350.95,4328.5,4223.7,58,123,531069,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,573,588.4,572.25,584.6,584.6,574.1,3502,91744,53444194,
500444,"West Coast Paper Mills Limited",A,STK,547.95,559.85,547.95,552.25,551.05,548.1,517,6617,3667414,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,39.65,41.71,39.65,40.79,40.79,39.63,414,46715,1900189,
500450,"MPIL CORPORATION LTD.",X,STK,603.75,603.75,573.6,573.6,573.6,603.75,7,52,29947,
500456,"PASUPATI ACRYLON LTD.",T,STK,43.5,44.14,43.5,44.14,44.14,43.28,5,1384,61075,
500458,"Kore Foods Limited",XT,STK,45.52,45.52,45.52,45.52,45.52,44.63,33,5160,234883,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,14676.95,14676.95,14425,14505.9,14501,14664.5,182,245,3555529,
500460,"MUKAND LTD.",B,STK,128,130,127.35,128.1,128.5,126.7,225,4714,605306,
500463,"BLACK BOX LIMITED",B,STK,640,664,621.8,654.1,656,632.45,1783,33362,21421835,
500464,"UCAL LIMITED",T,STK,195.8,195.8,187,187.95,188,190.2,20,2051,386049,
500467,"HARRISONS MALAYALAM LTD.",B,STK,308.95,320,308.5,317.35,319.15,310.05,65,1322,418131,
500469,"FEDERAL BANK LTD.",A,STK,197.65,200.5,196.3,197.35,197.45,197.55,2455,237410,46992929,
500470,"TATA STEEL LTD.",A,STK,132.55,133.95,132,133.35,133.35,132.2,19142,1451194,193128725,
500472,"SKF INDIA LTD.",A,STK,4420.1,4431.9,4366,4386.05,4366,4420.15,582,1491,6555576,
500477,"ASHOK LEYLAND LTD.",A,STK,225.75,229.1,223.85,224.5,224.5,226.15,1954,322844,72999001,
500480,"CUMMINS INDIA LTD.",A,STK,3178.6,3226.25,3154.9,3164.65,3162.9,3174.2,3459,15524,49337046,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1695,1701.5,1681,1686.4,1683.55,1690.7,751,5261,8902871,
500488,"ABBOTT INDIA LTD.",A,STK,30089.45,30683.4,29908,29946.35,29950,29939.6,514,1172,35508762,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,11246.05,11335.9,11064.65,11107.85,11118.3,11020.45,768,1993,22306470,
500493,"BHARAT FORGE LTD.",A,STK,1266.05,1289.55,1258,1269.05,1265.95,1258.65,4122,46298,58575983,
